"Variant and risk allele",P-value,"P-value annotation",RAF,OR,Beta,CI,"Mapped gene","Reported trait",Trait(s),"Study accession",Location
rs111702115-<b>C</b>,"2 x 10-6","(sleep efficiency)",NR,'-,"2.553 unit decrease",[1.5-3.6],CDH13,"Night sleep phenotypes","sleep quality",GCST003542,16:82609885
chr19:9208706-<b>TA</b>,"5 x 10-6","(sleep efficiency)",NR,'-,"1.95 unit decrease",[1.11-2.79],'-,"Night sleep phenotypes","sleep quality",GCST003542,"Mapping not available"
rs7695597-<b>G</b>,"8 x 10-6","(sleep efficiency, weekdays)",NR,'-,"1.733 unit decrease",[0.97-2.5],"ENPP6, RN7SL28P","Night sleep phenotypes","sleep quality",GCST003542,4:184250209
rs142123475-<b>A</b>,"1 x 10-6","(sleep efficiency, weekdays)",NR,'-,"6.379 unit decrease",[3.82-8.94],"FUT9, UFL1-AS1","Night sleep phenotypes","sleep quality",GCST003542,6:96200106
rs147738873-<b>A</b>,"6 x 10-8","(sleep efficiency, weekdays)",NR,'-,"4.642 unit decrease",[2.97-6.32],UFL1-AS1,"Night sleep phenotypes","sleep quality",GCST003542,6:96341906
rs75842709-<b>T</b>,"1 x 10-8","(sleep efficiency, weekdays)",NR,'-,"5.711 unit decrease",[3.74-7.68],UFL1-AS1,"Night sleep phenotypes","sleep quality",GCST003542,6:96445724
rs4946246-<b>T</b>,"2 x 10-6","(sleep efficiency, weekdays)",NR,'-,"2.116 unit decrease",[1.25-2.99],VGLL2,"Night sleep phenotypes","sleep quality",GCST003542,6:117222225
rs79209880-<b>T</b>,"1 x 10-7","(sleep efficiency, weekdays)",NR,'-,"8.057 unit decrease",[5.09-11.02],ADCY1,"Night sleep phenotypes","sleep quality",GCST003542,7:45670500
rs11610873-<b>C</b>,"5 x 10-6","(sleep efficiency, weekdays)",NR,'-,"3.398 unit decrease",[1.94-4.86],"POLR3B, RFX4","Night sleep phenotypes","sleep quality",GCST003542,12:106561766
rs78807545-<b>T</b>,"8 x 10-6","(sleep efficiency, weekdays)",NR,'-,"4.7 unit decrease",[2.64-6.76],LINC02304,"Night sleep phenotypes","sleep quality",GCST003542,14:97075293
rs4777989-<b>A</b>,"4 x 10-6","(sleep efficiency, weekdays)",NR,'-,"1.84 unit increase",[1.06-2.62],ST8SIA2,"Night sleep phenotypes","sleep quality",GCST003542,15:92463510
rs74321030-<b>C</b>,"8 x 10-6","(sleep efficiency, weekdays)",NR,'-,"5.002 unit decrease",[2.8-7.2],'-,"Night sleep phenotypes","sleep quality",GCST003542,16:13769475
rs71365296-<b>A</b>,"9 x 10-6","(sleep efficiency, weekdays)",NR,'-,"2.011 unit decrease",[1.12-2.9],LINC01443,"Night sleep phenotypes","sleep quality",GCST003542,18:15046606
rs3958719-<b>T</b>,"2 x 10-6","(sleep onset irregularity)",NR,'-,"0.05958 unit decrease",[0.035-0.084],"C1orf87, PGBD4P8","Night sleep phenotypes","sleep quality",GCST003542,1:60083387
rs57941271-<b>A</b>,"8 x 10-7","(sleep onset irregularity)",NR,'-,"0.07764 unit increase",[0.047-0.109],LINC01348,"Night sleep phenotypes","sleep quality",GCST003542,1:235013514
rs76768179-<b>G</b>,"8 x 10-6","(sleep onset irregularity)",NR,'-,"0.1142 unit decrease",[0.064-0.164],LINC01331,"Night sleep phenotypes","sleep quality",GCST003542,5:74391461
rs55902602-<b>T</b>,"4 x 10-6","(sleep onset irregularity)",NR,'-,"0.06737 unit increase",[0.039-0.096],NKAIN2,"Night sleep phenotypes","sleep quality",GCST003542,6:123877771
rs17023449-<b>G</b>,"8 x 10-6","(number of awakenings after sleep onset, weekdays)",NR,'-,"0.3081 unit decrease",[0.17-0.44],RBMS3,"Night sleep phenotypes","sleep quality",GCST003542,3:29414666
rs10045504-<b>C</b>,"3 x 10-6","(number of awakenings after sleep onset, weekdays)",NR,'-,"0.1114 unit increase",[0.064-0.158],OSMR-AS1,"Night sleep phenotypes","sleep quality",GCST003542,5:38762186
rs76395602-<b>C</b>,"5 x 10-6","(number of awakenings after sleep onset, weekdays)",NR,'-,"0.1229 unit decrease",[0.07-0.175],LINCR-0003,"Night sleep phenotypes","sleep quality",GCST003542,5:57646731
rs140529718-<b>A</b>,"4 x 10-6","(number of awakenings after sleep onset, weekdays)",NR,'-,"0.3623 unit decrease",[0.21-0.52],"NREP-AS1, NREP","Night sleep phenotypes","sleep quality",GCST003542,5:111990503
rs146128029-<b>C</b>,"5 x 10-6","(number of awakenings after sleep onset, weekdays)",NR,'-,"0.3315 unit decrease",[0.19-0.47],EPB41L4A,"Night sleep phenotypes","sleep quality",GCST003542,5:112212065
rs7740706-<b>G</b>,"4 x 10-6","(number of awakenings after sleep onset, weekdays)",NR,'-,"0.09867 unit increase",[0.057-0.14],"MIR4465, RPS3AP24","Night sleep phenotypes","sleep quality",GCST003542,6:140701399
rs118149821-<b>T</b>,"4 x 10-6","(number of awakenings after sleep onset, weekdays)",NR,'-,"0.327 unit increase",[0.19-0.47],RALYL,"Night sleep phenotypes","sleep quality",GCST003542,8:84363832
rs1955510-<b>G</b>,"7 x 10-6","(number of awakenings after sleep onset, weekdays)",NR,'-,"0.1396 unit increase",[0.079-0.2],AKAP6,"Night sleep phenotypes","sleep quality",GCST003542,14:32760933
rs12919634-<b>C</b>,"2 x 10-6","(number of awakenings after sleep onset, weekdays)",NR,'-,"0.1134 unit increase",[0.067-0.16],NPAP1L,"Night sleep phenotypes","sleep quality",GCST003542,16:60428802
rs6511152-<b>G</b>,"1 x 10-6","(number of awakenings after sleep onset, weekdays)",NR,'-,"0.1105 unit decrease",[0.066-0.155],"ZNF626, VN1R79P","Night sleep phenotypes","sleep quality",GCST003542,19:20691932
rs11962701-<b>T</b>,"7 x 10-6","(sleep onset irregularity)",NR,'-,"0.08687 unit decrease",[0.049-0.125],Y_RNA,"Night sleep phenotypes","sleep quality",GCST003542,6:128764276
rs36206051-<b>T</b>,"5 x 10-6","(sleep onset irregularity)",NR,'-,"0.09129 unit increase",[0.052-0.13],DAPK1,"Night sleep phenotypes","sleep quality",GCST003542,9:87592711
rs12572298-<b>A</b>,"8 x 10-6","(sleep onset irregularity)",NR,'-,"0.07093 unit decrease",[0.04-0.102],"CUX2P1, CELF2-DT","Night sleep phenotypes","sleep quality",GCST003542,10:10350625
rs74122981-<b>G</b>,"2 x 10-6","(sleep onset irregularity)",NR,'-,"0.1622 unit increase",[0.095-0.229],FAM107B,"Night sleep phenotypes","sleep quality",GCST003542,10:14748204
rs61925087-<b>T</b>,"6 x 10-6","(sleep onset irregularity)",NR,'-,"0.08353 unit decrease",[0.047-0.12],"POC1B, DUSP6","Night sleep phenotypes","sleep quality",GCST003542,12:89381816
rs1409173-<b>C</b>,"7 x 10-6","(sleep onset irregularity)",NR,'-,"0.04399 unit increase",[0.025-0.063],GPC6,"Night sleep phenotypes","sleep quality",GCST003542,13:94288055
rs36032616-<b>G</b>,"1 x 10-6","(sleep onset irregularity)",NR,'-,"0.1202 unit decrease",[0.072-0.168],RGS6,"Night sleep phenotypes","sleep quality",GCST003542,14:72017439
rs4786552-<b>A</b>,"1 x 10-6","(sleep onset irregularity)",NR,'-,"0.09223 unit increase",[0.055-0.13],GLYR1,"Night sleep phenotypes","sleep quality",GCST003542,16:4810551
rs115436704-<b>A</b>,"9 x 10-7","(sleep onset irregularity)",NR,'-,"0.1461 unit increase",[0.088-0.204],MYO9B,"Night sleep phenotypes","sleep quality",GCST003542,19:17197004
chr20:3636700-<b>GTC</b>,"8 x 10-6","(sleep onset irregularity)",NR,'-,"0.04608 unit decrease",[0.026-0.066],'-,"Night sleep phenotypes","sleep quality",GCST003542,"Mapping not available"
rs150097070-<b>G</b>,"5 x 10-6","(sleep onset irregularity)",NR,'-,"0.1333 unit increase",[0.076-0.19],"DTD1, DTD1-AS1","Night sleep phenotypes","sleep quality",GCST003542,20:18680023
rs13394458-<b>G</b>,"3 x 10-6","(sleep onset irregularity, weekdays)",NR,'-,"0.0916 unit increase",[0.053-0.13],LRP1B,"Night sleep phenotypes","sleep quality",GCST003542,2:141473374
rs180824717-<b>C</b>,"7 x 10-6","(sleep onset irregularity, weekdays)",NR,'-,"0.1541 unit increase",[0.087-0.221],PPP2R2B,"Night sleep phenotypes","sleep quality",GCST003542,5:147077310
rs4437673-<b>A</b>,"7 x 10-7","(sleep onset irregularity, weekdays)",NR,'-,"0.1294 unit increase",[0.078-0.181],"DEFA6, RPL23AP96","Night sleep phenotypes","sleep quality",GCST003542,8:6901176
rs231147-<b>C</b>,"7 x 10-6","(sleep onset irregularity, weekdays)",NR,'-,"0.04884 unit decrease",[0.028-0.07],TRPS1,"Night sleep phenotypes","sleep quality",GCST003542,8:115405335
chr12:11841039-<b>T</b>,"6 x 10-6","(sleep onset irregularity, weekdays)",NR,'-,"0.05232 unit increase",[0.03-0.075],'-,"Night sleep phenotypes","sleep quality",GCST003542,"Mapping not available"
chr13:28060948-<b>A</b>,"5 x 10-6","(sleep onset irregularity, weekdays)",NR,'-,"0.07972 unit increase",[0.046-0.114],'-,"Night sleep phenotypes","sleep quality",GCST003542,"Mapping not available"
rs4901530-<b>G</b>,"2 x 10-6","(sleep onset irregularity, weekdays)",NR,'-,"0.05168 unit increase",[0.03-0.073],SAMD4A,"Night sleep phenotypes","sleep quality",GCST003542,14:54700440
rs6515773-<b>T</b>,"9 x 10-6","(sleep onset irregularity, weekdays)",NR,'-,"0.04748 unit increase",[0.026-0.068],DDRGK1,"Night sleep phenotypes","sleep quality",GCST003542,20:3193459
rs67783926-<b>A</b>,"7 x 10-6","(sleep onset irregularity, weekdays)",NR,'-,"0.05298 unit decrease",[0.03-0.076],'-,"Night sleep phenotypes","sleep quality",GCST003542,"Mapping not available"
rs4678493-<b>C</b>,"8 x 10-6","(wake after sleep onset)",NR,'-,"0.06482 unit decrease",[0.036-0.093],FECHP1,"Night sleep phenotypes","sleep quality",GCST003542,3:34932747
rs13201465-<b>G</b>,"1 x 10-6","(wake after sleep onset)",NR,'-,"0.2212 unit increase",[0.13-0.31],"TBPL1, TCF21","Night sleep phenotypes","sleep quality",GCST003542,6:133912955
rs4351339-<b>T</b>,"8 x 10-6","(wake after sleep onset)",NR,'-,"0.07616 unit increase",[0.043-0.11],"COL28A1, C1GALT1","Night sleep phenotypes","sleep quality",GCST003542,7:7302432
rs146885652-<b>A</b>,"3 x 10-7","(wake after sleep onset)",NR,'-,"0.3099 unit increase",[0.19-0.43],ZP3P2,"Night sleep phenotypes","sleep quality",GCST003542,7:136488025
rs184060364-<b>A</b>,"2 x 10-6","(wake after sleep onset)",NR,'-,"0.241 unit increase",[0.14-0.34],'-,"Night sleep phenotypes","sleep quality",GCST003542,8:83208733
rs191939331-<b>T</b>,"5 x 10-6","(wake after sleep onset)",NR,'-,"0.1989 unit increase",[0.11-0.28],'-,"Night sleep phenotypes","sleep quality",GCST003542,8:83805415
rs11829548-<b>T</b>,"9 x 10-6","(wake after sleep onset)",NR,'-,"0.08456 unit decrease",[0.047-0.122],LINC02450,"Night sleep phenotypes","sleep quality",GCST003542,12:42758830
rs12578160-<b>A</b>,"2 x 10-6","(wake after sleep onset)",NR,'-,"0.07316 unit increase",[0.043-0.103],TBX3,"Night sleep phenotypes","sleep quality",GCST003542,12:114750129
rs2226263-<b>T</b>,"9 x 10-7","(wake after sleep onset, weekdays)",NR,'-,"0.2787 unit decrease",[0.17-0.39],"RNA5SP45, FOXO6","Night sleep phenotypes","sleep quality",GCST003542,1:41389274
rs7594983-<b>C</b>,"9 x 10-6","(wake after sleep onset, weekdays)",NR,'-,"0.06737 unit decrease",[0.038-0.097],SLC9A2,"Night sleep phenotypes","sleep quality",GCST003542,2:102645956
rs6809132-<b>C</b>,"5 x 10-6","(wake after sleep onset, weekdays)",NR,'-,"0.06835 unit increase",[0.039-0.098],FECHP1,"Night sleep phenotypes","sleep quality",GCST003542,3:34920188
chr4:182596974-<b>C</b>,"2 x 10-6","(wake after sleep onset, weekdays)",NR,'-,"0.07324 unit increase",[0.043-0.103],'-,"Night sleep phenotypes","sleep quality",GCST003542,"Mapping not available"
rs115375165-<b>A</b>,"3 x 10-6","(wake after sleep onset, weekdays)",NR,'-,"0.1744 unit increase",[0.1-0.25],FBN2,"Night sleep phenotypes","sleep quality",GCST003542,5:128466962
rs6900992-<b>C</b>,"4 x 10-6","(wake after sleep onset, weekdays)",NR,'-,"0.0685 unit increase",[0.039-0.098],"RPS3AP24, MIR4465","Night sleep phenotypes","sleep quality",GCST003542,6:140700714
rs112390069-<b>C</b>,"1 x 10-6","(wake after sleep onset, weekdays)",NR,'-,"0.2128 unit decrease",[0.13-0.3],'-,"Night sleep phenotypes","sleep quality",GCST003542,6:148069337
rs7030480-<b>A</b>,"1 x 10-6","(wake after sleep onset, weekdays)",NR,'-,"0.0993 unit decrease",[0.059-0.14],FXN,"Night sleep phenotypes","sleep quality",GCST003542,9:69040679
rs12277962-<b>T</b>,"2 x 10-6","(wake after sleep onset, weekdays)",NR,'-,"0.09052 unit increase",[0.053-0.128],OTOG,"Night sleep phenotypes","sleep quality",GCST003542,11:17634292
rs117191802-<b>G</b>,"4 x 10-6","(wake after sleep onset, weekdays)",NR,'-,"0.2407 unit increase",[0.14-0.34],TENM4,"Night sleep phenotypes","sleep quality",GCST003542,11:79255374
rs13035397-<b>A</b>,"4 x 10-6","(number of awakenings after sleep onset)",NR,'-,"0.1002 unit increase",[0.058-0.143],"GGCTP3, CRTC1P1","Night sleep phenotypes","sleep quality",GCST003542,2:52486471
rs4916588-<b>T</b>,"9 x 10-6","(number of awakenings after sleep onset)",NR,'-,"0.1162 unit decrease",[0.065-0.167],"PIGZ, NCBP2AS2","Night sleep phenotypes","sleep quality",GCST003542,3:196946034
rs170741-<b>C</b>,"3 x 10-6","(number of awakenings after sleep onset)",NR,'-,"0.1162 unit decrease",[0.068-0.165],LINCR-0003,"Night sleep phenotypes","sleep quality",GCST003542,5:57656827
rs4437584-<b>A</b>,"3 x 10-6","(number of awakenings after sleep onset)",NR,'-,"0.1078 unit decrease",[0.062-0.153],"GNAI1, RN7SL869P","Night sleep phenotypes","sleep quality",GCST003542,7:80230977
rs2085629-<b>T</b>,"5 x 10-6","(number of awakenings after sleep onset)",NR,'-,"0.09508 unit increase",[0.054-0.136],"NUDCD1, TRHR","Night sleep phenotypes","sleep quality",GCST003542,8:109215815
rs10822809-<b>C</b>,"3 x 10-6","(number of awakenings after sleep onset)",NR,'-,"0.1396 unit increase",[0.081-0.198],CTNNA3,"Night sleep phenotypes","sleep quality",GCST003542,10:66325567
rs11074683-<b>T</b>,"9 x 10-6","(number of awakenings after sleep onset)",NR,'-,"0.09175 unit increase",[0.051-0.132],"RN7SL493P, ATF7IP2","Night sleep phenotypes","sleep quality",GCST003542,16:10256036
rs113207574-<b>T</b>,"7 x 10-6","(number of awakenings after sleep onset, weekdays)",NR,'-,"0.1807 unit decrease",[0.1-0.26],PRSS38,"Night sleep phenotypes","sleep quality",GCST003542,1:227834698
rs1986116-<b>T</b>,"1 x 10-6",,0.24,'-,"0.16 unit increase",[0.10-0.22],LINC02288,"Sleep quality","sleep quality",GCST002049,14:77047501
rs1005956-<b>C</b>,"3 x 10-6",,0.41,'-,"0.13 unit decrease",[0.071-0.189],SLC2A13,"Sleep quality","sleep quality",GCST002049,12:39947283
rs17071124-<b>G</b>,"3 x 10-6",,0.01,'-,"0.75 unit increase",[0.44-1.06],RPS3AP23,"Sleep quality","sleep quality",GCST002049,6:141712589
rs2302729-<b>T</b>,"4 x 10-6",,0.17,'-,"0.17 unit increase",[0.092-0.248],CACNA1C,"Sleep quality","sleep quality",GCST002049,12:2674806
rs9836672-<b>T</b>,"5 x 10-6",,0.05,'-,"0.27 unit increase",[0.15-0.39],FGF12,"Sleep quality","sleep quality",GCST002049,3:192195081
rs2210430-<b>T</b>,"9 x 10-6",,0.01,'-,"0.65 unit increase",[0.36-0.94],'-,"Sleep quality","sleep quality",GCST002049,9:25501299
rs1949200-<b>T</b>,"9 x 10-6",,0.13,'-,"0.18 unit increase",[0.10-0.26],RPS23P3,"Sleep quality","sleep quality",GCST002049,4:66435324
rs2473317-<b>G</b>,"3 x 10-6","(daytime napping)",NR,'-,"0.8577 unit decrease",[0.5-1.22],"CDC42, MPHOSPH6P1","Daytime sleep phenotypes","daytime rest measurement",GCST003518,1:22068758
rs181744922-<b>A</b>,"3 x 10-6","(daytime napping duration)",NR,'-,"0.1091 unit increase",[0.063-0.155],EPHB1,"Daytime sleep phenotypes","daytime rest measurement",GCST003518,3:135255687
rs2161208-<b>T</b>,"1 x 10-7","(daytime napping)",NR,'-,"0.7025 unit increase",[0.44-0.96],PTP4A1P4,"Daytime sleep phenotypes","daytime rest measurement",GCST003518,5:86093562
rs115788537-<b>A</b>,"9 x 10-6","(daytime napping duration)",NR,'-,"0.1662 unit increase",[0.093-0.24],RAI14,"Daytime sleep phenotypes","daytime rest measurement",GCST003518,5:34703825
rs113817606-<b>C</b>,"7 x 10-7","(daytime napping)",NR,'-,"1.117 unit decrease",[0.68-1.56],"Metazoa_SRP, HNRNPH1","Daytime sleep phenotypes","daytime rest measurement",GCST003518,5:179629159
rs62388641-<b>T</b>,"1 x 10-6","(daytime napping)",NR,'-,"0.8067 unit decrease",[0.48-1.13],"RN7SL352P, FOXCUT","Daytime sleep phenotypes","daytime rest measurement",GCST003518,6:1539849
rs4838594-<b>C</b>,"4 x 10-6","(daytime napping)",NR,'-,"0.6979 unit decrease",[0.4-1],ARHGAP22,"Daytime sleep phenotypes","daytime rest measurement",GCST003518,10:48461099
rs35785195-<b>G</b>,"2 x 10-6","(daytime napping)",NR,'-,"0.6981 unit increase",[0.41-0.99],LINC01234,"Daytime sleep phenotypes","daytime rest measurement",GCST003518,12:113756471
rs117097805-<b>A</b>,"7 x 10-8","(daytime napping)",NR,'-,"1.783 unit decrease",[1.13-2.43],'-,"Daytime sleep phenotypes","daytime rest measurement",GCST003518,14:43060562
rs6109680-<b>G</b>,"3 x 10-6","(daytime napping)",NR,'-,"0.6066 unit increase",[0.35-0.86],SPTLC3,"Daytime sleep phenotypes","daytime rest measurement",GCST003518,20:13065943
rs2073302-<b>A</b>,"3 x 10-7","(daytime napping duration)",NR,'-,"0.08531 unit decrease",[0.053-0.118],SPTLC3,"Daytime sleep phenotypes","daytime rest measurement",GCST003518,20:13072023
rs62182887-<b>A</b>,"3 x 10-6","(daytime napping, weekdays)",NR,'-,"1.15 unit decrease",[0.67-1.63],"NAB1, RN7SKP179","Daytime sleep phenotypes","daytime rest measurement",GCST003518,2:190578143
rs34938134-<b>T</b>,"8 x 10-6","(daytime napping duration, weekdays)",NR,'-,"0.1187 unit increase",[0.067-0.171],KIF26B,"Daytime sleep phenotypes","daytime rest measurement",GCST003518,1:245329663
chr5:38954206-<b>C</b>,"3 x 10-6","(daytime napping, weekdays)",NR,'-,"0.5178 unit increase",[0.3-0.74],'-,"Daytime sleep phenotypes","daytime rest measurement",GCST003518,"Mapping not available"
rs61078164-<b>G</b>,"1 x 10-6","(daytime napping, weekdays)",NR,'-,"0.7744 unit decrease",[0.46-1.08],HNRNPH1,"Daytime sleep phenotypes","daytime rest measurement",GCST003518,5:179629110
rs73151930-<b>C</b>,"1 x 10-6","(daytime napping duration, weekdays)",NR,'-,"0.1041 unit increase",[0.062-0.146],'-,"Daytime sleep phenotypes","daytime rest measurement",GCST003518,3:147698613
rs4557589-<b>T</b>,"5 x 10-6","(daytime napping, weekdays)",NR,'-,"0.5071 unit increase",[0.29-0.73],"GNA12, CARD11","Daytime sleep phenotypes","daytime rest measurement",GCST003518,7:2884448
chr16:12662159-<b>G</b>,"2 x 10-6","(daytime napping, weekdays)",NR,'-,"0.6289 unit decrease",[0.37-0.89],'-,"Daytime sleep phenotypes","daytime rest measurement",GCST003518,"Mapping not available"
rs3121446-<b>A</b>,"8 x 10-6","(daytime napping duration, weekdays)",NR,'-,"0.08029 unit increase",[0.045-0.115],"LINC02526, QRSL1","Daytime sleep phenotypes","daytime rest measurement",GCST003518,6:106692991
rs67702392-<b>C</b>,"6 x 10-7","(daytime napping, weekdays)",NR,'-,"0.685 unit decrease",[0.42-0.95],PLCB1,"Daytime sleep phenotypes","daytime rest measurement",GCST003518,20:8897634
rs7539118-<b>G</b>,"6 x 10-6","(daytime napping duration)",NR,'-,"0.244 unit increase",[0.14-0.35],RN7SL261P,"Daytime sleep phenotypes","daytime rest measurement",GCST003518,1:189349198
rs3104888-<b>T</b>,"3 x 10-6","(daytime napping duration, weekdays)",NR,'-,"0.1116 unit increase",[0.065-0.159],C8orf37-AS1,"Daytime sleep phenotypes","daytime rest measurement",GCST003518,8:95608940
rs117595305-<b>T</b>,"2 x 10-6","(daytime napping duration, weekdays)",NR,'-,"0.2291 unit increase",[0.13-0.32],'-,"Daytime sleep phenotypes","daytime rest measurement",GCST003518,12:18899829
rs1364247-<b>C</b>,"4 x 10-6","(daytime napping duration, weekdays)",NR,'-,"0.08301 unit decrease",[0.048-0.118],'-,"Daytime sleep phenotypes","daytime rest measurement",GCST003518,16:82443709
rs242364-<b>C</b>,"9 x 10-6","(daytime napping duration, weekdays)",NR,'-,"0.09077 unit increase",[0.051-0.131],NCSTNP1,"Daytime sleep phenotypes","daytime rest measurement",GCST003518,21:27517813
rs1458065-<b>A</b>,"2 x 10-6","(daytime napping duration)",NR,'-,"0.1346 unit increase",[0.079-0.191],ERC2,"Daytime sleep phenotypes","daytime rest measurement",GCST003518,3:55978784
rs6443245-<b>T</b>,"1 x 10-6","(daytime napping)",NR,'-,"0.6256 unit decrease",[0.37-0.88],"DUSP5P2, LHFPL4","Daytime sleep phenotypes","daytime rest measurement",GCST003518,3:9594976
rs13133820-<b>T</b>,"2 x 10-6","(daytime napping)",NR,'-,"0.5775 unit increase",[0.34-0.82],KRT18P51,"Daytime sleep phenotypes","daytime rest measurement",GCST003518,4:144500689
rs2319326-<b>T</b>,"2 x 10-6","(daytime napping duration)",NR,'-,"0.1073 unit increase",[0.063-0.152],NPM1P28,"Daytime sleep phenotypes","daytime rest measurement",GCST003518,3:147667836
rs30117-<b>T</b>,"7 x 10-6","(daytime napping)",NR,'-,"0.6067 unit decrease",[0.34-0.87],ITK,"Daytime sleep phenotypes","daytime rest measurement",GCST003518,5:157237968
rs144310471-<b>C</b>,"9 x 10-6","(daytime napping duration)",NR,'-,"0.2414 unit decrease",[0.13-0.35],'-,"Daytime sleep phenotypes","daytime rest measurement",GCST003518,6:48504255
rs7782993-<b>G</b>,"2 x 10-6","(daytime napping duration)",NR,'-,"0.08231 unit decrease",[0.049-0.116],"COL28A1, C1GALT1","Daytime sleep phenotypes","daytime rest measurement",GCST003518,7:7273104
rs13270892-<b>G</b>,"3 x 10-6","(daytime napping duration)",NR,'-,"0.1206 unit increase",[0.07-0.171],CCDC26,"Daytime sleep phenotypes","daytime rest measurement",GCST003518,8:20639672
chr10:60940009-<b>CAT</b>,"4 x 10-6","(daytime napping duration)",NR,'-,"0.2344 unit increase",[0.14-0.33],'-,"Daytime sleep phenotypes","daytime rest measurement",GCST003518,"Mapping not available"
rs10878340-<b>A</b>,"8 x 10-7","(daytime napping duration)",NR,'-,"0.07931 unit decrease",[0.048-0.111],LRRK2,"Daytime sleep phenotypes","daytime rest measurement",GCST003518,12:40301293
rs10878674-<b>G</b>,"9 x 10-6","(daytime napping duration)",NR,'-,"0.07141 unit increase",[0.04-0.103],LINC01479,"Daytime sleep phenotypes","daytime rest measurement",GCST003518,12:67837461
rs35787687-<b>C</b>,"9 x 10-6","(daytime napping duration)",NR,'-,"0.09091 unit increase",[0.051-0.131],BLM,"Daytime sleep phenotypes","daytime rest measurement",GCST003518,15:90737980
rs951188-<b>A</b>,"4 x 10-6","(daytime napping, weekdays)",NR,'-,"0.7008 unit decrease",[0.4-1],LYPD6,"Daytime sleep phenotypes","daytime rest measurement",GCST003518,2:149436805
rs2064279-<b>T</b>,"5 x 10-6","(daytime napping duration)",NR,'-,"0.0767 unit decrease",[0.044-0.109],SRSF6,"Daytime sleep phenotypes","daytime rest measurement",GCST003518,20:43465834
rs13132569-<b>C</b>,"7 x 10-7","(daytime napping, weekdays)",NR,'-,"0.6402 unit increase",[0.39-0.89],LINC02496,"Daytime sleep phenotypes","daytime rest measurement",GCST003518,4:60737438
rs6550704-<b>A</b>,"5 x 10-8","(daytime napping duration, weekdays)",NR,'-,"0.0943 unit decrease",[0.06-0.128],'-,"Daytime sleep phenotypes","daytime rest measurement",GCST003518,3:22592270
rs4276125-<b>A</b>,"8 x 10-6","(daytime napping duration, weekdays)",NR,'-,"0.1155 unit decrease",[0.065-0.166],"DSTNP4, CX3CR1","Daytime sleep phenotypes","daytime rest measurement",GCST003518,3:39243701
rs2117445-<b>G</b>,"4 x 10-6","(daytime napping, weekdays)",NR,'-,"0.5066 unit increase",[0.29-0.72],"LINC01621, ELOVL4","Daytime sleep phenotypes","daytime rest measurement",GCST003518,6:79881546
rs9354951-<b>A</b>,"4 x 10-6","(daytime napping duration, weekdays)",NR,'-,"0.07869 unit decrease",[0.045-0.112],"B3GAT2, BECN1P2","Daytime sleep phenotypes","daytime rest measurement",GCST003518,6:70998270
rs6919854-<b>T</b>,"7 x 10-6","(daytime napping duration, weekdays)",NR,'-,"0.07633 unit increase",[0.043-0.11],"ELOVL4, LINC01621","Daytime sleep phenotypes","daytime rest measurement",GCST003518,6:79878444
rs560248-<b>A</b>,"3 x 10-6","(daytime napping, weekdays)",NR,'-,"0.5294 unit decrease",[0.31-0.75],MRPS5P4,"Daytime sleep phenotypes","daytime rest measurement",GCST003518,18:60558794
chr8:30765196-<b>T</b>,"2 x 10-6","(daytime napping duration, weekdays)",NR,'-,"0.1055 unit increase",[0.062-0.149],'-,"Daytime sleep phenotypes","daytime rest measurement",GCST003518,"Mapping not available"
rs113943039-<b>G</b>,"1 x 10-6","(daytime napping duration)",NR,'-,"0.2695 unit increase",[0.16-0.38],RPL23AP22,"Daytime sleep phenotypes","daytime rest measurement",GCST003518,1:193793599
rs34130928-<b>G</b>,"3 x 10-6","(daytime napping duration)",NR,'-,"0.1148 unit increase",[0.066-0.163],KIF26B,"Daytime sleep phenotypes","daytime rest measurement",GCST003518,1:245330850
rs4858419-<b>T</b>,"2 x 10-7","(daytime napping duration)",NR,'-,"0.09356 unit decrease",[0.058-0.129],'-,"Daytime sleep phenotypes","daytime rest measurement",GCST003518,3:22562966
rs188306310-<b>A</b>,"3 x 10-6","(daytime resting)",NR,'-,"1.736 unit decrease",[1.01-2.46],SUCO,"Daytime sleep phenotypes","daytime rest measurement",GCST003518,1:172572128
chr3:62052190-<b>C</b>,"5 x 10-6","(daytime resting)",NR,'-,"0.8709 unit increase",[0.5-1.25],'-,"Daytime sleep phenotypes","daytime rest measurement",GCST003518,"Mapping not available"
rs17019496-<b>A</b>,"2 x 10-6","(daytime resting)",NR,'-,"1.185 unit decrease",[0.7-1.67],"HHIP-AS1, KRT18P51","Daytime sleep phenotypes","daytime rest measurement",GCST003518,4:144577876
rs3800123-<b>A</b>,"4 x 10-8","(daytime resting)",NR,'-,"1.413 unit decrease",[0.91-1.92],GMDS,"Daytime sleep phenotypes","daytime rest measurement",GCST003518,6:1903356
rs7759725-<b>T</b>,"1 x 10-6","(daytime resting)",NR,'-,"0.8518 unit increase",[0.51-1.2],"Metazoa_SRP, ADTRP","Daytime sleep phenotypes","daytime rest measurement",GCST003518,6:11655737
chr6:28496560-<b>GTA</b>,"2 x 10-7","(daytime resting)",NR,'-,"2.484 unit decrease",[1.54-3.43],'-,"Daytime sleep phenotypes","daytime rest measurement",GCST003518,"Mapping not available"
