Variant and risk allele,P-value,P-value annotation,RAF,OR,Beta,CI,Mapped gene,Reported trait,Trait(s),Study accession,Location
rs7789197-<b>?</b> x rs1447295-<b>?</b>,3 x 10-6,,NR,1.5152,'-,[1.27-1.79],No mapped genes x CASC8,Prostate cancer (SNP x SNP interaction),prostate carcinoma,GCST001370,8:127472793
rs7717572-<b>?</b> x rs2660753-<b>?</b>,3 x 10-6,,NR,1.94,'-,[1.47-2.56],No mapped genes x PPATP1 - LINC00506,Prostate cancer (SNP x SNP interaction),prostate carcinoma,GCST001370,3:87061524
rs4463179-<b>?</b> x rs887391-<b>?</b>,2 x 10-6,,NR,1.5625,'-,[1.3-1.89],No mapped genes x PCAT19,Prostate cancer (SNP x SNP interaction),prostate carcinoma,GCST001370,19:41479716
rs9567349-<b>?</b> x rs1465618-<b>?</b>,4 x 10-6,,NR,1.6393,'-,[1.33-2.04],No mapped genes x THADA,Prostate cancer (SNP x SNP interaction),prostate carcinoma,GCST001370,2:43326810
rs12628051-<b>?</b> x rs7127900-<b>?</b>,3 x 10-6,,NR,1.3,'-,[1.17-1.46],No mapped genes x MIR4686 - ASCL2,Prostate cancer (SNP x SNP interaction),prostate carcinoma,GCST001370,11:2212344
rs13264970-<b>?</b> x rs1571801-<b>?</b>,4 x 10-6,,NR,1.2987,'-,[1.16-1.45],No mapped genes x DAB2IP,Prostate cancer (SNP x SNP interaction),prostate carcinoma,GCST001370,9:121665094
rs6005451-<b>?</b> x rs445114-<b>?</b>,4 x 10-6,,NR,1.42,'-,[1.22-1.65],"No mapped genes x CASC8, PCAT1",Prostate cancer (SNP x SNP interaction),prostate carcinoma,GCST001370,8:127310936
rs5751168-<b>?</b> x rs7679673-<b>?</b>,4 x 10-6,,NR,1.44,'-,[1.23-1.67],No mapped genes x N/A - TET2,Prostate cancer (SNP x SNP interaction),prostate carcinoma,GCST001370,4:105140377
rs6507016-<b>?</b> x rs5945619-<b>?</b>,4 x 10-6,,NR,1.2821,'-,[1.15-1.41],No mapped genes x LINC01496,Prostate cancer (SNP x SNP interaction),prostate carcinoma,GCST001370,X:51498820
rs4821941-<b>?</b> x rs7127900-<b>?</b>,4 x 10-6,,NR,1.3,'-,[1.16-1.46],No mapped genes x MIR4686 - ASCL2,Prostate cancer (SNP x SNP interaction),prostate carcinoma,GCST001370,11:2212344
rs3789080-<b>?</b> x rs7127900-<b>?</b>,4 x 10-6,,NR,1.4085,'-,[1.22-1.64],No mapped genes x MIR4686 - ASCL2,Prostate cancer (SNP x SNP interaction),prostate carcinoma,GCST001370,11:2212344
rs11605083-<b>?</b> x rs7679673-<b>?</b>,4 x 10-6,,NR,1.28,'-,[1.15-1.43],No mapped genes x N/A - TET2,Prostate cancer (SNP x SNP interaction),prostate carcinoma,GCST001370,4:105140377
rs731174-<b>?</b> x rs4430796-<b>?</b>,5 x 10-6,,NR,1.27,'-,[1.15-1.40],No mapped genes x HNF1B,Prostate cancer (SNP x SNP interaction),prostate carcinoma,GCST001370,17:37738049
rs8057939-<b>?</b> x rs6465657-<b>?</b>,5 x 10-6,,NR,1.37,'-,[1.20-1.57],No mapped genes x LMTK2,Prostate cancer (SNP x SNP interaction),prostate carcinoma,GCST001370,7:98187015
rs9757252-<b>?</b> x rs17021918-<b>?</b>,5 x 10-6,,NR,1.25,'-,[1.13-1.37],No mapped genes x PDLIM5,Prostate cancer (SNP x SNP interaction),prostate carcinoma,GCST001370,4:94641726
rs10456809-<b>?</b> x rs10086908-<b>?</b>,5 x 10-6,,NR,1.25,'-,[1.14-1.38],No mapped genes x PCAT1,Prostate cancer (SNP x SNP interaction),prostate carcinoma,GCST001370,8:126999692
rs11720607-<b>?</b> x rs10486567-<b>?</b>,5 x 10-6,,NR,1.3699,'-,[1.20-1.59],No mapped genes x JAZF1,Prostate cancer (SNP x SNP interaction),prostate carcinoma,GCST001370,7:27936944
rs9351730-<b>?</b> x rs9364554-<b>?</b>,5 x 10-6,,NR,1.25,'-,[1.13-1.37],No mapped genes x SLC22A3,Prostate cancer (SNP x SNP interaction),prostate carcinoma,GCST001370,6:160412632
rs2219968-<b>?</b> x rs1571801-<b>?</b>,6 x 10-7,,NR,1.3,'-,[1.17-1.43],No mapped genes x DAB2IP,Prostate cancer (SNP x SNP interaction),prostate carcinoma,GCST001370,8:78044423|9:121665094
rs10795917-<b>?</b> x rs8102476-<b>?</b>,7 x 10-7,,NR,1.24,'-,[1.14-1.36],No mapped genes x SPINT2,Prostate cancer (SNP x SNP interaction),prostate carcinoma,GCST001370,19:38244973
rs784411-<b>?</b> x rs12418451-<b>?</b>,1 x 10-7,,NR,1.42,'-,[1.25-1.61],No mapped genes x SMIM38 - N/A,Prostate cancer (SNP x SNP interaction),prostate carcinoma,GCST001370,11:69167951
rs1916284-<b>?</b> x rs12418451-<b>?</b>,1 x 10-6,,NR,1.2658,'-,[1.15-1.41],No mapped genes x SMIM38 - N/A,Prostate cancer (SNP x SNP interaction),prostate carcinoma,GCST001370,11:69167951
rs13398206-<b>?</b> x rs10896449-<b>?</b>,4 x 10-6,,NR,1.24,'-,[1.13-1.36],No mapped genes x SMIM38 - MYEOV,Prostate cancer (SNP x SNP interaction),prostate carcinoma,GCST001370,11:69227200
rs1243647-<b>?</b> x rs12418451-<b>?</b>,1 x 10-6,,NR,1.3333,'-,[1.19-1.49],No mapped genes x SMIM38 - N/A,Prostate cancer (SNP x SNP interaction),prostate carcinoma,GCST001370,11:69167951
rs290258-<b>?</b> x rs7679673-<b>?</b>,1 x 10-6,,NR,1.3333,'-,[1.19-1.49],No mapped genes x N/A - TET2,Prostate cancer (SNP x SNP interaction),prostate carcinoma,GCST001370,4:105140377
rs12682851-<b>?</b> x rs1447295-<b>?</b>,2 x 10-6,,NR,1.3889,'-,[1.22-1.59],No mapped genes x CASC8,Prostate cancer (SNP x SNP interaction),prostate carcinoma,GCST001370,8:127472793
rs10940579-<b>?</b> x rs4962416-<b>?</b>,4 x 10-6,,NR,1.32,'-,[1.18-1.49],No mapped genes x CTBP2,Prostate cancer (SNP x SNP interaction),prostate carcinoma,GCST001370,10:125008303
rs16867225-<b>?</b> x rs1859962-<b>?</b>,3 x 10-6,,NR,1.5625,'-,[1.3-1.89],No mapped genes x CASC17,Prostate cancer (SNP x SNP interaction),prostate carcinoma,GCST001370,17:71112612
rs7847271-<b>?</b> x rs10934853-<b>?</b>,4 x 10-6,,NR,1.4925,'-,[1.27-1.79],No mapped genes x EEFSEC,Prostate cancer (SNP x SNP interaction),prostate carcinoma,GCST001370,3:128319530
rs6763848-<b>?</b> x rs9623117-<b>?</b>,4 x 10-6,,NR,1.3,'-,[1.16-1.45],No mapped genes x TNRC6B,Prostate cancer (SNP x SNP interaction),prostate carcinoma,GCST001370,22:40056115
rs2400997-<b>?</b> x rs10934853-<b>?</b>,3 x 10-6,,NR,1.25,'-,[1.14-1.38],No mapped genes x EEFSEC,Prostate cancer (SNP x SNP interaction),prostate carcinoma,GCST001370,3:128319530
rs12485321-<b>?</b> x rs6465657-<b>?</b>,3 x 10-6,,NR,1.2346,'-,[1.14-1.35],No mapped genes x LMTK2,Prostate cancer (SNP x SNP interaction),prostate carcinoma,GCST001370,7:98187015
rs543686-<b>?</b> x rs6983267-<b>?</b>,4 x 10-6,,NR,1.24,'-,[1.13-1.35],"No mapped genes x CCAT2, POU5F1B, CASC8, PCAT1",Prostate cancer (SNP x SNP interaction),prostate carcinoma,GCST001370,8:127401060
rs13258681-<b>?</b> x rs7127900-<b>?</b>,4 x 10-6,,NR,1.32,'-,[1.17-1.48],No mapped genes x MIR4686 - ASCL2,Prostate cancer (SNP x SNP interaction),prostate carcinoma,GCST001370,11:2212344
rs2523395-<b>?</b> x rs1512268-<b>?</b>,2 x 10-6,,NR,1.24,'-,[1.14-1.35],No mapped genes x SINHCAFP3 - NKX3-1,Prostate cancer (SNP x SNP interaction),prostate carcinoma,GCST001370,8:23668950
rs7694725-<b>?</b> x rs10086908-<b>?</b>,2 x 10-6,,NR,1.36,'-,[1.20-1.55],No mapped genes x PCAT1,Prostate cancer (SNP x SNP interaction),prostate carcinoma,GCST001370,8:126999692
rs11637980-<b>?</b> x rs1447295-<b>?</b>,2 x 10-6,,NR,1.4706,'-,[1.27-1.72],No mapped genes x CASC8,Prostate cancer (SNP x SNP interaction),prostate carcinoma,GCST001370,8:127472793
rs6766510-<b>?</b> x rs10993994-<b>?</b>,2 x 10-6,,NR,1.58,'-,[1.31-1.91],No mapped genes x MSMB,Prostate cancer (SNP x SNP interaction),prostate carcinoma,GCST001370,10:46046326
rs735172-<b>?</b> x rs887391-<b>?</b>,2 x 10-6,,NR,1.31,'-,[1.17-1.46],No mapped genes x PCAT19,Prostate cancer (SNP x SNP interaction),prostate carcinoma,GCST001370,19:41479716
rs2711721-<b>?</b> x rs5759167-<b>?</b>,2 x 10-6,,NR,1.28,'-,[1.16-1.42],No mapped genes x TTLL1 - BIK,Prostate cancer (SNP x SNP interaction),prostate carcinoma,GCST001370,22:43104206
rs1866967-<b>?</b> x rs8102476-<b>?</b>,5 x 10-6,,NR,1.2195,'-,[1.12-1.33],No mapped genes x SPINT2,Prostate cancer (SNP x SNP interaction),prostate carcinoma,GCST001370,19:38244973
rs1529276-<b>?</b>,2 x 10-6,,NR,'-,'-,'-,'-,Prostate cancer,prostate carcinoma,GCST000095,13:103275657
rs10498792-<b>?</b>,3 x 10-6,,NR,'-,'-,'-,PKHD1,Prostate cancer,prostate carcinoma,GCST000095,6:51801833
rs4466137-<b>?</b>,3 x 10-6,,NR,'-,'-,'-,HAPLN1,Prostate cancer,prostate carcinoma,GCST000095,5:83689920
rs345013-<b>?</b>,5 x 10-6,,NR,'-,'-,'-,LARP7P4,Prostate cancer,prostate carcinoma,GCST000095,3:145456001
rs9311171-<b>?</b>,2 x 10-6,,NR,'-,'-,'-,CTDSPL,Prostate cancer,prostate carcinoma,GCST000095,3:37954986
rs148821008-<b>T</b>,5 x 10-7,,5.59E-04,'-,'-,'-,CDYL2,Prostate cancer,prostate carcinoma,GCST011535,16:80633162
rs11544331-<b>T</b>,1 x 10-15,,0.0285,'-,'-,'-,"GPER1, C7orf50",Prostate cancer,prostate carcinoma,GCST011535,7:1091775
rs16902147-<b>C</b>,1 x 10-11,,0.04,1.86,'-,[1.56-2.23],"PCAT1, POU5F1B, CASC8",Prostate cancer,prostate carcinoma,GCST011829,8:127392827
rs79012498-<b>G</b>,2 x 10-11,,0.044,1.81,'-,[1.53-2.15],"PCAT1, CASC19",Prostate cancer,prostate carcinoma,GCST011829,8:127141075
rs11650494-<b>A</b>,3 x 10-9,,0.04,1.96,'-,[1.46-2.12],FLJ40194,Prostate cancer,prostate carcinoma,GCST011829,17:49267824
rs58809953-<b>A</b>,3 x 10-9,,0.04,1.71,'-,[1.43-2.04],"POU5F1B, CASC8, PCAT1",Prostate cancer,prostate carcinoma,GCST011829,8:127395816
rs2074187-<b>A</b>,4 x 10-8,,0.042,1.66,'-,[1.38-1.98],SP6,Prostate cancer,prostate carcinoma,GCST011829,17:47852993
rs9656816-<b>G</b>,2 x 10-10,,0.12,1.43,'-,[1.28-1.60],CASC8,Prostate cancer,prostate carcinoma,GCST011829,8:127522409
rs12795301-<b>A</b>,3 x 10-8,,0.098,1.42,'-,[1.25-1.61],"MYEOV, SMIM38",Prostate cancer,prostate carcinoma,GCST011829,11:69224818
rs995432-<b>G</b>,8 x 10-16,,0.45,1.38,'-,[1.28-1.50],"NKX3-1, SINHCAFP3",Prostate cancer,prostate carcinoma,GCST011829,8:23665338
rs4871798-<b>A</b>,3 x 10-10,,0.23,1.33,'-,[1.22-1.46],CASC8,Prostate cancer,prostate carcinoma,GCST011829,8:127467718
rs6985504-<b>A</b>,1 x 10-8,,0.3,1.27,'-,[1.17-1.38],CASC8,Prostate cancer,prostate carcinoma,GCST011829,8:127484531
rs1447293-<b>G</b>,6 x 10-9,,0.44,1.26,'-,[1.16-1.36],CASC8,Prostate cancer,prostate carcinoma,GCST011829,8:127460075
rs4793976-<b>G</b>,1 x 10-8,,0.33,1.26,'-,[1.17-1.37],LINC02086,Prostate cancer,prostate carcinoma,GCST011829,17:48703135
rs3760511-<b>C</b>,7 x 10-9,,0.43,1.26,'-,[1.16-1.36],"YWHAEP7, HNF1B",Prostate cancer,prostate carcinoma,GCST011829,17:37746322
rs4793529-<b>G</b>,2 x 10-8,,0.53,0.8,'-,[0.74-0.87],CASC17,Prostate cancer,prostate carcinoma,GCST011829,17:71122495
rs4871790-<b>C</b>,2 x 10-8,,0.5,0.8,'-,[0.74-0.87],CASC8,Prostate cancer,prostate carcinoma,GCST011829,8:127429290
rs587948-<b>C</b>,3 x 10-8,,0.39,0.8,'-,[0.74-0.87],"PCAT1, POU5F1B, CASC8",Prostate cancer,prostate carcinoma,GCST011829,8:127329435
rs2739459-<b>G</b>,2 x 10-8,,0.48,0.79,'-,[0.73-0.86],KLK2,Prostate cancer,prostate carcinoma,GCST011829,19:50865818
rs757138-<b>C</b>,1 x 10-8,,0.31,0.78,'-,[0.72-0.85],JAZF1,Prostate cancer,prostate carcinoma,GCST011829,7:27949784
rs266876-<b>G</b>,3 x 10-8,,0.23,0.76,'-,[0.69-0.84],KLK3,Prostate cancer,prostate carcinoma,GCST011829,19:50857562
rs10505477-<b>G</b>,6 x 10-14,,0.53,0.74,'-,[0.69-0.80],"CASC8, POU5F1B, PCAT1",Prostate cancer,prostate carcinoma,GCST011829,8:127395198
rs2659051-<b>G</b>,6 x 10-9,,0.16,0.72,'-,[0.64-0.80],"KLK3, KLK15",Prostate cancer,prostate carcinoma,GCST011829,19:50842312
rs75823044-<b>T</b>,6 x 10-12,,0.02,1.55,'-,[1.37-1.76],LINC00676,Prostate cancer,prostate carcinoma,GCST004982,13:109708437
rs78554043-<b>C</b>,8 x 10-10,,0.013,1.62,'-,[1.39-1.89],"TTC28, TTC28-AS1",Prostate cancer,prostate carcinoma,GCST004982,22:27978955
rs140971918-<b>G</b>,4 x 10-6,,0.63,1.68,'-,[1.34-2.09],SMAD9,Prostate cancer,prostate carcinoma,GCST005786,13:36861531
rs7325069-<b>G</b>,3 x 10-6,,0.62,1.63,'-,[1.33-1.99],"ATP11AUN, TUBGCP3",Prostate cancer,prostate carcinoma,GCST005786,13:112620498
rs234439-<b>G</b>,3 x 10-6,,0.79,1.78,'-,[1.39-2.26],LINC02325,Prostate cancer,prostate carcinoma,GCST005786,14:97356528
rs112896149-<b>G</b>,5 x 10-6,,0.8,1.87,'-,[1.43-2.45],RBFOX1,Prostate cancer,prostate carcinoma,GCST005786,16:7552979
rs8093567-<b>T</b>,2 x 10-6,,0.84,2.01,'-,[1.51-2.69],SMUG1P1,Prostate cancer,prostate carcinoma,GCST005786,18:49679976
rs2571082-<b>G</b>,7 x 10-6,,0.72,1.76,'-,[1.38-2.25],"ZNF285, ZNF112",Prostate cancer,prostate carcinoma,GCST005786,19:44371829
rs7258285-<b>G</b>,3 x 10-6,,0.7,1.66,'-,[1.34-2.06],ZIM2-AS1,Prostate cancer,prostate carcinoma,GCST005786,19:56687205
rs1340678-<b>T</b>,4 x 10-6,,0.51,1.56,'-,[1.29-1.89],'-,Prostate cancer,prostate carcinoma,GCST005786,1:79987113
rs12095604-<b>C</b>,5 x 10-6,,0.1,2.1,'-,[1.53-2.88],"GBP1P1, LRRC8B",Prostate cancer,prostate carcinoma,GCST005786,1:89431556
rs61005944-<b>CT</b>,1 x 10-6,,0.22,1.77,'-,[1.41-2.23],"DEGS1, NVL",Prostate cancer,prostate carcinoma,GCST005786,1:224217786
rs148184576-<b>A</b>,3 x 10-6,,0.94,3.59,'-,[2.09-6.16],HNRNPA1P57,Prostate cancer,prostate carcinoma,GCST005786,2:41094221
rs58488929-<b>C</b>,6 x 10-6,,0.07,2.28,'-,[1.59-3.25],ANKRD36,Prostate cancer,prostate carcinoma,GCST005786,2:97135631
rs6431219-<b>C</b>,8 x 10-6,,0.51,1.55,'-,[1.28-1.88],BIN1,Prostate cancer,prostate carcinoma,GCST005786,2:127104557
rs5855014-<b>GC</b>,3 x 10-6,,0.85,2.12,'-,[1.55-2.91],HTR3C2P,Prostate cancer,prostate carcinoma,GCST005786,3:184083406
chr4:181412356-<b>T</b>,5 x 10-6,,0.93,3.04,'-,[1.88-4.91],'-,Prostate cancer,prostate carcinoma,GCST005786,Mapping not available
rs76861935-<b>C</b>,9 x 10-6,,0.86,2.02,'-,[1.48-2.75],'-,Prostate cancer,prostate carcinoma,GCST005786,5:116942357
rs17060512-<b>T</b>,7 x 10-6,,0.89,2.32,'-,[1.61-3.35],RNU6-164P,Prostate cancer,prostate carcinoma,GCST005786,5:162565392
rs79774606-<b>G</b>,9 x 10-6,,0.81,1.93,'-,[1.44-2.57],CDYL,Prostate cancer,prostate carcinoma,GCST005786,6:4905041
rs6979813-<b>C</b>,6 x 10-6,,0.72,1.7,'-,[1.35-2.14],CPVL,Prostate cancer,prostate carcinoma,GCST005786,7:29103463
rs72725854-<b>T</b>,2 x 10-11,,0.06,3.37,'-,[2.36-4.82],PCAT1,Prostate cancer,prostate carcinoma,GCST005786,8:127062570
rs76784613-<b>G</b>,1 x 10-6,,0.04,2.86,'-,[1.87-4.37],"PCAT1, CASC19",Prostate cancer,prostate carcinoma,GCST005786,8:127164718
rs2151715-<b>G</b>,3 x 10-6,,0.7,1.74,'-,[1.38-2.18],'-,Prostate cancer,prostate carcinoma,GCST005786,9:11130398
rs4741206-<b>G</b>,9 x 10-6,,0.78,1.78,'-,[1.38-2.30],'-,Prostate cancer,prostate carcinoma,GCST005786,9:12079333
rs73408421-<b>A</b>,1 x 10-6,,0.76,1.81,'-,[1.42-2.30],'-,Prostate cancer,prostate carcinoma,GCST005786,9:12184024
rs11003686-<b>A</b>,9 x 10-6,,0.1,2.06,'-,[1.50-2.84],'-,Prostate cancer,prostate carcinoma,GCST005786,10:53578095
rs4749884-<b>C</b>,7 x 10-6,,0.533,1.12,'-,[NR],'-,Prostate cancer,prostate carcinoma,GCST003148,10:9602837
rs12791447-<b>C</b>,4 x 10-8,,0.136,1.23,'-,[NR],PPFIBP2,Prostate cancer,prostate carcinoma,GCST003148,11:7535346
rs75718479-<b>C</b>,1 x 10-6,,0.877,1.22,'-,[NR],RMST,Prostate cancer,prostate carcinoma,GCST003148,12:97483128
rs58262369-<b>T</b>,6 x 10-10,,0.072,1.28,'-,[NR],ESR2,Prostate cancer,prostate carcinoma,GCST003148,14:64227194
rs13385191-<b>G</b>,5 x 10-6,,NR,1.17,'-,[NR],LDAH,Prostate cancer,prostate carcinoma,GCST003148,2:20688505
rs2660753-<b>T</b>,6 x 10-6,,NR,1.1904762,'-,[NR],"PPATP1, LINC00506",Prostate cancer,prostate carcinoma,GCST003148,3:87061524
rs12653946-<b>A</b>,2 x 10-12,,NR,1.2820514,'-,[NR],CTD-2194D22.4,Prostate cancer,prostate carcinoma,GCST003148,5:1895715
rs339331-<b>T</b>,4 x 10-11,,NR,1.2820514,'-,[NR],RFX6,Prostate cancer,prostate carcinoma,GCST003148,6:116888889
rs1512268-<b>T</b>,1 x 10-13,,NR,1.3157895,'-,[NR],"NKX3-1, SINHCAFP3",Prostate cancer,prostate carcinoma,GCST003148,8:23668950
rs16901979-<b>A</b>,1 x 10-16,,NR,1.3888888,'-,[NR],"PCAT1, CASC19",Prostate cancer,prostate carcinoma,GCST003148,8:127112671
rs1447295-<b>A</b>,4 x 10-23,,NR,1.5384616,'-,[NR],CASC8,Prostate cancer,prostate carcinoma,GCST003148,8:127472793
rs10993994-<b>T</b>,4 x 10-8,,NR,1.2048193,'-,[NR],MSMB,Prostate cancer,prostate carcinoma,GCST003148,10:46046326
rs9600079-<b>T</b>,1 x 10-6,,NR,1.1904762,'-,[NR],"RNU4-10P, RNU6-66P",Prostate cancer,prostate carcinoma,GCST003148,13:73154002
rs4430796-<b>A</b>,6 x 10-8,,NR,1.2345679,'-,[NR],HNF1B,Prostate cancer,prostate carcinoma,GCST003148,17:37738049
rs77541621-<b>A</b>,1 x 10-58,,NR,1.8556317,'-,NR,PCAT1,Prostate cancer,prostate carcinoma,GCST90011808,8:127064901
rs12275055-<b>G</b>,1 x 10-36,,NR,1.2623074,'-,NR,"MYEOV, SMIM38",Prostate cancer,prostate carcinoma,GCST90011808,11:69213892
rs79054049-<b>C</b>,7 x 10-7,,0.024279,1.2548627,'-,NR,"ZNF217, Y_RNA",Prostate cancer,prostate carcinoma,GCST90011808,20:53550975
rs10840606-<b>G</b>,2 x 10-25,,NR,1.2496876,'-,NR,"ASCL2, MIR4686",Prostate cancer,prostate carcinoma,GCST90011808,11:2213460
rs11263763-<b>A</b>,5 x 10-47,,NR,1.2359413,'-,NR,HNF1B,Prostate cancer,prostate carcinoma,GCST90011808,17:37743574
rs17120257-<b>C</b>,1 x 10-20,,NR,1.2217472,'-,NR,KRT8,Prostate cancer,prostate carcinoma,GCST90011808,12:52909547
rs7224399-<b>T</b>,1 x 10-8,,NR,1.1825923,'-,NR,CHD3,Prostate cancer,prostate carcinoma,GCST90011808,17:7900234
rs11653775-<b>G</b>,8 x 10-8,,NR,1.1564704,'-,NR,"ZNF652, PHB",Prostate cancer,prostate carcinoma,GCST90011808,17:49395003
rs2468947-<b>A</b>,1 x 10-8,,NR,1.1328877,'-,NR,H1-7,Prostate cancer,prostate carcinoma,GCST90011808,12:48325025
rs3810417-<b>T</b>,6 x 10-8,,0.159469,1.1293055,'-,NR,"KLF16, ABHD17A",Prostate cancer,prostate carcinoma,GCST90011808,19:1864602
rs58235267-<b>G</b>,5 x 10-16,,NR,1.1275228,'-,NR,OTX1,Prostate cancer,prostate carcinoma,GCST90011808,2:63050708
rs10505477-<b>A</b>,8 x 10-61,,NR,1.271,'-,NR,"CASC8, POU5F1B, PCAT1",Prostate cancer,prostate carcinoma,GCST90011808,8:127395198
rs146618443-<b>G</b>,2 x 10-13,,NR,1.2748,'-,NR,ITGA6,Prostate cancer,prostate carcinoma,GCST90011808,2:172445075
rs4582524-<b>G</b>,4 x 10-60,,NR,1.4279,'-,NR,CASC8,Prostate cancer,prostate carcinoma,GCST90011808,8:127516190
rs111362352-<b>C</b>,3 x 10-36,,NR,1.4998,'-,NR,KLK2,Prostate cancer,prostate carcinoma,GCST90011808,19:50862184
rs9921272-<b>G</b>,7 x 10-7,,0.088787,1.1270145,'-,NR,LINC01228,Prostate cancer,prostate carcinoma,GCST90011808,16:79838562
rs75204040-<b>G</b>,6 x 10-8,,NR,1.1247329,'-,NR,PSAT1P2,Prostate cancer,prostate carcinoma,GCST90011808,2:62553190
rs11153158-<b>C</b>,1 x 10-7,,NR,1.123217,'-,NR,SESN1,Prostate cancer,prostate carcinoma,GCST90011808,6:109054915
rs72811264-<b>T</b>,5 x 10-7,,0.105886,1.1225865,'-,NR,"MYOCD-AS1, MYOCD",Prostate cancer,prostate carcinoma,GCST90011808,17:12673387
chr20:62284925-<b>G</b>,1 x 10-9,,NR,1.1200718,'-,NR,'-,Prostate cancer,prostate carcinoma,GCST90011808,Mapping not available
rs12194182-<b>C</b>,4 x 10-13,,NR,1.1188185,'-,NR,SLC22A3,Prostate cancer,prostate carcinoma,GCST90011808,6:160413483
rs10866527-<b>T</b>,8 x 10-11,,NR,1.1184431,'-,NR,CTD-2194D22.4,Prostate cancer,prostate carcinoma,GCST90011808,5:1891686
rs6853490-<b>G</b>,1 x 10-13,,NR,1.1150758,'-,NR,PDLIM5,Prostate cancer,prostate carcinoma,GCST90011808,4:94623567
rs73098849-<b>A</b>,4 x 10-8,,NR,1.1122234,'-,NR,"COL6A3, MLPH",Prostate cancer,prostate carcinoma,GCST90011808,2:237481096
rs17599629-<b>G</b>,7 x 10-10,,NR,1.1097548,'-,NR,GOLPH3L,Prostate cancer,prostate carcinoma,GCST90011808,1:150685811
rs10875943-<b>C</b>,1 x 10-10,,NR,1.1084018,'-,NR,"PRPH, TUBA1C",Prostate cancer,prostate carcinoma,GCST90011808,12:49282227
rs1982768-<b>C</b>,1 x 10-7,,NR,1.1079105,'-,NR,EBF2,Prostate cancer,prostate carcinoma,GCST90011808,8:26041049
rs4248154-<b>T</b>,4 x 10-8,,NR,1.1076651,'-,NR,MUC22,Prostate cancer,prostate carcinoma,GCST90011808,6:31034839
rs11911661-<b>A</b>,8 x 10-10,,NR,1.1016855,'-,NR,TMPRSS2,Prostate cancer,prostate carcinoma,GCST90011808,21:41524378
rs62262672-<b>A</b>,2 x 10-7,,0.17595,1.1014429,'-,NR,BSN,Prostate cancer,prostate carcinoma,GCST90011808,3:49618494
chr17:621742-<b>C</b>,4 x 10-10,,NR,1.1007154,'-,NR,'-,Prostate cancer,prostate carcinoma,GCST90011808,Mapping not available
rs970270-<b>A</b>,3 x 10-7,,NR,1.0985389,'-,NR,"UBQLN1P1, MICC",Prostate cancer,prostate carcinoma,GCST90011808,6:30379529
rs11752345-<b>T</b>,1 x 10-7,,NR,1.0968521,'-,NR,"WTAP, SOD2",Prostate cancer,prostate carcinoma,GCST90011808,6:159727316
rs9275272-<b>C</b>,2 x 10-7,,NR,1.0948106,'-,NR,"MTCO3P1, HLA-DQB1",Prostate cancer,prostate carcinoma,GCST90011808,6:32694769
rs1398148-<b>G</b>,5 x 10-8,,NR,1.0927768,'-,NR,PIK3C2B,Prostate cancer,prostate carcinoma,GCST90011808,1:204489200
rs58629129-<b>C</b>,3 x 10-8,,NR,1.0864842,'-,NR,"PBXIP1, PMVK",Prostate cancer,prostate carcinoma,GCST90011808,1:154938454
rs651164-<b>G</b>,3 x 10-7,,NR,1.085305,'-,NR,"SLC22A1, SLC22A2",Prostate cancer,prostate carcinoma,GCST90011808,6:160160342
rs10668635-<b>CTG</b>,5 x 10-7,,NR,1.0822511,'-,NR,"ADAMTSL4, ADAMTSL4-AS2",Prostate cancer,prostate carcinoma,GCST90011808,1:150549996
rs10900829-<b>G</b>,3 x 10-7,,NR,1.0786322,'-,NR,"LINC01843, RN7SL541P",Prostate cancer,prostate carcinoma,GCST90011808,5:134513226
rs1539871-<b>G</b>,2 x 10-7,,0.478244,1.0780509,'-,NR,"ZBTB7C, SMAD2",Prostate cancer,prostate carcinoma,GCST90011808,18:47941435
rs10807290-<b>C</b>,8 x 10-7,,NR,1.0746,'-,NR,"VEGFA, MRPS18A",Prostate cancer,prostate carcinoma,GCST90011808,6:43742644
rs11158314-<b>G</b>,5 x 10-7,,0.307187,1.0814,'-,NR,MNAT1,Prostate cancer,prostate carcinoma,GCST90011808,14:60954414
rs2938006-<b>C</b>,6 x 10-8,,NR,1.0815,'-,NR,CTBP2,Prostate cancer,prostate carcinoma,GCST90011808,10:125027777
rs4953671-<b>G</b>,3 x 10-7,,0.671879,1.0826,'-,NR,CHORDC1P1,Prostate cancer,prostate carcinoma,GCST90011808,2:42846408
rs36096780-<b>A</b>,3 x 10-8,,NR,1.085,'-,NR,MGLL,Prostate cancer,prostate carcinoma,GCST90011808,3:128027237
rs13390276-<b>C</b>,6 x 10-8,,0.634989,1.0861,'-,NR,"INO80D, PPIAP68",Prostate cancer,prostate carcinoma,GCST90011808,2:205975244
rs74543909-<b>C</b>,3 x 10-8,,NR,1.0872,'-,NR,HDLBP,Prostate cancer,prostate carcinoma,GCST90011808,2:241237729
chr8:109078678-<b>CT</b>,8 x 10-7,,NR,1.0909,'-,NR,'-,Prostate cancer,prostate carcinoma,GCST90011808,Mapping not available
rs2271494-<b>A</b>,1 x 10-9,,NR,1.0944,'-,NR,'-,Prostate cancer,prostate carcinoma,GCST90011808,Mapping not available
rs1038822-<b>T</b>,9 x 10-10,,NR,1.1003,'-,NR,THADA,Prostate cancer,prostate carcinoma,GCST90011808,2:43511034
