Variant and risk allele,P-value,P-value annotation,RAF,OR,Beta,CI,Mapped gene,Reported trait,Trait(s),Study accession,Location
rs3865314-<b>A</b>,1 x 10-8,,0.51,'-,0.015 unit increase,[0.0099-0.0201],NPEPPS,"Number of decayed, missing and filled tooth surfaces or use of dentures","dental caries, dentures",GCST008295,17:47592158
rs11676272-<b>A</b>,1 x 10-8,,0.52,'-,0.015 unit decrease,[0.0099-0.0201],ADCY3,"Number of decayed, missing and filled tooth surfaces or use of dentures","dental caries, dentures",GCST008295,2:24918669
rs898797-<b>T</b>,2 x 10-8,,0.59,'-,0.015 unit increase,[0.0097-0.0203],RNU6-526P,"Number of decayed, missing and filled tooth surfaces or use of dentures","dental caries, dentures",GCST008295,8:9372179
rs9831002-<b>T</b>,9 x 10-10,,0.49,'-,0.016 unit decrease,[0.011-0.021],SATB1-AS1,"Number of decayed, missing and filled tooth surfaces or use of dentures","dental caries, dentures",GCST008295,3:18811205
rs57067187-<b>T</b>,7 x 10-9,,0.63,'-,0.015 unit increase,[0.0097-0.0203],"BAHCC1, RENO1","Number of decayed, missing and filled tooth surfaces or use of dentures","dental caries, dentures",GCST008295,17:81387532
rs5831974-<b>?</b>,7 x 10-10,,0.45,'-,0.016 unit decrease,[0.011-0.021],AAK1,"Number of decayed, missing and filled tooth surfaces or use of dentures","dental caries, dentures",GCST008295,2:69477205
rs10851907-<b>A</b>,1 x 10-9,,0.41,'-,0.016 unit increase,[0.011-0.021],"CHRNA3, CHRNB4","Number of decayed, missing and filled tooth surfaces or use of dentures","dental caries, dentures",GCST008295,15:78623522
rs8054556-<b>A</b>,2 x 10-9,,0.46,'-,0.016 unit increase,[0.011-0.021],TMEM219,"Number of decayed, missing and filled tooth surfaces or use of dentures","dental caries, dentures",GCST008295,16:29946895
rs7217268-<b>A</b>,1 x 10-9,,0.38,'-,0.016 unit increase,[0.011-0.021],LINC00511,"Number of decayed, missing and filled tooth surfaces or use of dentures","dental caries, dentures",GCST008295,17:72341986
rs1108343-<b>T</b>,1 x 10-8,,0.36,'-,0.016 unit increase,[0.011-0.021],SALL1,"Number of decayed, missing and filled tooth surfaces or use of dentures","dental caries, dentures",GCST008295,16:51177684
rs2238651-<b>T</b>,4 x 10-8,,0.24,'-,0.017 unit increase,[0.011-0.023],TMEM59L,"Number of decayed, missing and filled tooth surfaces or use of dentures","dental caries, dentures",GCST008295,19:18608036
rs263771-<b>A</b>,7 x 10-9,,0.23,'-,0.018 unit increase,[0.012-0.024],SCN1A-AS1,"Number of decayed, missing and filled tooth surfaces or use of dentures","dental caries, dentures",GCST008295,2:185056965
rs1482698-<b>C</b>,1 x 10-13,,0.38,'-,0.02 unit increase,[0.015-0.025],LINC02224,"Number of decayed, missing and filled tooth surfaces or use of dentures","dental caries, dentures",GCST008295,5:44539351
rs11672900-<b>A</b>,5 x 10-14,,0.47,'-,0.02 unit decrease,[0.015-0.025],MAMSTR,"Number of decayed, missing and filled tooth surfaces or use of dentures","dental caries, dentures",GCST008295,19:48717066
rs10987008-<b>A</b>,7 x 10-14,,0.64,'-,0.021 unit increase,[0.016-0.026],PBX3,"Number of decayed, missing and filled tooth surfaces or use of dentures","dental caries, dentures",GCST008295,9:125899321
rs4971099-<b>A</b>,7 x 10-15,,0.55,'-,0.021 unit decrease,[0.016-0.026],TRIM46,"Number of decayed, missing and filled tooth surfaces or use of dentures","dental caries, dentures",GCST008295,1:155183132
rs72694438-<b>A</b>,2 x 10-10,,0.21,'-,0.021 unit increase,[0.015-0.027],AMY1C,"Number of decayed, missing and filled tooth surfaces or use of dentures","dental caries, dentures",GCST008295,1:103822256
rs10048146-<b>A</b>,5 x 10-14,,0.81,'-,0.026 unit decrease,[0.019-0.033],"FOXL1, LINC02188","Number of decayed, missing and filled tooth surfaces or use of dentures","dental caries, dentures",GCST008295,16:86677054
rs72748935-<b>T</b>,1 x 10-26,,0.46,'-,0.028 unit decrease,[0.023-0.033],CA12,"Number of decayed, missing and filled tooth surfaces or use of dentures","dental caries, dentures",GCST008295,15:63347217
rs9366651-<b>T</b>,3 x 10-28,,0.51,'-,0.029 unit decrease,[0.024-0.034],"BTN3A2, H3C9P","Number of decayed, missing and filled tooth surfaces or use of dentures","dental caries, dentures",GCST008295,6:26336468
rs149467613-<b>A</b>,3 x 10-8,,0.05,'-,0.034 unit decrease,[0.022-0.046],P2RY2,"Number of decayed, missing and filled tooth surfaces or use of dentures","dental caries, dentures",GCST008295,11:73232438
rs121908120-<b>A</b>,2 x 10-22,,0.03,'-,0.081 unit decrease,[0.065-0.097],WNT10A,"Number of decayed, missing and filled tooth surfaces or use of dentures","dental caries, dentures",GCST008295,2:218890289
rs2072693-<b>T</b>,5 x 10-8,,0.48,'-,0.014 unit increase,[0.0089-0.0191],RHCG,"Number of decayed, missing and filled tooth surfaces or use of dentures","dental caries, dentures",GCST008295,15:89471714
rs1122171-<b>T</b>,2 x 10-13,,0.59,'-,0.064 unit increase,[0.047-0.081],C5orf66,"Number of decayed, missing and filled tooth surfaces",dental caries,GCST008302,5:135174297
rs72748935-<b>T</b>,2 x 10-8,,0.46,'-,0.052 unit decrease,[0.034-0.07],CA12,"Number of decayed, missing and filled tooth surfaces",dental caries,GCST008302,15:63347217
rs962856-<b>C</b>,2 x 10-8,,0.379,1.12,'-,[1.08-1.17],LINC01829,Pancreatic cancer,pancreatic carcinoma,GCST002991,2:67366671
rs1517037-<b>C</b>,3 x 10-7,,0.818,1.1494253,'-,[1.09-1.2],"SEC11C, GRP",Pancreatic cancer,pancreatic carcinoma,GCST002991,18:59211042
rs7310409-<b>A</b>,6 x 10-7,,0.386,1.11,'-,[1.06-1.15],HNF1A,Pancreatic cancer,pancreatic carcinoma,GCST002991,12:120987058
rs351365-<b>C</b>,7 x 10-7,,0.743,1.1235955,'-,[1.08-1.18],WNT2B,Pancreatic cancer,pancreatic carcinoma,GCST002991,1:112503773
rs6073450-<b>A</b>,9 x 10-7,,0.381,1.11,'-,[1.06-1.15],LINC01620,Pancreatic cancer,pancreatic carcinoma,GCST002991,20:44458008
rs1747924-<b>A</b>,7 x 10-6,,0.767,1.1111112,'-,[1.06-1.16],ROR1,Pancreatic cancer,pancreatic carcinoma,GCST002991,1:64073289
rs505922-<b>?</b>,2 x 10-13,,NR,1.27,'-,[1.19-1.35],ABO,Pancreatic cancer,pancreatic carcinoma,GCST002991,9:133273813
rs9543325-<b>?</b>,2 x 10-10,,NR,1.24,'-,[1.16-1.32],MARK2P12,Pancreatic cancer,pancreatic carcinoma,GCST002991,13:73342491
rs3790844-<b>?</b>,3 x 10-6,,NR,1.2048193,'-,[1.11-1.3],NR5A2,Pancreatic cancer,pancreatic carcinoma,GCST002991,1:200038304
rs401681-<b>?</b>,3 x 10-8,,NR,1.2,'-,[1.13-1.28],CLPTM1L,Pancreatic cancer,pancreatic carcinoma,GCST002991,5:1321972
rs6971499-<b>?</b>,7 x 10-6,,NR,1.2345679,'-,[1.14-1.35],LINC-PINT,Pancreatic cancer,pancreatic carcinoma,GCST002991,7:130995762
rs9581943-<b>?</b>,2 x 10-7,,NR,1.17,'-,[1.10-1.24],"PLUT, PDX1",Pancreatic cancer,pancreatic carcinoma,GCST002991,13:27919860
rs11655237-<b>T</b>,1 x 10-14,,0.11,1.26,'-,[1.19-1.34],LINC00511,Pancreatic cancer,pancreatic carcinoma,GCST002991,17:72404025
rs1486134-<b>G</b>,3 x 10-9,,0.275,1.14,'-,[1.09-1.19],ETAA1,Pancreatic cancer,pancreatic carcinoma,GCST002991,2:67412637
rs17688601-<b>C</b>,1 x 10-8,,0.737,1.1363636,'-,[1.09-1.19],SUGCT,Pancreatic cancer,pancreatic carcinoma,GCST002991,7:40827064
rs9854771-<b>G</b>,2 x 10-8,,0.638,1.1235955,'-,[1.08-1.18],TP63,Pancreatic cancer,pancreatic carcinoma,GCST002991,3:189790682
rs9554197-<b>T</b>,9 x 10-11,,0.399,1.14,'-,[1.1-1.19],PLUT,Pancreatic cancer,pancreatic carcinoma,GCST002991,13:27902841
rs12456874-<b>G</b>,6 x 10-7,,0.25,1.38,'-,[1.22-1.57],LDLRAD4,Pancreatic cancer,pancreatic carcinoma,GCST001749,18:13366863
rs9874556-<b>A</b>,4 x 10-6,,0.46,1.31,'-,[1.17-1.46],'-,Pancreatic cancer,pancreatic carcinoma,GCST001749,3:3314490
rs7853844-<b>A</b>,2 x 10-6,,0.17,1.43,'-,[1.23-1.65],DELEC1,Pancreatic cancer,pancreatic carcinoma,GCST001749,9:115288135
rs10788473-<b>T</b>,3 x 10-6,,0.38,1.27,'-,[1.15-1.41],GRID1,Pancreatic cancer,pancreatic carcinoma,GCST001749,10:85980996
rs9783347-<b>A</b>,9 x 10-6,,0.3,1.36,'-,[1.19-1.56],GTF2H1,Pancreatic cancer,pancreatic carcinoma,GCST001749,11:18363391
rs1000589-<b>T</b>,3 x 10-6,,0.53,1.27,'-,[1.15-1.39],LINC00395,Pancreatic cancer,pancreatic carcinoma,GCST001749,13:63567780
rs10500715-<b>T</b>,2 x 10-7,,0.63,1.32,'-,[1.19-1.47],SBF2,Pancreatic cancer,pancreatic carcinoma,GCST001749,11:9951515
rs4269383-<b>C</b>,7 x 10-7,,NR,1.2,'-,[1.12-1.30],MIR1202,Pancreatic cancer,pancreatic carcinoma,GCST001350,6:155876368
rs4927850-<b>A</b>,2 x 10-7,,NR,1.24,'-,[1.14-1.35],"TFRC, SDHAP1",Pancreatic cancer,pancreatic carcinoma,GCST001350,3:196024759
rs372883-<b>T</b>,2 x 10-13,,NR,1.27,'-,[1.19-1.33],BACH1,Pancreatic cancer,pancreatic carcinoma,GCST001350,21:29345416
rs2255280-<b>T</b>,4 x 10-10,,NR,1.23,'-,[1.15-1.32],"DAB2, C9",Pancreatic cancer,pancreatic carcinoma,GCST001350,5:39394887
rs12413624-<b>T</b>,5 x 10-11,,0.37,1.23,'-,[1.16-1.31],SLC25A18P1,Pancreatic cancer,pancreatic carcinoma,GCST001350,10:118519432
rs9363918-<b>A</b>,1 x 10-6,,NR,1.27,'-,[1.15-1.39],'-,Pancreatic cancer,pancreatic carcinoma,GCST001350,6:68432116
rs10974531-<b>A</b>,5 x 10-6,,NR,1.24,'-,[1.13-1.35],"RNU6-694P, SLC1A1",Pancreatic cancer,pancreatic carcinoma,GCST001350,9:4426631
rs1547374-<b>A</b>,4 x 10-13,,NR,1.27,'-,[1.19-1.35],"TFF1, TFF2",Pancreatic cancer,pancreatic carcinoma,GCST001350,21:42358786
rs9573163-<b>G</b>,5 x 10-13,,0.43,1.26,'-,[1.18-1.34],MARK2P12,Pancreatic cancer,pancreatic carcinoma,GCST001350,13:73334709
rs5768709-<b>G</b>,1 x 10-10,,0.23,1.25,'-,[1.17-1.34],TAFA5,Pancreatic cancer,pancreatic carcinoma,GCST001350,22:48533757
rs2689154-<b>G</b>,6 x 10-6,,0.17,1.2,'-,[1.11-1.29],MIPEPP2,Pancreatic cancer,pancreatic carcinoma,GCST001350,1:238745053
rs17087282-<b>?</b>,2 x 10-6,(overall survival),'-,2.47,'-,[1.71-3.56],'-,Survival in microsatellite instability low/stable colorectal cancer,"colorectal cancer, microsatellite instability measurement, overall survival",GCST002820,6:156266886
rs17048372-<b>?</b>,2 x 10-6,(overall survival),'-,1.91,'-,[1.46-2.48],DPP10,Survival in microsatellite instability low/stable colorectal cancer,"colorectal cancer, microsatellite instability measurement, overall survival",GCST002820,2:114456179
rs1998584-<b>?</b>,2 x 10-6,(overall survival),'-,1.76,'-,[1.39-2.22],'-,Survival in microsatellite instability low/stable colorectal cancer,"colorectal cancer, microsatellite instability measurement, overall survival",GCST002820,9:13704540
rs12187751-<b>?</b>,3 x 10-6,(overall survival),'-,2.48,'-,[1.70-3.64],'-,Survival in microsatellite instability low/stable colorectal cancer,"colorectal cancer, microsatellite instability measurement, overall survival",GCST002820,5:163158639
rs1573948-<b>?</b>,5 x 10-6,(overall survival),'-,1.93,'-,[1.46-2.57],BTF3P7,Survival in microsatellite instability low/stable colorectal cancer,"colorectal cancer, microsatellite instability measurement, overall survival",GCST002820,6:6786192
rs13180087-<b>?</b>,9 x 10-6,(overall survival),'-,2.06,'-,[1.50-2.83],HCN1,Survival in microsatellite instability low/stable colorectal cancer,"colorectal cancer, microsatellite instability measurement",GCST002820,5:45265666
rs6720296-<b>?</b>,5 x 10-7,(disease-free survival),'-,1.74,'-,[1.40-2.16],LINC01121,Survival in microsatellite instability low/stable colorectal cancer,"disease free survival, colorectal cancer, microsatellite instability measurement",GCST002820,2:45181130
rs1407508-<b>?</b>,9 x 10-7,(disease-free survival),'-,2.53,'-,[1.75-3.66],"NME2P3, GALNT12",Survival in microsatellite instability low/stable colorectal cancer,"disease free survival, colorectal cancer, microsatellite instability measurement",GCST002820,9:98882256
rs912294-<b>?</b>,5 x 10-6,(disease-free survival),'-,1.67,'-,[1.34-2.08],"WDR95P, HSPH1",Survival in microsatellite instability low/stable colorectal cancer,"disease free survival, colorectal cancer, microsatellite instability measurement",GCST002820,13:31124157
rs6720296-<b>?</b>,3 x 10-6,(overall survival),'-,1.74,'-,[1.38-2.19],LINC01121,Survival in microsatellite instability low/stable colorectal cancer,"colorectal cancer, microsatellite instability measurement, overall survival",GCST002820,2:45181130
rs10040610-<b>?</b>,8 x 10-6,(overall survival),'-,1.96,'-,[1.46-2.63],"LINC02145, MED10",Survival in microsatellite instability low/stable colorectal cancer,"colorectal cancer, microsatellite instability measurement, overall survival",GCST002820,5:6353702
rs1493383-<b>?</b>,8 x 10-6,(overall survival),'-,1.81,'-,[1.39-2.35],GRIA1,Survival in microsatellite instability low/stable colorectal cancer,"colorectal cancer, microsatellite instability measurement, overall survival",GCST002820,5:153611838
rs9979383-<b>?</b>,1 x 10-8,,NR,0.92,'-,'-,RUNX1,Celiac disease and Rheumatoid arthritis,"rheumatoid arthritis, celiac disease",GCST008644,21:35343463
rs212400-<b>?</b>,6 x 10-11,,NR,1.1,'-,'-,TAGAP-AS1,Celiac disease and Rheumatoid arthritis,"rheumatoid arthritis, celiac disease",GCST008644,6:159052542
rs11217040-<b>?</b>,2 x 10-11,,NR,0.89,'-,'-,"SETP16, DDX6",Celiac disease and Rheumatoid arthritis,"rheumatoid arthritis, celiac disease",GCST008644,11:118809939
rs62323881-<b>?</b>,6 x 10-9,,NR,1.16,'-,'-,"RN7SL335P, KIAA1109",Celiac disease and Rheumatoid arthritis,"rheumatoid arthritis, celiac disease",GCST008644,4:122117140
rs4073285-<b>?</b>,2 x 10-13,,NR,0.9,'-,'-,MMEL1,Celiac disease and Rheumatoid arthritis,"rheumatoid arthritis, celiac disease",GCST008644,1:2608357
rs6696533-<b>?</b>,3 x 10-8,,NR,1.08,'-,'-,"PTPRC, MIR181A1HG",Celiac disease and Rheumatoid arthritis,"rheumatoid arthritis, celiac disease",GCST008644,1:198764438
rs10203477-<b>?</b>,4 x 10-8,,NR,0.93,'-,'-,LINC01185,Celiac disease and Rheumatoid arthritis,"rheumatoid arthritis, celiac disease",GCST008644,2:60877850
rs11123810-<b>?</b>,7 x 10-12,,NR,0.91,'-,'-,AFF3,Celiac disease and Rheumatoid arthritis,"rheumatoid arthritis, celiac disease",GCST008644,2:100142823
rs6749371-<b>?</b>,7 x 10-11,,NR,0.84,'-,'-,STAT4,Celiac disease and Rheumatoid arthritis,"rheumatoid arthritis, celiac disease",GCST008644,2:191037458
rs1980422-<b>?</b>,2 x 10-17,,NR,1.14,'-,'-,"CD28, KRT18P39",Celiac disease and Rheumatoid arthritis,"rheumatoid arthritis, celiac disease",GCST008644,2:203745673
rs72928038-<b>?</b>,4 x 10-11,,NR,1.13,'-,'-,BACH2,Celiac disease and Rheumatoid arthritis,"rheumatoid arthritis, celiac disease",GCST008644,6:90267049
rs17264332-<b>?</b>,3 x 10-27,,NR,1.19,'-,'-,"SLC17A1, LINC02539",Celiac disease and Rheumatoid arthritis,"rheumatoid arthritis, celiac disease",GCST008644,6:137684378
rs74830391-<b>?</b>,3 x 10-9,,NR,1.14,'-,'-,ELMO1,Celiac disease and Rheumatoid arthritis,"rheumatoid arthritis, celiac disease",GCST008644,7:37387686
rs6651252-<b>?</b>,8 x 10-9,,NR,0.89,'-,'-,LINC00824,Celiac disease and Rheumatoid arthritis,"rheumatoid arthritis, celiac disease",GCST008644,8:128554935
rs947474-<b>?</b>,8 x 10-11,,NR,0.89,'-,'-,LINC02649,Celiac disease and Rheumatoid arthritis,"rheumatoid arthritis, celiac disease",GCST008644,10:6348488
rs11066188-<b>?</b>,9 x 10-10,,NR,1.09,'-,'-,HECTD4,Celiac disease and Rheumatoid arthritis,"rheumatoid arthritis, celiac disease",GCST008644,12:112172910
rs80209296-<b>?</b>,1 x 10-12,,NR,1.14,'-,'-,PTPN2,Celiac disease and Rheumatoid arthritis,"rheumatoid arthritis, celiac disease",GCST008644,18:12860802
rs1893592-<b>?</b>,8 x 10-11,,NR,0.91,'-,'-,UBASH3A,Celiac disease and Rheumatoid arthritis,"rheumatoid arthritis, celiac disease",GCST008644,21:42434957
rs4821124-<b>?</b>,2 x 10-11,,NR,1.12,'-,'-,"UBE2L3, YDJC",Celiac disease and Rheumatoid arthritis,"rheumatoid arthritis, celiac disease",GCST008644,22:21625000
rs7579944-<b>?</b>,2 x 10-8,,NR,1.08,'-,'-,"H3P5, LBH",Celiac disease and Rheumatoid arthritis,"rheumatoid arthritis, celiac disease",GCST008644,2:30222160
rs6679677-<b>?</b>,1 x 10-53,,NR,1.41,'-,'-,"RSBN1, PHTF1",Celiac disease and Rheumatoid arthritis,"rheumatoid arthritis, celiac disease",GCST008644,1:113761186
rs17849502-<b>?</b>,1 x 10-14,,NR,1.26,'-,'-,"NCF2, SMG7",Celiac disease and Rheumatoid arthritis,"rheumatoid arthritis, celiac disease",GCST008644,1:183563445
rs16867384-<b>?</b>,6 x 10-9,,NR,1.1,'-,'-,LINC01934,Celiac disease and Rheumatoid arthritis,"rheumatoid arthritis, celiac disease",GCST008644,2:181246479
rs67676925-<b>?</b>,2 x 10-11,,NR,1.18,'-,'-,CCR3,Celiac disease and Rheumatoid arthritis,"rheumatoid arthritis, celiac disease",GCST008644,3:46232768
rs2187668-<b>A</b>,1 x 10-19,,0.14,7.04,'-,[6.08-8.15],HLA-DQA1,Celiac disease,celiac disease,GCST000048,6:32638107
rs6822844-<b>G</b>,1 x 10-14,,0.82,1.59,'-,[1.41-1.75],IL21,Celiac disease,celiac disease,GCST000048,4:122588266
rs2816316-<b>C</b>,3 x 10-11,,NR,1.39,'-,[1.26-1.53],RGS1,Celiac disease,celiac disease,GCST000157,1:192567683
rs17810546-<b>G</b>,1 x 10-9,,NR,1.35,'-,[1.23-1.49],IL12A-AS1,Celiac disease,celiac disease,GCST000157,3:159947262
rs1738074-<b>A</b>,7 x 10-8,,NR,1.21,'-,[1.13-1.30],"TAGAP, TAGAP-AS1",Celiac disease,celiac disease,GCST000157,6:159044945
rs1464510-<b>A</b>,5 x 10-9,,NR,1.23,'-,[1.15-1.32],LPP,Celiac disease,celiac disease,GCST000157,3:188394766
rs6441961-<b>A</b>,3 x 10-7,,0.3,1.21,'-,[1.13-1.30],UQCRC2P1,Celiac disease,celiac disease,GCST000157,3:46310893
rs13015714-<b>C</b>,4 x 10-9,,NR,1.28,'-,[1.18-1.39],IL18R1,Celiac disease,celiac disease,GCST000157,2:102355405
rs653178-<b>G</b>,8 x 10-8,,0.48,1.21,'-,[1.13-1.30],'-,Celiac disease,celiac disease,GCST000157,Mapping not available
rs6822844-<b>C</b>,3 x 10-13,,0.81,1.44,'-,[1.30-1.58],IL21,Celiac disease,celiac disease,GCST000157,4:122588266
rs2304256-<b>C</b>,4 x 10-9,,0.71,1.16,'-,[1.11-1.22],TYK2,Type 1 diabetes,type I diabetes mellitus,GCST000539,19:10364976
rs941576-<b>A</b>,1 x 10-10,,0.57,1.11,'-,[1.06-1.16],MEG3,Type 1 diabetes,type I diabetes mellitus,GCST000539,14:100839708
rs61839660-<b>?</b>,5 x 10-9,,NR,1.6,'-,[1.44-1.76],IL2RA,Type 1 diabetes,type I diabetes mellitus,GCST001394,10:6052734
rs1265564-<b>?</b>,1 x 10-16,,NR,1.45,'-,[1.28-1.67],CUX2,Type 1 diabetes,type I diabetes mellitus,GCST001394,12:111270654
rs3749172-<b>A</b>,6 x 10-11,,0.28,1.45,'-,[1.29–1.61],GPR35,Crohn's disease,Crohn's disease,GCST008485,2:240630832
rs224143-<b>G</b>,2 x 10-9,,0.59,1.38,'-,[1.24–1.53],ALDH7A1P4,Crohn's disease,Crohn's disease,GCST008485,10:62718076
rs1250569-<b>T</b>,3 x 10-7,,0.48,1.3,'-,[1.18–1.44],ZMIZ1,Crohn's disease,Crohn's disease,GCST008485,10:79285450
rs4409764-<b>T</b>,8 x 10-8,,0.46,1.32,'-,[1.19–1.46],"LINC01475, GOT1",Crohn's disease,Crohn's disease,GCST008485,10:99524480
rs514000-<b>C</b>,9 x 10-8,,0.33,1.33,'-,[1.20–1.48],PTPN2,Crohn's disease,Crohn's disease,GCST008485,18:12854073
rs2823256-<b>G</b>,2 x 10-7,,0.7,1.35,'-,[1.20–1.51],CYCSP42,Crohn's disease,Crohn's disease,GCST008485,21:15414477
rs10977466-<b>G</b>,9 x 10-6,,0.224215,'-,'-,'-,PTPRD,Crohn's disease (time to progression),"disease progression measurement, Crohn's disease",GCST007497,9:9065941
rs62167560-<b>C</b>,6 x 10-6,,0.0207101,'-,'-,'-,"RBM43, FABP5P10",Crohn's disease (time to progression),"disease progression measurement, Crohn's disease",GCST007497,2:151206431
rs7614127-<b>A</b>,7 x 10-6,,0.501515,'-,'-,'-,"CD200R1L-AS1, LINC02042",Crohn's disease (time to progression),"disease progression measurement, Crohn's disease",GCST007497,3:112789332
rs78885963-<b>T</b>,6 x 10-6,,0.0540958,'-,'-,'-,DPH6-DT,Crohn's disease (time to progression),"disease progression measurement, Crohn's disease",GCST007497,15:35639966
rs10763930-<b>A</b>,2 x 10-6,,0.0188679,'-,'-,'-,NRP1,Crohn's disease (time to first abdominal surgery),"disease progression measurement, Crohn's disease",GCST007498,10:33378350
rs116417499-<b>A</b>,4 x 10-7,,0.0154867,'-,'-,'-,ALDH5A1,Crohn's disease (time to first abdominal surgery),"disease progression measurement, Crohn's disease",GCST007498,6:24523528
rs3936663-<b>T</b>,4 x 10-6,,0.300895,'-,'-,'-,"SORCS2, RN7SKP36",Crohn's disease (time to first abdominal surgery),"disease progression measurement, Crohn's disease",GCST007498,4:7183972
rs62072729-<b>T</b>,4 x 10-6,,0.11853,'-,'-,'-,NLRP1,Crohn's disease (time to first abdominal surgery),"disease progression measurement, Crohn's disease",GCST007498,17:5522104
rs6778300-<b>C</b>,5 x 10-6,,0.0119647,'-,'-,'-,RARB,Crohn's disease (time to first abdominal surgery),"disease progression measurement, Crohn's disease",GCST007498,3:25251475
rs76804613-<b>T</b>,4 x 10-6,,0.173569,'-,'-,'-,LINC02814,Crohn's disease (time to first abdominal surgery),"disease progression measurement, Crohn's disease",GCST007498,1:229142587
rs9521997-<b>G</b>,2 x 10-6,,0.145542,'-,'-,'-,"ANKRD10, PARP1P1",Crohn's disease (time to first abdominal surgery),"disease progression measurement, Crohn's disease",GCST007498,13:110931075
chr2:26187269-<b>C</b>,7 x 10-6,,0.0876106,'-,'-,'-,'-,Crohn's disease (indolent vs progressive),"disease progression measurement, Crohn's disease",GCST007499,Mapping not available
chr20:41202388-<b>TC</b>,3 x 10-6,,0.488444,'-,'-,'-,'-,Crohn's disease (indolent vs progressive),"disease progression measurement, Crohn's disease",GCST007499,Mapping not available
rs11223177-<b>T</b>,7 x 10-6,,0.2,'-,'-,'-,OPCML,Crohn's disease (indolent vs progressive),"disease progression measurement, Crohn's disease",GCST007499,11:132706651
rs1499555-<b>A</b>,1 x 10-6,,0.436396,'-,'-,'-,LINC01239,Crohn's disease (indolent vs progressive),"disease progression measurement, Crohn's disease",GCST007499,9:22589172
rs1544254-<b>G</b>,5 x 10-6,,0.425242,'-,'-,'-,LINC01898,Crohn's disease (indolent vs progressive),"disease progression measurement, Crohn's disease",GCST007499,18:75743798
rs1603949-<b>T</b>,2 x 10-6,,0.115551,'-,'-,'-,LINC00448,Crohn's disease (indolent vs progressive),"disease progression measurement, Crohn's disease",GCST007499,13:62645344
rs16845844-<b>G</b>,7 x 10-6,,0.0876652,'-,'-,'-,PSMD14,Crohn's disease (indolent vs progressive),"disease progression measurement, Crohn's disease",GCST007499,2:161408759
rs1873103-<b>G</b>,5 x 10-6,,0.54458,'-,'-,'-,"TRMT112P1, MTRNR2L13",Crohn's disease (indolent vs progressive),"disease progression measurement, Crohn's disease",GCST007499,4:116341004
rs1972081-<b>C</b>,8 x 10-6,,0.34669,'-,'-,'-,LUZP2,Crohn's disease (indolent vs progressive),"disease progression measurement, Crohn's disease",GCST007499,11:24637287
rs4723416-<b>G</b>,4 x 10-6,,0.419929,'-,'-,'-,SDK1,Crohn's disease (indolent vs progressive),"disease progression measurement, Crohn's disease",GCST007499,7:4134757
rs56259952-<b>C</b>,9 x 10-6,,0.115247,'-,'-,'-,'-,Crohn's disease (indolent vs progressive),"disease progression measurement, Crohn's disease",GCST007499,11:98730321
rs5742831-<b>A</b>,5 x 10-6,,0.411713,'-,'-,'-,DAD1,Crohn's disease (indolent vs progressive),"disease progression measurement, Crohn's disease",GCST007499,14:22570239
rs7566270-<b>T</b>,7 x 10-6,,0.0846491,'-,'-,'-,"PSMD14, LINC01806",Crohn's disease (indolent vs progressive),"disease progression measurement, Crohn's disease",GCST007499,2:161291619
rs75986423-<b>C</b>,6 x 10-6,,0.108761,'-,'-,'-,LINC02360,Crohn's disease (indolent vs progressive),"disease progression measurement, Crohn's disease",GCST007499,4:11728827
rs7780850-<b>C</b>,7 x 10-6,,0.279322,'-,'-,'-,"SYPL1, CDHR3",Crohn's disease (indolent vs progressive),"disease progression measurement, Crohn's disease",GCST007499,7:106059997
rs114985235-<b>C</b>,9 x 10-23,,0.12,2.25,'-,[1.91-2.66],"LINC02571, HLA-B",Crohn's disease,Crohn's disease,GCST003360,6:31301916
rs9271060-<b>G</b>,1 x 10-22,,0.77,2.857143,'-,[2.33-3.57],"HLA-DQA1, HLA-DRB1",Crohn's disease,Crohn's disease,GCST003360,6:32607736
rs293526-<b>T</b>,2 x 10-11,,0.82,2.1276596,'-,[1.69-2.63],UBE3D,Crohn's disease,Crohn's disease,GCST003360,6:82938337
rs6478109-<b>G</b>,5 x 10-25,,0.51,2.0833335,'-,[1.82-2.38],"DELEC1, TNFSF15",Crohn's disease,Crohn's disease,GCST003360,9:114806486
rs140068907-<b>C</b>,1 x 10-11,,0.08,1.98,'-,[1.62-2.41],"HLA-DQB1, MTCO3P1",Crohn's disease,Crohn's disease,GCST003360,6:32691666
rs12481514-<b>A</b>,3 x 10-7,,NR,'-,4.469 unit increase,'-,ADRA1D,Paneth cell defects in Crohn's disease,"abnormal paneth cell measurement, Crohn's disease",GCST004251,20:4245273
rs723080-<b>C</b>,5 x 10-7,,NR,'-,4.754 unit decrease,'-,MAFB,Paneth cell defects in Crohn's disease,"abnormal paneth cell measurement, Crohn's disease",GCST004251,20:40728825
rs147629807-<b>?</b>,7 x 10-7,,NR,'-,8.139 unit decrease,'-,'-,Paneth cell defects in Crohn's disease,"abnormal paneth cell measurement, Crohn's disease",GCST004251,5:108553338
rs17318450-<b>A</b>,2 x 10-6,,NR,'-,5.826 unit decrease,'-,U3,Paneth cell defects in Crohn's disease,"abnormal paneth cell measurement, Crohn's disease",GCST004251,5:35482212
rs12494894-<b>A</b>,2 x 10-6,,NR,'-,6.381 unit decrease,'-,"GPR79, IQCJ-SCHIP1",Paneth cell defects in Crohn's disease,"abnormal paneth cell measurement, Crohn's disease",GCST004251,3:158878626
