Variant and risk allele,P-value,P-value annotation,RAF,OR,Beta,CI,Mapped gene,Reported trait,Trait(s),Study accession,Location
rs10414065-<b>?</b>,3 x 10-10,,NR,1.098901,'-,'-,"SLC7A10, CEBPA",Asthma or allergic disease (pleiotropy),"allergy, asthma",GCST007564,19:33230549
rs28393318-<b>?</b>,2 x 10-19,,NR,1.0869565,'-,'-,TLR10,Asthma or allergic disease (pleiotropy),"allergy, asthma",GCST007564,4:38782646
rs9911533-<b>?</b>,1 x 10-15,,NR,1.0869565,'-,'-,"SMARCE1, CCR7",Asthma or allergic disease (pleiotropy),"allergy, asthma",GCST007564,17:40619224
rs1059513-<b>?</b>,8 x 10-13,,NR,1.0869565,'-,'-,STAT6,Asthma or allergic disease (pleiotropy),"allergy, asthma",GCST007564,12:57095926
rs36045143-<b>?</b>,2 x 10-21,,NR,1.0752687,'-,'-,CLEC16A,Asthma or allergic disease (pleiotropy),"allergy, asthma",GCST007564,16:11131109
rs1837253-<b>?</b>,4 x 10-21,,NR,1.0752687,'-,'-,TSLP,Asthma or allergic disease (pleiotropy),"allergy, asthma",GCST007564,5:111066174
rs34290285-<b>?</b>,5 x 10-17,,NR,1.0752687,'-,'-,D2HGDH,Asthma or allergic disease (pleiotropy),"allergy, asthma",GCST007564,2:241759225
rs4916533-<b>?</b>,2 x 10-8,,NR,1.0752687,'-,'-,"NRROS, PIGX",Asthma or allergic disease (pleiotropy),"allergy, asthma",GCST007564,3:196646711
rs12743520-<b>?</b>,4 x 10-8,,NR,1.0752687,'-,'-,EVI5,Asthma or allergic disease (pleiotropy),"allergy, asthma",GCST007564,1:92571555
rs1017494-<b>?</b>,2 x 10-16,,NR,1.0638298,'-,'-,LINC01173,Asthma or allergic disease (pleiotropy),"allergy, asthma",GCST007564,2:234770601
rs1214598-<b>?</b>,5 x 10-11,,NR,1.0526316,'-,'-,CD247,Asthma or allergic disease (pleiotropy),"allergy, asthma",GCST007564,1:167457187
rs659529-<b>?</b>,6 x 10-11,,NR,1.0526316,'-,'-,"LAYN, SIK2",Asthma or allergic disease (pleiotropy),"allergy, asthma",GCST007564,11:111566171
rs3208007-<b>?</b>,3 x 10-10,,NR,1.0526316,'-,'-,"RTEL1-TNFRSF6B, RTEL1",Asthma or allergic disease (pleiotropy),"allergy, asthma",GCST007564,20:63690935
rs301805-<b>?</b>,6 x 10-9,,NR,1.0416667,'-,'-,RERE,Asthma or allergic disease (pleiotropy),"allergy, asthma",GCST007564,1:8420956
rs742230-<b>?</b>,1 x 10-8,,NR,1.0416667,'-,'-,RUNX3,Asthma or allergic disease (pleiotropy),"allergy, asthma",GCST007564,1:24924933
rs10876864-<b>?</b>,1 x 10-13,,NR,1.05,'-,'-,"SUOX, IKZF4",Asthma or allergic disease (pleiotropy),"allergy, asthma",GCST007564,12:56007301
rs56267605-<b>?</b>,3 x 10-12,,NR,1.05,'-,'-,"ADAD1, IL2",Asthma or allergic disease (pleiotropy),"allergy, asthma",GCST007564,4:122441954
rs6461503-<b>?</b>,3 x 10-10,,NR,1.05,'-,'-,EEF1A1P27,Asthma or allergic disease (pleiotropy),"allergy, asthma",GCST007564,7:20521373
rs10795656-<b>?</b>,4 x 10-10,,NR,1.05,'-,'-,"CHCHD3P1, KRT8P37",Asthma or allergic disease (pleiotropy),"allergy, asthma",GCST007564,10:8553876
rs8008961-<b>?</b>,1 x 10-8,,NR,1.05,'-,'-,RAD51B,Asthma or allergic disease (pleiotropy),"allergy, asthma",GCST007564,14:68285926
rs270636-<b>?</b>,4 x 10-11,,NR,1.06,'-,'-,LINC02121,Asthma or allergic disease (pleiotropy),"allergy, asthma",GCST007564,5:5074712
rs793607-<b>?</b>,3 x 10-28,,NR,1.08,'-,'-,DUBR,Asthma or allergic disease (pleiotropy),"allergy, asthma",GCST007564,3:107340876
rs276666-<b>?</b>,8 x 10-11,,NR,1.08,'-,'-,FAM205C,Asthma or allergic disease (pleiotropy),"allergy, asthma",GCST007564,9:34889447
rs2169282-<b>?</b>,2 x 10-10,,NR,1.09,'-,'-,"UHRF2, TPD52L3",Asthma or allergic disease (pleiotropy),"allergy, asthma",GCST007564,9:6350235
rs2136016-<b>?</b>,2 x 10-9,,NR,1.09,'-,'-,RNU6-1213P,Asthma or allergic disease (pleiotropy),"allergy, asthma",GCST007564,8:80388446
rs10074523-<b>?</b>,2 x 10-10,,NR,1.1,'-,'-,KIF3A,Asthma or allergic disease (pleiotropy),"allergy, asthma",GCST007564,5:132724891
rs2548992-<b>?</b>,5 x 10-10,,NR,1.1,'-,'-,"IRF1-AS1, IRF1",Asthma or allergic disease (pleiotropy),"allergy, asthma",GCST007564,5:132472976
rs869402-<b>?</b>,4 x 10-17,,NR,1.12,'-,'-,GSDMB,Asthma or allergic disease (pleiotropy),"allergy, asthma",GCST007564,17:39911790
rs61839660-<b>?</b>,2 x 10-11,,NR,1.12,'-,'-,IL2RA,Asthma or allergic disease (pleiotropy),"allergy, asthma",GCST007564,10:6052734
rs7705653-<b>?</b>,1 x 10-19,,NR,1.14,'-,'-,SLC25A46,Asthma or allergic disease (pleiotropy),"allergy, asthma",GCST007564,5:110807116
rs61816766-<b>?</b>,5 x 10-12,,NR,1.14,'-,'-,FLG-AS1,Asthma or allergic disease (pleiotropy),"allergy, asthma",GCST007564,1:152347096
rs61815704-<b>?</b>,5 x 10-9,,NR,1.14,'-,'-,"IVL, LINC01527",Asthma or allergic disease (pleiotropy),"allergy, asthma",GCST007564,1:152921415
rs56062135-<b>?</b>,2 x 10-22,,NR,1.16,'-,'-,SMAD3,Asthma or allergic disease (pleiotropy),"allergy, asthma",GCST007564,15:67163292
rs9775039-<b>?</b>,4 x 10-22,,NR,1.18,'-,'-,GTF3AP1,Asthma or allergic disease (pleiotropy),"allergy, asthma",GCST007564,9:6177453
rs993226-<b>G</b>,5 x 10-9,,0.034,1.58,'-,[1.35-1.84],'-,Atopic march,"childhood onset asthma, atopic eczema, atopic march",GCST003180,12:84492794
rs9357733-<b>A</b>,2 x 10-8,,0.808,1.27,'-,[1.17-1.38],EFHC1,Atopic march,"childhood onset asthma, atopic eczema, atopic march",GCST003180,6:52427338
rs12081541-<b>C</b>,9 x 10-11,,0.091,1.61,'-,[1.41-1.89],"FLG-AS1, LCE5A",Atopic march,"childhood onset asthma, atopic eczema, atopic march",GCST003180,1:152468890
rs17690965-<b>C</b>,5 x 10-8,,0.264,1.24,'-,[1.15-1.33],KIF3A,Atopic march,"childhood onset asthma, atopic eczema, atopic march",GCST003180,5:132694975
rs479844-<b>G</b>,4 x 10-10,,0.56,1.25,'-,[1.24-1.43],"AP5B1, OVOL1",Atopic march,"childhood onset asthma, atopic eczema, atopic march",GCST003180,11:65784486
rs2155219-<b>T</b>,2 x 10-15,,0.487,1.33,'-,[1.24-1.43],"EMSY, LINC02757",Atopic march,"childhood onset asthma, atopic eczema, atopic march",GCST003180,11:76588150
rs10445308-<b>C</b>,5 x 10-8,,0.529,1.22,'-,[1.14-1.30],IKZF3,Atopic march,"childhood onset asthma, atopic eczema, atopic march",GCST003180,17:39781794
rs11652139-<b>A</b>,8 x 10-22,,0.59,1.051,'-,[1.04-1.06],PSMD3,"Allergic disease (asthma, hay fever or eczema)",allergy,GCST005038,17:39992780
rs11464691-<b>TA</b>,1 x 10-21,,0.57,1.052,'-,[1.04-1.06],"SMARCE1, CCR7","Allergic disease (asthma, hay fever or eczema)",allergy,GCST005038,17:40614390
rs12470864-<b>A</b>,4 x 10-26,,0.35,1.057,'-,[1.05-1.07],"IL1RL1, FAM183DP","Allergic disease (asthma, hay fever or eczema)",allergy,GCST005038,2:102309902
rs1814576-<b>C</b>,1 x 10-22,,0.09,1.121,'-,[1.1-1.14],SLC25A46,"Allergic disease (asthma, hay fever or eczema)",allergy,GCST005038,5:110824180
rs1837253-<b>C</b>,2 x 10-31,,0.78,1.07,'-,[1.06-1.08],TSLP,"Allergic disease (asthma, hay fever or eczema)",allergy,GCST005038,5:111066174
rs3091307-<b>G</b>,4 x 10-21,,0.2,1.062,'-,[1.05-1.07],TH2LCRR,"Allergic disease (asthma, hay fever or eczema)",allergy,GCST005038,5:132653444
rs2507978-<b>G</b>,1 x 10-10,,0.41,1.035,'-,[1.02-1.05],"HLA-S, MICA","Allergic disease (asthma, hay fever or eczema)",allergy,GCST005038,6:31383887
rs4747846-<b>C</b>,1 x 10-11,,0.52,1.036,'-,[1.03-1.05],IL2RA,"Allergic disease (asthma, hay fever or eczema)",allergy,GCST005038,10:6032488
rs11255968-<b>C</b>,8 x 10-9,,0.96,1.09,'-,[1.06-1.12],LINC02676,"Allergic disease (asthma, hay fever or eczema)",allergy,GCST005038,10:8894199
rs72782676-<b>C</b>,3 x 10-11,,0.98,1.303,'-,[1.23-1.38],LINC02676,"Allergic disease (asthma, hay fever or eczema)",allergy,GCST005038,10:8990592
rs1444789-<b>C</b>,2 x 10-22,,0.2,1.066,'-,[1.05-1.08],'-,"Allergic disease (asthma, hay fever or eczema)",allergy,GCST005038,10:9022398
rs4801001-<b>T</b>,6 x 10-9,,0.42,1.031,'-,[1.02-1.04],"RAB27B, DYNAP","Allergic disease (asthma, hay fever or eczema)",allergy,GCST005038,18:54668944
rs4574025-<b>T</b>,7 x 10-9,,0.56,1.03,'-,[1.02-1.04],TNFRSF11A,"Allergic disease (asthma, hay fever or eczema)",allergy,GCST005038,18:62342581
rs10414065-<b>C</b>,6 x 10-18,,0.92,1.098,'-,[1.08-1.12],"SLC7A10, CEBPA","Allergic disease (asthma, hay fever or eczema)",allergy,GCST005038,19:33230549
rs3787184-<b>A</b>,1 x 10-12,,0.78,1.049,'-,[1.04-1.06],NFATC2,"Allergic disease (asthma, hay fever or eczema)",allergy,GCST005038,20:51541298
rs2766678-<b>G</b>,5 x 10-18,,0.21,1.057,'-,[1.04-1.07],ZNF217,"Allergic disease (asthma, hay fever or eczema)",allergy,GCST005038,20:53591817
rs6011033-<b>G</b>,4 x 10-14,,0.78,1.047,'-,[1.04-1.06],"RTEL1-TNFRSF6B, RTEL1","Allergic disease (asthma, hay fever or eczema)",allergy,GCST005038,20:63691346
rs73205303-<b>A</b>,8 x 10-10,,0.13,1.044,'-,[1.03-1.06],RUNX1,"Allergic disease (asthma, hay fever or eczema)",allergy,GCST005038,21:35095533
rs76081789-<b>T</b>,1 x 10-8,,0.94,1.065,'-,[1.04-1.09],SIK1,"Allergic disease (asthma, hay fever or eczema)",allergy,GCST005038,21:43426546
rs5758343-<b>A</b>,5 x 10-14,,0.22,1.048,'-,[1.04-1.06],"TOB2, TEF","Allergic disease (asthma, hay fever or eczema)",allergy,GCST005038,22:41420648
rs848-<b>A</b>,2 x 10-24,,0.24,1.068,'-,[1.06-1.08],"TH2LCRR, IL13","Allergic disease (asthma, hay fever or eczema)",allergy,GCST005038,5:132660808
rs61839660-<b>T</b>,4 x 10-19,,0.07,1.08,'-,[1.06-1.1],IL2RA,"Allergic disease (asthma, hay fever or eczema)",allergy,GCST005038,10:6052734
rs2025758-<b>T</b>,5 x 10-15,,0.58,1.041,'-,[1.03-1.05],LINC02676,"Allergic disease (asthma, hay fever or eczema)",allergy,GCST005038,10:8799706
rs10068717-<b>T</b>,5 x 10-15,,0.62,1.042,'-,[1.03-1.05],NDFIP1,"Allergic disease (asthma, hay fever or eczema)",allergy,GCST005038,5:142115369
rs13153019-<b>C</b>,1 x 10-8,,0.26,1.035,'-,[1.02-1.05],"RGS14, LMAN2","Allergic disease (asthma, hay fever or eczema)",allergy,GCST005038,5:177355217
rs10947428-<b>C</b>,4 x 10-13,,0.19,1.046,'-,[1.03-1.06],ITPR3,"Allergic disease (asthma, hay fever or eczema)",allergy,GCST005038,6:33679281
rs3097670-<b>G</b>,8 x 10-12,,0.88,1.064,'-,[1.05-1.08],"HLA-DPB1, HLA-DPA1","Allergic disease (asthma, hay fever or eczema)",allergy,GCST005038,6:33078975
rs35469349-<b>A</b>,2 x 10-10,,0.26,1.037,'-,[1.03-1.05],PTPRK,"Allergic disease (asthma, hay fever or eczema)",allergy,GCST005038,6:127973564
rs72033857-<b>C</b>,1 x 10-9,,0.11,1.057,'-,[1.04-1.07],"MIR3939, RNASET2","Allergic disease (asthma, hay fever or eczema)",allergy,GCST005038,6:166977184
rs6977955-<b>T</b>,7 x 10-13,,0.21,1.046,'-,[1.03-1.06],JAZF1,"Allergic disease (asthma, hay fever or eczema)",allergy,GCST005038,7:28117268
rs7824394-<b>A</b>,4 x 10-20,,0.37,1.05,'-,[1.04-1.06],RNU6-1213P,"Allergic disease (asthma, hay fever or eczema)",allergy,GCST005038,8:80380364
rs343478-<b>G</b>,3 x 10-10,,0.52,1.033,'-,[1.02-1.04],RANBP6,"Allergic disease (asthma, hay fever or eczema)",allergy,GCST005038,9:6051399
rs479844-<b>G</b>,2 x 10-13,,0.57,1.038,'-,[1.03-1.05],"AP5B1, OVOL1","Allergic disease (asthma, hay fever or eczema)",allergy,GCST005038,11:65784486
rs7130753-<b>C</b>,7 x 10-15,,0.69,1.045,'-,[1.03-1.06],"LAYN, SIK2","Allergic disease (asthma, hay fever or eczema)",allergy,GCST005038,11:111599843
rs55646091-<b>A</b>,2 x 10-40,,0.05,1.179,'-,[1.16-1.2],"LINC02757, EMSY","Allergic disease (asthma, hay fever or eczema)",allergy,GCST005038,11:76588387
rs11236814-<b>A</b>,4 x 10-14,,0.91,1.068,'-,[1.05-1.08],"LINC02757, LRRC32","Allergic disease (asthma, hay fever or eczema)",allergy,GCST005038,11:76632384
rs2893907-<b>C</b>,2 x 10-9,,0.58,1.031,'-,[1.02-1.04],'-,"Allergic disease (asthma, hay fever or eczema)",allergy,GCST005038,10:62622599
rs10883723-<b>C</b>,2 x 10-8,,0.31,1.03,'-,[1.02-1.04],"ACTR1A, MFSD13A","Allergic disease (asthma, hay fever or eczema)",allergy,GCST005038,10:102466075
rs740474-<b>C</b>,6 x 10-11,,0.42,1.034,'-,[1.02-1.04],DIAPH1,"Allergic disease (asthma, hay fever or eczema)",allergy,GCST005038,5:141545795
rs28895016-<b>C</b>,9 x 10-16,,0.91,1.097,'-,[1.07-1.12],"UQCRHP1, NCR3","Allergic disease (asthma, hay fever or eczema)",allergy,GCST005038,6:31606748
rs2134814-<b>C</b>,2 x 10-17,,0.65,1.046,'-,[1.04-1.06],BACH2,"Allergic disease (asthma, hay fever or eczema)",allergy,GCST005038,6:90277793
rs9372120-<b>G</b>,4 x 10-11,,0.18,1.042,'-,[1.03-1.05],ATG5,"Allergic disease (asthma, hay fever or eczema)",allergy,GCST005038,6:106219660
rs5029937-<b>G</b>,2 x 10-8,,0.97,1.081,'-,[1.05-1.11],TNFAIP3,"Allergic disease (asthma, hay fever or eczema)",allergy,GCST005038,6:137874014
rs9383820-<b>C</b>,1 x 10-8,,0.76,1.037,'-,[1.02-1.05],ARID1B,"Allergic disease (asthma, hay fever or eczema)",allergy,GCST005038,6:157098374
rs6461503-<b>T</b>,2 x 10-14,,0.53,1.039,'-,[1.03-1.05],EEF1A1P27,"Allergic disease (asthma, hay fever or eczema)",allergy,GCST005038,7:20521373
rs10486391-<b>A</b>,7 x 10-9,,0.53,1.03,'-,[1.02-1.04],ITGB8,"Allergic disease (asthma, hay fever or eczema)",allergy,GCST005038,7:20336395
rs17664743-<b>A</b>,6 x 10-11,,0.2,1.042,'-,[1.03-1.05],"SPATA48, IKZF1","Allergic disease (asthma, hay fever or eczema)",allergy,GCST005038,7:50214301
rs4296977-<b>C</b>,2 x 10-13,,0.16,1.055,'-,[1.04-1.07],GSAP,"Allergic disease (asthma, hay fever or eczema)",allergy,GCST005038,7:77389225
rs6990534-<b>A</b>,6 x 10-14,,0.36,1.042,'-,[1.03-1.05],PVT1,"Allergic disease (asthma, hay fever or eczema)",allergy,GCST005038,8:127801845
rs144829310-<b>T</b>,1 x 10-35,,0.16,1.09,'-,[1.08-1.1],"IL33, GTF3AP1","Allergic disease (asthma, hay fever or eczema)",allergy,GCST005038,9:6208030
rs16922576-<b>C</b>,3 x 10-10,,0.32,1.036,'-,[1.03-1.05],JAK2,"Allergic disease (asthma, hay fever or eczema)",allergy,GCST005038,9:5064193
rs10760123-<b>T</b>,5 x 10-9,,0.38,1.032,'-,[1.02-1.04],PHF19,"Allergic disease (asthma, hay fever or eczema)",allergy,GCST005038,9:120888256
rs7936323-<b>A</b>,2 x 10-63,,0.46,1.088,'-,[1.08-1.1],"EMSY, LINC02757","Allergic disease (asthma, hay fever or eczema)",allergy,GCST005038,11:76582714
rs59593577-<b>C</b>,2 x 10-11,,0.87,1.053,'-,[1.04-1.07],FAM76B,"Allergic disease (asthma, hay fever or eczema)",allergy,GCST005038,11:95692362
rs12365699-<b>G</b>,5 x 10-18,,0.85,1.061,'-,[1.05-1.07],"CXCR5, Y_RNA","Allergic disease (asthma, hay fever or eczema)",allergy,GCST005038,11:118872577
rs56129466-<b>A</b>,2 x 10-13,,0.79,1.047,'-,[1.04-1.06],LINC02098,"Allergic disease (asthma, hay fever or eczema)",allergy,GCST005038,11:128288294
rs55726902-<b>G</b>,3 x 10-16,,0.8,1.051,'-,[1.04-1.06],HDAC7,"Allergic disease (asthma, hay fever or eczema)",allergy,GCST005038,12:47803199
rs11169225-<b>A</b>,1 x 10-11,,0.18,1.045,'-,[1.03-1.06],AQP2,"Allergic disease (asthma, hay fever or eczema)",allergy,GCST005038,12:49951888
rs1059513-<b>T</b>,1 x 10-22,,0.89,1.084,'-,[1.07-1.1],STAT6,"Allergic disease (asthma, hay fever or eczema)",allergy,GCST005038,12:57095926
rs10876864-<b>G</b>,1 x 10-19,,0.39,1.047,'-,[1.04-1.06],"SUOX, IKZF4","Allergic disease (asthma, hay fever or eczema)",allergy,GCST005038,12:56007301
rs7137828-<b>T</b>,2 x 10-10,,0.54,1.033,'-,[1.02-1.04],ATXN2,"Allergic disease (asthma, hay fever or eczema)",allergy,GCST005038,12:111494996
rs6489785-<b>T</b>,2 x 10-15,,0.37,1.043,'-,[1.03-1.05],'-,"Allergic disease (asthma, hay fever or eczema)",allergy,GCST005038,Mapping not available
rs63406760-<b>T</b>,3 x 10-13,,0.77,1.047,'-,[1.03-1.06],CDK2AP1,"Allergic disease (asthma, hay fever or eczema)",allergy,GCST005038,12:123258146
rs4943794-<b>C</b>,7 x 10-12,,0.23,1.043,'-,[1.03-1.05],FOXO1,"Allergic disease (asthma, hay fever or eczema)",allergy,GCST005038,13:40599271
rs9573092-<b>A</b>,3 x 10-8,,0.7,1.03,'-,[1.02-1.04],"KLF5, PSMD10P3","Allergic disease (asthma, hay fever or eczema)",allergy,GCST005038,13:73053137
rs1048990-<b>G</b>,1 x 10-8,,0.16,1.039,'-,[1.03-1.05],PSMA6,"Allergic disease (asthma, hay fever or eczema)",allergy,GCST005038,14:35292469
rs111914382-<b>TG</b>,8 x 10-9,,0.27,1.036,'-,[1.02-1.05],TTC6,"Allergic disease (asthma, hay fever or eczema)",allergy,GCST005038,14:37627797
rs2104047-<b>T</b>,2 x 10-13,,0.36,1.042,'-,[1.03-1.05],RAD51B,"Allergic disease (asthma, hay fever or eczema)",allergy,GCST005038,14:68287700
rs9323612-<b>A</b>,9 x 10-9,,0.7,1.032,'-,[1.02-1.04],"JDP2, BATF","Allergic disease (asthma, hay fever or eczema)",allergy,GCST005038,14:75502265
rs9989163-<b>A</b>,2 x 10-8,,0.49,1.029,'-,[1.02-1.04],"RCOR1, TRAF3","Allergic disease (asthma, hay fever or eczema)",allergy,GCST005038,14:102768675
rs12440045-<b>C</b>,5 x 10-10,,0.55,1.033,'-,[1.02-1.04],"RTF1, ITPKA","Allergic disease (asthma, hay fever or eczema)",allergy,GCST005038,15:41490486
rs10519067-<b>G</b>,9 x 10-13,,0.86,1.055,'-,[1.04-1.07],RORA,"Allergic disease (asthma, hay fever or eczema)",allergy,GCST005038,15:60776148
rs56375023-<b>A</b>,8 x 10-32,,0.21,1.073,'-,[1.06-1.08],SMAD3,"Allergic disease (asthma, hay fever or eczema)",allergy,GCST005038,15:67156025
rs3540-<b>G</b>,3 x 10-11,,0.65,1.036,'-,[1.03-1.05],IQGAP1,"Allergic disease (asthma, hay fever or eczema)",allergy,GCST005038,15:90502176
rs11644510-<b>C</b>,6 x 10-38,,0.64,1.072,'-,[1.06-1.08],"HNRNPCP4, CLEC16A","Allergic disease (asthma, hay fever or eczema)",allergy,GCST005038,16:11183501
rs12596613-<b>C</b>,6 x 10-9,,0.67,1.032,'-,[1.02-1.04],RMI2,"Allergic disease (asthma, hay fever or eczema)",allergy,GCST005038,16:11397150
rs71368508-<b>C</b>,2 x 10-9,,0.99,1.124,'-,[1.09-1.16],"LINC01996, RNU6-955P","Allergic disease (asthma, hay fever or eczema)",allergy,GCST005038,17:4618178
rs921650-<b>A</b>,6 x 10-30,,0.48,1.059,'-,[1.05-1.07],GSDMB,"Allergic disease (asthma, hay fever or eczema)",allergy,GCST005038,17:39912823
rs112401631-<b>A</b>,2 x 10-26,,0.01,1.26,'-,[1.22-1.3],"SMARCE1, CCR7","Allergic disease (asthma, hay fever or eczema)",allergy,GCST005038,17:40608272
rs7207591-<b>A</b>,1 x 10-9,,0.76,1.038,'-,[1.03-1.05],STAT5B,"Allergic disease (asthma, hay fever or eczema)",allergy,GCST005038,17:42262844
rs7214661-<b>G</b>,1 x 10-8,,0.32,1.032,'-,[1.02-1.04],"ARHGAP27, RNA5SP443","Allergic disease (asthma, hay fever or eczema)",allergy,GCST005038,17:45353330
rs9889262-<b>A</b>,1 x 10-15,,0.35,1.043,'-,[1.03-1.05],ZNF652,"Allergic disease (asthma, hay fever or eczema)",allergy,GCST005038,17:49320708
rs2910162-<b>G</b>,3 x 10-9,,0.68,1.033,'-,[1.02-1.04],MIR3142HG,"Allergic disease (asthma, hay fever or eczema)",allergy,GCST005038,5:160482338
rs34004019-<b>A</b>,4 x 10-52,,0.7,1.101,'-,[1.09-1.11],"HLA-DQB1, HLA-DQA1","Allergic disease (asthma, hay fever or eczema)",allergy,GCST005038,6:32658626
rs2854001-<b>A</b>,1 x 10-19,,0.18,1.059,'-,[1.05-1.07],"MIR6891, HLA-B","Allergic disease (asthma, hay fever or eczema)",allergy,GCST005038,6:31355235
rs9259819-<b>G</b>,2 x 10-9,,0.5,1.036,'-,[1.02-1.05],"HCG4B, MCCD1P1","Allergic disease (asthma, hay fever or eczema)",allergy,GCST005038,6:29925798
rs10910095-<b>G</b>,3 x 10-8,,0.84,1.042,'-,[1.03-1.06],"PRXL2B, TNFRSF14","Allergic disease (asthma, hay fever or eczema)",allergy,GCST005038,1:2579316
rs301806-<b>T</b>,2 x 10-20,,0.54,1.048,'-,[1.04-1.06],RERE,"Allergic disease (asthma, hay fever or eczema)",allergy,GCST005038,1:8422018
rs760805-<b>T</b>,6 x 10-13,,0.58,1.038,'-,[1.03-1.05],RUNX3,"Allergic disease (asthma, hay fever or eczema)",allergy,GCST005038,1:24925432
rs76167968-<b>T</b>,1 x 10-8,,0.93,1.056,'-,[1.04-1.07],"ZMYM4, Y_RNA","Allergic disease (asthma, hay fever or eczema)",allergy,GCST005038,1:35216137
rs7512552-<b>C</b>,1 x 10-9,,0.52,1.031,'-,[1.02-1.04],"MRPS21, CIART","Allergic disease (asthma, hay fever or eczema)",allergy,GCST005038,1:150293284
rs61816761-<b>A</b>,7 x 10-21,,0.01,1.224,'-,[1.18-1.27],"FLG, FLG-AS1","Allergic disease (asthma, hay fever or eczema)",allergy,GCST005038,1:152313385
rs12123821-<b>T</b>,7 x 10-17,,0.05,1.111,'-,[1.09-1.14],FLG-AS1,"Allergic disease (asthma, hay fever or eczema)",allergy,GCST005038,1:152206676
rs11204896-<b>C</b>,2 x 10-12,,0.9,1.063,'-,[1.05-1.08],RORC,"Allergic disease (asthma, hay fever or eczema)",allergy,GCST005038,1:151824266
rs2228145-<b>C</b>,4 x 10-13,,0.35,1.038,'-,[1.03-1.05],IL6R,"Allergic disease (asthma, hay fever or eczema)",allergy,GCST005038,1:154454494
rs2070901-<b>T</b>,1 x 10-11,,0.26,1.039,'-,[1.03-1.05],FCER1G,"Allergic disease (asthma, hay fever or eczema)",allergy,GCST005038,1:161215268
rs2988277-<b>C</b>,4 x 10-14,,0.66,1.04,'-,[1.03-1.05],CD247,"Allergic disease (asthma, hay fever or eczema)",allergy,GCST005038,1:167462115
rs4090390-<b>A</b>,1 x 10-15,,0.22,1.048,'-,[1.04-1.06],"TNFSF4, GOT2P2","Allergic disease (asthma, hay fever or eczema)",allergy,GCST005038,1:173177782
rs1102705-<b>G</b>,3 x 10-10,,0.11,1.058,'-,[1.04-1.08],"FASLG, SLC25A38P1","Allergic disease (asthma, hay fever or eczema)",allergy,GCST005038,1:172731728
rs697852-<b>A</b>,2 x 10-9,,0.85,1.041,'-,[1.03-1.05],ITPKB,"Allergic disease (asthma, hay fever or eczema)",allergy,GCST005038,1:226727033
rs10174949-<b>G</b>,7 x 10-31,,0.68,1.066,'-,[1.06-1.08],LINC00299,"Allergic disease (asthma, hay fever or eczema)",allergy,GCST005038,2:8302118
rs4671601-<b>C</b>,9 x 10-9,,0.83,1.039,'-,[1.03-1.05],LINC02579,"Allergic disease (asthma, hay fever or eczema)",allergy,GCST005038,2:64609133
rs10865050-<b>G</b>,7 x 10-61,,0.85,1.13,'-,[1.12-1.14],"IL1RL1, IL18R1","Allergic disease (asthma, hay fever or eczema)",allergy,GCST005038,2:102324851
rs4848612-<b>A</b>,2 x 10-10,,0.76,1.038,'-,[1.03-1.05],ANAPC1,"Allergic disease (asthma, hay fever or eczema)",allergy,GCST005038,2:111630961
rs13403656-<b>A</b>,2 x 10-8,,0.16,1.045,'-,[1.03-1.06],"SOCAR, MIR4435-2HG","Allergic disease (asthma, hay fever or eczema)",allergy,GCST005038,2:111511550
rs1143633-<b>C</b>,2 x 10-10,,0.7,1.034,'-,[1.02-1.04],IL1B,"Allergic disease (asthma, hay fever or eczema)",allergy,GCST005038,2:112832890
rs74847330-<b>A</b>,2 x 10-9,,0.88,1.048,'-,[1.03-1.06],"ARHGAP15, KYNU","Allergic disease (asthma, hay fever or eczema)",allergy,GCST005038,2:143074030
rs1064213-<b>G</b>,5 x 10-12,,0.47,1.035,'-,[1.03-1.04],PLCL1,"Allergic disease (asthma, hay fever or eczema)",allergy,GCST005038,2:198085516
rs13384448-<b>T</b>,3 x 10-12,,0.76,1.042,'-,[1.03-1.05],"TDGF1P2, CCL20","Allergic disease (asthma, hay fever or eczema)",allergy,GCST005038,2:227843146
rs1057258-<b>C</b>,1 x 10-10,,0.8,1.045,'-,[1.03-1.06],INPP5D,"Allergic disease (asthma, hay fever or eczema)",allergy,GCST005038,2:233206983
rs34290285-<b>G</b>,4 x 10-33,,0.73,1.082,'-,[1.07-1.09],D2HGDH,"Allergic disease (asthma, hay fever or eczema)",allergy,GCST005038,2:241759225
rs6776757-<b>G</b>,3 x 10-10,,0.47,1.033,'-,[1.02-1.04],GLB1,"Allergic disease (asthma, hay fever or eczema)",allergy,GCST005038,3:33027599
rs61192126-<b>T</b>,9 x 10-11,,0.69,1.037,'-,[1.03-1.05],"RYBP, LINC00877","Allergic disease (asthma, hay fever or eczema)",allergy,GCST005038,3:72345701
rs13088318-<b>A</b>,9 x 10-9,,0.62,1.031,'-,[1.02-1.04],"FAM172BP, TRMT10C","Allergic disease (asthma, hay fever or eczema)",allergy,GCST005038,3:101523907
rs75557865-<b>G</b>,2 x 10-8,,0.57,1.029,'-,[1.02-1.04],SLC15A2,"Allergic disease (asthma, hay fever or eczema)",allergy,GCST005038,3:121933294
rs10663129-<b>ACT</b>,1 x 10-13,,0.33,1.042,'-,[1.03-1.05],RASA2,"Allergic disease (asthma, hay fever or eczema)",allergy,GCST005038,3:141602995
