"Variant and risk allele",P-value,"P-value annotation",RAF,OR,Beta,CI,"Mapped gene","Reported trait",Trait(s),"Study accession",Location
rs199791-<b>C</b>,"9 x 10-23",,NR,'-,"0.0614582 unit increase",NR,LINC01427,"Male-pattern baldness",Alopecia,GCST006661,20:22303683
rs9282858-<b>T</b>,"2 x 10-23",,NR,'-,"0.16 unit decrease",NR,SRD5A2,"Male-pattern baldness",Alopecia,GCST006661,2:31580756
rs77096234-<b>A</b>,"9 x 10-22",,NR,'-,"0.25867 unit increase",NR,TMEM74,"Male-pattern baldness",Alopecia,GCST006661,8:108645201
rs144733372-<b>G</b>,"2 x 10-22",,NR,'-,"0.076714 unit decrease",NR,PLEKHM1,"Male-pattern baldness",Alopecia,GCST006661,17:45486856
rs62060349-<b>C</b>,"4 x 10-22",,NR,'-,"0.0600078 unit increase",NR,"LINC02563, AKAP1","Male-pattern baldness",Alopecia,GCST006661,17:57153807
rs73212868-<b>A</b>,"4 x 10-22",,NR,'-,"0.3038 unit decrease",NR,OPHN1,"Male-pattern baldness",Alopecia,GCST006661,X:68205491
rs188468174-<b>T</b>,"5 x 10-21",,NR,'-,"0.238642 unit decrease",NR,"MIR4425, RUNX3","Male-pattern baldness",Alopecia,GCST006661,1:24965206
rs855256-<b>T</b>,"1 x 10-21",,NR,'-,"0.083116 unit increase",NR,OFCC1,"Male-pattern baldness",Alopecia,GCST006661,6:9604955
rs9691699-<b>C</b>,"2 x 10-21",,NR,'-,"0.0586672 unit increase",NR,PDGFA,"Male-pattern baldness",Alopecia,GCST006661,7:493715
rs11594897-<b>G</b>,"2 x 10-18",,NR,'-,"0.0552106 unit decrease",NR,LRMDA,"Male-pattern baldness",Alopecia,GCST006661,10:76617815
rs7974900-<b>C</b>,"2 x 10-18",,NR,'-,"0.0610378 unit decrease",NR,SSPN,"Male-pattern baldness",Alopecia,GCST006661,12:26275744
rs75434917-<b>T</b>,"1 x 10-18",,NR,'-,"0.0994926 unit decrease",NR,LINC01432,"Male-pattern baldness",Alopecia,GCST006661,20:22063250
rs5965561-<b>C</b>,"1 x 10-18",,NR,'-,"0.1432 unit increase",NR,OPHN1,"Male-pattern baldness",Alopecia,GCST006661,X:68376072
rs73213393-<b>A</b>,"5 x 10-18",,NR,'-,"0.3322 unit decrease",NR,"MIR223HG, RBMXP5","Male-pattern baldness",Alopecia,GCST006661,X:65998114
rs144393202-<b>A</b>,"7 x 10-18",,NR,'-,"0.2917 unit increase",NR,'-,"Male-pattern baldness",Alopecia,GCST006661,X:66894289
rs1262557-<b>T</b>,"3 x 10-18",,NR,'-,"0.05 unit increase",NR,RPS4XP9,"Male-pattern baldness",Alopecia,GCST006661,6:126733443
rs9668810-<b>C</b>,"6 x 10-18",,NR,'-,"0.06 unit decrease",NR,SSPN,"Male-pattern baldness",Alopecia,GCST006661,12:26273487
rs9300169-<b>G</b>,"4 x 10-18",,NR,'-,"0.06 unit decrease",NR,SSPN,"Male-pattern baldness",Alopecia,GCST006661,12:26273738
rs17186024-<b>A</b>,"6 x 10-17",,NR,'-,"0.0768261 unit decrease",NR,WARS2,"Male-pattern baldness",Alopecia,GCST006661,1:119130026
rs9801466-<b>A</b>,"7 x 10-17",,NR,'-,"0.0687191 unit decrease",NR,HRAT92,"Male-pattern baldness",Alopecia,GCST006661,7:524459
rs117769774-<b>A</b>,"5 x 10-17",,NR,'-,"0.150582 unit increase",NR,"RSPO2, AURKBP1","Male-pattern baldness",Alopecia,GCST006661,8:108090690
rs7975017-<b>C</b>,"4 x 10-17",,NR,'-,"0.06 unit decrease",NR,SSPN,"Male-pattern baldness",Alopecia,GCST006661,12:26275860
rs7349332-<b>T</b>,"2 x 10-16",,NR,'-,"0.0712122 unit increase",NR,WNT10A,"Male-pattern baldness",Alopecia,GCST006661,2:218891661
rs10930758-<b>G</b>,"7 x 10-16",,NR,'-,"0.0499825 unit decrease",NR,"LINC01117, RNU6-187P","Male-pattern baldness",Alopecia,GCST006661,2:176897100
rs115182912-<b>A</b>,"1 x 10-16",,NR,'-,"0.173615 unit increase",NR,"ALDH1L1-AS2, KLF15","Male-pattern baldness",Alopecia,GCST006661,3:126274431
rs35892873-<b>T</b>,"4 x 10-16",,NR,'-,"0.0547856 unit decrease",NR,KLF15,"Male-pattern baldness",Alopecia,GCST006661,3:126350105
rs79032435-<b>T</b>,"1 x 10-16",,NR,'-,"0.124394 unit decrease",NR,'-,"Male-pattern baldness",Alopecia,GCST006661,6:9464314
rs58788673-<b>TCA</b>,"1 x 10-16",,NR,'-,"0.060618 unit increase",NR,"PHTF2, EPS15P1","Male-pattern baldness",Alopecia,GCST006661,7:46864702
rs145562694-<b>A</b>,"9 x 10-16",,NR,'-,"0.218917 unit increase",NR,"ALKAL1, RNA5SP275","Male-pattern baldness",Alopecia,GCST006661,8:107806268
rs10771462-<b>A</b>,"5 x 10-16",,NR,'-,"0.0653969 unit increase",NR,'-,"Male-pattern baldness",Alopecia,GCST006661,12:29004395
rs78448052-<b>T</b>,"1 x 10-15",,NR,'-,"0.143018 unit decrease",NR,"CBX1P3, LINC00303","Male-pattern baldness",Alopecia,GCST006661,1:203996272
rs6600257-<b>A</b>,"6 x 10-15",,NR,'-,"0.0585318 unit increase",NR,"SYF2, IFITM3P7","Male-pattern baldness",Alopecia,GCST006661,1:25145974
rs6737860-<b>C</b>,"6 x 10-15",,NR,'-,"0.0479956 unit increase",NR,LINC01117,"Male-pattern baldness",Alopecia,GCST006661,2:176730255
rs13060333-<b>A</b>,"3 x 10-15",,NR,'-,"0.0505326 unit increase",NR,AADACL2-AS1,"Male-pattern baldness",Alopecia,GCST006661,3:151939981
rs6047620-<b>C</b>,"6 x 10-13",,NR,'-,"0.0918814 unit increase",NR,RPL41P1,"Male-pattern baldness",Alopecia,GCST006661,20:21780545
rs142169094-<b>G</b>,"2 x 10-13",,NR,'-,"0.08356 unit increase",NR,'-,"Male-pattern baldness",Alopecia,GCST006661,X:67335270
rs73227823-<b>G</b>,"3 x 10-13",,NR,'-,"0.1452 unit increase",NR,'-,"Male-pattern baldness",Alopecia,GCST006661,X:67346195
rs6624142-<b>C</b>,"4 x 10-13",,NR,'-,"0.07931 unit decrease",NR,CCT4P2,"Male-pattern baldness",Alopecia,GCST006661,X:65185289
rs1819008-<b>T</b>,"3 x 10-13",,NR,'-,"0.05 unit decrease",NR,"RNU6-187P, LINC01117","Male-pattern baldness",Alopecia,GCST006661,2:176833154
rs2143109-<b>G</b>,"1 x 10-12",,NR,'-,"0.0450702 unit increase",NR,PRRX1,"Male-pattern baldness",Alopecia,GCST006661,1:170803890
rs67803788-<b>A</b>,"4 x 10-12",,NR,'-,"0.0432917 unit increase",NR,SPAG17,"Male-pattern baldness",Alopecia,GCST006661,1:118011652
rs10888690-<b>C</b>,"9 x 10-12",,NR,'-,"0.042772 unit decrease",NR,FAF1,"Male-pattern baldness",Alopecia,GCST006661,1:50494849
rs4649041-<b>G</b>,"9 x 10-12",,NR,'-,"0.0559079 unit decrease",NR,"RUNX3, MIR4425","Male-pattern baldness",Alopecia,GCST006661,1:24995263
rs16862069-<b>C</b>,"1 x 10-12",,NR,'-,"0.157621 unit increase",NR,'-,"Male-pattern baldness",Alopecia,GCST006661,2:173742778
rs77781418-<b>A</b>,"1 x 10-12",,NR,'-,"0.126739 unit decrease",NR,"XDH, EHD3","Male-pattern baldness",Alopecia,GCST006661,2:31286133
rs13405699-<b>A</b>,"4 x 10-12",,NR,'-,"0.153614 unit increase",NR,'-,"Male-pattern baldness",Alopecia,GCST006661,2:173740905
rs146095395-<b>T</b>,"7 x 10-12",,NR,'-,"0.0606655 unit increase",NR,TWIST2,"Male-pattern baldness",Alopecia,GCST006661,2:238861244
rs6943067-<b>A</b>,"4 x 10-12",,NR,'-,"0.0449525 unit decrease",NR,"RNU6-229P, Y_RNA","Male-pattern baldness",Alopecia,GCST006661,7:69443299
rs147906392-<b>G</b>,"2 x 10-12",,NR,'-,"0.0498735 unit decrease",NR,"RNA5SP275, RSPO2","Male-pattern baldness",Alopecia,GCST006661,8:107894243
rs76972608-<b>T</b>,"5 x 10-12",,NR,'-,"0.0629702 unit decrease",NR,"FZD10-AS1, LINC02419","Male-pattern baldness",Alopecia,GCST006661,12:130078818
rs79284724-<b>G</b>,"1 x 10-12",,NR,'-,"0.0813506 unit increase",NR,LINC01432,"Male-pattern baldness",Alopecia,GCST006661,20:22126019
rs199823-<b>A</b>,"1 x 10-12",,NR,'-,"0.0482336 unit increase",NR,LINC01427,"Male-pattern baldness",Alopecia,GCST006661,20:22343220
rs138876904-<b>T</b>,"3 x 10-12",,NR,'-,"0.2704 unit increase",NR,CCNYL5,"Male-pattern baldness",Alopecia,GCST006661,X:65832298
rs5965019-<b>A</b>,"3 x 10-12",,NR,'-,"0.08455 unit increase",NR,NANOGP9,"Male-pattern baldness",Alopecia,GCST006661,X:65773583
rs7648585-<b>G</b>,"5 x 10-12",,NR,'-,"0.04 unit increase",NR,AADACL2-AS1,"Male-pattern baldness",Alopecia,GCST006661,3:151921977
rs186127900-<b>T</b>,"2 x 10-11",,NR,'-,"0.180334 unit decrease",NR,"MIR4425, RUNX3","Male-pattern baldness",Alopecia,GCST006661,1:24991734
rs1005734-<b>A</b>,"2 x 10-11",,NR,'-,"0.0421434 unit decrease",NR,RUNX3,"Male-pattern baldness",Alopecia,GCST006661,1:24935531
rs115282290-<b>T</b>,"2 x 10-11",,NR,'-,"0.112802 unit decrease",NR,"LINC00303, CBX1P3","Male-pattern baldness",Alopecia,GCST006661,1:204009986
rs200541723-<b>A</b>,"2 x 10-11",,NR,'-,"0.0445961 unit increase",NR,WARS2-AS1,"Male-pattern baldness",Alopecia,GCST006661,1:119149533
rs79798752-<b>C</b>,"3 x 10-15",,NR,'-,"0.08221 unit increase",NR,"PKMP2, MTFR1P1","Male-pattern baldness",Alopecia,GCST006661,X:66412577
rs74333950-<b>G</b>,"1 x 10-15",,NR,'-,"0.07 unit increase",NR,WNT10A,"Male-pattern baldness",Alopecia,GCST006661,2:218881570
rs7177657-<b>C</b>,"7 x 10-15",,NR,'-,"0.08 unit increase",NR,DRAIC,"Male-pattern baldness",Alopecia,GCST006661,15:69749354
rs12123537-<b>T</b>,"8 x 10-14",,NR,'-,"0.12566 unit decrease",NR,"ZC3H11A, ZBED6","Male-pattern baldness",Alopecia,GCST006661,1:203822046
rs1195215-<b>T</b>,"1 x 10-14",,NR,'-,"0.049285 unit increase",NR,MTCO2P25,"Male-pattern baldness",Alopecia,GCST006661,7:69271106
rs10278449-<b>T</b>,"2 x 10-14",,NR,'-,"0.0717058 unit decrease",NR,HDAC9,"Male-pattern baldness",Alopecia,GCST006661,7:18891596
rs75520281-<b>G</b>,"2 x 10-14",,NR,'-,"0.220857 unit increase",NR,'-,"Male-pattern baldness",Alopecia,GCST006661,8:108962693
rs145226407-<b>G</b>,"5 x 10-14",,NR,'-,"0.0650923 unit decrease",NR,AKAP1,"Male-pattern baldness",Alopecia,GCST006661,17:57154240
rs111810219-<b>A</b>,"1 x 10-14",,NR,'-,"0.2067 unit decrease",NR,ARHGEF9,"Male-pattern baldness",Alopecia,GCST006661,X:63717947
rs5934505-<b>C</b>,"2 x 10-14",,NR,'-,"0.08238 unit increase",NR,"ANAPC15P1, NOLC1P1","Male-pattern baldness",Alopecia,GCST006661,X:8945785
rs140707533-<b>A</b>,"3 x 10-14",,NR,'-,"0.1341 unit decrease",NR,GNL3L,"Male-pattern baldness",Alopecia,GCST006661,X:54597955
rs7534070-<b>T</b>,"1 x 10-14",,NR,'-,"0.05 unit decrease",NR,"SYF2, IFITM3P7","Male-pattern baldness",Alopecia,GCST006661,1:25171684
rs4679955-<b>T</b>,"6 x 10-14",,NR,'-,"0.05 unit increase",NR,AADACL2-AS1,"Male-pattern baldness",Alopecia,GCST006661,3:151935580
rs4679956-<b>T</b>,"6 x 10-14",,NR,'-,"0.05 unit increase",NR,AADACL2-AS1,"Male-pattern baldness",Alopecia,GCST006661,3:151937074
rs12702271-<b>T</b>,"1 x 10-14",,NR,'-,"0.06 unit increase",NR,AHR,"Male-pattern baldness",Alopecia,GCST006661,7:46904161
rs116315504-<b>T</b>,"2 x 10-13",,NR,'-,"0.119572 unit decrease",NR,"ZC3H11A, ZBED6","Male-pattern baldness",Alopecia,GCST006661,1:203820951
rs6683032-<b>C</b>,"2 x 10-13",,NR,'-,"0.0459929 unit increase",NR,"FOXD2, RPL21P24","Male-pattern baldness",Alopecia,GCST006661,1:47482069
rs12083887-<b>G</b>,"7 x 10-13",,NR,'-,"0.0451607 unit decrease",NR,"MDM4, RNA5SP56","Male-pattern baldness",Alopecia,GCST006661,1:118339066
rs6756875-<b>A</b>,"7 x 10-13",,NR,'-,"0.0498838 unit decrease",NR,FBXL12P1,"Male-pattern baldness",Alopecia,GCST006661,2:67933344
rs71421553-<b>A</b>,"7 x 10-13",,NR,'-,"0.119204 unit increase",NR,"HOXD1, RPSAP25","Male-pattern baldness",Alopecia,GCST006661,2:176222045
rs141610938-<b>C</b>,"6 x 10-13",,NR,'-,"0.0808353 unit increase",NR,"FGF5, PRDM8","Male-pattern baldness",Alopecia,GCST006661,4:80231952
rs77239429-<b>T</b>,"1 x 10-13",,NR,'-,"0.0690715 unit increase",NR,EBF1,"Male-pattern baldness",Alopecia,GCST006661,5:158878066
rs139092879-<b>A</b>,"3 x 10-13",,NR,'-,"0.165413 unit increase",NR,OFCC1,"Male-pattern baldness",Alopecia,GCST006661,6:9537891
rs73072491-<b>G</b>,"4 x 10-13",,NR,'-,"0.0664757 unit decrease",NR,SSPN,"Male-pattern baldness",Alopecia,GCST006661,12:26285517
rs246180-<b>A</b>,"6 x 10-13",,NR,'-,"0.0475407 unit decrease",NR,"Y_RNA, MIR193BHG","Male-pattern baldness",Alopecia,GCST006661,16:14298066
rs12186662-<b>G</b>,"1 x 10-8",,0.679698,1.1159469,'-,NR,"LUCAT1, ADGRV1",Melanoma,melanoma,GCST90011809,5:91060380
rs11442196-<b>TA</b>,"1 x 10-8",,NR,1.1109877,'-,NR,CDKAL1,Melanoma,melanoma,GCST90011809,6:21159818
rs6483416-<b>T</b>,"9 x 10-8",,NR,1.1026574,'-,NR,GRM5,Melanoma,melanoma,GCST90011809,11:88744172
rs9818780-<b>C</b>,"3 x 10-8",,0.488672,1.1016855,'-,NR,LINC00886,Melanoma,melanoma,GCST90011809,3:156774969
rs68004394-<b>C</b>,"8 x 10-8",,0.531354,1.0996262,'-,NR,SRPK2,Melanoma,melanoma,GCST90011809,7:105147814
rs1341335-<b>C</b>,"1 x 10-7",,NR,1.1055,'-,NR,"RPS3AP7, PARP1",Melanoma,melanoma,GCST90011809,1:226417380
rs736264-<b>T</b>,"1 x 10-8",,NR,1.1067,'-,NR,"TPM3P2, CHMP4B",Melanoma,melanoma,GCST90011809,20:33894580
rs7752577-<b>G</b>,"1 x 10-7",,0.765003,1.1198,'-,NR,"SOBP, CASC15",Melanoma,melanoma,GCST90011809,6:22708314
rs35563099-<b>C</b>,"9 x 10-7",,0.835366,1.131,'-,NR,LINC02674,Melanoma,melanoma,GCST90011809,10:117812892
rs139122788-<b>T</b>,"5 x 10-7",,NR,1.1363,'-,NR,C11orf65,Melanoma,melanoma,GCST90011809,11:108465909
rs4499232-<b>T</b>,"9 x 10-26",,NR,1.2057,'-,NR,SPG7,Melanoma,melanoma,GCST90011809,16:89510099
rs871024-<b>C</b>,"6 x 10-29",,NR,1.2163,'-,NR,MTAP,Melanoma,melanoma,GCST90011809,9:21803881
rs4408545-<b>C</b>,"1 x 10-28",,NR,1.2164,'-,NR,AFG3L1P,Melanoma,melanoma,GCST90011809,16:89977620
rs2425025-<b>G</b>,"4 x 10-28",,NR,1.3762,'-,NR,"MMP24, MMP24OS",Melanoma,melanoma,GCST90011809,20:35259351
rs6059655-<b>A</b>,"3 x 10-38",,NR,1.4116,'-,NR,RALY,Melanoma,melanoma,GCST90011809,20:34077942
rs71325468-<b>G</b>,"2 x 10-7",,0.977086,1.4725,'-,NR,ZBTB46,Melanoma,melanoma,GCST90011809,20:63800471
rs55797833-<b>T</b>,"7 x 10-12",,0.977377,1.7143,'-,NR,"CDKN2B-AS1, CDKN2A",Melanoma,melanoma,GCST90011809,9:21995045
rs1722784-<b>?</b>,"2 x 10-6",,NR,1.12,'-,[NR],ANXA9,Melanoma,melanoma,GCST001245,1:150989393
rs1031925-<b>?</b>,"8 x 10-6",,'-,1.15,'-,[1.08-1.22],DOCK3,Melanoma,melanoma,GCST002514,3:51341843
rs13097028-<b>?</b>,"7 x 10-7",,'-,1.1236,'-,[1.08-1.18],"RNU6-637P, TERC",Melanoma,melanoma,GCST002514,3:169747154
rs4698934-<b>?</b>,"8 x 10-7",,'-,1.18,'-,[1.10-1.25],TET2,Melanoma,melanoma,GCST002514,4:105218230
rs1889497-<b>?</b>,"2 x 10-6",,'-,1.1494,'-,[1.09-1.22],EYS,Melanoma,melanoma,GCST002514,6:64722390
rs1847134-<b>?</b>,"6 x 10-8",,'-,1.25,'-,[1.15-1.35],TYR,Melanoma,melanoma,GCST002514,11:89272085
rs258322-<b>A</b>,"2 x 10-9",,'-,1.5,'-,[1.31-1.71],CDK10,Melanoma,melanoma,GCST002514,16:89689495
rs7447927-<b>C</b>,"8 x 10-20",,0.54,1.18,'-,[1.14-1.22],STING1,"Esophageal squamous cell carcinoma","esophageal squamous cell carcinoma",GCST002568,5:139481561
rs1642764-<b>C</b>,"3 x 10-13",,0.501,1.14,'-,[1.1-1.18],ATP1B2,"Esophageal squamous cell carcinoma","esophageal squamous cell carcinoma",GCST002568,17:7654516
rs35597309-<b>A</b>,"1 x 10-7",,0.072,1.19,'-,[1.12-1.27],"HLA-DQA1, HLA-DRB1","Esophageal squamous cell carcinoma","esophageal squamous cell carcinoma",GCST002568,6:32621489
rs61271866-<b>A</b>,"7 x 10-7",,0.190,1.11,'-,[1.07-1.16],CDKN2B-AS1,"Esophageal squamous cell carcinoma","esophageal squamous cell carcinoma",GCST002568,9:21997016
rs7822239-<b>A</b>,"8 x 10-6",,0.73,1.1,'-,[1.05-1.14],HHLA1,"Esophageal squamous cell carcinoma","esophageal squamous cell carcinoma",GCST002568,8:132107714
rs2274223-<b>G</b>,"4 x 10-18",,0.209,1.35,'-,[1.26-1.45],PLCE1,"Esophageal squamous cell carcinoma","esophageal squamous cell carcinoma",GCST002568,10:94306584
rs13016963-<b>A</b>,"4 x 10-13",,0.283,1.27,'-,[1.19-1.33],FLACC1,"Esophageal squamous cell carcinoma","esophageal squamous cell carcinoma",GCST002568,2:201298088
rs2014300-<b>G</b>,"8 x 10-9",,0.843,1.28,'-,[1.18-1.39],RUNX1,"Esophageal squamous cell carcinoma","esophageal squamous cell carcinoma",GCST002568,21:34985564
rs2239815-<b>T</b>,"4 x 10-7",,0.387,1.16,'-,[1.1-1.23],XBP1,"Esophageal squamous cell carcinoma","esophageal squamous cell carcinoma",GCST002568,22:28796682
rs10052657-<b>C</b>,"1 x 10-6",,0.88,1.25,'-,[1.15-1.37],PDE4D,"Esophageal squamous cell carcinoma","esophageal squamous cell carcinoma",GCST002568,5:59111944
rs9287638-<b>A</b>,"1 x 10-12",,0.562,1.31,'-,[1.21-1.41],"TWIST2, LINC01937","Male-pattern baldness","androgenetic alopecia",GCST001548,2:238785990
rs2073963-<b>G</b>,"1 x 10-12",,0.530,1.29,'-,[1.20-1.38],HDAC9,"Male-pattern baldness","androgenetic alopecia",GCST001548,7:18838251
rs12565727-<b>A</b>,"9 x 10-11",,0.789,1.33,'-,[1.22-1.45],C1orf127,"Male-pattern baldness","androgenetic alopecia",GCST001548,1:10973025
rs6945541-<b>C</b>,"2 x 10-9",,0.539,1.27,'-,[1.18-1.38],RNU6-832P,"Male-pattern baldness","androgenetic alopecia",GCST001548,7:69146973
rs12373124-<b>T</b>,"5 x 10-10",,0.438,1.33,'-,[1.21-1.45],"MAPT-AS1, SPPL2C","Male-pattern baldness","androgenetic alopecia",GCST001548,17:45846853
rs10502861-<b>C</b>,"3 x 10-9",,0.775,1.28,'-,[1.18-1.39],SLC14A2,"Male-pattern baldness","androgenetic alopecia",GCST001548,18:45220183
rs6047844-<b>T</b>,"2 x 10-39",,0.460,1.6,'-,[1.49-1.72],LINC01432,"Male-pattern baldness","androgenetic alopecia",GCST001548,20:22056937
rs2497938-<b>T</b>,"2 x 10-91",,0.850,2.2,'-,[2.04-2.37],'-,"Male-pattern baldness","androgenetic alopecia",GCST001548,X:67343176
rs199559999-<b>?</b>,"3 x 10-7",,NR,1.158,'-,NR,STAT4,Vitiligo,Vitiligo,GCST004785,2:191090480
rs73456411-<b>T</b>,"7 x 10-10",,0.01306,1.769,'-,[1.47-2.13],IL1RAPL1,Vitiligo,Vitiligo,GCST004785,X:29719287
rs60131261-<b>?</b>,"2 x 10-66",,NR,1.535,'-,NR,"HLA-W, MICD",Vitiligo,Vitiligo,GCST004785,6:29969559
rs7188793-<b>?</b>,"5 x 10-8",,NR,1.153,'-,NR,CBFA2T3,Vitiligo,Vitiligo,GCST004785,16:88976453
rs2476601-<b>A</b>,"1 x 10-18",,0.09951,1.383,'-,[1.29-1.49],PTPN22,Vitiligo,Vitiligo,GCST004785,1:113834946
rs6012953-<b>G</b>,"9 x 10-9",,0.4765,1.148,'-,[1.10-1.20],"COX6CP2, PTPN1",Vitiligo,Vitiligo,GCST004785,20:50506506
rs561079-<b>?</b>,"4 x 10-8",,NR,1.144,'-,NR,FLI1,Vitiligo,Vitiligo,GCST004785,11:128762660
rs10155912-<b>?</b>,"1 x 10-7",,NR,1.14,'-,NR,PARP12,Vitiligo,Vitiligo,GCST004785,7:140058921
rs870355-<b>?</b>,"2 x 10-6",,NR,1.123,'-,NR,SYNGR2,Vitiligo,Vitiligo,GCST004785,17:78170115
rs78037977-<b>G</b>,"7 x 10-17",,0.1316,1.322,'-,[1.24-1.41],"SLC25A38P1, FASLG",Vitiligo,Vitiligo,GCST004785,1:172746562
rs35161626-<b>?</b>,"3 x 10-8",,NR,1.1436414,'-,[1.09-1.2],UBE2E2,Vitiligo,Vitiligo,GCST004785,3:23470822
rs6583331-<b>T</b>,"3 x 10-8",,0.5467,1.1449507,'-,[1.09-1.2],"FBXO45, LINC01063",Vitiligo,Vitiligo,GCST004785,3:196620382
rs12421615-<b>G</b>,"5 x 10-8",,0.6461,1.1498218,'-,[1.1-1.2],PLCB3,Vitiligo,Vitiligo,GCST004785,11:64254133
rs1031034-<b>C</b>,"3 x 10-8",,0.7236,1.1645511,'-,[1.1-1.23],PPP3CA,Vitiligo,Vitiligo,GCST004785,4:101302229
rs5952553-<b>T</b>,"1 x 10-9",,0.5941,1.1648223,'-,[1.11-1.22],"GAGE1, VDAC1P2",Vitiligo,Vitiligo,GCST004785,X:49628118
rs2304206-<b>G</b>,"2 x 10-9",,0.7521,1.1870846,'-,[1.12-1.25],"IRF3, BCL2L12",Vitiligo,Vitiligo,GCST004785,19:49665614
rs968567-<b>?</b>,"1 x 10-7",,NR,1.1970314,'-,NR,"FADS1, FADS2",Vitiligo,Vitiligo,GCST004785,11:61828092
rs16843742-<b>T</b>,"1 x 10-9",,0.77,1.199904,'-,[1.14-1.27],PTPRC,Vitiligo,Vitiligo,GCST004785,1:198703170
rs12771452-<b>G</b>,"4 x 10-12",,0.74,1.2183236,'-,[1.15-1.28],CASP7,Vitiligo,Vitiligo,GCST004785,10:113728572
rs34346645-<b>C</b>,"8 x 10-19",,0.5803,1.2462612,'-,[1.19-1.32],FOXP1,Vitiligo,Vitiligo,GCST004785,3:71508794
rs41342147-<b>G</b>,"4 x 10-9",,0.8734,1.2545477,'-,[1.16-1.35],FARP2,Vitiligo,Vitiligo,GCST004785,2:241468173
rs2247314-<b>T</b>,"2 x 10-18",,0.6658,1.2597632,'-,[1.19-1.33],RNASET2,Vitiligo,Vitiligo,GCST004785,6:166956742
rs78521699-<b>A</b>,"3 x 10-8",,0.8957,1.2627857,'-,[1.16-1.37],"SERPINB9, SERPINB6",Vitiligo,Vitiligo,GCST004785,6:2908357
rs231725-<b>A</b>,"1 x 10-10",,0.3303,1.176,'-,[1.12-1.24],"ICOS, CTLA4",Vitiligo,Vitiligo,GCST004785,2:203875952
rs9611565-<b>T</b>,"3 x 10-15",,0.7611,1.2637432,'-,[1.19-1.33],TEF,Vitiligo,Vitiligo,GCST004785,22:41371482
rs117744081-<b>G</b>,"9 x 10-26",,0.03017,1.837,'-,[1.64-2.06],CPVL,Vitiligo,Vitiligo,GCST004785,7:29092663
rs251464-<b>?</b>,"8 x 10-8",,NR,1.155,'-,NR,PPARGC1B,Vitiligo,Vitiligo,GCST004785,5:149816671
rs4308124-<b>C</b>,"4 x 10-9",,0.4065,1.154,'-,[1.10-1.21],MIR4435-2HG,Vitiligo,Vitiligo,GCST004785,2:111252909
rs10200159-<b>C</b>,"4 x 10-19",,0.05655,1.511,'-,[1.38-1.66],"PPP4R3B, PPP4R3B-DT",Vitiligo,Vitiligo,GCST004785,2:55617974
rs10986311-<b>C</b>,"1 x 10-8",,0.3677,1.152,'-,[1.10-1.21],NEK6,Vitiligo,Vitiligo,GCST004785,9:124309214
rs1635168-<b>A</b>,"9 x 10-14",,0.06981,1.371,'-,[1.26-1.49],HERC2,Vitiligo,Vitiligo,GCST004785,15:28290120
rs12482904-<b>A</b>,"6 x 10-29",,0.2235,1.354,'-,[1.28-1.43],UBASH3A,Vitiligo,Vitiligo,GCST004785,21:42431719
rs11021232-<b>C</b>,"2 x 10-23",,0.1899,1.335,'-,[1.26-1.41],FGF3,Vitiligo,Vitiligo,GCST004785,11:95587644
rs2017445-<b>A</b>,"7 x 10-31",,0.3311,1.333,'-,[1.27-1.40],IKZF4,Vitiligo,Vitiligo,GCST004785,12:56013288
rs10250629-<b>?</b>,"2 x 10-7",,NR,1.1363636,'-,NR,SPATA48,Vitiligo,Vitiligo,GCST004785,7:50151757
rs229527-<b>A</b>,"1 x 10-30",,0.429,1.32,'-,[1.26-1.38],C1QTNF6,Vitiligo,Vitiligo,GCST004785,22:37185445
rs13076312-<b>T</b>,"2 x 10-30",,0.4579,1.319,'-,[1.26-1.38],LPP,Vitiligo,Vitiligo,GCST004785,3:188371466
rs148136154-<b>C</b>,"5 x 10-15",,0.8799,1.308,'-,[1.22-1.40],"ADPRH, CD80",Vitiligo,Vitiligo,GCST004785,3:119564621
rs72928038-<b>A</b>,"1 x 10-14",,0.1706,1.268,'-,[1.19-1.35],BACH2,Vitiligo,Vitiligo,GCST004785,6:90267049
rs8192917-<b>C</b>,"9 x 10-16",,0.2374,1.247,'-,[1.18-1.32],GZMB,Vitiligo,Vitiligo,GCST004785,14:24632954
rs1043101-<b>G</b>,"5 x 10-18",,0.4042,1.234,'-,[1.18-1.29],SLC1A2,Vitiligo,Vitiligo,GCST004785,11:35253282
rs11079035-<b>A</b>,"7 x 10-10",,0.1725,1.209,'-,[1.14-1.29],RAB5C,Vitiligo,Vitiligo,GCST004785,17:42136994
rs301807-<b>A</b>,"4 x 10-15",,0.4473,1.209,'-,[1.15-1.27],"RERE-AS1, RERE",Vitiligo,Vitiligo,GCST004785,1:8424763
rs4807000-<b>A</b>,"2 x 10-14",,0.3959,1.205,'-,[1.15-1.26],"TICAM1, PLIN3",Vitiligo,Vitiligo,GCST004785,19:4831866
rs8083511-<b>C</b>,"3 x 10-10",,0.1862,1.205,'-,[1.14-1.28],TNFRSF11A,Vitiligo,Vitiligo,GCST004785,18:62361422
rs2687812-<b>A</b>,"2 x 10-13",,0.4775,1.194,'-,[1.14-1.25],TG,Vitiligo,Vitiligo,GCST004785,8:132918810
rs71508903-<b>T</b>,"7 x 10-9",,0.1997,1.183,'-,[1.12-1.25],ARID5B,Vitiligo,Vitiligo,GCST004785,10:62020112
