Variant and risk allele,P-value,P-value annotation,RAF,OR,Beta,CI,Mapped gene,Reported trait,Trait(s),Study accession,Location
rs12950390-<b>C</b>,3 x 10-6,(IGP59),0.252525315,'-,0.1687 unit decrease,[0.098-0.239],"TBX21, OSBPL7",IgG glycosylation,serum IgG glycosylation measurement,GCST001848,17:47753582
rs2270788-<b>C</b>,7 x 10-6,(IGP59),0.099155495,'-,0.2364 unit increase,[0.13-0.34],ABCB9,IgG glycosylation,serum IgG glycosylation measurement,GCST001848,12:122929802
rs2859113-<b>C</b>,6 x 10-8,(IGP59),0.378328302,'-,0.1817 unit decrease,[0.12-0.25],"MTCO3P1, HLA-DQB3",IgG glycosylation,serum IgG glycosylation measurement,GCST001848,6:32730008
rs3097645-<b>C</b>,7 x 10-6,(IGP59),0.874383288,'-,0.2057 unit increase,[0.12-0.3],"BRD2, HLA-DOA",IgG glycosylation,serum IgG glycosylation measurement,GCST001848,6:32985503
rs6583437-<b>G</b>,1 x 10-9,(IGP59),0.636650594,'-,0.1949 unit decrease,[0.13-0.26],IKZF1,IgG glycosylation,serum IgG glycosylation measurement,GCST001848,7:50310671
rs7209700-<b>G</b>,4 x 10-7,(IGP59),0.308782806,'-,0.1681 unit decrease,[0.1-0.23],ITGB3,IgG glycosylation,serum IgG glycosylation measurement,GCST001848,17:47273752
rs7951911-<b>G</b>,8 x 10-6,(IGP59),0.083803987,'-,0.2689 unit decrease,[0.15-0.39],"LINC02685, PRDM11",IgG glycosylation,serum IgG glycosylation measurement,GCST001848,11:45062980
rs9329350-<b>G</b>,8 x 10-6,(IGP59),0.94138927,'-,0.3006 unit decrease,[0.17-0.43],TMEM255B,IgG glycosylation,serum IgG glycosylation measurement,GCST001848,13:113804266
rs10236237-<b>T</b>,7 x 10-6,(IGP6),0.267901504,'-,0.1584 unit decrease,[0.089-0.228],ZNF804B,IgG glycosylation,serum IgG glycosylation measurement,GCST001848,7:89065756
rs11847263-<b>G</b>,5 x 10-15,(IGP6),0.394040136,'-,0.2482 unit increase,[0.19-0.31],"PTBP1P, MIR4708",IgG glycosylation,serum IgG glycosylation measurement,GCST001848,14:65308977
rs2844479-<b>C</b>,4 x 10-6,(IGP6),0.39363138,'-,0.1506 unit decrease,[0.086-0.215],"NCR3, UQCRHP1",IgG glycosylation,serum IgG glycosylation measurement,GCST001848,6:31605179
rs2887004-<b>G</b>,6 x 10-6,(IGP6),0.18082608,'-,0.1862 unit increase,[0.11-0.27],LINC01899,IgG glycosylation,serum IgG glycosylation measurement,GCST001848,18:71712154
rs6583437-<b>G</b>,1 x 10-8,(IGP6),0.637609347,'-,0.1817 unit increase,[0.12-0.24],IKZF1,IgG glycosylation,serum IgG glycosylation measurement,GCST001848,7:50310671
rs10236237-<b>T</b>,6 x 10-6,(IGP60),0.26751565,'-,0.16 unit increase,[0.091-0.229],ZNF804B,IgG glycosylation,serum IgG glycosylation measurement,GCST001848,7:89065756
rs11847263-<b>G</b>,3 x 10-14,(IGP60),0.393211372,'-,0.2402 unit decrease,[0.18-0.3],"PTBP1P, MIR4708",IgG glycosylation,serum IgG glycosylation measurement,GCST001848,14:65308977
rs2389339-<b>G</b>,3 x 10-6,(IGP60),0.790576647,'-,0.18 unit increase,[0.1-0.26],RNU6-119P,IgG glycosylation,serum IgG glycosylation measurement,GCST001848,4:116928293
rs2844479-<b>C</b>,4 x 10-6,(IGP60),0.393698651,'-,0.151 unit increase,[0.087-0.215],"NCR3, UQCRHP1",IgG glycosylation,serum IgG glycosylation measurement,GCST001848,6:31605179
rs6583437-<b>G</b>,5 x 10-9,(IGP60),0.637881568,'-,0.1862 unit decrease,[0.12-0.25],IKZF1,IgG glycosylation,serum IgG glycosylation measurement,GCST001848,7:50310671
rs10069748-<b>C</b>,5 x 10-6,(IGP61),0.274419213,'-,0.1539 unit decrease,[0.088-0.22],ELL2,IgG glycosylation,serum IgG glycosylation measurement,GCST001848,5:95905518
rs11665307-<b>C</b>,3 x 10-7,(IGP61),0.173309217,'-,0.2071 unit decrease,[0.13-0.29],LINC01899,IgG glycosylation,serum IgG glycosylation measurement,GCST001848,18:71698064
rs11847263-<b>G</b>,3 x 10-17,(IGP61),0.393162372,'-,0.2676 unit decrease,[0.21-0.33],"PTBP1P, MIR4708",IgG glycosylation,serum IgG glycosylation measurement,GCST001848,14:65308977
rs11880637-<b>T</b>,6 x 10-6,(IGP61),0.011251,'-,3.9379 unit decrease,[2.24-5.64],CNN1,IgG glycosylation,serum IgG glycosylation measurement,GCST001848,19:11544195
rs1953652-<b>C</b>,9 x 10-6,(IGP57),0.653295152,'-,0.1426 unit increase,[0.08-0.206],CLCA4-AS1,IgG glycosylation,serum IgG glycosylation measurement,GCST001848,1:86585518
rs6466479-<b>G</b>,2 x 10-6,(IGP57),0.122643248,'-,0.2271 unit increase,[0.13-0.32],FOXP2,IgG glycosylation,serum IgG glycosylation measurement,GCST001848,7:114101050
rs7649739-<b>G</b>,6 x 10-6,(IGP57),0.35883683,'-,0.1501 unit decrease,[0.085-0.215],MAGI1,IgG glycosylation,serum IgG glycosylation measurement,GCST001848,3:65413223
rs9886428-<b>G</b>,2 x 10-6,(IGP57),0.455051607,'-,0.1476 unit increase,[0.087-0.208],SGCZ,IgG glycosylation,serum IgG glycosylation measurement,GCST001848,8:14256307
rs16844846-<b>G</b>,6 x 10-6,(IGP58),0.058331544,'-,0.311 unit decrease,[0.18-0.45],LBR,IgG glycosylation,serum IgG glycosylation measurement,GCST001848,1:225405225
rs2140930-<b>G</b>,5 x 10-6,(IGP58),0.348471261,'-,0.1678 unit increase,[0.095-0.24],"ARL6IP1P3, RNU6-544P",IgG glycosylation,serum IgG glycosylation measurement,GCST001848,11:80600627
rs2844479-<b>C</b>,7 x 10-6,(IGP58),0.393054781,'-,0.1476 unit increase,[0.083-0.212],"NCR3, UQCRHP1",IgG glycosylation,serum IgG glycosylation measurement,GCST001848,6:31605179
rs3097645-<b>C</b>,3 x 10-6,(IGP58),0.873514574,'-,0.2131 unit increase,[0.12-0.3],"BRD2, HLA-DOA",IgG glycosylation,serum IgG glycosylation measurement,GCST001848,6:32985503
rs6583437-<b>G</b>,3 x 10-8,(IGP58),0.63691516,'-,0.1772 unit decrease,[0.11-0.24],IKZF1,IgG glycosylation,serum IgG glycosylation measurement,GCST001848,7:50310671
rs1122979-<b>G</b>,7 x 10-6,(IGP59),0.874968859,'-,0.2213 unit decrease,[0.12-0.32],"ABCF2-H2BE1, ABCF2",IgG glycosylation,serum IgG glycosylation measurement,GCST001848,7:151217985
rs12664111-<b>G</b>,6 x 10-6,(IGP68),0.091961541,'-,0.2425 unit decrease,[0.14-0.35],FILNC1,IgG glycosylation,serum IgG glycosylation measurement,GCST001848,6:139818678
rs17403780-<b>T</b>,7 x 10-6,(IGP68),0.910564154,'-,0.3113 unit decrease,[0.18-0.45],LINC02770,IgG glycosylation,serum IgG glycosylation measurement,GCST001848,1:191970658
rs1747683-<b>G</b>,1 x 10-7,(IGP68),0.414510835,'-,0.1694 unit increase,[0.11-0.23],SEPHS1,IgG glycosylation,serum IgG glycosylation measurement,GCST001848,10:13319976
rs2292298-<b>G</b>,4 x 10-6,(IGP68),0.360936488,'-,0.1504 unit decrease,[0.086-0.215],RELL1,IgG glycosylation,serum IgG glycosylation measurement,GCST001848,4:37649533
rs2745851-<b>G</b>,6 x 10-7,(IGP68),0.639234834,'-,0.1618 unit increase,[0.098-0.225],RNU6-192P,IgG glycosylation,serum IgG glycosylation measurement,GCST001848,20:17848636
rs4862046-<b>G</b>,9 x 10-6,(IGP68),0.907650658,'-,0.2467 unit increase,[0.14-0.36],TENM3,IgG glycosylation,serum IgG glycosylation measurement,GCST001848,4:182379461
rs10751776-<b>C</b>,7 x 10-6,(IGP69),0.541128985,'-,0.1484 unit increase,[0.084-0.213],"MIR4425, RUNX3",IgG glycosylation,serum IgG glycosylation measurement,GCST001848,1:24970252
rs10813951-<b>G</b>,7 x 10-8,(IGP69),0.262989649,'-,0.1926 unit increase,[0.12-0.26],B4GALT1,IgG glycosylation,serum IgG glycosylation measurement,GCST001848,9:33128023
rs10817408-<b>C</b>,6 x 10-6,(IGP69),0.149316171,'-,0.2277 unit increase,[0.13-0.33],"SLC46A2, ZNF883",IgG glycosylation,serum IgG glycosylation measurement,GCST001848,9:112925455
rs11779594-<b>C</b>,9 x 10-6,(IGP69),0.930937854,'-,0.2652 unit increase,[0.15-0.38],PNOC,IgG glycosylation,serum IgG glycosylation measurement,GCST001848,8:28324238
rs2072209-<b>G</b>,1 x 10-8,(IGP69),0.058275921,'-,0.3742 unit decrease,[0.25-0.5],LAMB1,IgG glycosylation,serum IgG glycosylation measurement,GCST001848,7:107951753
rs2186369-<b>G</b>,2 x 10-8,(IGP69),0.189823637,'-,0.2336 unit decrease,[0.15-0.32],SMARCB1,IgG glycosylation,serum IgG glycosylation measurement,GCST001848,22:23828809
rs2933343-<b>G</b>,8 x 10-6,(IGP69),0.759492835,'-,0.1615 unit decrease,[0.091-0.232],CFAP92,IgG glycosylation,serum IgG glycosylation measurement,GCST001848,3:128939649
rs909674-<b>C</b>,9 x 10-6,(IGP69),0.299323467,'-,0.151 unit increase,[0.084-0.218],MGAT3,IgG glycosylation,serum IgG glycosylation measurement,GCST001848,22:39463164
rs9468811-<b>C</b>,3 x 10-6,(IGP69),0.937418951,'-,0.3228 unit decrease,[0.19-0.46],"RPL7P4, MDC1",IgG glycosylation,serum IgG glycosylation measurement,GCST001848,6:30698892
rs12455580-<b>C</b>,7 x 10-6,(IGP61),0.662638724,'-,0.1605 unit increase,[0.091-0.23],"LINC01029, RNA5SP461",IgG glycosylation,serum IgG glycosylation measurement,GCST001848,18:77926067
rs1470506-<b>C</b>,6 x 10-6,(IGP61),0.594972305,'-,0.1425 unit increase,[0.081-0.204],"LRRTM4, LRRTM4-AS1",IgG glycosylation,serum IgG glycosylation measurement,GCST001848,2:76996812
rs1577330-<b>G</b>,4 x 10-6,(IGP61),0.245380582,'-,0.1746 unit increase,[0.1-0.25],"TEK, IFT74",IgG glycosylation,serum IgG glycosylation measurement,GCST001848,9:27075717
rs16844846-<b>G</b>,4 x 10-6,(IGP61),0.058460111,'-,0.3154 unit decrease,[0.18-0.45],LBR,IgG glycosylation,serum IgG glycosylation measurement,GCST001848,1:225405225
rs2844479-<b>C</b>,9 x 10-6,(IGP61),0.393516128,'-,0.1445 unit increase,[0.081-0.208],"NCR3, UQCRHP1",IgG glycosylation,serum IgG glycosylation measurement,GCST001848,6:31605179
rs4917017-<b>G</b>,1 x 10-8,(IGP70),0.705765807,'-,0.1974 unit increase,[0.13-0.27],IKZF1,IgG glycosylation,serum IgG glycosylation measurement,GCST001848,7:50295636
rs6059594-<b>G</b>,5 x 10-6,(IGP70),0.962797339,'-,0.4906 unit increase,[0.28-0.7],"PIGPP3, RALY-AS1",IgG glycosylation,serum IgG glycosylation measurement,GCST001848,20:33968971
rs909674-<b>C</b>,4 x 10-16,(IGP70),0.29901312,'-,0.2754 unit increase,[0.21-0.34],MGAT3,IgG glycosylation,serum IgG glycosylation measurement,GCST001848,22:39463164
rs11675841-<b>C</b>,6 x 10-6,(IGP71),0.607345677,'-,0.1448 unit decrease,[0.082-0.208],FMNL2,IgG glycosylation,serum IgG glycosylation measurement,GCST001848,2:152580056
rs1747683-<b>G</b>,4 x 10-7,(IGP71),0.414548764,'-,0.1618 unit increase,[0.099-0.224],SEPHS1,IgG glycosylation,serum IgG glycosylation measurement,GCST001848,10:13319976
rs2186369-<b>G</b>,9 x 10-17,(IGP71),0.189496821,'-,0.347 unit decrease,[0.27-0.43],SMARCB1,IgG glycosylation,serum IgG glycosylation measurement,GCST001848,22:23828809
rs2745851-<b>G</b>,9 x 10-6,(IGP71),0.63917289,'-,0.1435 unit increase,[0.08-0.207],RNU6-192P,IgG glycosylation,serum IgG glycosylation measurement,GCST001848,20:17848636
rs435066-<b>C</b>,7 x 10-6,(IGP71),0.196103508,'-,0.1774 unit decrease,[0.1-0.255],"DEPDC1, RPE65",IgG glycosylation,serum IgG glycosylation measurement,GCST001848,1:68461830
rs6059594-<b>G</b>,4 x 10-6,(IGP71),0.962797339,'-,0.4964 unit increase,[0.29-0.71],"PIGPP3, RALY-AS1",IgG glycosylation,serum IgG glycosylation measurement,GCST001848,20:33968971
rs6421315-<b>C</b>,1 x 10-8,(IGP71),0.368179075,'-,0.1829 unit decrease,[0.12-0.25],IKZF1,IgG glycosylation,serum IgG glycosylation measurement,GCST001848,7:50315611
rs909674-<b>C</b>,6 x 10-16,(IGP71),0.29901312,'-,0.2737 unit increase,[0.21-0.34],MGAT3,IgG glycosylation,serum IgG glycosylation measurement,GCST001848,22:39463164
rs1747683-<b>G</b>,4 x 10-7,(IGP72),0.414510835,'-,0.1616 unit decrease,[0.099-0.224],SEPHS1,IgG glycosylation,serum IgG glycosylation measurement,GCST001848,10:13319976
rs2186369-<b>G</b>,9 x 10-17,(IGP72),0.189358691,'-,0.3471 unit increase,[0.27-0.43],SMARCB1,IgG glycosylation,serum IgG glycosylation measurement,GCST001848,22:23828809
rs435066-<b>C</b>,8 x 10-6,(IGP72),0.195968165,'-,0.1763 unit increase,[0.099-0.254],"DEPDC1, RPE65",IgG glycosylation,serum IgG glycosylation measurement,GCST001848,1:68461830
rs6059594-<b>G</b>,7 x 10-6,(IGP72),0.962818624,'-,0.4826 unit decrease,[0.27-0.69],"PIGPP3, RALY-AS1",IgG glycosylation,serum IgG glycosylation measurement,GCST001848,20:33968971
rs6421315-<b>C</b>,8 x 10-9,(IGP72),0.368120581,'-,0.1863 unit increase,[0.12-0.25],IKZF1,IgG glycosylation,serum IgG glycosylation measurement,GCST001848,7:50315611
rs10049992-<b>G</b>,8 x 10-6,(IGP73),0.201848923,'-,0.2007 unit decrease,[0.11-0.29],IGFBP7,IgG glycosylation,serum IgG glycosylation measurement,GCST001848,4:57073697
rs3097645-<b>C</b>,6 x 10-6,(IGP61),0.873550829,'-,0.206 unit increase,[0.12-0.3],"BRD2, HLA-DOA",IgG glycosylation,serum IgG glycosylation measurement,GCST001848,6:32985503
rs9490860-<b>C</b>,4 x 10-6,(IGP61),0.231696267,'-,0.17 unit decrease,[0.098-0.242],TRDN,IgG glycosylation,serum IgG glycosylation measurement,GCST001848,6:123668596
rs11880637-<b>T</b>,6 x 10-6,(IGP62),0.011251,'-,3.8696 unit decrease,[2.2-5.54],CNN1,IgG glycosylation,serum IgG glycosylation measurement,GCST001848,19:11544195
rs2186369-<b>G</b>,8 x 10-15,(IGP68),0.18958099,'-,0.324 unit decrease,[0.24-0.41],SMARCB1,IgG glycosylation,serum IgG glycosylation measurement,GCST001848,22:23828809
rs909674-<b>C</b>,6 x 10-10,(IGP68),0.298923976,'-,0.2094 unit increase,[0.14-0.28],MGAT3,IgG glycosylation,serum IgG glycosylation measurement,GCST001848,22:39463164
rs17348299-<b>C</b>,2 x 10-6,(IGP69),0.836804684,'-,0.2129 unit decrease,[0.12-0.3],"ANKRD55, FLJ31104",IgG glycosylation,serum IgG glycosylation measurement,GCST001848,5:56027067
rs7582701-<b>C</b>,1 x 10-6,(IGP69),0.037337044,'-,0.4547 unit decrease,[0.27-0.64],EPAS1,IgG glycosylation,serum IgG glycosylation measurement,GCST001848,2:46323630
rs10511052-<b>G</b>,6 x 10-6,(IGP7),0.950688225,'-,0.3598 unit increase,[0.2-0.52],ROBO2,IgG glycosylation,serum IgG glycosylation measurement,GCST001848,3:76676752
rs2937550-<b>C</b>,9 x 10-6,(IGP72),0.537253261,'-,0.1807 unit decrease,[0.1-0.26],RNA5SP181,IgG glycosylation,serum IgG glycosylation measurement,GCST001848,5:36473135
rs909674-<b>C</b>,2 x 10-15,(IGP72),0.299146276,'-,0.2695 unit decrease,[0.2-0.34],MGAT3,IgG glycosylation,serum IgG glycosylation measurement,GCST001848,22:39463164
rs4720952-<b>G</b>,4 x 10-7,(IGP73),0.419614955,'-,0.1566 unit decrease,[0.096-0.217],"PHF14, NPM1P11",IgG glycosylation,serum IgG glycosylation measurement,GCST001848,7:11251773
rs11635553-<b>G</b>,4 x 10-6,(IGP74),0.992804207,'-,1.0812 unit decrease,[0.62-1.54],REC114,IgG glycosylation,serum IgG glycosylation measurement,GCST001848,15:73457267
rs17348299-<b>C</b>,2 x 10-6,(IGP74),0.836669484,'-,0.2132 unit decrease,[0.13-0.3],"ANKRD55, FLJ31104",IgG glycosylation,serum IgG glycosylation measurement,GCST001848,5:56027067
rs4699982-<b>T</b>,9 x 10-6,(IGP74),0.158658867,'-,0.1943 unit decrease,[0.11-0.28],C5orf64,IgG glycosylation,serum IgG glycosylation measurement,GCST001848,5:61729255
rs10813951-<b>G</b>,3 x 10-6,(IGP76),0.262743396,'-,0.1669 unit decrease,[0.097-0.237],B4GALT1,IgG glycosylation,serum IgG glycosylation measurement,GCST001848,9:33128023
rs6547115-<b>G</b>,8 x 10-6,(IGP76),0.391438525,'-,0.1432 unit decrease,[0.08-0.206],LRRTM4,IgG glycosylation,serum IgG glycosylation measurement,GCST001848,2:77019205
rs10198756-<b>C</b>,3 x 10-6,(IGP77),0.139068532,'-,0.2053 unit increase,[0.12-0.29],MIR4268,IgG glycosylation,serum IgG glycosylation measurement,GCST001848,2:219999933
rs9284954-<b>C</b>,5 x 10-6,(IGP77),0.444965493,'-,0.1418 unit decrease,[0.081-0.203],GPM6A,IgG glycosylation,serum IgG glycosylation measurement,GCST001848,4:175727181
rs12213468-<b>G</b>,7 x 10-6,(IGP8),0.655773469,'-,0.1455 unit decrease,[0.082-0.209],SNORD28B,IgG glycosylation,serum IgG glycosylation measurement,GCST001848,6:156336708
rs672561-<b>C</b>,9 x 10-6,(IGP8),0.25774049,'-,0.1677 unit increase,[0.094-0.242],PTGFR,IgG glycosylation,serum IgG glycosylation measurement,GCST001848,1:78521617
rs6466479-<b>G</b>,5 x 10-7,(IGP17),0.122643248,'-,0.2414 unit increase,[0.15-0.34],FOXP2,IgG glycosylation,serum IgG glycosylation measurement,GCST001848,7:114101050
rs137699-<b>G</b>,8 x 10-6,(IGP18),0.69071036,'-,0.1564 unit decrease,[0.088-0.225],SYNGR1,IgG glycosylation,serum IgG glycosylation measurement,GCST001848,22:39352849
rs1550584-<b>C</b>,7 x 10-6,(IGP18),0.469772139,'-,0.1382 unit decrease,[0.078-0.198],'-,IgG glycosylation,serum IgG glycosylation measurement,GCST001848,14:85216709
rs2862035-<b>C</b>,8 x 10-6,(IGP18),0.024632245,'-,0.4382 unit decrease,[0.25-0.63],LRRC4C,IgG glycosylation,serum IgG glycosylation measurement,GCST001848,11:41203883
rs444881-<b>C</b>,4 x 10-6,(IGP18),0.58553459,'-,0.1441 unit decrease,[0.083-0.206],CDH13,IgG glycosylation,serum IgG glycosylation measurement,GCST001848,16:83737891
rs6065945-<b>C</b>,5 x 10-6,(IGP18),0.47016367,'-,0.141 unit increase,[0.081-0.201],CDH22,IgG glycosylation,serum IgG glycosylation measurement,GCST001848,20:46292992
rs7895244-<b>T</b>,5 x 10-6,(IGP18),0.929057661,'-,0.2836 unit increase,[0.16-0.41],PIK3AP1,IgG glycosylation,serum IgG glycosylation measurement,GCST001848,10:96672946
rs9296009-<b>T</b>,4 x 10-6,(IGP18),0.196796488,'-,0.1779 unit decrease,[0.1-0.25],"FKBPL, PRRT1",IgG glycosylation,serum IgG glycosylation measurement,GCST001848,6:32146738
rs17835853-<b>G</b>,4 x 10-6,(IGP30),0.956794058,'-,0.4778 unit increase,[0.27-0.68],RNA5SP182,IgG glycosylation,serum IgG glycosylation measurement,GCST001848,5:51877490
rs2841233-<b>C</b>,7 x 10-6,(IGP30),0.642908958,'-,0.1475 unit decrease,[0.083-0.212],CEP170B,IgG glycosylation,serum IgG glycosylation measurement,GCST001848,14:104880570
rs7249142-<b>G</b>,9 x 10-6,(IGP30),0.619273395,'-,0.1523 unit increase,[0.085-0.219],"MEF2B, BORCS8-MEF2B",IgG glycosylation,serum IgG glycosylation measurement,GCST001848,19:19165550
rs7734156-<b>C</b>,7 x 10-6,(IGP30),0.049957186,'-,0.3437 unit decrease,[0.19-0.49],COMMD10,IgG glycosylation,serum IgG glycosylation measurement,GCST001848,5:116398108
rs846271-<b>C</b>,2 x 10-6,(IGP30),0.628956224,'-,0.1538 unit decrease,[0.09-0.218],GLI3,IgG glycosylation,serum IgG glycosylation measurement,GCST001848,7:41997238
rs909674-<b>C</b>,2 x 10-6,(IGP30),0.29910049,'-,0.1606 unit decrease,[0.095-0.227],MGAT3,IgG glycosylation,serum IgG glycosylation measurement,GCST001848,22:39463164
rs9394438-<b>G</b>,7 x 10-6,(IGP30),0.713317013,'-,0.1671 unit decrease,[0.094-0.24],"MDGA1, MIR4462",IgG glycosylation,serum IgG glycosylation measurement,GCST001848,6:37564327
rs10131728-<b>C</b>,2 x 10-7,(IGP31),0.872444874,'-,0.2398 unit increase,[0.15-0.33],"TSHR, GTF2A1",IgG glycosylation,serum IgG glycosylation measurement,GCST001848,14:81168979
rs10877839-<b>C</b>,9 x 10-6,(IGP31),0.324798388,'-,0.1459 unit decrease,[0.082-0.21],"MON2, USP15",IgG glycosylation,serum IgG glycosylation measurement,GCST001848,12:62424701
rs11169838-<b>C</b>,2 x 10-6,(IGP31),0.680521641,'-,0.1764 unit increase,[0.1-0.25],CPNE8,IgG glycosylation,serum IgG glycosylation measurement,GCST001848,12:38859306
rs11710456-<b>G</b>,6 x 10-17,(IGP31),0.699014551,'-,0.2934 unit decrease,[0.22-0.36],ST6GAL1,IgG glycosylation,serum IgG glycosylation measurement,GCST001848,3:187008099
rs17666538-<b>C</b>,7 x 10-6,(IGP31),0.073151367,'-,0.2848 unit decrease,[0.16-0.41],ERICH1,IgG glycosylation,serum IgG glycosylation measurement,GCST001848,8:616207
rs2430457-<b>G</b>,5 x 10-6,(IGP31),0.006978,'-,2.6041 unit increase,[1.48-3.73],PDSS2,IgG glycosylation,serum IgG glycosylation measurement,GCST001848,6:107339442
rs255982-<b>G</b>,8 x 10-6,(IGP31),0.848905209,'-,0.2077 unit increase,[0.12-0.3],"FAM81B, MCTP1",IgG glycosylation,serum IgG glycosylation measurement,GCST001848,5:95318169
rs3780486-<b>C</b>,1 x 10-6,(IGP31),0.737357338,'-,0.1725 unit decrease,[0.1-0.24],B4GALT1,IgG glycosylation,serum IgG glycosylation measurement,GCST001848,9:33139455
rs3851357-<b>G</b>,9 x 10-6,(IGP31),0.805635592,'-,0.1814 unit decrease,[0.1-0.26],PLCH1,IgG glycosylation,serum IgG glycosylation measurement,GCST001848,3:155549651
rs6687262-<b>C</b>,2 x 10-6,(IGP31),0.552969396,'-,0.1461 unit decrease,[0.085-0.207],ADGRL4,IgG glycosylation,serum IgG glycosylation measurement,GCST001848,1:79043424
rs7108470-<b>G</b>,3 x 10-6,(IGP31),0.423505771,'-,0.1516 unit decrease,[0.088-0.215],"TRIM6-TRIM34, TRIM6",IgG glycosylation,serum IgG glycosylation measurement,GCST001848,11:5604373
rs11675841-<b>C</b>,5 x 10-6,(IGP70),0.607345677,'-,0.1458 unit decrease,[0.083-0.208],FMNL2,IgG glycosylation,serum IgG glycosylation measurement,GCST001848,2:152580056
rs1747683-<b>G</b>,6 x 10-7,(IGP70),0.414548764,'-,0.1581 unit increase,[0.096-0.22],SEPHS1,IgG glycosylation,serum IgG glycosylation measurement,GCST001848,10:13319976
rs2186369-<b>G</b>,1 x 10-16,(IGP70),0.189496821,'-,0.3451 unit decrease,[0.26-0.43],SMARCB1,IgG glycosylation,serum IgG glycosylation measurement,GCST001848,22:23828809
rs2745851-<b>G</b>,9 x 10-6,(IGP70),0.63917289,'-,0.1435 unit increase,[0.08-0.207],RNU6-192P,IgG glycosylation,serum IgG glycosylation measurement,GCST001848,20:17848636
rs3213473-<b>G</b>,7 x 10-6,(IGP70),0.851097327,'-,0.2016 unit decrease,[0.11-0.29],ABCC6,IgG glycosylation,serum IgG glycosylation measurement,GCST001848,16:16162910
rs435066-<b>C</b>,5 x 10-6,(IGP70),0.196103508,'-,0.1801 unit decrease,[0.1-0.26],"DEPDC1, RPE65",IgG glycosylation,serum IgG glycosylation measurement,GCST001848,1:68461830
rs9832314-<b>G</b>,9 x 10-6,(IGP66),0.055934899,'-,0.2992 unit decrease,[0.17-0.43],"RYBP, VEPH1",IgG glycosylation,serum IgG glycosylation measurement,GCST001848,3:72468889
rs2186369-<b>G</b>,1 x 10-12,(IGP62),0.189579642,'-,0.2948 unit increase,[0.21-0.38],SMARCB1,IgG glycosylation,serum IgG glycosylation measurement,GCST001848,22:23828809
rs435066-<b>C</b>,4 x 10-6,(IGP62),0.195964786,'-,0.1812 unit increase,[0.1-0.26],"DEPDC1, RPE65",IgG glycosylation,serum IgG glycosylation measurement,GCST001848,1:68461830
rs6059594-<b>G</b>,3 x 10-6,(IGP62),0.962780757,'-,0.4999 unit decrease,[0.29-0.71],"PIGPP3, RALY-AS1",IgG glycosylation,serum IgG glycosylation measurement,GCST001848,20:33968971
rs6421315-<b>C</b>,8 x 10-12,(IGP62),0.368343116,'-,0.2202 unit increase,[0.16-0.28],IKZF1,IgG glycosylation,serum IgG glycosylation measurement,GCST001848,7:50315611
rs10796849-<b>C</b>,6 x 10-6,(IGP73),0.111934,'-,0.6132 unit decrease,[0.35-0.88],"FGF3, FGF4",IgG glycosylation,serum IgG glycosylation measurement,GCST001848,11:69787644
rs11188352-<b>G</b>,3 x 10-6,(IGP73),0.042598345,'-,0.4377 unit increase,[0.25-0.62],SORBS1,IgG glycosylation,serum IgG glycosylation measurement,GCST001848,10:95541247
rs2110166-<b>C</b>,6 x 10-6,(IGP73),0.983043627,'-,0.562 unit decrease,[0.32-0.81],ANO2,IgG glycosylation,serum IgG glycosylation measurement,GCST001848,12:5642176
rs7301016-<b>G</b>,8 x 10-6,(IGP73),0.206214031,'-,0.1687 unit decrease,[0.095-0.243],MON2,IgG glycosylation,serum IgG glycosylation measurement,GCST001848,12:62492343
rs9403856-<b>C</b>,7 x 10-7,(IGP73),0.861471281,'-,0.341 unit increase,[0.21-0.48],"SAMD5, YAP1P1",IgG glycosylation,serum IgG glycosylation measurement,GCST001848,6:147438398
rs10113903-<b>C</b>,7 x 10-6,(IGP74),0.308537514,'-,0.1529 unit increase,[0.086-0.22],B4GALT1,IgG glycosylation,serum IgG glycosylation measurement,GCST001848,9:33122647
rs11706018-<b>C</b>,9 x 10-6,(IGP74),0.934284045,'-,0.2773 unit increase,[0.15-0.4],MRPS22,IgG glycosylation,serum IgG glycosylation measurement,GCST001848,3:139197551
rs12127944-<b>C</b>,6 x 10-6,(IGP74),0.911099744,'-,0.3115 unit increase,[0.18-0.45],CDK18,IgG glycosylation,serum IgG glycosylation measurement,GCST001848,1:205514467
rs16944158-<b>G</b>,4 x 10-6,(IGP74),0.271065156,'-,0.162 unit decrease,[0.093-0.231],ZNF423,IgG glycosylation,serum IgG glycosylation measurement,GCST001848,16:49618868
rs2072209-<b>G</b>,2 x 10-6,(IGP74),0.058406316,'-,0.3125 unit decrease,[0.18-0.44],LAMB1,IgG glycosylation,serum IgG glycosylation measurement,GCST001848,7:107951753
rs2090104-<b>G</b>,5 x 10-6,(IGP74),0.335522303,'-,0.1533 unit decrease,[0.087-0.219],INTU,IgG glycosylation,serum IgG glycosylation measurement,GCST001848,4:127545545
rs2186369-<b>G</b>,2 x 10-8,(IGP74),0.190211497,'-,0.2357 unit decrease,[0.15-0.32],SMARCB1,IgG glycosylation,serum IgG glycosylation measurement,GCST001848,22:23828809
rs11199254-<b>C</b>,2 x 10-6,(IGP40),0.994468963,'-,1.5588 unit increase,[0.91-2.21],RPL21P16,IgG glycosylation,serum IgG glycosylation measurement,GCST001848,10:120283977
