"Variant and risk allele",P-value,"P-value annotation",RAF,OR,Beta,CI,"Mapped gene","Reported trait",Trait(s),"Study accession",Location
rs72626214-<b>T</b>,"5 x 10-10",,NR,'-,"0.0236 unit decrease",[0.016-0.031],CEACAM16-AS1,"Total cholesterol levels","total cholesterol measurement",GCST90019501,19:44698354
rs17561351-<b>G</b>,"1 x 10-10",,NR,'-,"0.0329 unit increase",[0.023-0.043],NECTIN2,"Total cholesterol levels","total cholesterol measurement",GCST90019501,19:44869072
rs394819-<b>T</b>,"4 x 10-10",,NR,'-,"0.158 unit increase",[0.11-0.21],TOMM40,"Total cholesterol levels","total cholesterol measurement",GCST90019501,19:44901322
rs10415983-<b>T</b>,"1 x 10-10",,NR,'-,"0.0204 unit increase",[0.014-0.027],"BLOC1S3, MARK4","Total cholesterol levels","total cholesterol measurement",GCST90019501,19:45208340
rs74827760-<b>T</b>,"5 x 10-10",,NR,'-,"0.0385 unit decrease",[0.026-0.051],MARK4,"Total cholesterol levels","total cholesterol measurement",GCST90019501,19:45287042
rs34783010-<b>T</b>,"3 x 10-10",,NR,'-,"0.019 unit decrease",[0.013-0.025],GIPR,"Total cholesterol levels","total cholesterol measurement",GCST90019501,19:45677156
rs2280401-<b>A</b>,"1 x 10-10",,NR,'-,"0.021 unit decrease",[0.015-0.027],RPS11,"Total cholesterol levels","total cholesterol measurement",GCST90019501,19:49496752
rs73075609-<b>T</b>,"2 x 10-10",,NR,'-,"0.0477 unit increase",[0.033-0.062],GPCPD1,"Total cholesterol levels","total cholesterol measurement",GCST90019501,20:5600143
rs77480718-<b>G</b>,"2 x 10-10",,NR,'-,"0.0313 unit decrease",[0.022-0.041],FER1L4,"Total cholesterol levels","total cholesterol measurement",GCST90019501,20:35560926
rs75000995-<b>A</b>,"9 x 10-10",,NR,'-,"0.0394 unit increase",[0.027-0.052],'-,"Total cholesterol levels","total cholesterol measurement",GCST90019501,20:40231350
rs1883712-<b>T</b>,"8 x 10-10",,NR,'-,"0.0552 unit increase",[0.038-0.073],'-,"Total cholesterol levels","total cholesterol measurement",GCST90019501,20:40551338
rs73121275-<b>T</b>,"7 x 10-10",,NR,'-,"0.0301 unit decrease",[0.02-0.04],RNU2-52P,"Total cholesterol levels","total cholesterol measurement",GCST90019501,20:41012331
rs117160832-<b>T</b>,"4 x 10-10",,NR,'-,"0.043 unit decrease",[0.029-0.057],PKIG,"Total cholesterol levels","total cholesterol measurement",GCST90019501,20:44603439
rs2358956-<b>C</b>,"2 x 10-9",,NR,'-,"0.0296 unit increase",[0.02-0.039],TAF13,"Total cholesterol levels","total cholesterol measurement",GCST90019501,1:109070184
rs2587535-<b>T</b>,"4 x 10-9",,NR,'-,"0.0143 unit increase",[0.0096-0.019],"LINC01132, PP2672","Total cholesterol levels","total cholesterol measurement",GCST90019501,1:234742694
rs79167099-<b>A</b>,"4 x 10-9",,NR,'-,"0.0563 unit increase",[0.037-0.075],PUM2,"Total cholesterol levels","total cholesterol measurement",GCST90019501,2:20300953
rs10205003-<b>T</b>,"3 x 10-9",,NR,'-,"0.062 unit decrease",[0.041-0.083],'-,"Total cholesterol levels","total cholesterol measurement",GCST90019501,2:21259567
rs13408439-<b>G</b>,"3 x 10-9",,NR,'-,"0.0404 unit decrease",[0.027-0.054],LINC01822,"Total cholesterol levels","total cholesterol measurement",GCST90019501,2:21719621
rs66485845-<b>C</b>,"1 x 10-9",,NR,'-,"0.0266 unit increase",[0.018-0.035],CENPA,"Total cholesterol levels","total cholesterol measurement",GCST90019501,2:26792743
rs1371614-<b>T</b>,"3 x 10-9",,NR,'-,"0.0163 unit decrease",[0.011-0.022],DPYSL5,"Total cholesterol levels","total cholesterol measurement",GCST90019501,2:26930006
rs71441083-<b>A</b>,"3 x 10-9",,NR,'-,"0.0396 unit increase",[0.027-0.053],"C2orf16, GCKR","Total cholesterol levels","total cholesterol measurement",GCST90019501,2:27525082
rs77532628-<b>C</b>,"2 x 10-9",,NR,'-,"0.0326 unit decrease",[0.022-0.043],SLC4A1AP,"Total cholesterol levels","total cholesterol measurement",GCST90019501,2:27684577
rs79468673-<b>G</b>,"2 x 10-9",,NR,'-,"0.0393 unit increase",[0.026-0.052],BABAM2,"Total cholesterol levels","total cholesterol measurement",GCST90019501,2:28032027
rs11683295-<b>G</b>,"1 x 10-9",,NR,'-,"0.0266 unit increase",[0.018-0.035],"RNU6-566P, LRPPRC","Total cholesterol levels","total cholesterol measurement",GCST90019501,2:44088970
rs12328794-<b>C</b>,"3 x 10-9",,NR,'-,"0.0142 unit increase",[0.0095-0.0189],"UBE2V1P6, DHRS9","Total cholesterol levels","total cholesterol measurement",GCST90019501,2:169105387
rs2465520-<b>A</b>,"4 x 10-9",,NR,'-,"0.022 unit decrease",[0.015-0.029],"ABI2, RAPH1","Total cholesterol levels","total cholesterol measurement",GCST90019501,2:203439491
rs77278227-<b>A</b>,"9 x 10-66",,NR,'-,"0.1102 unit decrease",[0.098-0.123],SMARCA4,"Total cholesterol levels","total cholesterol measurement",GCST90019501,19:10991920
rs1042031-<b>T</b>,"2 x 10-65",,NR,'-,"0.0529 unit decrease",[0.047-0.059],APOB,"Total cholesterol levels","total cholesterol measurement",GCST90019501,2:21002881
rs584007-<b>G</b>,"2 x 10-64",,NR,'-,"0.0445 unit increase",[0.039-0.05],"APOC1, APOE","Total cholesterol levels","total cholesterol measurement",GCST90019501,19:44913221
rs72902579-<b>C</b>,"4 x 10-63",,NR,'-,"0.0966 unit decrease",[0.085-0.108],"APOB, TDRD15","Total cholesterol levels","total cholesterol measurement",GCST90019501,2:21053136
rs1800961-<b>T</b>,"8 x 10-63",,NR,'-,"0.1153 unit decrease",[0.1-0.13],HNF4A,"Total cholesterol levels","total cholesterol measurement",GCST90019501,20:44413724
rs769450-<b>A</b>,"2 x 10-60",,NR,'-,"0.0398 unit increase",[0.035-0.045],APOE,"Total cholesterol levels","total cholesterol measurement",GCST90019501,19:44907187
rs2927437-<b>G</b>,"1 x 10-59",,NR,'-,"0.0494 unit decrease",[0.044-0.055],"BCL3, CEACAM16-AS1","Total cholesterol levels","total cholesterol measurement",GCST90019501,19:44738381
rs2278426-<b>T</b>,"1 x 10-58",,NR,'-,"0.0988 unit decrease",[0.087-0.111],"ANGPTL8, DOCK6","Total cholesterol levels","total cholesterol measurement",GCST90019501,19:11239812
rs4148218-<b>A</b>,"4 x 10-57",,NR,'-,"0.049 unit decrease",[0.043-0.055],ABCG8,"Total cholesterol levels","total cholesterol measurement",GCST90019501,2:43872443
chr19:45360488-<b>G</b>,"3 x 10-56",,NR,'-,"0.1845 unit increase",[0.16-0.21],'-,"Total cholesterol levels","total cholesterol measurement",GCST90019501,"Mapping not available"
rs673548-<b>A</b>,"1 x 10-55",,NR,'-,"0.0459 unit decrease",[0.04-0.052],APOB,"Total cholesterol levels","total cholesterol measurement",GCST90019501,2:21014672
rs2244608-<b>G</b>,"2 x 10-55",,NR,'-,"0.0402 unit increase",[0.035-0.045],"HNF1A, HNF1A-AS1","Total cholesterol levels","total cholesterol measurement",GCST90019501,12:120979185
rs10888897-<b>C</b>,"2 x 10-54",,NR,'-,"0.0379 unit increase",[0.033-0.043],PCSK9,"Total cholesterol levels","total cholesterol measurement",GCST90019501,1:55047388
rs662138-<b>G</b>,"3 x 10-53",,NR,'-,"0.047 unit increase",[0.041-0.053],SLC22A1,"Total cholesterol levels","total cholesterol measurement",GCST90019501,6:160143444
rs3798220-<b>C</b>,"2 x 10-52",,NR,'-,"0.1367 unit increase",[0.12-0.15],LPA,"Total cholesterol levels","total cholesterol measurement",GCST90019501,6:160540105
rs174570-<b>T</b>,"7 x 10-50",,NR,'-,"0.0533 unit decrease",[0.046-0.06],FADS2,"Total cholesterol levels","total cholesterol measurement",GCST90019501,11:61829740
rs9939224-<b>G</b>,"6 x 10-50",,NR,'-,"0.0432 unit increase",[0.038-0.049],CETP,"Total cholesterol levels","total cholesterol measurement",GCST90019501,16:56968820
rs3745150-<b>C</b>,"5 x 10-50",,NR,'-,"0.0383 unit increase",[0.033-0.043],NECTIN2,"Total cholesterol levels","total cholesterol measurement",GCST90019501,19:44882502
rs11542916-<b>A</b>,"9 x 10-48",,NR,'-,"0.0712 unit decrease",[0.062-0.081],AP1M2,"Total cholesterol levels","total cholesterol measurement",GCST90019501,19:10584044
rs113588790-<b>T</b>,"8 x 10-47",,NR,'-,"0.0876 unit increase",[0.076-0.1],TDRD15,"Total cholesterol levels","total cholesterol measurement",GCST90019501,2:21141690
rs41302673-<b>G</b>,"6 x 10-47",,NR,'-,"0.0601 unit increase",[0.052-0.068],STKLD1,"Total cholesterol levels","total cholesterol measurement",GCST90019501,9:133405414
rs113408695-<b>C</b>,"2 x 10-46",,NR,'-,"0.0903 unit increase",[0.078-0.103],"ABCA9, ABCA6","Total cholesterol levels","total cholesterol measurement",GCST90019501,17:69064731
rs75158858-<b>A</b>,"4 x 10-45",,NR,'-,"0.0543 unit increase",[0.047-0.062],SIK3,"Total cholesterol levels","total cholesterol measurement",GCST90019501,11:116892113
rs75016991-<b>A</b>,"6 x 10-45",,NR,'-,"0.1055 unit increase",[0.091-0.12],MAP2K6,"Total cholesterol levels","total cholesterol measurement",GCST90019501,17:69428367
rs6680227-<b>A</b>,"2 x 10-44",,NR,'-,"0.0909 unit decrease",[0.078-0.104],CELSR2,"Total cholesterol levels","total cholesterol measurement",GCST90019501,1:109256292
rs73004826-<b>A</b>,"3 x 10-34",,NR,'-,"0.085 unit decrease",[0.071-0.099],"RN7SL70P, HOMER3-AS1","Total cholesterol levels","total cholesterol measurement",GCST90019501,19:18952750
rs17657025-<b>C</b>,"4 x 10-34",,NR,'-,"0.0538 unit decrease",[0.045-0.062],ZNF226,"Total cholesterol levels","total cholesterol measurement",GCST90019501,19:44171648
rs1801701-<b>T</b>,"6 x 10-33",,NR,'-,"0.048 unit increase",[0.04-0.056],APOB,"Total cholesterol levels","total cholesterol measurement",GCST90019501,2:21005955
rs78425119-<b>A</b>,"4 x 10-33",,NR,'-,"0.057 unit increase",[0.048-0.066],IGF2R,"Total cholesterol levels","total cholesterol measurement",GCST90019501,6:160080793
rs6102059-<b>T</b>,"1 x 10-33",,NR,'-,"0.0308 unit decrease",[0.026-0.036],MAFB,"Total cholesterol levels","total cholesterol measurement",GCST90019501,20:40600144
rs11244035-<b>T</b>,"7 x 10-32",,NR,'-,"0.0461 unit increase",[0.038-0.054],OBP2B,"Total cholesterol levels","total cholesterol measurement",GCST90019501,9:133205932
rs7249753-<b>C</b>,"2 x 10-32",,NR,'-,"0.0587 unit increase",[0.049-0.068],"LDLR, SMARCA4","Total cholesterol levels","total cholesterol measurement",GCST90019501,19:11081550
rs4021-<b>G</b>,"5 x 10-32",,NR,'-,"0.0311 unit decrease",[0.026-0.036],FUT1,"Total cholesterol levels","total cholesterol measurement",GCST90019501,19:48750004
rs79355265-<b>T</b>,"3 x 10-31",,NR,'-,"0.0756 unit decrease",[0.063-0.088],'-,"Total cholesterol levels","total cholesterol measurement",GCST90019501,2:21249881
rs3798164-<b>A</b>,"2 x 10-31",,NR,'-,"0.0284 unit decrease",[0.024-0.033],SLC22A1,"Total cholesterol levels","total cholesterol measurement",GCST90019501,6:160154170
rs2066717-<b>A</b>,"4 x 10-31",,NR,'-,"0.057 unit increase",[0.047-0.067],ABCA1,"Total cholesterol levels","total cholesterol measurement",GCST90019501,9:104829197
rs4937122-<b>G</b>,"3 x 10-31",,NR,'-,"0.0519 unit increase",[0.043-0.061],ST3GAL4,"Total cholesterol levels","total cholesterol measurement",GCST90019501,11:126358764
rs17242346-<b>A</b>,"7 x 10-31",,NR,'-,"0.0573 unit increase",[0.048-0.067],"SMARCA4, LDLR","Total cholesterol levels","total cholesterol measurement",GCST90019501,19:11088104
rs714948-<b>A</b>,"6 x 10-31",,NR,'-,"0.0435 unit increase",[0.036-0.051],"CEACAM16-AS1, CEACAM19, PVR","Total cholesterol levels","total cholesterol measurement",GCST90019501,19:44662645
rs12124310-<b>A</b>,"5 x 10-30",,NR,'-,"0.0325 unit increase",[0.027-0.038],"ATG4C, DOCK7","Total cholesterol levels","total cholesterol measurement",GCST90019501,1:62745143
rs3918291-<b>C</b>,"4 x 10-30",,NR,'-,"0.1483 unit increase",[0.12-0.17],SLC22A3,"Total cholesterol levels","total cholesterol measurement",GCST90019501,6:160407110
rs1242229-<b>C</b>,"8 x 10-30",,NR,'-,"0.0444 unit decrease",[0.037-0.052],SIDT2,"Total cholesterol levels","total cholesterol measurement",GCST90019501,11:117191654
rs117623631-<b>T</b>,"3 x 10-30",,NR,'-,"0.2768 unit increase",[0.23-0.32],LIPG,"Total cholesterol levels","total cholesterol measurement",GCST90019501,18:49586795
rs1529711-<b>T</b>,"3 x 10-30",,NR,'-,"0.0374 unit increase",[0.031-0.044],CARM1,"Total cholesterol levels","total cholesterol measurement",GCST90019501,19:10912758
rs16979595-<b>A</b>,"3 x 10-30",,NR,'-,"0.037 unit increase",[0.031-0.043],CLPTM1,"Total cholesterol levels","total cholesterol measurement",GCST90019501,19:44974124
rs12983082-<b>C</b>,"1 x 10-29",,NR,'-,"0.0271 unit increase",[0.022-0.032],LDLR,"Total cholesterol levels","total cholesterol measurement",GCST90019501,19:11105885
rs12145455-<b>C</b>,"3 x 10-28",,NR,'-,"0.0447 unit decrease",[0.037-0.053],"KANK4, USP1","Total cholesterol levels","total cholesterol measurement",GCST90019501,1:62370265
rs6587971-<b>T</b>,"2 x 10-28",,NR,'-,"0.0265 unit decrease",[0.022-0.031],"USP1, KANK4","Total cholesterol levels","total cholesterol measurement",GCST90019501,1:62371305
rs75237799-<b>T</b>,"8 x 10-28",,NR,'-,"0.1165 unit decrease",[0.096-0.137],CELSR2,"Total cholesterol levels","total cholesterol measurement",GCST90019501,1:109258723
rs114804066-<b>G</b>,"3 x 10-14",,NR,'-,"0.0904 unit decrease",[0.067-0.114],AMPD2,"Total cholesterol levels","total cholesterol measurement",GCST90019501,1:109620373
rs13016086-<b>C</b>,"1 x 10-14",,NR,'-,"0.029 unit decrease",[0.022-0.036],BABAM2,"Total cholesterol levels","total cholesterol measurement",GCST90019501,2:28092903
rs16839065-<b>T</b>,"2 x 10-14",,NR,'-,"0.0283 unit increase",[0.021-0.036],"RN7SL753P, NOP58","Total cholesterol levels","total cholesterol measurement",GCST90019501,2:202308774
rs75262919-<b>T</b>,"7 x 10-14",,NR,'-,"0.0324 unit decrease",[0.024-0.041],PPARG,"Total cholesterol levels","total cholesterol measurement",GCST90019501,3:12377867
rs16844401-<b>A</b>,"3 x 10-14",,NR,'-,"0.0364 unit increase",[0.027-0.046],HGFAC,"Total cholesterol levels","total cholesterol measurement",GCST90019501,4:3447925
rs77704739-<b>C</b>,"3 x 10-14",,NR,'-,"0.0456 unit decrease",[0.034-0.057],ITGA1,"Total cholesterol levels","total cholesterol measurement",GCST90019501,5:52785075
rs17564079-<b>G</b>,"1 x 10-14",,NR,'-,"0.0345 unit increase",[0.026-0.043],"SLC25A5P9, POC5","Total cholesterol levels","total cholesterol measurement",GCST90019501,5:75724198
rs221798-<b>G</b>,"4 x 10-14",,NR,'-,"0.0282 unit decrease",[0.021-0.035],GIGYF1,"Total cholesterol levels","total cholesterol measurement",GCST90019501,7:100689872
rs41274050-<b>T</b>,"3 x 10-14",,NR,'-,"0.0922 unit increase",[0.068-0.116],"A1CF, ASAH2B","Total cholesterol levels","total cholesterol measurement",GCST90019501,10:50814012
rs1661052-<b>A</b>,"8 x 10-14",,NR,'-,"0.0307 unit increase",[0.023-0.039],SLC22A18,"Total cholesterol levels","total cholesterol measurement",GCST90019501,11:2921363
rs199759119-<b>C</b>,"2 x 10-14",,NR,'-,"0.2939 unit decrease",[0.22-0.37],"APOA1, APOA1-AS","Total cholesterol levels","total cholesterol measurement",GCST90019501,11:116837023
rs17679693-<b>G</b>,"1 x 10-14",,NR,'-,"0.0439 unit increase",[0.033-0.055],ZFHX3,"Total cholesterol levels","total cholesterol measurement",GCST90019501,16:72878981
rs55784804-<b>T</b>,"8 x 10-14",,NR,'-,"0.0296 unit increase",[0.022-0.037],SHBG,"Total cholesterol levels","total cholesterol measurement",GCST90019501,17:7633142
rs17642548-<b>A</b>,"8 x 10-14",,NR,'-,"0.0193 unit increase",[0.014-0.024],PGS1,"Total cholesterol levels","total cholesterol measurement",GCST90019501,17:78413728
rs11672431-<b>T</b>,"2 x 10-14",,NR,'-,"0.0417 unit increase",[0.031-0.052],QTRT1,"Total cholesterol levels","total cholesterol measurement",GCST90019501,19:10713264
rs74257940-<b>G</b>,"2 x 10-14",,NR,'-,"0.0809 unit increase",[0.06-0.102],LDLR,"Total cholesterol levels","total cholesterol measurement",GCST90019501,19:11103799
rs12984266-<b>A</b>,"7 x 10-14",,NR,'-,"0.0199 unit decrease",[0.015-0.025],CEACAM16-AS1,"Total cholesterol levels","total cholesterol measurement",GCST90019501,19:44690262
rs1135062-<b>G</b>,"3 x 10-14",,NR,'-,"0.02 unit increase",[0.015-0.025],BCAM,"Total cholesterol levels","total cholesterol measurement",GCST90019501,19:44819487
rs35891370-<b>A</b>,"2 x 10-14",,NR,'-,"0.019 unit increase",[0.014-0.024],RELB,"Total cholesterol levels","total cholesterol measurement",GCST90019501,19:45015842
rs76856627-<b>G</b>,"7 x 10-14",,NR,'-,"0.0506 unit increase",[0.037-0.064],CLASRP,"Total cholesterol levels","total cholesterol measurement",GCST90019501,19:45040497
rs10420888-<b>G</b>,"5 x 10-14",,NR,'-,"0.0307 unit increase",[0.023-0.039],"EXOC3L2, BLOC1S3, MARK4","Total cholesterol levels","total cholesterol measurement",GCST90019501,19:45214357
rs2548957-<b>A</b>,"9 x 10-14",,NR,'-,"0.0179 unit decrease",[0.013-0.023],"FGF21, RNU6-317P","Total cholesterol levels","total cholesterol measurement",GCST90019501,19:48759243
chr22:44332888-<b>TC</b>,"9 x 10-13",,NR,'-,"0.0229 unit decrease",[0.017-0.029],'-,"Total cholesterol levels","total cholesterol measurement",GCST90019501,"Mapping not available"
rs116378305-<b>T</b>,"2 x 10-13",,NR,'-,"0.0941 unit increase",[0.069-0.119],MIR4422HG,"Total cholesterol levels","total cholesterol measurement",GCST90019501,1:55233488
rs115030251-<b>T</b>,"4 x 10-13",,NR,'-,"0.0253 unit decrease",[0.018-0.032],MYBPHL,"Total cholesterol levels","total cholesterol measurement",GCST90019501,1:109298296
rs11583680-<b>T</b>,"2 x 10-12",,NR,'-,"0.0244 unit decrease",[0.018-0.031],PCSK9,"Total cholesterol levels","total cholesterol measurement",GCST90019501,1:55039995
rs604500-<b>C</b>,"1 x 10-12",,NR,'-,"0.0196 unit increase",[0.014-0.025],"ELAPOR1, SARS1","Total cholesterol levels","total cholesterol measurement",GCST90019501,1:109209582
rs6675858-<b>T</b>,"5 x 10-12",,NR,'-,"0.0201 unit decrease",[0.014-0.026],CNIH4,"Total cholesterol levels","total cholesterol measurement",GCST90019501,1:224372234
rs7569328-<b>T</b>,"3 x 10-12",,NR,'-,"0.0649 unit decrease",[0.047-0.083],LINC02850,"Total cholesterol levels","total cholesterol measurement",GCST90019501,2:20901018
rs409331-<b>G</b>,"3 x 10-12",,NR,'-,"0.0334 unit increase",[0.024-0.043],NUTF2P8,"Total cholesterol levels","total cholesterol measurement",GCST90019501,2:21301294
rs75135574-<b>T</b>,"1 x 10-12",,NR,'-,"0.0437 unit decrease",[0.032-0.056],NUTF2P8,"Total cholesterol levels","total cholesterol measurement",GCST90019501,2:21396665
rs62128447-<b>G</b>,"4 x 10-12",,NR,'-,"0.0408 unit increase",[0.029-0.052],DPYSL5,"Total cholesterol levels","total cholesterol measurement",GCST90019501,2:26902327
rs35315097-<b>C</b>,"1 x 10-12",,NR,'-,"0.038 unit increase",[0.028-0.048],LINC01460,"Total cholesterol levels","total cholesterol measurement",GCST90019501,2:27706156
rs1561277-<b>A</b>,"2 x 10-12",,NR,'-,"0.021 unit increase",[0.015-0.027],ZRANB3,"Total cholesterol levels","total cholesterol measurement",GCST90019501,2:135334491
rs4954559-<b>G</b>,"1 x 10-12",,NR,'-,"0.0213 unit increase",[0.015-0.027],"DARS1-AS1, CXCR4","Total cholesterol levels","total cholesterol measurement",GCST90019501,2:136064697
rs76177059-<b>C</b>,"9 x 10-12",,NR,'-,"0.0288 unit decrease",[0.021-0.037],"NPHP3, NPHP3-ACAD11","Total cholesterol levels","total cholesterol measurement",GCST90019501,3:132696580
rs17562727-<b>C</b>,"2 x 10-12",,NR,'-,"0.0517 unit increase",[0.037-0.066],CERT1,"Total cholesterol levels","total cholesterol measurement",GCST90019501,5:75386649
rs62366598-<b>T</b>,"2 x 10-12",,NR,'-,"0.0335 unit decrease",[0.024-0.043],CERT1,"Total cholesterol levels","total cholesterol measurement",GCST90019501,5:75453322
rs115354848-<b>A</b>,"1 x 10-12",,NR,'-,"0.0558 unit increase",[0.04-0.071],BIN2P2,"Total cholesterol levels","total cholesterol measurement",GCST90019501,5:75920811
rs2297372-<b>C</b>,"7 x 10-12",,NR,'-,"0.0181 unit decrease",[0.013-0.023],IGF2R,"Total cholesterol levels","total cholesterol measurement",GCST90019501,6:160104255
rs55754459-<b>G</b>,"2 x 10-12",,NR,'-,"0.0504 unit increase",[0.036-0.065],AGPAT4,"Total cholesterol levels","total cholesterol measurement",GCST90019501,6:161130144
rs12701824-<b>A</b>,"1 x 10-12",,NR,'-,"0.0224 unit decrease",[0.016-0.028],C7orf50,"Total cholesterol levels","total cholesterol measurement",GCST90019501,7:1062728
rs73070437-<b>G</b>,"4 x 10-12",,NR,'-,"0.0335 unit increase",[0.024-0.043],DNAH11,"Total cholesterol levels","total cholesterol measurement",GCST90019501,7:21592209
rs314316-<b>G</b>,"1 x 10-12",,NR,'-,"0.0202 unit increase",[0.015-0.026],SLC12A9,"Total cholesterol levels","total cholesterol measurement",GCST90019501,7:100830815
rs330089-<b>C</b>,"6 x 10-12",,NR,'-,"0.0274 unit increase",[0.02-0.035],"RNU6-1151P, RNU6-526P","Total cholesterol levels","total cholesterol measurement",GCST90019501,8:9292102
rs117245893-<b>G</b>,"1 x 10-12",,NR,'-,"0.0619 unit decrease",[0.045-0.079],"DUSP4, KIF13B","Total cholesterol levels","total cholesterol measurement",GCST90019501,8:29295862
rs77987064-<b>T</b>,"3 x 10-12",,NR,'-,"0.0399 unit increase",[0.029-0.051],FAM110B,"Total cholesterol levels","total cholesterol measurement",GCST90019501,8:58236358
rs3750329-<b>T</b>,"2 x 10-12",,NR,'-,"0.025 unit decrease",[0.018-0.032],ZER1,"Total cholesterol levels","total cholesterol measurement",GCST90019501,9:128735553
rs9330459-<b>G</b>,"2 x 10-12",,NR,'-,"0.0436 unit decrease",[0.031-0.056],"MYMK, SLC2A6","Total cholesterol levels","total cholesterol measurement",GCST90019501,9:133506102
rs76786359-<b>G</b>,"1 x 10-12",,NR,'-,"0.0568 unit increase",[0.041-0.072],SGMS1,"Total cholesterol levels","total cholesterol measurement",GCST90019501,10:50620882
rs35438177-<b>T</b>,"6 x 10-12",,NR,'-,"0.038 unit increase",[0.027-0.049],PLCG1,"Total cholesterol levels","total cholesterol measurement",GCST90019501,20:41152318
rs1293259-<b>A</b>,"3 x 10-11",,NR,'-,"0.0224 unit increase",[0.016-0.029],RHCE,"Total cholesterol levels","total cholesterol measurement",GCST90019501,1:25369344
rs76269172-<b>A</b>,"2 x 10-11",,NR,'-,"0.0445 unit decrease",[0.031-0.058],"DOCK7, ATG4C","Total cholesterol levels","total cholesterol measurement",GCST90019501,1:62765101
rs114166723-<b>A</b>,"4 x 10-11",,NR,'-,"0.0546 unit decrease",[0.038-0.071],SARS1,"Total cholesterol levels","total cholesterol measurement",GCST90019501,1:109235142
rs56072034-<b>A</b>,"3 x 10-11",,NR,'-,"0.0508 unit increase",[0.036-0.066],SORT1,"Total cholesterol levels","total cholesterol measurement",GCST90019501,1:109390828
chr1:198994696-<b>T</b>,"8 x 10-11",,NR,'-,"0.0173 unit increase",[0.012-0.023],'-,"Total cholesterol levels","total cholesterol measurement",GCST90019501,"Mapping not available"
rs2807835-<b>T</b>,"4 x 10-11",,NR,'-,"0.0172 unit increase",[0.012-0.022],MTARC1,"Total cholesterol levels","total cholesterol measurement",GCST90019501,1:220797706
rs62123888-<b>C</b>,"4 x 10-11",,NR,'-,"0.0324 unit increase",[0.023-0.042],"LINC02850, LDAH","Total cholesterol levels","total cholesterol measurement",GCST90019501,2:20855755
rs35127135-<b>T</b>,"7 x 10-11",,NR,'-,"0.0236 unit increase",[0.017-0.031],NUTF2P8,"Total cholesterol levels","total cholesterol measurement",GCST90019501,2:21299822
rs76995491-<b>G</b>,"3 x 10-11",,NR,'-,"0.0256 unit increase",[0.018-0.033],NUTF2P8,"Total cholesterol levels","total cholesterol measurement",GCST90019501,2:21360099
rs76898938-<b>A</b>,"3 x 10-11",,NR,'-,"0.0503 unit increase",[0.035-0.065],MPV17,"Total cholesterol levels","total cholesterol measurement",GCST90019501,2:27316334
rs150401285-<b>G</b>,"2 x 10-11",,NR,'-,"0.2516 unit increase",[0.18-0.32],ABCG5,"Total cholesterol levels","total cholesterol measurement",GCST90019501,2:43813202
rs4245786-<b>A</b>,"3 x 10-11",,NR,'-,"0.0184 unit increase",[0.013-0.024],ABCG5,"Total cholesterol levels","total cholesterol measurement",GCST90019501,2:43821981
rs72839644-<b>G</b>,"1 x 10-11",,NR,'-,"0.0279 unit decrease",[0.02-0.036],THORLNC,"Total cholesterol levels","total cholesterol measurement",GCST90019501,2:118135236
rs7602171-<b>G</b>,"5 x 10-11",,NR,'-,"0.0168 unit decrease",[0.012-0.022],ABCB11,"Total cholesterol levels","total cholesterol measurement",GCST90019501,2:169023668
rs17868336-<b>G</b>,"1 x 10-11",,NR,'-,"0.0373 unit increase",[0.027-0.048],"UGT1A8, UGT1A9, UGT1A7, UGT1A6, UGT1A4, UGT1A10, UGT1A5, UGT1A3","Total cholesterol levels","total cholesterol measurement",GCST90019501,2:233729360
rs10929302-<b>A</b>,"7 x 10-11",,NR,'-,"0.0171 unit decrease",[0.012-0.022],"UGT1A3, UGT1A8, UGT1A10, UGT1A6, UGT1A7, UGT1A4, UGT1A9, UGT1A5","Total cholesterol levels","total cholesterol measurement",GCST90019501,2:233757136
rs114533012-<b>C</b>,"1 x 10-11",,NR,'-,"0.0437 unit increase",[0.031-0.056],"FAM169A, RPL27AP5","Total cholesterol levels","total cholesterol measurement",GCST90019501,5:74949377
rs116089584-<b>T</b>,"1 x 10-11",,NR,'-,"0.05 unit decrease",[0.035-0.065],LPA,"Total cholesterol levels","total cholesterol measurement",GCST90019501,6:160541338
rs7756550-<b>C</b>,"5 x 10-11",,NR,'-,"0.0237 unit decrease",[0.017-0.031],MAP3K4-AS1,"Total cholesterol levels","total cholesterol measurement",GCST90019501,6:160928294
rs10951261-<b>A</b>,"9 x 10-11",,NR,'-,"0.0174 unit decrease",[0.012-0.023],COX19,"Total cholesterol levels","total cholesterol measurement",GCST90019501,7:959166
rs61303167-<b>T</b>,"7 x 10-11",,NR,'-,"0.0207 unit increase",[0.014-0.027],STYXL1,"Total cholesterol levels","total cholesterol measurement",GCST90019501,7:76041857
rs13277394-<b>T</b>,"9 x 10-11",,NR,'-,"0.0368 unit increase",[0.026-0.048],NAT2,"Total cholesterol levels","total cholesterol measurement",GCST90019501,8:18408709
rs1395613-<b>C</b>,"4 x 10-11",,NR,'-,"0.0435 unit decrease",[0.031-0.056],FAM110B,"Total cholesterol levels","total cholesterol measurement",GCST90019501,8:58192240
rs11781960-<b>C</b>,"4 x 10-11",,NR,'-,"0.0509 unit decrease",[0.036-0.066],TRIB1,"Total cholesterol levels","total cholesterol measurement",GCST90019501,8:125464874
