Variant and risk allele,P-value,P-value annotation,RAF,OR,Beta,CI,Mapped gene,Reported trait,Trait(s),Study accession,Location
rs2529069-<b>T</b>,3 x 10-11,,0.7343,'-,0.0106 unit decrease,[0.0075-0.0137],"RNU6-1103P, FAM86LP",Educational attainment (years of education),self reported educational attainment,GCST006442,7:24531419
rs79265434-<b>A</b>,2 x 10-19,,0.8834,'-,0.0197 unit decrease,[0.015-0.024],MPP6,Educational attainment (years of education),self reported educational attainment,GCST006442,7:24581762
rs9771228-<b>T</b>,6 x 10-11,,0.6491,'-,0.0096 unit increase,[0.0067-0.0125],PDE1C,Educational attainment (years of education),self reported educational attainment,GCST006442,7:32282884
rs11765387-<b>T</b>,9 x 10-9,,0.6734,'-,0.0086 unit increase,[0.0057-0.0115],"PDE1C, SLC25A5P5",Educational attainment (years of education),self reported educational attainment,GCST006442,7:32455178
rs17170519-<b>C</b>,2 x 10-8,,0.8991,'-,0.0132 unit increase,[0.0087-0.0177],DPY19L1P2,Educational attainment (years of education),self reported educational attainment,GCST006442,7:32821618
rs10951590-<b>T</b>,4 x 10-13,,0.3275,'-,0.0109 unit decrease,[0.008-0.0138],POU6F2,Educational attainment (years of education),self reported educational attainment,GCST006442,7:39051443
rs113205706-<b>A</b>,2 x 10-8,,0.0944,'-,0.0135 unit decrease,[0.0088-0.0182],POU6F2,Educational attainment (years of education),self reported educational attainment,GCST006442,7:39207388
rs13246220-<b>T</b>,9 x 10-11,,0.6117,'-,0.0093 unit decrease,[0.0066-0.012],POU6F2,Educational attainment (years of education),self reported educational attainment,GCST006442,7:39284654
rs7796103-<b>C</b>,4 x 10-8,,0.5168,'-,0.0077 unit decrease,[0.005-0.0104],INHBA-AS1,Educational attainment (years of education),self reported educational attainment,GCST006442,7:41780557
rs4724083-<b>T</b>,4 x 10-8,,0.3227,'-,0.0083 unit increase,[0.0054-0.0112],GLI3,Educational attainment (years of education),self reported educational attainment,GCST006442,7:41967473
rs28505285-<b>C</b>,4 x 10-9,,0.1884,'-,0.0106 unit increase,[0.0071-0.0141],"CAMK2B, NUDCD3",Educational attainment (years of education),self reported educational attainment,GCST006442,7:44338055
rs3735478-<b>T</b>,4 x 10-12,,0.2932,'-,0.0108 unit increase,[0.0077-0.0139],ZMIZ2,Educational attainment (years of education),self reported educational attainment,GCST006442,7:44760577
rs12670376-<b>A</b>,6 x 10-11,,0.4464,'-,0.0092 unit increase,[0.0065-0.0119],LINC02838,Educational attainment (years of education),self reported educational attainment,GCST006442,7:48783558
rs17551064-<b>A</b>,2 x 10-13,,0.8378,'-,0.0141 unit increase,[0.01-0.018],VWC2,Educational attainment (years of education),self reported educational attainment,GCST006442,7:49830175
rs2299156-<b>T</b>,3 x 10-8,,0.189,'-,0.0099 unit increase,[0.0064-0.0134],GRB10,Educational attainment (years of education),self reported educational attainment,GCST006442,7:50696707
rs58950082-<b>T</b>,5 x 10-8,,0.7867,'-,0.0095 unit increase,[0.0062-0.0128],LINC01446,Educational attainment (years of education),self reported educational attainment,GCST006442,7:53790128
rs1220779-<b>A</b>,2 x 10-8,,0.4679,'-,0.0079 unit decrease,[0.0052-0.0106],"RPL31P35, SEC61G",Educational attainment (years of education),self reported educational attainment,GCST006442,7:54666980
rs78702390-<b>C</b>,2 x 10-8,,0.0583,'-,0.0167 unit increase,[0.011-0.023],RNU6-832P,Educational attainment (years of education),self reported educational attainment,GCST006442,7:69153783
rs7803932-<b>A</b>,2 x 10-11,,0.1667,'-,0.0127 unit increase,[0.009-0.0164],AUTS2,Educational attainment (years of education),self reported educational attainment,GCST006442,7:70738687
rs78193153-<b>A</b>,3 x 10-11,,0.0647,'-,0.0191 unit increase,[0.013-0.025],CALN1,Educational attainment (years of education),self reported educational attainment,GCST006442,7:72255696
rs35417702-<b>T</b>,2 x 10-27,,0.5235,'-,0.0152 unit decrease,[0.012-0.018],CALN1,Educational attainment (years of education),self reported educational attainment,GCST006442,7:72274931
rs2718277-<b>T</b>,3 x 10-8,,0.0832,'-,0.0142 unit increase,[0.0091-0.0193],GTF2I,Educational attainment (years of education),self reported educational attainment,GCST006442,7:74719610
rs1167827-<b>A</b>,3 x 10-13,,0.4347,'-,0.0104 unit increase,[0.0077-0.0131],HIP1,Educational attainment (years of education),self reported educational attainment,GCST006442,7:75533848
rs60717745-<b>C</b>,1 x 10-9,,0.844,'-,0.0118 unit decrease,[0.0081-0.0155],SRRM3,Educational attainment (years of education),self reported educational attainment,GCST006442,7:76216765
rs2373124-<b>A</b>,4 x 10-9,,0.7604,'-,0.0096 unit decrease,[0.0065-0.0127],SOCS5P1,Educational attainment (years of education),self reported educational attainment,GCST006442,7:86200956
rs1405876-<b>T</b>,8 x 10-14,,0.6403,'-,0.0109 unit increase,[0.008-0.0138],GRM3,Educational attainment (years of education),self reported educational attainment,GCST006442,7:86608265
rs10215082-<b>A</b>,7 x 10-26,,0.4661,'-,0.0149 unit decrease,[0.012-0.018],"SAMD9, RN7SL7P",Educational attainment (years of education),self reported educational attainment,GCST006442,7:93028671
rs6951996-<b>A</b>,1 x 10-8,,0.0522,'-,0.0182 unit decrease,[0.012-0.024],"DLX5, DLX6-AS1",Educational attainment (years of education),self reported educational attainment,GCST006442,7:97017125
rs6956283-<b>T</b>,6 x 10-10,,0.7342,'-,0.0098 unit increase,[0.0067-0.0129],"SMURF1, KPNA7",Educational attainment (years of education),self reported educational attainment,GCST006442,7:99158974
rs8192465-<b>A</b>,3 x 10-8,,0.0218,'-,0.0272 unit decrease,[0.018-0.037],AZGP1,Educational attainment (years of education),self reported educational attainment,GCST006442,7:99968384
rs2406253-<b>A</b>,4 x 10-14,,0.8053,'-,0.0135 unit increase,[0.01-0.017],"NYAP1, TSC22D4",Educational attainment (years of education),self reported educational attainment,GCST006442,7:100479650
rs401966-<b>C</b>,2 x 10-11,,0.39,'-,0.0097 unit decrease,[0.007-0.0124],CUX1,Educational attainment (years of education),self reported educational attainment,GCST006442,7:102052537
rs201495-<b>T</b>,6 x 10-9,,0.559,'-,0.0112 unit decrease,[0.0075-0.0149],CUX1,Educational attainment (years of education),self reported educational attainment,GCST006442,7:102112242
rs4730020-<b>T</b>,1 x 10-8,,0.2697,'-,0.009 unit increase,[0.0059-0.0121],LHFPL3,Educational attainment (years of education),self reported educational attainment,GCST006442,7:104548635
rs2470966-<b>C</b>,2 x 10-11,,0.6998,'-,0.0103 unit decrease,[0.0074-0.0132],"LHFPL3, LHFPL3-AS1",Educational attainment (years of education),self reported educational attainment,GCST006442,7:104790442
rs1075228-<b>A</b>,2 x 10-8,,0.4257,'-,0.0081 unit decrease,[0.0054-0.0108],LHFPL3,Educational attainment (years of education),self reported educational attainment,GCST006442,7:104880081
rs9655780-<b>A</b>,4 x 10-16,,0.8287,'-,0.0153 unit decrease,[0.012-0.019],KMT2E,Educational attainment (years of education),self reported educational attainment,GCST006442,7:105026887
rs567003-<b>A</b>,2 x 10-10,,0.3538,'-,0.0094 unit increase,[0.0065-0.0123],ATXN7L1,Educational attainment (years of education),self reported educational attainment,GCST006442,7:105701161
rs10480450-<b>A</b>,2 x 10-8,,0.9341,'-,0.0158 unit increase,[0.01-0.021],DNAJB9,Educational attainment (years of education),self reported educational attainment,GCST006442,7:108643162
rs139244147-<b>A</b>,8 x 10-11,,0.0604,'-,0.0193 unit decrease,[0.013-0.025],ZNF277,Educational attainment (years of education),self reported educational attainment,GCST006442,7:112272683
rs12113634-<b>T</b>,3 x 10-9,,0.6504,'-,0.0088 unit increase,[0.0059-0.0117],"MTND5P8, ZNF277",Educational attainment (years of education),self reported educational attainment,GCST006442,7:112356897
rs117668569-<b>T</b>,3 x 10-8,,0.9718,'-,0.0234 unit increase,[0.015-0.032],SMIM30,Educational attainment (years of education),self reported educational attainment,GCST006442,7:113176044
rs2100249-<b>T</b>,2 x 10-9,,0.3488,'-,0.0089 unit decrease,[0.006-0.0118],FOXP2,Educational attainment (years of education),self reported educational attainment,GCST006442,7:114208442
rs113615161-<b>T</b>,3 x 10-9,,0.133,'-,0.0123 unit decrease,[0.0082-0.0164],MDFIC,Educational attainment (years of education),self reported educational attainment,GCST006442,7:114879284
rs17669337-<b>T</b>,1 x 10-14,,0.4133,'-,0.011 unit decrease,[0.0083-0.0137],"LDHBP3, CCT7P2",Educational attainment (years of education),self reported educational attainment,GCST006442,5:92852225
rs6881733-<b>T</b>,4 x 10-8,,0.287,'-,0.0086 unit decrease,[0.0055-0.0117],POLD2P1,Educational attainment (years of education),self reported educational attainment,GCST006442,5:93251285
rs114468556-<b>A</b>,2 x 10-16,,0.0421,'-,0.0293 unit increase,[0.022-0.036],NR2F1-AS1,Educational attainment (years of education),self reported educational attainment,GCST006442,5:93534540
rs2029401-<b>A</b>,2 x 10-10,,0.4278,'-,0.0091 unit decrease,[0.0064-0.0118],NR2F1-AS1,Educational attainment (years of education),self reported educational attainment,GCST006442,5:93555323
rs12332731-<b>A</b>,6 x 10-14,,0.1882,'-,0.0135 unit increase,[0.01-0.017],FAM172A,Educational attainment (years of education),self reported educational attainment,GCST006442,5:93697376
rs10074178-<b>A</b>,2 x 10-8,,0.5129,'-,0.0079 unit increase,[0.0052-0.0106],KIAA0825,Educational attainment (years of education),self reported educational attainment,GCST006442,5:94592000
rs187580-<b>T</b>,4 x 10-10,,0.7671,'-,0.0104 unit decrease,[0.0071-0.0137],MACIR,Educational attainment (years of education),self reported educational attainment,GCST006442,5:103291654
rs74944275-<b>T</b>,4 x 10-11,,0.0433,'-,0.0231 unit increase,[0.016-0.03],PDZPH1P,Educational attainment (years of education),self reported educational attainment,GCST006442,5:103390372
rs171697-<b>C</b>,5 x 10-19,,0.6712,'-,0.0133 unit increase,[0.01-0.016],'-,Educational attainment (years of education),self reported educational attainment,GCST006442,5:104620815
rs10061420-<b>A</b>,7 x 10-9,,0.4741,'-,0.0082 unit increase,[0.0055-0.0109],'-,Educational attainment (years of education),self reported educational attainment,GCST006442,5:105342378
rs7714719-<b>C</b>,1 x 10-8,,0.8602,'-,0.0116 unit increase,[0.0077-0.0155],PSMC1P5,Educational attainment (years of education),self reported educational attainment,GCST006442,5:107163226
rs1593022-<b>T</b>,5 x 10-9,,0.2256,'-,0.0099 unit decrease,[0.0066-0.0132],EFNA5,Educational attainment (years of education),self reported educational attainment,GCST006442,5:107349862
rs252991-<b>A</b>,6 x 10-11,,0.3695,'-,0.0095 unit increase,[0.0066-0.0124],EFNA5,Educational attainment (years of education),self reported educational attainment,GCST006442,5:107431645
rs13163062-<b>T</b>,4 x 10-16,,0.426,'-,0.0115 unit increase,[0.0088-0.0142],EFNA5,Educational attainment (years of education),self reported educational attainment,GCST006442,5:107619750
rs34410-<b>C</b>,4 x 10-9,,0.4628,'-,0.0083 unit decrease,[0.0056-0.011],FBXL17,Educational attainment (years of education),self reported educational attainment,GCST006442,5:108133983
rs2416214-<b>A</b>,2 x 10-8,,0.4367,'-,0.0079 unit increase,[0.0052-0.0106],"MAN2A1-DT, KRT18P42",Educational attainment (years of education),self reported educational attainment,GCST006442,5:109607784
rs17489649-<b>A</b>,3 x 10-17,,0.6788,'-,0.0127 unit increase,[0.0098-0.0156],MAN2A1,Educational attainment (years of education),self reported educational attainment,GCST006442,5:109820483
rs4705763-<b>C</b>,2 x 10-10,,0.5358,'-,0.0089 unit increase,[0.0062-0.0116],MCC,Educational attainment (years of education),self reported educational attainment,GCST006442,5:113058806
rs660001-<b>A</b>,2 x 10-21,,0.2113,'-,0.0164 unit decrease,[0.013-0.02],"KCNN2, LINC01957",Educational attainment (years of education),self reported educational attainment,GCST006442,5:114530901
rs62379838-<b>T</b>,2 x 10-15,,0.6953,'-,0.0121 unit increase,[0.0092-0.015],RNU4-69P,Educational attainment (years of education),self reported educational attainment,GCST006442,5:120766333
rs10060023-<b>T</b>,2 x 10-13,,0.3276,'-,0.011 unit increase,[0.0081-0.0139],LINC02240,Educational attainment (years of education),self reported educational attainment,GCST006442,5:124968984
rs10057590-<b>A</b>,4 x 10-14,,0.4724,'-,0.0106 unit increase,[0.0079-0.0133],LINC02240,Educational attainment (years of education),self reported educational attainment,GCST006442,5:124999554
rs6871635-<b>A</b>,1 x 10-9,,0.43,'-,0.0087 unit decrease,[0.006-0.0114],"CDKN2AIPNL, RNU6-456P",Educational attainment (years of education),self reported educational attainment,GCST006442,5:134494704
rs713584-<b>A</b>,1 x 10-8,,0.4248,'-,0.008 unit decrease,[0.0053-0.0107],SPOCK1,Educational attainment (years of education),self reported educational attainment,GCST006442,5:137081268
rs1434630-<b>T</b>,5 x 10-12,,0.1479,'-,0.0137 unit decrease,[0.0098-0.0176],SPOCK1,Educational attainment (years of education),self reported educational attainment,GCST006442,5:137221366
rs12519073-<b>T</b>,1 x 10-10,,0.2317,'-,0.0107 unit decrease,[0.0074-0.014],SPOCK1,Educational attainment (years of education),self reported educational attainment,GCST006442,5:137441073
rs6881581-<b>A</b>,1 x 10-10,,0.3278,'-,0.0096 unit decrease,[0.0067-0.0125],DIAPH1,Educational attainment (years of education),self reported educational attainment,GCST006442,5:141566788
rs32940-<b>T</b>,4 x 10-10,,0.3001,'-,0.0096 unit decrease,[0.0067-0.0125],ARAP3,Educational attainment (years of education),self reported educational attainment,GCST006442,5:141752719
rs35192107-<b>T</b>,4 x 10-8,,0.7621,'-,0.0091 unit decrease,[0.0058-0.0124],"RBM27, POU4F3",Educational attainment (years of education),self reported educational attainment,GCST006442,5:146326106
rs12516990-<b>C</b>,8 x 10-9,,0.2106,'-,0.0099 unit decrease,[0.0066-0.0132],"PPP2R2B, GPR151",Educational attainment (years of education),self reported educational attainment,GCST006442,5:146548125
rs2964255-<b>A</b>,6 x 10-9,,0.3066,'-,0.0088 unit increase,[0.0059-0.0117],LINC01470,Educational attainment (years of education),self reported educational attainment,GCST006442,5:152672772
rs182902112-<b>A</b>,1 x 10-8,,0.0186,'-,0.03 unit decrease,[0.02-0.04],"FAM114A2, LINC01861",Educational attainment (years of education),self reported educational attainment,GCST006442,5:153925198
rs42210-<b>C</b>,3 x 10-10,,0.7122,'-,0.0098 unit decrease,[0.0067-0.0129],LINC01947,Educational attainment (years of education),self reported educational attainment,GCST006442,5:166981783
rs17069646-<b>T</b>,2 x 10-8,,0.6881,'-,0.0085 unit increase,[0.0056-0.0114],TENM2,Educational attainment (years of education),self reported educational attainment,GCST006442,5:168025246
rs2569041-<b>T</b>,5 x 10-8,,0.5421,'-,0.0077 unit increase,[0.005-0.0104],TENM2,Educational attainment (years of education),self reported educational attainment,GCST006442,5:168083352
rs12659776-<b>T</b>,2 x 10-9,,0.5399,'-,0.0085 unit increase,[0.0058-0.0112],TENM2,Educational attainment (years of education),self reported educational attainment,GCST006442,5:168194269
rs29792-<b>A</b>,1 x 10-9,,0.3032,'-,0.0093 unit decrease,[0.0064-0.0122],RNU6-477P,Educational attainment (years of education),self reported educational attainment,GCST006442,5:169551144
rs6861925-<b>C</b>,2 x 10-10,,0.4902,'-,0.009 unit decrease,[0.0063-0.0117],HK3,Educational attainment (years of education),self reported educational attainment,GCST006442,5:176897728
rs2545795-<b>A</b>,1 x 10-18,,0.4437,'-,0.0125 unit increase,[0.0098-0.0152],DBN1,Educational attainment (years of education),self reported educational attainment,GCST006442,5:177460105
rs28587776-<b>T</b>,3 x 10-9,,0.3541,'-,0.0088 unit increase,[0.0059-0.0117],B4GALT7,Educational attainment (years of education),self reported educational attainment,GCST006442,5:177603176
rs12524795-<b>T</b>,5 x 10-13,,0.4374,'-,0.0102 unit increase,[0.0075-0.0129],SLC22A23,Educational attainment (years of education),self reported educational attainment,GCST006442,6:3463840
rs112603734-<b>A</b>,3 x 10-9,,0.7699,'-,0.0131 unit decrease,[0.0088-0.0174],"F13A1, NRN1",Educational attainment (years of education),self reported educational attainment,GCST006442,6:6069355
rs72824753-<b>T</b>,2 x 10-8,,0.9005,'-,0.0133 unit increase,[0.0086-0.018],RNU6-793P,Educational attainment (years of education),self reported educational attainment,GCST006442,6:14618917
rs9349956-<b>A</b>,5 x 10-18,,0.8211,'-,0.0159 unit decrease,[0.012-0.019],RNU6-793P,Educational attainment (years of education),self reported educational attainment,GCST006442,6:14718029
rs10949263-<b>A</b>,2 x 10-8,,0.2443,'-,0.0091 unit decrease,[0.006-0.0122],'-,Educational attainment (years of education),self reported educational attainment,GCST006442,6:14886746
rs7772172-<b>A</b>,2 x 10-10,,0.4009,'-,0.0091 unit increase,[0.0064-0.0118],ATXN1,Educational attainment (years of education),self reported educational attainment,GCST006442,6:16662697
rs7766240-<b>T</b>,2 x 10-8,,0.0964,'-,0.0134 unit decrease,[0.0087-0.0181],RNF144B,Educational attainment (years of education),self reported educational attainment,GCST006442,6:16954137
rs72829857-<b>A</b>,2 x 10-19,,0.761,'-,0.0149 unit decrease,[0.012-0.018],'-,Educational attainment (years of education),self reported educational attainment,GCST006442,6:16965821
rs72828517-<b>T</b>,1 x 10-19,,0.8273,'-,0.0168 unit decrease,[0.013-0.021],'-,Educational attainment (years of education),self reported educational attainment,GCST006442,6:19035804
rs2092248-<b>T</b>,2 x 10-8,,0.331,'-,0.0083 unit decrease,[0.0054-0.0112],'-,Educational attainment (years of education),self reported educational attainment,GCST006442,6:19205227
rs10943588-<b>A</b>,1 x 10-8,,0.6187,'-,0.0084 unit increase,[0.0055-0.0113],IRAK1BP1,Educational attainment (years of education),self reported educational attainment,GCST006442,6:78801277
rs4352658-<b>T</b>,2 x 10-13,,0.081,'-,0.019 unit decrease,[0.014-0.024],RARS2,Educational attainment (years of education),self reported educational attainment,GCST006442,6:87570154
rs9359939-<b>A</b>,2 x 10-10,,0.2431,'-,0.0105 unit decrease,[0.0074-0.0136],MIR4643,Educational attainment (years of education),self reported educational attainment,GCST006442,6:91423523
rs17686649-<b>T</b>,6 x 10-9,,0.2192,'-,0.0098 unit decrease,[0.0065-0.0131],"ATF1P1, U3",Educational attainment (years of education),self reported educational attainment,GCST006442,6:92858809
rs633279-<b>A</b>,8 x 10-9,,0.2957,'-,0.0089 unit decrease,[0.006-0.0118],COPS5P1,Educational attainment (years of education),self reported educational attainment,GCST006442,6:93130987
rs1408284-<b>C</b>,6 x 10-10,,0.8639,'-,0.0127 unit decrease,[0.0088-0.0166],"EPHA7, COPS5P1",Educational attainment (years of education),self reported educational attainment,GCST006442,6:93183868
rs7775100-<b>T</b>,1 x 10-9,,0.3906,'-,0.0087 unit decrease,[0.006-0.0114],FUT9,Educational attainment (years of education),self reported educational attainment,GCST006442,6:96071781
rs35104491-<b>A</b>,7 x 10-12,,0.1849,'-,0.0124 unit increase,[0.0089-0.0159],KLHL32,Educational attainment (years of education),self reported educational attainment,GCST006442,6:96942587
rs6569077-<b>T</b>,3 x 10-16,,0.3894,'-,0.0118 unit increase,[0.0091-0.0145],'-,Educational attainment (years of education),self reported educational attainment,GCST006442,6:97764533
rs112375785-<b>A</b>,6 x 10-19,,0.1435,'-,0.0184 unit increase,[0.014-0.023],'-,Educational attainment (years of education),self reported educational attainment,GCST006442,6:97776341
rs62420387-<b>T</b>,6 x 10-12,,0.075,'-,0.0184 unit decrease,[0.013-0.024],MIR2113,Educational attainment (years of education),self reported educational attainment,GCST006442,6:97956367
rs9490512-<b>A</b>,4 x 10-22,,0.4496,'-,0.0136 unit decrease,[0.011-0.016],"EIF4EBP2P3, MIR2113",Educational attainment (years of education),self reported educational attainment,GCST006442,6:98090117
rs9375188-<b>T</b>,9 x 10-52,,0.4847,'-,0.0212 unit increase,[0.018-0.024],"EIF4EBP2P3, MIR2113",Educational attainment (years of education),self reported educational attainment,GCST006442,6:98107396
rs6932108-<b>C</b>,6 x 10-15,,0.0798,'-,0.021 unit decrease,[0.016-0.026],EIF4EBP2P3,Educational attainment (years of education),self reported educational attainment,GCST006442,6:98266116
rs9375403-<b>C</b>,2 x 10-14,,0.2423,'-,0.0126 unit increase,[0.0095-0.0157],'-,Educational attainment (years of education),self reported educational attainment,GCST006442,6:98383760
rs1728118-<b>A</b>,1 x 10-8,,0.7272,'-,0.0089 unit increase,[0.0058-0.012],SCML4,Educational attainment (years of education),self reported educational attainment,GCST006442,6:107708314
rs117005905-<b>T</b>,9 x 10-12,,0.1143,'-,0.015 unit increase,[0.011-0.019],"LINC02880, MROCKI",Educational attainment (years of education),self reported educational attainment,GCST006442,6:113897444
rs10080647-<b>A</b>,7 x 10-10,,0.1405,'-,0.0124 unit increase,[0.0085-0.0163],HDAC2-AS2,Educational attainment (years of education),self reported educational attainment,GCST006442,6:114421171
rs67456868-<b>A</b>,5 x 10-11,,0.1839,'-,0.0119 unit increase,[0.0084-0.0154],SELENOKP3,Educational attainment (years of education),self reported educational attainment,GCST006442,6:118758637
rs11542663-<b>A</b>,2 x 10-13,,0.6947,'-,0.0112 unit increase,[0.0083-0.0141],"MCM9, ASF1A",Educational attainment (years of education),self reported educational attainment,GCST006442,6:118894238
rs9388490-<b>T</b>,1 x 10-10,,0.4437,'-,0.0091 unit increase,[0.0064-0.0118],CENPW,Educational attainment (years of education),self reported educational attainment,GCST006442,6:126383649
rs17205908-<b>T</b>,8 x 10-10,,0.3311,'-,0.0092 unit decrease,[0.0063-0.0121],KIAA0408,Educational attainment (years of education),self reported educational attainment,GCST006442,6:127443160
rs13197257-<b>T</b>,3 x 10-12,,0.279,'-,0.0109 unit increase,[0.0078-0.014],PTPRK,Educational attainment (years of education),self reported educational attainment,GCST006442,6:128012537
rs9492774-<b>C</b>,4 x 10-8,,0.3692,'-,0.008 unit increase,[0.0051-0.0109],EPB41L2,Educational attainment (years of education),self reported educational attainment,GCST006442,6:130981349
rs9373363-<b>A</b>,6 x 10-12,,0.7485,'-,0.0111 unit decrease,[0.008-0.0142],HIVEP2,Educational attainment (years of education),self reported educational attainment,GCST006442,6:142828906
rs6969783-<b>A</b>,3 x 10-12,,0.4705,'-,0.0098 unit decrease,[0.0071-0.0125],CTTNBP2,Educational attainment (years of education),self reported educational attainment,GCST006442,7:117953254
rs17144467-<b>A</b>,9 x 10-11,,0.6867,'-,0.0098 unit increase,[0.0069-0.0127],CADPS2,Educational attainment (years of education),self reported educational attainment,GCST006442,7:122458728
rs2283076-<b>A</b>,1 x 10-11,,0.7786,'-,0.0115 unit increase,[0.0082-0.0148],GRM8,Educational attainment (years of education),self reported educational attainment,GCST006442,7:126838136
rs61755388-<b>T</b>,4 x 10-13,,0.7878,'-,0.0125 unit increase,[0.0092-0.0158],GRM8,Educational attainment (years of education),self reported educational attainment,GCST006442,7:126901263
rs77999825-<b>A</b>,5 x 10-14,,0.0343,'-,0.0294 unit increase,[0.022-0.037],SND1,Educational attainment (years of education),self reported educational attainment,GCST006442,7:127932924
rs322744-<b>T</b>,2 x 10-8,,0.2609,'-,0.009 unit decrease,[0.0059-0.0121],"MIR129-1, SND1",Educational attainment (years of education),self reported educational attainment,GCST006442,7:128140349
rs4731413-<b>A</b>,2 x 10-10,,0.2058,'-,0.0111 unit increase,[0.0078-0.0144],MIR129-1,Educational attainment (years of education),self reported educational attainment,GCST006442,7:128196079
rs339057-<b>A</b>,1 x 10-8,,0.4185,'-,0.0081 unit decrease,[0.0054-0.0108],"CALU, FAM71F1",Educational attainment (years of education),self reported educational attainment,GCST006442,7:128736846
rs113520408-<b>A</b>,1 x 10-22,,0.2756,'-,0.0155 unit increase,[0.012-0.019],CALU,Educational attainment (years of education),self reported educational attainment,GCST006442,7:128762728
rs7799141-<b>A</b>,5 x 10-11,,0.3104,'-,0.0099 unit increase,[0.007-0.0128],CHCHD3,Educational attainment (years of education),self reported educational attainment,GCST006442,7:132975729
rs57352738-<b>A</b>,3 x 10-18,,0.204,'-,0.0152 unit decrease,[0.012-0.019],EXOC4,Educational attainment (years of education),self reported educational attainment,GCST006442,7:133619940
rs3812281-<b>T</b>,3 x 10-15,,0.6016,'-,0.0113 unit increase,[0.0086-0.014],CNOT4,Educational attainment (years of education),self reported educational attainment,GCST006442,7:135397999
rs6946136-<b>A</b>,2 x 10-8,,0.6116,'-,0.0081 unit increase,[0.0054-0.0108],FAM180A,Educational attainment (years of education),self reported educational attainment,GCST006442,7:135738676
rs10251438-<b>A</b>,3 x 10-8,,0.4955,'-,0.0078 unit increase,[0.0051-0.0105],PTN,Educational attainment (years of education),self reported educational attainment,GCST006442,7:137322222
rs728054-<b>A</b>,2 x 10-18,,0.3561,'-,0.0128 unit decrease,[0.0099-0.0157],DGKI,Educational attainment (years of education),self reported educational attainment,GCST006442,7:137387618
rs4726070-<b>A</b>,1 x 10-17,,0.6021,'-,0.0122 unit increase,[0.0095-0.0149],PRKAG2,Educational attainment (years of education),self reported educational attainment,GCST006442,7:151631132
rs75434274-<b>A</b>,9 x 10-9,,0.9205,'-,0.0151 unit increase,[0.01-0.02],"RBM33, CNPY1",Educational attainment (years of education),self reported educational attainment,GCST006442,7:155632193
rs73191311-<b>A</b>,2 x 10-10,,0.3363,'-,0.0094 unit decrease,[0.0065-0.0123],CSMD1,Educational attainment (years of education),self reported educational attainment,GCST006442,8:4938572
rs7016302-<b>C</b>,2 x 10-11,,0.8308,'-,0.0125 unit decrease,[0.0088-0.0162],CSMD1,Educational attainment (years of education),self reported educational attainment,GCST006442,8:4975519
rs6994287-<b>A</b>,1 x 10-12,,0.4055,'-,0.0102 unit increase,[0.0075-0.0129],TNKS,Educational attainment (years of education),self reported educational attainment,GCST006442,8:9483422
rs59480703-<b>C</b>,4 x 10-12,,0.1936,'-,0.0123 unit decrease,[0.0088-0.0158],TNKS,Educational attainment (years of education),self reported educational attainment,GCST006442,8:9795620
rs76552497-<b>T</b>,1 x 10-10,,0.1704,'-,0.012 unit decrease,[0.0083-0.0157],LINC00681,Educational attainment (years of education),self reported educational attainment,GCST006442,8:12822171
rs2517086-<b>C</b>,8 x 10-10,,0.5721,'-,0.0088 unit decrease,[0.0061-0.0115],ZDHHC2,Educational attainment (years of education),self reported educational attainment,GCST006442,8:17184907
rs13266287-<b>A</b>,2 x 10-8,,0.6687,'-,0.0085 unit decrease,[0.0056-0.0114],PCM1,Educational attainment (years of education),self reported educational attainment,GCST006442,8:18014089
rs7816777-<b>T</b>,2 x 10-9,,0.3526,'-,0.0088 unit decrease,[0.0059-0.0117],CSGALNACT1,Educational attainment (years of education),self reported educational attainment,GCST006442,8:19514256
rs11732160-<b>A</b>,1 x 10-11,,0.7154,'-,0.0105 unit increase,[0.0074-0.0136],MIR1269A,Educational attainment (years of education),self reported educational attainment,GCST006442,4:66205106
rs12506221-<b>T</b>,4 x 10-20,,0.436,'-,0.013 unit decrease,[0.01-0.016],'-,Educational attainment (years of education),self reported educational attainment,GCST006442,4:67033517
rs72636697-<b>T</b>,1 x 10-12,,0.1551,'-,0.014 unit decrease,[0.01-0.018],'-,Educational attainment (years of education),self reported educational attainment,GCST006442,4:67150891
rs2034631-<b>T</b>,3 x 10-9,,0.6508,'-,0.0089 unit increase,[0.006-0.0118],"PRKG2, RNU5A-2P",Educational attainment (years of education),self reported educational attainment,GCST006442,4:81304375
rs7692359-<b>T</b>,1 x 10-10,,0.7786,'-,0.0109 unit decrease,[0.0076-0.0142],VAMP9P,Educational attainment (years of education),self reported educational attainment,GCST006442,4:82288193
rs17186106-<b>T</b>,4 x 10-9,,0.1771,'-,0.0108 unit increase,[0.0073-0.0143],CCSER1,Educational attainment (years of education),self reported educational attainment,GCST006442,4:90782090
rs2870281-<b>A</b>,4 x 10-9,,0.441,'-,0.0083 unit decrease,[0.0056-0.011],CCSER1,Educational attainment (years of education),self reported educational attainment,GCST006442,4:91024421
rs12503522-<b>T</b>,4 x 10-13,,0.282,'-,0.0113 unit decrease,[0.0082-0.0144],GRID2,Educational attainment (years of education),self reported educational attainment,GCST006442,4:93622082
