"Variant and risk allele",P-value,"P-value annotation",RAF,OR,Beta,CI,"Mapped gene","Reported trait",Trait(s),"Study accession",Location
rs2952289-<b>C</b>,"8 x 10-13",,0.201968,'-,"0.018 unit decrease",[0.012-0.024],"PRKAR1A, WIPI1","Serum 25-Hydroxyvitamin D levels","vitamin D measurement",GCST90000616,17:68468273
rs8091117-<b>C</b>,"1 x 10-10",,0.934702,'-,"0.026 unit decrease",[0.018-0.034],DSG1,"Serum 25-Hydroxyvitamin D levels","vitamin D measurement",GCST90000616,18:31339831
rs4121823-<b>T</b>,"1 x 10-11",,0.154667,'-,"0.019 unit increase",[0.013-0.025],"SMUG1P1, LIPG","Serum 25-Hydroxyvitamin D levels","vitamin D measurement",GCST90000616,18:49617853
rs2037511-<b>G</b>,"5 x 10-11",,0.833993,'-,"0.017 unit increase",[0.011-0.023],SERPINB11,"Serum 25-Hydroxyvitamin D levels","vitamin D measurement",GCST90000616,18:63698973
rs142158911-<b>G</b>,"3 x 10-17",,0.885392,'-,"0.026 unit increase",[0.02-0.032],"SMARCA4, LDLR","Serum 25-Hydroxyvitamin D levels","vitamin D measurement",GCST90000616,19:11079858
rs187429064-<b>A</b>,"5 x 10-12",,0.988734,'-,"0.065 unit increase",[0.047-0.083],TM6SF2,"Serum 25-Hydroxyvitamin D levels","vitamin D measurement",GCST90000616,19:19269704
rs6966728-<b>C</b>,"5 x 10-8",,0.537368,'-,"0.011 unit decrease",[0.0071-0.0149],LINC01004,"Serum 25-Hydroxyvitamin D levels","vitamin D measurement",GCST90000616,7:104977871
rs2346264-<b>A</b>,"1 x 10-9",,0.217315,'-,"0.015 unit increase",[0.011-0.019],EXOC4,"Serum 25-Hydroxyvitamin D levels","vitamin D measurement",GCST90000616,7:133851598
rs28692966-<b>G</b>,"9 x 10-11",,0.747064,'-,"0.015 unit increase",[0.011-0.019],EBF2,"Serum 25-Hydroxyvitamin D levels","vitamin D measurement",GCST90000616,8:26035403
rs2725371-<b>A</b>,"5 x 10-6",,0.302309,'-,"0.01 unit decrease",[0.0061-0.0139],PURG,"Serum 25-Hydroxyvitamin D levels","vitamin D measurement",GCST90000616,8:30996517
rs4738684-<b>A</b>,"7 x 10-9",,0.334478,'-,"0.012 unit decrease",[0.0081-0.0159],"CYP7A1, UBXN2B","Serum 25-Hydroxyvitamin D levels","vitamin D measurement",GCST90000616,8:58480714
rs12056768-<b>T</b>,"3 x 10-29",,0.417091,'-,"0.022 unit increase",[0.018-0.026],LINC00536,"Serum 25-Hydroxyvitamin D levels","vitamin D measurement",GCST90000616,8:115976302
rs13284054-<b>T</b>,"5 x 10-9",,0.882273,'-,"0.018 unit increase",[0.012-0.024],ABCA1,"Serum 25-Hydroxyvitamin D levels","vitamin D measurement",GCST90000616,9:104906792
rs10887718-<b>C</b>,"5 x 10-9",,0.471787,'-,"0.012 unit increase",[0.0081-0.0159],MAT1A,"Serum 25-Hydroxyvitamin D levels","vitamin D measurement",GCST90000616,10:80282868
rs77532868-<b>C</b>,"3 x 10-8",,0.945958,'-,"0.024 unit increase",[0.016-0.032],GRID1,"Serum 25-Hydroxyvitamin D levels","vitamin D measurement",GCST90000616,10:86321681
rs4418728-<b>G</b>,"1 x 10-9",,0.548312,'-,"0.012 unit increase",[0.0081-0.0159],"CYP26A1, NIP7P1","Serum 25-Hydroxyvitamin D levels","vitamin D measurement",GCST90000616,10:93079967
rs116970203-<b>G</b>,"1 x 10-300",,0.972844,'-,"0.377 unit decrease",[0.37-0.39],PDE3B,"Serum 25-Hydroxyvitamin D levels","vitamin D measurement",GCST90000616,11:14855172
rs117576073-<b>G</b>,"3 x 10-64",,0.987265,'-,"0.148 unit decrease",[0.13-0.17],CYP2R1,"Serum 25-Hydroxyvitamin D levels","vitamin D measurement",GCST90000616,11:14891027
rs12794714-<b>G</b>,"1 x 10-300",,0.578197,'-,"0.089 unit decrease",[0.085-0.093],CYP2R1,"Serum 25-Hydroxyvitamin D levels","vitamin D measurement",GCST90000616,11:14892029
rs61891388-<b>T</b>,"2 x 10-9",,0.544079,'-,"0.012 unit increase",[0.0081-0.0159],"CD248, TMEM151A","Serum 25-Hydroxyvitamin D levels","vitamin D measurement",GCST90000616,11:66312347
rs78168201-<b>C</b>,"1 x 10-26",,0.986234,'-,"0.091 unit increase",[0.073-0.109],SHANK2,"Serum 25-Hydroxyvitamin D levels","vitamin D measurement",GCST90000616,11:71260103
rs1660839-<b>G</b>,"1 x 10-38",,0.751151,'-,"0.03 unit increase",[0.026-0.034],ACTE1P,"Serum 25-Hydroxyvitamin D levels","vitamin D measurement",GCST90000616,11:71383186
rs12803256-<b>A</b>,"1 x 10-300",,0.223268,'-,"0.105 unit decrease",[0.1-0.11],ACTE1P,"Serum 25-Hydroxyvitamin D levels","vitamin D measurement",GCST90000616,11:71421822
rs72997623-<b>C</b>,"6 x 10-16",,0.915338,'-,"0.029 unit increase",[0.021-0.037],DGAT2,"Serum 25-Hydroxyvitamin D levels","vitamin D measurement",GCST90000616,11:75777009
rs1149605-<b>T</b>,"1 x 10-17",,0.829603,'-,"0.022 unit increase",[0.016-0.028],"GUCY2EP, TSKU","Serum 25-Hydroxyvitamin D levels","vitamin D measurement",GCST90000616,11:76774172
rs964184-<b>G</b>,"2 x 10-50",,0.131624,'-,"0.043 unit decrease",[0.037-0.049],ZPR1,"Serum 25-Hydroxyvitamin D levels","vitamin D measurement",GCST90000616,11:116778201
rs613808-<b>A</b>,"1 x 10-33",,0.280007,'-,"0.027 unit decrease",[0.023-0.031],APOA1-AS,"Serum 25-Hydroxyvitamin D levels","vitamin D measurement",GCST90000616,11:116840252
rs2847500-<b>G</b>,"1 x 10-13",,0.876497,'-,"0.022 unit decrease",[0.016-0.028],POU2F3,"Serum 25-Hydroxyvitamin D levels","vitamin D measurement",GCST90000616,11:120243712
rs12317268-<b>A</b>,"2 x 10-14",,0.848996,'-,"0.021 unit decrease",[0.015-0.027],SLCO1B1,"Serum 25-Hydroxyvitamin D levels","vitamin D measurement",GCST90000616,12:21199607
rs1800588-<b>?</b>,"5 x 10-35",,NR,'-,"0.0305021 unit decrease",[0.026-0.035],"LIPC, ALDH1A2","Serum 25-Hydroxyvitamin D levels","vitamin D measurement",GCST90000618,15:58431476
rs55829990-<b>?</b>,"2 x 10-17",,NR,'-,"0.0181927 unit decrease",[0.014-0.022],"USP3, LINC02568","Serum 25-Hydroxyvitamin D levels","vitamin D measurement",GCST90000618,15:63498443
rs62007299-<b>?</b>,"3 x 10-8",,NR,'-,"0.0124205 unit increase",[0.008-0.0168],PEAK1,"Serum 25-Hydroxyvitamin D levels","vitamin D measurement",GCST90000618,15:77419377
rs325393-<b>?</b>,"2 x 10-9",,NR,'-,"0.0136497 unit decrease",[0.0092-0.0181],MEF2A,"Serum 25-Hydroxyvitamin D levels","vitamin D measurement",GCST90000618,15:99689055
rs1684600-<b>?</b>,"2 x 10-8",,NR,'-,"0.0125301 unit decrease",[0.0082-0.0169],"CDIP1, C16orf96","Serum 25-Hydroxyvitamin D levels","vitamin D measurement",GCST90000618,16:4544670
rs8053548-<b>?</b>,"3 x 10-8",,NR,'-,"0.0157646 unit increase",[0.01-0.021],ZC3H7A,"Serum 25-Hydroxyvitamin D levels","vitamin D measurement",GCST90000618,16:11795203
rs77924615-<b>?</b>,"4 x 10-9",,NR,'-,"0.0152475 unit decrease",[0.01-0.02],PDILT,"Serum 25-Hydroxyvitamin D levels","vitamin D measurement",GCST90000618,16:20381010
rs1558902-<b>?</b>,"2 x 10-8",,NR,'-,"0.0115207 unit increase",[0.0075-0.0156],FTO,"Serum 25-Hydroxyvitamin D levels","vitamin D measurement",GCST90000618,16:53769662
rs1800775-<b>?</b>,"9 x 10-18",,NR,'-,"0.0174191 unit decrease",[0.013-0.021],"CETP, HERPUD1","Serum 25-Hydroxyvitamin D levels","vitamin D measurement",GCST90000618,16:56961324
rs4575545-<b>?</b>,"7 x 10-12",,NR,'-,"0.0151655 unit decrease",[0.011-0.02],"MAFTRR, LINC01229","Serum 25-Hydroxyvitamin D levels","vitamin D measurement",GCST90000618,16:79721549
rs11542462-<b>?</b>,"10 x 10-17",,NR,'-,"0.0247803 unit decrease",[0.019-0.031],SDR42E1,"Serum 25-Hydroxyvitamin D levels","vitamin D measurement",GCST90000618,16:82000205
rs11867297-<b>?</b>,"1 x 10-10",,NR,'-,"0.0135432 unit increase",[0.0094-0.0176],WIPI1,"Serum 25-Hydroxyvitamin D levels","vitamin D measurement",GCST90000618,17:68437352
rs61698755-<b>?</b>,"2 x 10-8",,NR,'-,"0.011465 unit increase",[0.0074-0.0155],SLC38A10,"Serum 25-Hydroxyvitamin D levels","vitamin D measurement",GCST90000618,17:81284080
rs9946771-<b>?</b>,"9 x 10-9",,NR,'-,"0.0233992 unit decrease",[0.015-0.031],DSG1,"Serum 25-Hydroxyvitamin D levels","vitamin D measurement",GCST90000618,18:31338665
rs77960347-<b>?</b>,"7 x 10-9",,NR,'-,"0.0525688 unit decrease",[0.035-0.07],LIPG,"Serum 25-Hydroxyvitamin D levels","vitamin D measurement",GCST90000618,18:49583585
rs10438978-<b>?</b>,"7 x 10-11",,NR,'-,"0.0172243 unit increase",[0.012-0.022],"LIPG, SMUG1P1","Serum 25-Hydroxyvitamin D levels","vitamin D measurement",GCST90000618,18:49631816
rs2037511-<b>?</b>,"9 x 10-11",,NR,'-,"0.0176624 unit increase",[0.012-0.023],SERPINB11,"Serum 25-Hydroxyvitamin D levels","vitamin D measurement",GCST90000618,18:63698973
rs57631352-<b>?</b>,"2 x 10-8",,NR,'-,"0.0125522 unit decrease",[0.0082-0.0169],STAP2,"Serum 25-Hydroxyvitamin D levels","vitamin D measurement",GCST90000618,19:4338176
rs142158911-<b>?</b>,"4 x 10-16",,NR,'-,"0.026284 unit increase",[0.02-0.033],"SMARCA4, LDLR","Serum 25-Hydroxyvitamin D levels","vitamin D measurement",GCST90000618,19:11079858
rs12462826-<b>?</b>,"4 x 10-10",,NR,'-,"0.0132119 unit decrease",[0.0091-0.0174],"ZNF440, ZNF439","Serum 25-Hydroxyvitamin D levels","vitamin D measurement",GCST90000618,19:11844952
rs8107974-<b>?</b>,"1 x 10-20",,NR,'-,"0.0355672 unit increase",[0.028-0.043],SUGP1,"Serum 25-Hydroxyvitamin D levels","vitamin D measurement",GCST90000618,19:19277691
rs429358-<b>?</b>,"1 x 10-15",,NR,'-,"0.0232636 unit decrease",[0.018-0.029],'-,"Serum 25-Hydroxyvitamin D levels","vitamin D measurement",GCST90000618,"Mapping not available"
rs7412-<b>?</b>,"6 x 10-17",,NR,'-,"0.0311298 unit increase",[0.024-0.038],APOE,"Serum 25-Hydroxyvitamin D levels","vitamin D measurement",GCST90000618,19:44908822
rs62129966-<b>?</b>,"2 x 10-108",,NR,'-,"0.0611636 unit increase",[0.056-0.067],SULT2A1,"Serum 25-Hydroxyvitamin D levels","vitamin D measurement",GCST90000618,19:47871693
rs10426-<b>?</b>,"5 x 10-25",,NR,'-,"0.0255959 unit increase",[0.021-0.03],KLK10,"Serum 25-Hydroxyvitamin D levels","vitamin D measurement",GCST90000618,19:51014542
rs67127431-<b>?</b>,"6 x 10-8",,NR,'-,"0.0122947 unit increase",[0.0079-0.0167],ZNF578,"Serum 25-Hydroxyvitamin D levels","vitamin D measurement",GCST90000618,19:52516138
rs35313547-<b>?</b>,"2 x 10-8",,NR,'-,"0.0156789 unit increase",[0.01-0.021],ZNF587B,"Serum 25-Hydroxyvitamin D levels","vitamin D measurement",GCST90000618,19:57841438
rs6129648-<b>?</b>,"2 x 10-11",,NR,'-,"0.0140631 unit increase",[0.0099-0.0182],MAFB,"Serum 25-Hydroxyvitamin D levels","vitamin D measurement",GCST90000618,20:40602478
rs6123359-<b>?</b>,"7 x 10-26",,NR,'-,"0.0358006 unit increase",[0.029-0.042],"CYP24A1, BCAS1","Serum 25-Hydroxyvitamin D levels","vitamin D measurement",GCST90000618,20:54098167
rs6013892-<b>?</b>,"2 x 10-14",,NR,'-,"0.030816 unit increase",[0.023-0.039],"CYP24A1, BCAS1","Serum 25-Hydroxyvitamin D levels","vitamin D measurement",GCST90000618,20:54107677
rs2585442-<b>?</b>,"4 x 10-56",,NR,'-,"0.0381893 unit increase",[0.033-0.043],"CYP24A1, BCAS1","Serum 25-Hydroxyvitamin D levels","vitamin D measurement",GCST90000618,20:54120584
rs8121940-<b>?</b>,"2 x 10-65",,NR,'-,"0.0435613 unit decrease",[0.039-0.049],"CYP24A1, BCAS1","Serum 25-Hydroxyvitamin D levels","vitamin D measurement",GCST90000618,20:54125767
rs2762943-<b>?</b>,"2 x 10-34",,NR,'-,"0.0482547 unit decrease",[0.041-0.056],"PFDN4, CYP24A1","Serum 25-Hydroxyvitamin D levels","vitamin D measurement",GCST90000618,20:54174247
rs1887407-<b>?</b>,"6 x 10-9",,NR,'-,"0.0244575 unit increase",[0.016-0.033],"ZBTB46, ZBTB46-AS1","Serum 25-Hydroxyvitamin D levels","vitamin D measurement",GCST90000618,20:63815216
rs2229742-<b>?</b>,"5 x 10-14",,NR,'-,"0.0249837 unit decrease",[0.018-0.031],NRIP1,"Serum 25-Hydroxyvitamin D levels","vitamin D measurement",GCST90000618,21:14966851
rs2074735-<b>?</b>,"1 x 10-12",,NR,'-,"0.0292667 unit increase",[0.021-0.037],PLA2G3,"Serum 25-Hydroxyvitamin D levels","vitamin D measurement",GCST90000618,22:31139886
rs138335-<b>?</b>,"2 x 10-10",,NR,'-,"0.0137663 unit increase",[0.0096-0.018],ST13,"Serum 25-Hydroxyvitamin D levels","vitamin D measurement",GCST90000618,22:40831082
rs5770794-<b>?</b>,"2 x 10-9",,NR,'-,"0.0133141 unit decrease",[0.009-0.0176],PPP6R2,"Serum 25-Hydroxyvitamin D levels","vitamin D measurement",GCST90000618,22:50442352
rs1352846-<b>G</b>,"1 x 10-300",,0.29,'-,"0.2335 unit increase",[0.23-0.24],GC,"Serum 25-Hydroxyvitamin D levels","vitamin D measurement",GCST90000619,4:71752058
rs12278461-<b>C</b>,"5 x 10-228",,0.21,'-,"0.1294 unit decrease",[0.12-0.14],NADSYN1,"Serum 25-Hydroxyvitamin D levels","vitamin D measurement",GCST90000619,11:71471139
rs62129966-<b>A</b>,"3 x 10-73",,0.16,'-,"0.0805 unit decrease",[0.072-0.089],SULT2A1,"Serum 25-Hydroxyvitamin D levels","vitamin D measurement",GCST90000619,19:47871693
rs61147618-<b>T</b>,"3 x 10-202",,0.07,'-,"0.1987 unit increase",[0.19-0.21],"COPB1, RRAS2","Serum 25-Hydroxyvitamin D levels","vitamin D measurement",GCST90000619,11:14399672
chr4:72733096-<b>C</b>,"1 x 10-41",,0.25,'-,"0.0522 unit decrease",[0.045-0.06],'-,"Serum 25-Hydroxyvitamin D levels","vitamin D measurement",GCST90000619,"Mapping not available"
rs11249526-<b>T</b>,"1 x 10-25",,0.46,'-,"0.0345 unit increase",[0.028-0.041],UGT2B7,"Serum 25-Hydroxyvitamin D levels","vitamin D measurement",GCST90000619,4:69080934
rs10832254-<b>G</b>,"1 x 10-320",,0.37,'-,"0.132 unit increase",[0.13-0.14],"RRAS2, COPB1","Serum 25-Hydroxyvitamin D levels","vitamin D measurement",GCST90000619,11:14413152
rs8121940-<b>G</b>,"4 x 10-21",,0.2,'-,"0.0392 unit increase",[0.031-0.047],"CYP24A1, BCAS1","Serum 25-Hydroxyvitamin D levels","vitamin D measurement",GCST90000619,20:54125767
rs261290-<b>T</b>,"1 x 10-20",,0.34,'-,"0.0323 unit decrease",[0.025-0.039],ALDH1A2,"Serum 25-Hydroxyvitamin D levels","vitamin D measurement",GCST90000619,15:58386521
rs35980001-<b>GC</b>,"5 x 10-25",,0.21,'-,"0.0421 unit increase",[0.034-0.05],"ALDH1A2, LIPC","Serum 25-Hydroxyvitamin D levels","vitamin D measurement",GCST90000619,15:58430392
rs756350040-<b>T</b>,"9 x 10-20",,0.07,'-,"0.058 unit decrease",[0.045-0.071],HAPLN4,"Serum 25-Hydroxyvitamin D levels","vitamin D measurement",GCST90000619,19:19259532
rs2144530-<b>C</b>,"5 x 10-53",,0.18,'-,"0.0503 unit increase",[0.044-0.057],SEC23A,"Serum 25-Hydroxyvitamin D level variance","vitamin D measurement",GCST90000621,14:39083280
rs146128209-<b>G</b>,"2 x 10-52",,0.07,'-,"0.0745 unit decrease",[0.065-0.084],PDE3B,"Serum 25-Hydroxyvitamin D level variance","vitamin D measurement",GCST90000621,11:14662137
rs62129966-<b>A</b>,"1 x 10-34",,0.16,'-,"0.0415 unit increase",[0.035-0.048],SULT2A1,"Serum 25-Hydroxyvitamin D level variance","vitamin D measurement",GCST90000621,19:47871693
rs12278461-<b>C</b>,"1 x 10-28",,0.21,'-,"0.0339 unit decrease",[0.028-0.04],NADSYN1,"Serum 25-Hydroxyvitamin D level variance","vitamin D measurement",GCST90000621,11:71471139
rs41301394-<b>T</b>,"10 x 10-24",,0.28,'-,"0.028 unit increase",[0.023-0.033],POR,"Serum 25-Hydroxyvitamin D level variance","vitamin D measurement",GCST90000621,7:75983485
rs2618515-<b>A</b>,"1 x 10-22",,0.39,'-,"0.0254 unit decrease",[0.02-0.03],SPON1,"Serum 25-Hydroxyvitamin D level variance","vitamin D measurement",GCST90000621,11:13991410
rs1950039-<b>T</b>,"2 x 10-16",,0.39,'-,"0.0211 unit increase",[0.016-0.026],SPON1,"Serum 25-Hydroxyvitamin D level variance","vitamin D measurement",GCST90000621,11:13970612
chr4:72733096-<b>C</b>,"7 x 10-15",,0.25,'-,"0.0229 unit increase",[0.017-0.029],'-,"Serum 25-Hydroxyvitamin D level variance","vitamin D measurement",GCST90000621,"Mapping not available"
rs59536295-<b>T</b>,"4 x 10-14",,0.05,'-,"0.0422 unit increase",[0.031-0.053],CALCB,"Serum 25-Hydroxyvitamin D level variance","vitamin D measurement",GCST90000621,11:14934845
rs261290-<b>T</b>,"3 x 10-13",,0.34,'-,"0.0193 unit decrease",[0.014-0.024],ALDH1A2,"Serum 25-Hydroxyvitamin D level variance","vitamin D measurement",GCST90000621,15:58386521
rs72856836-<b>T</b>,"6 x 10-12",,0.06,'-,"0.036 unit increase",[0.026-0.046],CALCB,"Serum 25-Hydroxyvitamin D level variance","vitamin D measurement",GCST90000621,11:15029636
rs55683806-<b>A</b>,"2 x 10-11",,0.06,'-,"0.0374 unit decrease",[0.026-0.048],CALCB,"Serum 25-Hydroxyvitamin D level variance","vitamin D measurement",GCST90000621,11:15016878
rs11249526-<b>T</b>,"9 x 10-11",,0.46,'-,"0.0163 unit decrease",[0.011-0.021],UGT2B7,"Serum 25-Hydroxyvitamin D level variance","vitamin D measurement",GCST90000621,4:69080934
rs756350040-<b>T</b>,"2 x 10-10",,0.07,'-,"0.031 unit increase",[0.022-0.04],HAPLN4,"Serum 25-Hydroxyvitamin D level variance","vitamin D measurement",GCST90000621,19:19259532
rs903911-<b>G</b>,"5 x 10-10",,0.46,'-,"0.0157 unit decrease",[0.011-0.021],RER1,"Serum 25-Hydroxyvitamin D level variance","vitamin D measurement",GCST90000621,1:2395373
rs12364720-<b>T</b>,"8 x 10-10",,0.05,'-,"0.0346 unit increase",[0.024-0.046],SPON1,"Serum 25-Hydroxyvitamin D level variance","vitamin D measurement",GCST90000621,11:14223295
rs1827516-<b>T</b>,"2 x 10-9",,0.16,'-,"0.0207 unit increase",[0.014-0.027],LINC02545,"Serum 25-Hydroxyvitamin D level variance","vitamin D measurement",GCST90000621,11:13865375
rs1030431-<b>A</b>,"8 x 10-9",,0.33,'-,"0.0155 unit decrease",[0.01-0.021],UBXN2B,"Serum 25-Hydroxyvitamin D level variance","vitamin D measurement",GCST90000621,8:58399138
rs2739430-<b>T</b>,"3 x 10-8",,0.42,'-,"0.0141 unit decrease",[0.009-0.0192],KLK10,"Serum 25-Hydroxyvitamin D level variance","vitamin D measurement",GCST90000621,19:51013089
rs7569755-<b>G</b>,"6 x 10-10",,0.70942,'-,"0.014 unit increase",[0.01-0.018],HTR5BP,"Serum 25-Hydroxyvitamin D levels","vitamin D measurement",GCST90000616,2:117890685
rs1047891-<b>C</b>,"1 x 10-10",,0.684179,'-,"0.014 unit decrease",[0.01-0.018],CPS1,"Serum 25-Hydroxyvitamin D levels","vitamin D measurement",GCST90000616,2:210675783
rs13060130-<b>C</b>,"10 x 10-7",,0.860311,'-,"0.014 unit decrease",[0.0081-0.0199],'-,"Serum 25-Hydroxyvitamin D levels","vitamin D measurement",GCST90000616,3:84391376
rs6782190-<b>G</b>,"2 x 10-20",,0.352488,'-,"0.019 unit increase",[0.015-0.023],CADM2,"Serum 25-Hydroxyvitamin D levels","vitamin D measurement",GCST90000616,3:85590522
rs9861009-<b>T</b>,"4 x 10-11",,0.272485,'-,"0.015 unit decrease",[0.011-0.019],"TFDP2, ATP1B3","Serum 25-Hydroxyvitamin D levels","vitamin D measurement",GCST90000616,3:141935843
rs78649910-<b>T</b>,"6 x 10-10",,0.893821,'-,"0.02 unit decrease",[0.014-0.026],DOK7,"Serum 25-Hydroxyvitamin D levels","vitamin D measurement",GCST90000616,4:3480486
rs4364259-<b>G</b>,"3 x 10-11",,0.797852,'-,"0.016 unit increase",[0.01-0.022],"FGFBP1, HPRT1P1","Serum 25-Hydroxyvitamin D levels","vitamin D measurement",GCST90000616,4:15890536
rs4616820-<b>C</b>,"5 x 10-10",,0.535046,'-,"0.012 unit decrease",[0.0081-0.0159],"REST, SPINK2","Serum 25-Hydroxyvitamin D levels","vitamin D measurement",GCST90000616,4:56879315
rs705117-<b>C</b>,"3 x 10-34",,0.1477,'-,"0.034 unit increase",[0.028-0.04],GC,"Serum 25-Hydroxyvitamin D levels","vitamin D measurement",GCST90000616,4:71742398
rs1352846-<b>A</b>,"1 x 10-300",,0.708567,'-,"0.194 unit decrease",[0.19-0.2],GC,"Serum 25-Hydroxyvitamin D levels","vitamin D measurement",GCST90000616,4:71752058
rs11732896-<b>G</b>,"4 x 10-13",,0.701209,'-,"0.016 unit decrease",[0.012-0.02],HSD17B11,"Serum 25-Hydroxyvitamin D levels","vitamin D measurement",GCST90000616,4:87366841
rs28364331-<b>A</b>,"2 x 10-20",,0.981914,'-,"0.068 unit increase",[0.054-0.082],ADH1A,"Serum 25-Hydroxyvitamin D levels","vitamin D measurement",GCST90000616,4:99280138
rs1229984-<b>T</b>,"5 x 10-10",,0.0248886,'-,"0.039 unit increase",[0.027-0.051],ADH1B,"Serum 25-Hydroxyvitamin D levels","vitamin D measurement",GCST90000616,4:99318162
rs10070734-<b>T</b>,"5 x 10-7",,0.290469,'-,"0.011 unit decrease",[0.0071-0.0149],LINC00461,"Serum 25-Hydroxyvitamin D levels","vitamin D measurement",GCST90000616,5:88644208
rs72834856-<b>T</b>,"5 x 10-10",,0.927936,'-,"0.024 unit decrease",[0.016-0.032],'-,"Serum 25-Hydroxyvitamin D levels","vitamin D measurement",GCST90000616,6:22801629
rs78151190-<b>A</b>,"3 x 10-9",,0.871284,'-,"0.017 unit decrease",[0.011-0.023],CARMIL1,"Serum 25-Hydroxyvitamin D levels","vitamin D measurement",GCST90000616,6:25618779
rs9476310-<b>C</b>,"4 x 10-9",,0.488637,'-,"0.012 unit decrease",[0.0081-0.0159],"RBBP4P3, GAPDHP41","Serum 25-Hydroxyvitamin D levels","vitamin D measurement",GCST90000616,6:60799829
rs2248551-<b>G</b>,"7 x 10-16",,0.834778,'-,"0.021 unit decrease",[0.015-0.027],MED23,"Serum 25-Hydroxyvitamin D levels","vitamin D measurement",GCST90000616,6:131603549
rs10085881-<b>T</b>,"2 x 10-11",,0.717815,'-,"0.015 unit decrease",[0.011-0.019],"SP4, DNAH11","Serum 25-Hydroxyvitamin D levels","vitamin D measurement",GCST90000616,7:21538342
rs7784802-<b>A</b>,"1 x 10-11",,0.639009,'-,"0.014 unit increase",[0.01-0.018],ZNF680,"Serum 25-Hydroxyvitamin D levels","vitamin D measurement",GCST90000616,7:64555001
rs75741381-<b>C</b>,"1 x 10-7",,0.852362,'-,"0.015 unit decrease",[0.0091-0.0209],"NAT16, VGF","Serum 25-Hydroxyvitamin D levels","vitamin D measurement",GCST90000616,7:101166177
rs6671730-<b>G</b>,"8 x 10-14",,0.565714,'-,"0.015 unit decrease",[0.011-0.019],PEX10,"Serum 25-Hydroxyvitamin D levels","vitamin D measurement",GCST90000616,1:2407700
rs35408430-<b>C</b>,"2 x 10-25",,0.657806,'-,"0.022 unit decrease",[0.018-0.026],PADI1,"Serum 25-Hydroxyvitamin D levels","vitamin D measurement",GCST90000616,1:17233700
rs11591147-<b>G</b>,"4 x 10-10",,0.981959,'-,"0.046 unit increase",[0.032-0.06],PCSK9,"Serum 25-Hydroxyvitamin D levels","vitamin D measurement",GCST90000616,1:55039974
rs2131925-<b>G</b>,"6 x 10-27",,0.356375,'-,"0.022 unit increase",[0.018-0.026],DOCK7,"Serum 25-Hydroxyvitamin D levels","vitamin D measurement",GCST90000616,1:62560271
rs7528419-<b>A</b>,"2 x 10-17",,0.775329,'-,"0.02 unit increase",[0.016-0.024],CELSR2,"Serum 25-Hydroxyvitamin D levels","vitamin D measurement",GCST90000616,1:109274570
rs140371183-<b>A</b>,"5 x 10-53",,0.967821,'-,"0.085 unit increase",[0.073-0.097],PUDPP2,"Serum 25-Hydroxyvitamin D levels","vitamin D measurement",GCST90000616,1:152125952
rs12123821-<b>C</b>,"3 x 10-63",,0.952473,'-,"0.077 unit increase",[0.067-0.087],FLG-AS1,"Serum 25-Hydroxyvitamin D levels","vitamin D measurement",GCST90000616,1:152206676
rs1933064-<b>G</b>,"3 x 10-15",,0.53039,'-,"0.016 unit increase",[0.012-0.02],FLG-AS1,"Serum 25-Hydroxyvitamin D levels","vitamin D measurement",GCST90000616,1:152329100
rs10908419-<b>G</b>,"7 x 10-10",,0.510067,'-,"0.012 unit decrease",[0.0081-0.0159],ADAR,"Serum 25-Hydroxyvitamin D levels","vitamin D measurement",GCST90000616,1:154595223
rs76798800-<b>G</b>,"8 x 10-6",,0.733745,'-,"0.01 unit decrease",[0.0061-0.0139],DCST2,"Serum 25-Hydroxyvitamin D levels","vitamin D measurement",GCST90000616,1:155022502
rs11264322-<b>G</b>,"7 x 10-7",,0.570235,'-,"0.01 unit decrease",[0.0061-0.0139],"EFNA3, Y_RNA","Serum 25-Hydroxyvitamin D levels","vitamin D measurement",GCST90000616,1:155115457
rs10908465-<b>C</b>,"5 x 10-14",,0.732668,'-,"0.017 unit increase",[0.013-0.021],ASH1L,"Serum 25-Hydroxyvitamin D levels","vitamin D measurement",GCST90000616,1:155419897
rs867772-<b>A</b>,"2 x 10-12",,0.315487,'-,"0.015 unit increase",[0.011-0.019],MTARC1,"Serum 25-Hydroxyvitamin D levels","vitamin D measurement",GCST90000616,1:220799001
rs6672758-<b>C</b>,"3 x 10-11",,0.199128,'-,"0.016 unit decrease",[0.01-0.022],GALNT2,"Serum 25-Hydroxyvitamin D levels","vitamin D measurement",GCST90000616,1:230167766
rs7604788-<b>C</b>,"2 x 10-10",,0.966567,'-,"0.035 unit increase",[0.023-0.047],APOB,"Serum 25-Hydroxyvitamin D levels","vitamin D measurement",GCST90000616,2:20967152
rs541041-<b>G</b>,"1 x 10-10",,0.180761,'-,"0.016 unit increase",[0.01-0.022],"TDRD15, APOB","Serum 25-Hydroxyvitamin D levels","vitamin D measurement",GCST90000616,2:21072103
rs1260326-<b>T</b>,"4 x 10-28",,0.393435,'-,"0.022 unit decrease",[0.018-0.026],'-,"Serum 25-Hydroxyvitamin D levels","vitamin D measurement",GCST90000616,"Mapping not available"
rs11127186-<b>T</b>,"2 x 10-8",,0.504205,'-,"0.011 unit increase",[0.0071-0.0149],"PLB1, RNA5SP89","Serum 25-Hydroxyvitamin D levels","vitamin D measurement",GCST90000616,2:28658541
