Variant and risk allele,P-value,P-value annotation,RAF,OR,Beta,CI,Mapped gene,Reported trait,Trait(s),Study accession,Location
rs1171614-<b>T</b>,3 x 10-23,(acetylcarnitine),0.22,'-,0.028 unit decrease,[0.022-0.034],SLC16A9,Blood metabolite levels,blood metabolite measurement,GCST002443,10:59709780
rs12356193-<b>A</b>,8 x 10-20,(X-11381),0.84,'-,0.024 unit increase,[0.018-0.03],SLC16A9,Blood metabolite levels,blood metabolite measurement,GCST002443,10:59653595
rs1171614-<b>T</b>,7 x 10-14,(X-11261),0.22,'-,0.042 unit decrease,[0.03-0.054],SLC16A9,Blood metabolite levels,blood metabolite measurement,GCST002443,10:59709780
rs1171615-<b>T</b>,4 x 10-11,(hexanoylcarnitine),0.78,'-,0.025 unit increase,[0.017-0.033],SLC16A9,Blood metabolite levels,blood metabolite measurement,GCST002443,10:59709332
rs4986894-<b>T</b>,6 x 10-12,(X-14473),0.84,'-,0.042 unit decrease,[0.03-0.054],"CYP2C19, CYP2C18",Blood metabolite levels,blood metabolite measurement,GCST002443,10:94762608
rs1934963-<b>T</b>,9 x 10-65,(X-11787),0.8,'-,0.029 unit increase,[0.025-0.033],CYP2C9,Blood metabolite levels,blood metabolite measurement,GCST002443,10:94974919
rs1934955-<b>A</b>,3 x 10-16,(X-02249),0.71,'-,0.03 unit decrease,[0.022-0.038],"CYP2C60P, CYP2C8",Blood metabolite levels,blood metabolite measurement,GCST002443,10:95028804
rs12566232-<b>A</b>,6 x 10-19,(X-13431--nonanoylcarnitine),0.71,'-,0.045 unit decrease,[0.035-0.055],"THEM4, THEM5",Blood metabolite levels,blood metabolite measurement,GCST002443,1:151867362
rs2071426-<b>T</b>,4 x 10-14,(X-11469),0.71,'-,0.052 unit increase,[0.038-0.066],CYP2C8,Blood metabolite levels,blood metabolite measurement,GCST002443,10:95068566
rs56322409-<b>T</b>,8 x 10-11,(citrulline),0.63,'-,0.011 unit decrease,[0.0071-0.0149],ALDH18A1,Blood metabolite levels,blood metabolite measurement,GCST002443,10:95636205
rs4488133-<b>A</b>,3 x 10-860,(X-12092),0.66,'-,0.282 unit increase,[0.27-0.29],PYROXD2,Blood metabolite levels,blood metabolite measurement,GCST002443,10:98399379
rs4488133-<b>A</b>,1 x 10-48,(X-12093),0.7,'-,0.099 unit increase,[0.085-0.113],PYROXD2,Blood metabolite levels,blood metabolite measurement,GCST002443,10:98399379
rs1163251-<b>T</b>,7 x 10-27,(serine),0.6,'-,0.019 unit increase,[0.015-0.023],PHGDH,Blood metabolite levels,blood metabolite measurement,GCST002443,1:119667132
rs4073054-<b>A</b>,4 x 10-19,(X-10395),0.63,'-,0.016 unit increase,[0.012-0.02],"TOMM40L, NR1I3",Blood metabolite levels,blood metabolite measurement,GCST002443,1:161230697
rs7061710-<b>C</b>,8 x 10-14,(X-11786--methylcysteine),0.23,'-,0.045 unit increase,[0.033-0.057],FMO3,Blood metabolite levels,blood metabolite measurement,GCST002443,1:171111474
rs1395-<b>A</b>,8 x 10-11,(pantothenate),0.7,'-,0.017 unit increase,[0.011-0.023],SLC5A6,Blood metabolite levels,blood metabolite measurement,GCST002443,2:27201768
rs1260326-<b>T</b>,1 x 10-77,(mannose),0.41,'-,0.044 unit decrease,[0.04-0.048],'-,Blood metabolite levels,blood metabolite measurement,GCST002443,Mapping not available
rs559555-<b>A</b>,4 x 10-22,(X-11444),0.56,'-,0.033 unit increase,[0.027-0.039],SRD5A2,Blood metabolite levels,blood metabolite measurement,GCST002443,2:31585905
rs559555-<b>A</b>,7 x 10-19,(X-11470),0.56,'-,0.031 unit increase,[0.023-0.039],SRD5A2,Blood metabolite levels,blood metabolite measurement,GCST002443,2:31585905
rs4149056-<b>T</b>,1 x 10-73,(X-12063),0.84,'-,0.118 unit decrease,[0.1-0.13],SLCO1B1,Blood metabolite levels,blood metabolite measurement,GCST002443,12:21178615
rs12317268-<b>A</b>,2 x 10-67,(X-13429),0.83,'-,0.138 unit decrease,[0.12-0.15],SLCO1B1,Blood metabolite levels,blood metabolite measurement,GCST002443,12:21199607
rs12317268-<b>A</b>,4 x 10-60,(tetradecanedioate),0.83,'-,0.101 unit decrease,[0.089-0.113],SLCO1B1,Blood metabolite levels,blood metabolite measurement,GCST002443,12:21199607
rs1871395-<b>A</b>,2 x 10-52,(hexadecanedioate),0.83,'-,0.089 unit decrease,[0.077-0.101],SLCO1B1,Blood metabolite levels,blood metabolite measurement,GCST002443,12:21199381
rs12317268-<b>A</b>,2 x 10-45,(X-14626),0.84,'-,0.054 unit decrease,[0.046-0.062],SLCO1B1,Blood metabolite levels,blood metabolite measurement,GCST002443,12:21199607
rs4149056-<b>T</b>,9 x 10-44,(X-12456),0.83,'-,0.081 unit decrease,[0.069-0.093],SLCO1B1,Blood metabolite levels,blood metabolite measurement,GCST002443,12:21178615
rs4149056-<b>T</b>,3 x 10-32,(X-11491),0.83,'-,0.088 unit decrease,[0.072-0.104],SLCO1B1,Blood metabolite levels,blood metabolite measurement,GCST002443,12:21178615
rs1871395-<b>A</b>,4 x 10-31,(1-arachidonoylglycerophosphoinositol),0.84,'-,0.04 unit decrease,[0.034-0.046],SLCO1B1,Blood metabolite levels,blood metabolite measurement,GCST002443,12:21199381
rs4149056-<b>T</b>,1 x 10-18,"(4-androsten-3beta,17beta-diol disulfate 2)",0.84,'-,0.049 unit decrease,[0.037-0.061],SLCO1B1,Blood metabolite levels,blood metabolite measurement,GCST002443,12:21178615
rs4149056-<b>T</b>,3 x 10-18,(1-arachidonoylglycerophosphoethanolamine),0.84,'-,0.029 unit decrease,[0.023-0.035],SLCO1B1,Blood metabolite levels,blood metabolite measurement,GCST002443,12:21178615
rs12829704-<b>A</b>,9 x 10-21,(octadecanedioate),0.19,'-,0.042 unit decrease,[0.032-0.052],SLCO1B1,Blood metabolite levels,blood metabolite measurement,GCST002443,12:21235687
rs2657879-<b>A</b>,6 x 10-19,(gamma-glutamylglutamine),0.83,'-,0.024 unit increase,[0.018-0.03],"SPRYD4, GLS2",Blood metabolite levels,blood metabolite measurement,GCST002443,12:56471554
rs2657879-<b>A</b>,6 x 10-18,(glutamine),0.82,'-,0.015 unit increase,[0.011-0.019],"SPRYD4, GLS2",Blood metabolite levels,blood metabolite measurement,GCST002443,12:56471554
rs1498694-<b>A</b>,7 x 10-11,(phenylalanine),0.4,'-,0.008 unit increase,[0.006-0.01],PAH,Blood metabolite levels,blood metabolite measurement,GCST002443,12:102864098
rs3184504-<b>T</b>,6 x 10-18,(kynurenine),0.49,'-,0.015 unit increase,[0.011-0.019],"SH2B3, ATXN2",Blood metabolite levels,blood metabolite measurement,GCST002443,12:111446804
rs2066938-<b>A</b>,3 x 10-630,(butyrylcarnitine),0.74,'-,0.211 unit decrease,[0.2-0.22],UNC119B,Blood metabolite levels,blood metabolite measurement,GCST002443,12:120722812
rs8002180-<b>T</b>,8 x 10-23,(X-12244--N-acetylcarnosine),0.72,'-,0.024 unit decrease,[0.02-0.028],ABCC4,Blood metabolite levels,blood metabolite measurement,GCST002443,13:95270511
rs1260326-<b>T</b>,3 x 10-148,(glucose/mannose),0.41,'-,0.041 unit increase,[0.037-0.045],'-,Blood metabolite ratios,blood metabolite measurement,GCST002442,Mapping not available
rs200309784-<b>GA</b>,5 x 10-7,,0.206,'-,0.007 unit decrease,[0.0033-0.0107],LRP2,Serum creatinine levels,creatinine measurement,GCST006393,2:169347589
rs9895661-<b>T</b>,8 x 10-21,,0.462,'-,0.0108 unit decrease,[0.0081-0.0135],BCAS3,Serum creatinine levels,creatinine measurement,GCST006393,17:61379228
rs74183647-<b>C</b>,3 x 10-11,,0.455,'-,0.009 unit decrease,[0.0059-0.0121],NFATC1,Serum creatinine levels,creatinine measurement,GCST006393,18:79396171
rs17169194-<b>?</b>,9 x 10-7,,0.331,'-,0.0118 unit increase,[0.0071-0.0165],"UMAD1, RPA3",Serum creatinine levels,creatinine measurement,GCST006393,7:7641066
rs302972-<b>?</b>,3 x 10-6,,NR,'-,'-,'-,CMAHP,Creatinine levels in ischemic stroke,"creatinine measurement, Ischemic stroke",GCST003213,6:25120559
rs6911520-<b>?</b>,3 x 10-6,,NR,'-,'-,'-,LINC02537,Creatinine levels in ischemic stroke,"creatinine measurement, Ischemic stroke",GCST003213,6:43855987
rs41389746-<b>?</b>,2 x 10-6,,NR,'-,'-,'-,CDH13,Creatinine levels in ischemic stroke,"creatinine measurement, Ischemic stroke",GCST003213,16:82604613
rs2789047-<b>A</b>,1 x 10-7,,0.28,'-,0.053 unit decrease,[0.033-0.073],COX6A1P3,Peak creatinine levels in vancomycin therapy,"creatinine measurement, response to vancomycin",GCST002948,6:120868656
rs548873184-<b>A</b>,1 x 10-8,,0.001,'-,1.059693 mg/dl increase,[0.69-1.43],LINC00626,Creatinine levels,creatinine measurement,GCST004214,1:168785175
rs573421908-<b>A</b>,1 x 10-8,,0.0027,'-,0.7258836 mg/dl increase,[0.48-0.98],SLC35F3,Creatinine levels,creatinine measurement,GCST004214,1:234284757
rs62412107-<b>A</b>,2 x 10-8,,0.066,'-,0.15169783 mg/dl increase,[0.099-0.205],"MIR548I2, OR7E83P",Creatinine levels,creatinine measurement,GCST004214,4:9540731
rs3812036-<b>T</b>,1 x 10-10,,0.2301,'-,0.09276888 mg/dl increase,[0.065-0.121],SLC34A1,Creatinine levels,creatinine measurement,GCST004214,5:177386403
rs2352039-<b>A</b>,2 x 10-6,,0.156,'-,8.9 unit increase,[5.2-12.6],"PTGFR, MGC27382",Acute kidney injury in coronary artery bypass surgery (creatinine rise),"coronary artery bypass, creatinine measurement, Acute kidney injury",GCST002982,1:78354261
rs13317787-<b>A</b>,5 x 10-7,,0.028,'-,21.66 unit increase,[13.19-30.13],LMCD1-AS1,Acute kidney injury in coronary artery bypass surgery (creatinine rise),"coronary artery bypass, creatinine measurement, Acute kidney injury",GCST002982,3:8100265
rs10262995-<b>A</b>,2 x 10-7,,0.087,'-,12.84 unit increase,[7.98-17.7],BBS9,Acute kidney injury in coronary artery bypass surgery (creatinine rise),"coronary artery bypass, creatinine measurement, Acute kidney injury",GCST002982,7:33510429
rs2738787-<b>G</b>,1 x 10-11,,NR,'-,0.0296 unit decrease,[0.021-0.038],"RTEL1-TNFRSF6B, TNFRSF6B",Creatinine levels,creatinine measurement,GCST90019502,20:63697022
rs72708294-<b>A</b>,1 x 10-10,,NR,'-,0.046 unit increase,[0.032-0.06],"PMF1, PMF1-BGLAP",Creatinine levels,creatinine measurement,GCST90019502,1:156220572
rs115777572-<b>C</b>,2 x 10-10,,NR,'-,0.0408 unit decrease,[0.028-0.053],"FAM47E-STBD1, FAM47E",Creatinine levels,creatinine measurement,GCST90019502,4:76281157
rs62025168-<b>A</b>,2 x 10-44,,NR,'-,0.043 unit decrease,[0.037-0.049],"RNU6-953P, GATM",Creatinine levels,creatinine measurement,GCST90019502,15:45360080
rs507666-<b>A</b>,6 x 10-13,,NR,'-,0.0224 unit decrease,[0.016-0.028],ABO,Creatinine levels,creatinine measurement,GCST90019502,9:133273983
rs9887921-<b>T</b>,6 x 10-12,,NR,'-,0.0314 unit decrease,[0.022-0.04],"TCEA3, ZNF436-AS1",Creatinine levels,creatinine measurement,GCST90019502,1:23374318
rs34175245-<b>G</b>,4 x 10-12,,NR,'-,0.0297 unit decrease,[0.021-0.038],"ARID1A, RNU7-29P",Creatinine levels,creatinine measurement,GCST90019502,1:26675220
rs73167017-<b>A</b>,3 x 10-12,,NR,'-,0.0378 unit decrease,[0.027-0.048],"ADSL, SGSM3, SGSM3-AS1",Creatinine levels,creatinine measurement,GCST90019502,22:40383960
rs72704117-<b>T</b>,1 x 10-11,,NR,'-,0.0542 unit increase,[0.039-0.07],"THBS3-AS1, THBS3",Creatinine levels,creatinine measurement,GCST90019502,1:155205298
rs16874052-<b>G</b>,9 x 10-11,,NR,'-,0.0356 unit decrease,[0.025-0.046],"ERVH-1, PPARGC1A",Creatinine levels,creatinine measurement,GCST90019502,4:23734900
rs6657658-<b>C</b>,1 x 10-12,(Decadienoylcarnitine/Glutarylcarnitine),NR,'-,0.304258 unit increase,[0.22-0.39],"KRT8P28, S100A10",Urinary metabolite ratios in chronic kidney disease,"chronic kidney disease, urinary metabolite measurement",GCST005649,1:151967388
rs375811360-<b>G</b>,2 x 10-12,(Carnitine (free)/Propionylcarnitine),NR,'-,0.349493 unit decrease,[0.25-0.45],ALMS1P1,Urinary metabolite ratios in chronic kidney disease,"chronic kidney disease, urinary metabolite measurement",GCST005649,2:73643197
rs10178409-<b>T</b>,6 x 10-18,(Tryptophan/Acetylornithine),NR,'-,0.44248 unit increase,[0.34-0.54],"NAT8, ALMS1",Urinary metabolite ratios in chronic kidney disease,"chronic kidney disease, urinary metabolite measurement",GCST005649,2:73628380
rs10178409-<b>T</b>,7 x 10-18,(Acetylornithine/Propionylcarnitine),NR,'-,0.448751 unit decrease,[0.35-0.55],"NAT8, ALMS1",Urinary metabolite ratios in chronic kidney disease,"chronic kidney disease, urinary metabolite measurement",GCST005649,2:73628380
rs10178409-<b>T</b>,2 x 10-16,(Tyrosine/Acetylornithine),NR,'-,0.422951 unit increase,[0.32-0.52],"NAT8, ALMS1",Urinary metabolite ratios in chronic kidney disease,"chronic kidney disease, urinary metabolite measurement",GCST005649,2:73628380
rs12460876-<b>C</b>,2 x 10-23,(Lysine/Glutamine),NR,'-,0.415753 unit increase,[0.34-0.5],SLC7A9,Urinary metabolite ratios in chronic kidney disease,"chronic kidney disease, urinary metabolite measurement",GCST005649,19:32865985
rs12460876-<b>C</b>,3 x 10-22,(Lysine/Tyrosine),NR,'-,0.406924 unit increase,[0.33-0.49],SLC7A9,Urinary metabolite ratios in chronic kidney disease,"chronic kidney disease, urinary metabolite measurement",GCST005649,19:32865985
rs7252778-<b>C</b>,6 x 10-22,(Lysine/Threonine),NR,'-,0.402279 unit increase,[0.32-0.48],SLC7A9,Urinary metabolite ratios in chronic kidney disease,"chronic kidney disease, urinary metabolite measurement",GCST005649,19:32869463
rs12460876-<b>C</b>,2 x 10-19,(Lysine/Alanine),NR,'-,0.378875 unit increase,[0.3-0.46],SLC7A9,Urinary metabolite ratios in chronic kidney disease,"chronic kidney disease, urinary metabolite measurement",GCST005649,19:32865985
rs12460876-<b>C</b>,5 x 10-19,(Lysine/Glycine),NR,'-,0.36788 unit increase,[0.29-0.45],SLC7A9,Urinary metabolite ratios in chronic kidney disease,"chronic kidney disease, urinary metabolite measurement",GCST005649,19:32865985
rs2393778-<b>T</b>,3 x 10-14,"(Butyrylcarnitine, Isobutyrylcarnitine)",NR,'-,0.344447 unit decrease,[0.26-0.43],"UNC119B, MLEC",Fractional excretion of metabolites in chronic kidney disease,"chronic kidney disease, urinary metabolite measurement",GCST005666,12:120702516
rs35975406-<b>C</b>,1 x 10-18,(Lysine/Serine),NR,'-,0.373312 unit increase,[0.29-0.45],SLC7A9,Urinary metabolite ratios in chronic kidney disease,"chronic kidney disease, urinary metabolite measurement",GCST005649,19:32866527
rs12460876-<b>C</b>,3 x 10-17,(Lysine/Asparagine),NR,'-,0.356427 unit increase,[0.28-0.44],SLC7A9,Urinary metabolite ratios in chronic kidney disease,"chronic kidney disease, urinary metabolite measurement",GCST005649,19:32865985
rs12460876-<b>C</b>,8 x 10-17,(Lysine/Phenylalanine),NR,'-,0.351713 unit increase,[0.27-0.43],SLC7A9,Urinary metabolite ratios in chronic kidney disease,"chronic kidney disease, urinary metabolite measurement",GCST005649,19:32865985
rs12460876-<b>C</b>,9 x 10-17,(Lysine/Tryptophan),NR,'-,0.350727 unit increase,[0.27-0.43],SLC7A9,Urinary metabolite ratios in chronic kidney disease,"chronic kidney disease, urinary metabolite measurement",GCST005649,19:32865985
rs6587640-<b>T</b>,9 x 10-9,(Decadienoylcarnitine),NR,'-,0.248976 unit increase,[0.16-0.33],"KRT8P28, S100A10",Urinary metabolite levels in chronic kidney disease,"chronic kidney disease, urinary metabolite measurement",GCST005651,1:151982754
rs10178409-<b>T</b>,1 x 10-11,(Acetylornithine),NR,'-,0.342181 unit decrease,[0.24-0.44],"NAT8, ALMS1",Urinary metabolite levels in chronic kidney disease,"chronic kidney disease, urinary metabolite measurement",GCST005651,2:73628380
rs142864856-<b>TACAC</b>,4 x 10-8,(Glutamine),NR,'-,0.493745 unit decrease,[0.32-0.67],FABP5P10,Urinary metabolite levels in chronic kidney disease,"chronic kidney disease, urinary metabolite measurement",GCST005651,2:151100757
rs12634709-<b>T</b>,4 x 10-8,(Decanoylcarnitine),NR,'-,0.297105 unit increase,[0.19-0.4],Metazoa_SRP,Urinary metabolite levels in chronic kidney disease,"chronic kidney disease, urinary metabolite measurement",GCST005651,3:59603270
rs112201728-<b>T</b>,5 x 10-8,"(Butyrylcarnitine, Isobutyrylcarnitine)",NR,'-,0.389716 unit decrease,[0.25-0.53],SLC22A1,Urinary metabolite levels in chronic kidney disease,"chronic kidney disease, urinary metabolite measurement",GCST005651,6:160130454
rs1317947-<b>A</b>,5 x 10-8,(Alanine),NR,'-,0.232435 unit increase,[0.15-0.32],MMP20,Urinary metabolite levels in chronic kidney disease,"chronic kidney disease, urinary metabolite measurement",GCST005651,11:102617342
rs12460876-<b>C</b>,5 x 10-12,(Lysine),NR,'-,0.290828 unit increase,[0.21-0.37],SLC7A9,Urinary metabolite levels in chronic kidney disease,"chronic kidney disease, urinary metabolite measurement",GCST005651,19:32865985
rs447707-<b>G</b>,5 x 10-8,(Octanoylcarnitine),NR,'-,0.513646 unit decrease,[0.33-0.7],"NPHS1, KIRREL2",Urinary metabolite levels in chronic kidney disease,"chronic kidney disease, urinary metabolite measurement",GCST005651,19:35856498
rs6022039-<b>T</b>,3 x 10-8,(Serotonin),NR,'-,0.549885 unit increase,[0.36-0.74],LINC01524,Urinary metabolite levels in chronic kidney disease,"chronic kidney disease, urinary metabolite measurement",GCST005651,20:52676385
rs11662622-<b>G</b>,3 x 10-8,(Lysine),NR,'-,0.258826 unit decrease,[0.17-0.35],'-,Fractional excretion of metabolites in chronic kidney disease,"chronic kidney disease, urinary metabolite measurement",GCST005666,18:65592400
rs12460876-<b>C</b>,2 x 10-9,(Lysine),NR,'-,0.253759 unit increase,[0.17-0.34],SLC7A9,Fractional excretion of metabolites in chronic kidney disease,"chronic kidney disease, urinary metabolite measurement",GCST005666,19:32865985
rs72881923-<b>C</b>,4 x 10-8,(Dodecanoylcarnitine),NR,'-,0.264461 unit increase,[0.17-0.36],'-,Fractional excretion of metabolites in chronic kidney disease,"chronic kidney disease, urinary metabolite measurement",GCST005666,6:67286779
rs6977081-<b>T</b>,1 x 10-32,(1-methylhistamine),0.35,'-,0.381 unit decrease,[0.32-0.44],AOC1,Urinary metabolite levels in chronic kidney disease,"chronic kidney disease, urinary metabolite measurement",GCST009733,7:150845427
rs4921914-<b>C</b>,1 x 10-11,(1-methylurate),0.22,'-,0.405 unit decrease,[0.29-0.52],NAT2,Urinary metabolite levels in chronic kidney disease,"chronic kidney disease, urinary metabolite measurement",GCST009733,8:18414928
rs1495741-<b>G</b>,6 x 10-21,(1-methylxanthine),0.22,'-,0.589 unit decrease,[0.47-0.71],NAT2,Urinary metabolite levels in chronic kidney disease,"chronic kidney disease, urinary metabolite measurement",GCST009733,8:18415371
rs1047891-<b>A</b>,3 x 10-22,(2-methylbutyrylglycine),0.33,'-,0.224 unit increase,[0.18-0.27],CPS1,Urinary metabolite levels in chronic kidney disease,"chronic kidney disease, urinary metabolite measurement",GCST009733,2:210675783
rs7849270-<b>A</b>,6 x 10-30,(2-methylmalonylcarnitine (C4-DC)),0.28,'-,0.158 unit decrease,[0.13-0.19],PTPA,Urinary metabolite levels in chronic kidney disease,"chronic kidney disease, urinary metabolite measurement",GCST009733,9:129112362
rs55758160-<b>G</b>,1 x 10-55,(2'-O-methylcytidine),0.39,'-,0.302 unit increase,[0.26-0.34],PHYHD1,Urinary metabolite levels in chronic kidney disease,"chronic kidney disease, urinary metabolite measurement",GCST009733,9:128922736
rs231976-<b>G</b>,2 x 10-19,(3-hydroxyindolin-2-one sulfate),0.45,'-,0.342 unit increase,[0.27-0.42],NUPR1,Urinary metabolite levels in chronic kidney disease,"chronic kidney disease, urinary metabolite measurement",GCST009733,16:28534266
rs11133665-<b>A</b>,1 x 10-15,(3-hydroxykynurenine),0.27,'-,0.457 unit decrease,[0.35-0.57],"CTD-3080P12.3, SLC6A19",Urinary metabolite levels in chronic kidney disease,"chronic kidney disease, urinary metabolite measurement",GCST009733,5:1188170
rs1047891-<b>A</b>,4 x 10-14,(3-methylcrotonylglycine),0.33,'-,0.246 unit increase,[0.18-0.31],CPS1,Urinary metabolite levels in chronic kidney disease,"chronic kidney disease, urinary metabolite measurement",GCST009733,2:210675783
rs73224656-<b>A</b>,4 x 10-43,(3-methylcytidine),0.13,'-,0.304 unit increase,[0.26-0.35],"BST1, FAM200B",Urinary metabolite levels in chronic kidney disease,"chronic kidney disease, urinary metabolite measurement",GCST009733,4:15698170
rs1047891-<b>A</b>,3 x 10-25,(3-methylglutaconate),0.33,'-,0.226 unit increase,[0.18-0.27],CPS1,Urinary metabolite levels in chronic kidney disease,"chronic kidney disease, urinary metabolite measurement",GCST009733,2:210675783
rs820503-<b>A</b>,3 x 10-22,(3-methylglutaconate),0.14,'-,0.292 unit decrease,[0.23-0.35],"RPS3AP54, RNF2P1",Urinary metabolite levels in chronic kidney disease,"chronic kidney disease, urinary metabolite measurement",GCST009733,9:6667928
rs1047891-<b>A</b>,5 x 10-26,(3-methylglutarate/2-methylglutarate),0.33,'-,0.335 unit increase,[0.27-0.4],CPS1,Urinary metabolite levels in chronic kidney disease,"chronic kidney disease, urinary metabolite measurement",GCST009733,2:210675783
rs820503-<b>A</b>,2 x 10-19,(3-methylglutarate/2-methylglutarate),0.14,'-,0.398 unit decrease,[0.31-0.48],"RPS3AP54, RNF2P1",Urinary metabolite levels in chronic kidney disease,"chronic kidney disease, urinary metabolite measurement",GCST009733,9:6667928
rs7094385-<b>G</b>,4 x 10-21,(4-ureidobutyrate),0.22,'-,0.268 unit increase,[0.21-0.32],DHTKD1,Urinary metabolite levels in chronic kidney disease,"chronic kidney disease, urinary metabolite measurement",GCST009733,10:12091253
rs35246381-<b>C</b>,6 x 10-24,(5-acetylamino-6-amino-3-methyluracil),0.22,'-,0.534 unit increase,[0.43-0.64],NAT2,Urinary metabolite levels in chronic kidney disease,"chronic kidney disease, urinary metabolite measurement",GCST009733,8:18415025
rs7683000-<b>G</b>,8 x 10-26,(2'-deoxyguanosine),0.17,'-,0.479 unit decrease,[0.39-0.57],FBXL5,Urinary metabolite levels in chronic kidney disease,"chronic kidney disease, urinary metabolite measurement",GCST009733,4:15645451
rs12555901-<b>T</b>,3 x 10-37,(2'-O-methyluridine),0.39,'-,0.626 unit increase,[0.53-0.72],PHYHD1,Urinary metabolite levels in chronic kidney disease,"chronic kidney disease, urinary metabolite measurement",GCST009733,9:128937261
rs37369-<b>T</b>,6 x 10-119,(3-aminoisobutyrate),0.08,'-,2.114 unit increase,[1.94-2.29],AGXT2,Urinary metabolite levels in chronic kidney disease,"chronic kidney disease, urinary metabolite measurement",GCST009733,5:35037010
rs11613331-<b>G</b>,5 x 10-15,(3-aminoisobutyrate),0.46,'-,0.446 unit decrease,[0.33-0.56],SLC6A13,Urinary metabolite levels in chronic kidney disease,"chronic kidney disease, urinary metabolite measurement",GCST009733,12:242301
rs1047891-<b>A</b>,2 x 10-21,(3-methylglutarylcarnitine (2)),0.33,'-,0.322 unit increase,[0.26-0.39],CPS1,Urinary metabolite levels in chronic kidney disease,"chronic kidney disease, urinary metabolite measurement",GCST009733,2:210675783
rs820503-<b>A</b>,2 x 10-18,(3-methylglutarylcarnitine (2)),0.14,'-,0.407 unit decrease,[0.31-0.5],"RPS3AP54, RNF2P1",Urinary metabolite levels in chronic kidney disease,"chronic kidney disease, urinary metabolite measurement",GCST009733,9:6667928
rs4921915-<b>G</b>,1 x 10-19,(4-acetamidobutanoate),0.22,'-,0.163 unit increase,[0.13-0.2],NAT2,Urinary metabolite levels in chronic kidney disease,"chronic kidney disease, urinary metabolite measurement",GCST009733,8:18414956
rs3980014-<b>C</b>,1 x 10-44,(4-guanidinobutanoate),0.43,'-,0.43 unit increase,[0.37-0.49],DNAJC16,Urinary metabolite levels in chronic kidney disease,"chronic kidney disease, urinary metabolite measurement",GCST009733,1:15549419
rs2688412-<b>A</b>,3 x 10-11,(4-hydroxyphenylpyruvate),0.13,'-,0.533 unit increase,[0.38-0.69],PSMD9,Urinary metabolite levels in chronic kidney disease,"chronic kidney disease, urinary metabolite measurement",GCST009733,12:121911152
rs35246381-<b>C</b>,1 x 10-72,(5-acetylamino-6-formylamino-3-methyluracil),0.23,'-,1.141 unit increase,[1.02-1.26],NAT2,Urinary metabolite levels in chronic kidney disease,"chronic kidney disease, urinary metabolite measurement",GCST009733,8:18415025
rs37369-<b>T</b>,1 x 10-14,(5-aminovalerate),0.08,'-,0.632 unit increase,[0.47-0.79],AGXT2,Urinary metabolite levels in chronic kidney disease,"chronic kidney disease, urinary metabolite measurement",GCST009733,5:35037010
rs12460876-<b>C</b>,2 x 10-23,(5-hydroxylysine),0.38,'-,0.65 unit increase,[0.52-0.78],SLC7A9,Urinary metabolite levels in chronic kidney disease,"chronic kidney disease, urinary metabolite measurement",GCST009733,19:32865985
rs1706821-<b>A</b>,8 x 10-25,(adenosine),0.35,'-,0.289 unit increase,[0.23-0.34],SHF,Urinary metabolite levels in chronic kidney disease,"chronic kidney disease, urinary metabolite measurement",GCST009733,15:45184814
rs1165187-<b>C</b>,1 x 10-39,"(adenosine 3',5'-cyclic monophosphate (cAMP))",0.25,'-,0.219 unit decrease,[0.19-0.25],SLC17A3,Urinary metabolite levels in chronic kidney disease,"chronic kidney disease, urinary metabolite measurement",GCST009733,6:25851141
rs12611275-<b>A</b>,2 x 10-18,(alpha-CEHC glucuronide),0.27,'-,0.397 unit decrease,[0.31-0.49],"CLEC4O, CYP4F36P",Urinary metabolite levels in chronic kidney disease,"chronic kidney disease, urinary metabolite measurement",GCST009733,19:15868125
rs55744319-<b>A</b>,2 x 10-15,(alpha-CEHC sulfate),0.27,'-,0.422 unit decrease,[0.32-0.53],"CLEC4O, CYP4F36P",Urinary metabolite levels in chronic kidney disease,"chronic kidney disease, urinary metabolite measurement",GCST009733,19:15871011
rs34670419-<b>T</b>,2 x 10-12,(andro steroid monosulfate C19H28O6S (1)),0.03,'-,1.162 unit increase,[0.84-1.49],ZKSCAN5,Urinary metabolite levels in chronic kidney disease,"chronic kidney disease, urinary metabolite measurement",GCST009733,7:99533211
rs2972516-<b>T</b>,4 x 10-20,"(androstenediol (3beta,17beta))",0.17,'-,0.8 unit decrease,[0.63-0.97],"BSPH1, SULT2A1",Urinary metabolite levels in chronic kidney disease,"chronic kidney disease, urinary metabolite measurement",GCST009733,19:47962055
rs7108196-<b>A</b>,3 x 10-25,(beta-citrylglutamate),0.15,'-,0.272 unit decrease,[0.22-0.32],"UBTFL1, NAALAD2",Urinary metabolite levels in chronic kidney disease,"chronic kidney disease, urinary metabolite measurement",GCST009733,11:90107954
rs6666886-<b>G</b>,6 x 10-31,(beta-guanidinopropanoate),0.36,'-,1.013 unit decrease,[0.84-1.19],DNAJC16,Urinary metabolite levels in chronic kidney disease,"chronic kidney disease, urinary metabolite measurement",GCST009733,1:15587837
rs6425194-<b>C</b>,2 x 10-15,(cysteinylglycine),0.33,'-,0.3 unit decrease,[0.23-0.37],"SRP14P4, GM2AP2",Urinary metabolite levels in chronic kidney disease,"chronic kidney disease, urinary metabolite measurement",GCST009733,1:171358944
