Variant and risk allele,P-value,P-value annotation,RAF,OR,Beta,CI,Mapped gene,Reported trait,Trait(s),Study accession,Location
chr1:214362046-<b>?</b>,5 x 10-7,(conditional),NR,'-,0.15113 unit decrease,[0.092-0.21],'-,Type 2 diabetes,type II diabetes mellitus,GCST010555,Mapping not available
chr2:25635264-<b>?</b>,2 x 10-9,(conditional),NR,'-,0.0345313 unit increase,[0.023-0.046],'-,Type 2 diabetes,type II diabetes mellitus,GCST010555,Mapping not available
chr2:43227262-<b>?</b>,1 x 10-18,(conditional),NR,'-,0.0454739 unit increase,[0.035-0.056],'-,Type 2 diabetes,type II diabetes mellitus,GCST010555,Mapping not available
chr2:43432975-<b>?</b>,5 x 10-8,(conditional),NR,'-,0.0311244 unit decrease,[0.02-0.042],'-,Type 2 diabetes,type II diabetes mellitus,GCST010555,Mapping not available
chr2:65279805-<b>?</b>,2 x 10-12,(conditional),NR,'-,0.036803 unit decrease,[0.027-0.047],'-,Type 2 diabetes,type II diabetes mellitus,GCST010555,Mapping not available
chr2:65574192-<b>?</b>,3 x 10-6,(conditional),NR,'-,0.0741047 unit increase,[0.043-0.105],'-,Type 2 diabetes,type II diabetes mellitus,GCST010555,Mapping not available
chr2:65665641-<b>?</b>,7 x 10-12,(conditional),NR,'-,0.0403627 unit increase,[0.029-0.052],'-,Type 2 diabetes,type II diabetes mellitus,GCST010555,Mapping not available
chr2:147905651-<b>?</b>,2 x 10-8,(conditional),NR,'-,0.0354079 unit decrease,[0.023-0.048],'-,Type 2 diabetes,type II diabetes mellitus,GCST010555,Mapping not available
chr2:158449081-<b>?</b>,2 x 10-9,(conditional),NR,'-,0.156277 unit decrease,[0.11-0.21],'-,Type 2 diabetes,type II diabetes mellitus,GCST010555,Mapping not available
chr2:161147528-<b>?</b>,7 x 10-37,(conditional),NR,'-,0.0760946 unit increase,[0.064-0.088],'-,Type 2 diabetes,type II diabetes mellitus,GCST010555,Mapping not available
chr2:161263858-<b>?</b>,2 x 10-15,(conditional),NR,'-,0.593655 unit decrease,[0.45-0.74],'-,Type 2 diabetes,type II diabetes mellitus,GCST010555,Mapping not available
chr2:165501747-<b>?</b>,2 x 10-7,(conditional),NR,'-,0.0687732 unit increase,[0.043-0.094],'-,Type 2 diabetes,type II diabetes mellitus,GCST010555,Mapping not available
chr2:165513091-<b>?</b>,9 x 10-23,(conditional),NR,'-,0.0603543 unit decrease,[0.048-0.072],'-,Type 2 diabetes,type II diabetes mellitus,GCST010555,Mapping not available
chr2:165821268-<b>?</b>,8 x 10-6,(conditional),NR,'-,0.0298531 unit decrease,[0.017-0.043],'-,Type 2 diabetes,type II diabetes mellitus,GCST010555,Mapping not available
chr2:227083411-<b>?</b>,9 x 10-49,(conditional),NR,'-,0.0823226 unit increase,[0.071-0.093],'-,Type 2 diabetes,type II diabetes mellitus,GCST010555,Mapping not available
chr3:12488882-<b>?</b>,3 x 10-20,(conditional),NR,'-,0.0485147 unit decrease,[0.038-0.059],'-,Type 2 diabetes,type II diabetes mellitus,GCST010555,Mapping not available
chr3:23589676-<b>?</b>,5 x 10-12,(conditional),NR,'-,0.0960652 unit decrease,[0.069-0.123],'-,Type 2 diabetes,type II diabetes mellitus,GCST010555,Mapping not available
chr3:54575859-<b>?</b>,7 x 10-8,(conditional),NR,'-,0.221374 unit increase,[0.14-0.3],'-,Type 2 diabetes,type II diabetes mellitus,GCST010555,Mapping not available
chr3:151993809-<b>?</b>,1 x 10-13,(conditional),NR,'-,0.0422151 unit increase,[0.031-0.053],'-,Type 2 diabetes,type II diabetes mellitus,GCST010555,Mapping not available
chr3:152450489-<b>?</b>,6 x 10-10,(conditional),NR,'-,0.084844 unit increase,[0.058-0.112],'-,Type 2 diabetes,type II diabetes mellitus,GCST010555,Mapping not available
chr3:170709193-<b>?</b>,2 x 10-25,(conditional),NR,'-,0.057187 unit increase,[0.046-0.068],'-,Type 2 diabetes,type II diabetes mellitus,GCST010555,Mapping not available
chr3:185514393-<b>?</b>,2 x 10-79,(conditional),NR,'-,0.102124 unit increase,[0.092-0.113],'-,Type 2 diabetes,type II diabetes mellitus,GCST010555,Mapping not available
chr3:185830488-<b>?</b>,2 x 10-8,(conditional),NR,'-,0.0370372 unit increase,[0.024-0.05],'-,Type 2 diabetes,type II diabetes mellitus,GCST010555,Mapping not available
chr3:186675277-<b>?</b>,1 x 10-11,(conditional),NR,'-,0.072295 unit decrease,[0.051-0.093],'-,Type 2 diabetes,type II diabetes mellitus,GCST010555,Mapping not available
chr4:1193722-<b>?</b>,1 x 10-6,(conditional),NR,'-,0.116676 unit increase,[0.07-0.164],'-,Type 2 diabetes,type II diabetes mellitus,GCST010555,Mapping not available
chr4:17595536-<b>?</b>,2 x 10-6,(conditional),NR,'-,0.0682823 unit decrease,[0.04-0.097],'-,Type 2 diabetes,type II diabetes mellitus,GCST010555,Mapping not available
chr4:17922866-<b>?</b>,3 x 10-8,(conditional),NR,'-,0.0377255 unit increase,[0.024-0.051],'-,Type 2 diabetes,type II diabetes mellitus,GCST010555,Mapping not available
chr4:103895317-<b>?</b>,8 x 10-15,(conditional),NR,'-,0.0386051 unit decrease,[0.029-0.048],'-,Type 2 diabetes,type II diabetes mellitus,GCST010555,Mapping not available
chr4:153025603-<b>?</b>,1 x 10-6,(conditional),NR,'-,0.0453796 unit increase,[0.027-0.064],'-,Type 2 diabetes,type II diabetes mellitus,GCST010555,Mapping not available
chr5:14717795-<b>?</b>,3 x 10-12,(conditional),NR,'-,0.0657248 unit increase,[0.047-0.084],'-,Type 2 diabetes,type II diabetes mellitus,GCST010555,Mapping not available
chr5:14768766-<b>?</b>,7 x 10-8,(conditional),NR,'-,0.105771 unit decrease,[0.067-0.144],'-,Type 2 diabetes,type II diabetes mellitus,GCST010555,Mapping not available
chr5:14788344-<b>?</b>,2 x 10-13,(conditional),NR,'-,0.0381988 unit decrease,[0.028-0.048],'-,Type 2 diabetes,type II diabetes mellitus,GCST010555,Mapping not available
chr5:14896794-<b>?</b>,1 x 10-6,(conditional),NR,'-,0.104123 unit decrease,[0.062-0.146],'-,Type 2 diabetes,type II diabetes mellitus,GCST010555,Mapping not available
chr5:50328197-<b>?</b>,5 x 10-6,(conditional),NR,'-,0.293055 unit decrease,[0.17-0.42],'-,Type 2 diabetes,type II diabetes mellitus,GCST010555,Mapping not available
chr5:51791225-<b>?</b>,2 x 10-8,(conditional),NR,'-,0.0288864 unit decrease,[0.019-0.039],'-,Type 2 diabetes,type II diabetes mellitus,GCST010555,Mapping not available
chr5:52110814-<b>?</b>,7 x 10-7,(conditional),NR,'-,0.0264636 unit decrease,[0.016-0.037],'-,Type 2 diabetes,type II diabetes mellitus,GCST010555,Mapping not available
chr5:55806751-<b>?</b>,9 x 10-48,(conditional),NR,'-,0.0877071 unit increase,[0.076-0.1],'-,Type 2 diabetes,type II diabetes mellitus,GCST010555,Mapping not available
chr5:55848972-<b>?</b>,2 x 10-11,(conditional),NR,'-,0.0402532 unit decrease,[0.029-0.052],'-,Type 2 diabetes,type II diabetes mellitus,GCST010555,Mapping not available
chr5:55861786-<b>?</b>,5 x 10-29,(conditional),NR,'-,0.071762 unit decrease,[0.059-0.084],'-,Type 2 diabetes,type II diabetes mellitus,GCST010555,Mapping not available
chr5:102338739-<b>?</b>,1 x 10-24,(conditional),NR,'-,0.331543 unit increase,[0.27-0.39],'-,Type 2 diabetes,type II diabetes mellitus,GCST010555,Mapping not available
chr5:134151809-<b>?</b>,6 x 10-10,(conditional),NR,'-,0.419052 unit decrease,[0.29-0.55],'-,Type 2 diabetes,type II diabetes mellitus,GCST010555,Mapping not available
chr5:158477522-<b>?</b>,2 x 10-15,(conditional),NR,'-,0.526349 unit decrease,[0.4-0.66],'-,Type 2 diabetes,type II diabetes mellitus,GCST010555,Mapping not available
chr6:7269548-<b>?</b>,6 x 10-11,(conditional),NR,'-,0.040531 unit decrease,[0.028-0.053],'-,Type 2 diabetes,type II diabetes mellitus,GCST010555,Mapping not available
chr6:20601020-<b>?</b>,8 x 10-124,(conditional),NR,'-,0.186535 unit decrease,[0.17-0.2],'-,Type 2 diabetes,type II diabetes mellitus,GCST010555,Mapping not available
chr6:20607784-<b>?</b>,3 x 10-20,(conditional),NR,'-,0.0588099 unit increase,[0.046-0.071],'-,Type 2 diabetes,type II diabetes mellitus,GCST010555,Mapping not available
chr6:20719393-<b>?</b>,1 x 10-47,(conditional),NR,'-,0.12151 unit increase,[0.11-0.14],'-,Type 2 diabetes,type II diabetes mellitus,GCST010555,Mapping not available
chr6:31029282-<b>?</b>,6 x 10-13,(conditional),NR,'-,0.0972751 unit decrease,[0.071-0.124],'-,Type 2 diabetes,type II diabetes mellitus,GCST010555,Mapping not available
chr6:31475563-<b>?</b>,2 x 10-22,(conditional),NR,'-,0.159055 unit decrease,[0.13-0.19],'-,Type 2 diabetes,type II diabetes mellitus,GCST010555,Mapping not available
chr6:39033168-<b>?</b>,2 x 10-7,(conditional),NR,'-,0.0440738 unit decrease,[0.028-0.061],'-,Type 2 diabetes,type II diabetes mellitus,GCST010555,Mapping not available
chr6:39281456-<b>?</b>,1 x 10-9,(conditional),NR,'-,0.045422 unit increase,[0.031-0.06],'-,Type 2 diabetes,type II diabetes mellitus,GCST010555,Mapping not available
rs679992-<b>T</b>,1 x 10-6,(AA),0.5,1.09,'-,[1.05-1.13],RGS7,Type 2 diabetes,type II diabetes mellitus,GCST002560,1:241024982
rs12613372-<b>G</b>,2 x 10-7,(AA),0.07,1.24,'-,[1.14-1.34],"GALNT14, CAPN13",Type 2 diabetes,type II diabetes mellitus,GCST002560,2:30845153
rs2244020-<b>G</b>,1 x 10-6,(AA),0.69,1.11,'-,[1.07-1.16],"ZDHHC20P2, FGFR3P1",Type 2 diabetes,type II diabetes mellitus,GCST002560,6:31379674
rs10231619-<b>T</b>,4 x 10-6,(AA),0.74,1.13,'-,[1.07-1.18],HECW1,Type 2 diabetes,type II diabetes mellitus,GCST002560,7:43280995
rs7003257-<b>T</b>,9 x 10-6,(AA),0.73,1.1,'-,[1.06-1.15],CPA6,Type 2 diabetes,type II diabetes mellitus,GCST002560,8:67701155
rs17359493-<b>G</b>,1 x 10-7,(AA),0.22,1.13,'-,[1.08-1.18],INTS8,Type 2 diabetes,type II diabetes mellitus,GCST002560,8:94844683
rs7903146-<b>T</b>,5 x 10-44,(AA),0.3,1.33,'-,[1.28-1.39],TCF7L2,Type 2 diabetes,type II diabetes mellitus,GCST002560,10:112998590
rs3842770-<b>A</b>,3 x 10-8,(AA),0.23,1.14,'-,[1.09-1.19],INS-IGF2,Type 2 diabetes,type II diabetes mellitus,GCST002560,11:2157440
rs11043007-<b>G</b>,1 x 10-7,(AA),0.81,1.19,'-,[1.11-1.26],"ASCL2, MIR4686",Type 2 diabetes,type II diabetes mellitus,GCST002560,11:2183058
rs2283228-<b>A</b>,1 x 10-10,(AA),0.89,1.2,'-,[1.14-1.27],KCNQ1,Type 2 diabetes,type II diabetes mellitus,GCST002560,11:2828300
rs343092-<b>T</b>,9 x 10-9,(AA),0.81,1.16,'-,[1.1-1.22],"HMGA2-AS1, HMGA2",Type 2 diabetes,type II diabetes mellitus,GCST002560,12:65857160
rs335810-<b>A</b>,7 x 10-6,(AA),0.69,1.1,'-,[1.06-1.15],FOXB1,Type 2 diabetes,type II diabetes mellitus,GCST002560,15:60076007
rs2244020-<b>G</b>,7 x 10-9,,0.69,1.09,'-,[1.06-1.13],"ZDHHC20P2, FGFR3P1",Type 2 diabetes,type II diabetes mellitus,GCST002560,6:31379674
rs17359493-<b>G</b>,1 x 10-7,,0.22,1.1,'-,[1.06-1.13],INTS8,Type 2 diabetes,type II diabetes mellitus,GCST002560,8:94844683
rs7903146-<b>T</b>,4 x 10-94,,0.3,1.36,'-,[1.32-1.40],TCF7L2,Type 2 diabetes,type II diabetes mellitus,GCST002560,10:112998590
rs2283228-<b>A</b>,5 x 10-13,,0.89,1.19,'-,[1.13-1.24],KCNQ1,Type 2 diabetes,type II diabetes mellitus,GCST002560,11:2828300
rs343092-<b>T</b>,3 x 10-12,,0.81,1.14,'-,[1.10-1.19],"HMGA2-AS1, HMGA2",Type 2 diabetes,type II diabetes mellitus,GCST002560,12:65857160
rs2290402-<b>?</b>,7 x 10-6,(AA),NR,'-,'-,'-,TMEM175,Type 2 diabetes,type II diabetes mellitus,GCST002560,4:947730
rs231356-<b>T</b>,4 x 10-8,,0.27,1.09,'-,[1.06-1.13],"KCNQ1, KCNQ1OT1",Type 2 diabetes,type II diabetes mellitus,GCST002560,11:2684113
rs335810-<b>A</b>,7 x 10-6,,0.69,1.1,'-,[1.06-1.15],FOXB1,Type 2 diabetes,type II diabetes mellitus,GCST002560,15:60076007
rs864745-<b>T</b>,5 x 10-14,,0.5,1.1,'-,[1.07-1.13],JAZF1,Type 2 diabetes,type II diabetes mellitus,GCST000167,7:28140937
rs12779790-<b>G</b>,1 x 10-10,,0.18,1.11,'-,[1.07-1.14],"RN7SL198P, CDC123",Type 2 diabetes,type II diabetes mellitus,GCST000167,10:12286011
rs7961581-<b>C</b>,1 x 10-9,,0.27,1.09,'-,[1.06-1.12],TSPAN8,Type 2 diabetes,type II diabetes mellitus,GCST000167,12:71269322
rs7578597-<b>T</b>,1 x 10-9,,0.9,1.15,'-,[1.10-1.20],THADA,Type 2 diabetes,type II diabetes mellitus,GCST000167,2:43505684
rs7020996-<b>C</b>,2 x 10-7,,NR,1.26,'-,[1.15-1.38],CDKN2B-AS1,Type 2 diabetes,type II diabetes mellitus,GCST000167,9:22129580
rs7903146-<b>T</b>,3 x 10-23,,NR,1.37,'-,[1.28-1.47],TCF7L2,Type 2 diabetes,type II diabetes mellitus,GCST000167,10:112998590
rs9472138-<b>T</b>,4 x 10-6,,0.28,1.06,'-,[1.04-1.09],"VEGFA, LINC02537",Type 2 diabetes,type II diabetes mellitus,GCST000167,6:43844025
rs10923931-<b>T</b>,4 x 10-8,,0.11,1.13,'-,[1.08-1.17],NOTCH2,Type 2 diabetes,type II diabetes mellitus,GCST000167,1:119975336
rs1153188-<b>A</b>,2 x 10-7,,0.73,1.08,'-,[1.05-1.11],"VDAC1P5, DCD",Type 2 diabetes,type II diabetes mellitus,GCST000167,12:54705212
rs17036101-<b>G</b>,2 x 10-7,,0.93,1.15,'-,[1.10-1.21],"GSTM5P1, SYN2",Type 2 diabetes,type II diabetes mellitus,GCST000167,3:12236345
rs4402960-<b>T</b>,8 x 10-8,,NR,1.17,'-,[1.10-1.25],IGF2BP2,Type 2 diabetes,type II diabetes mellitus,GCST000167,3:185793899
rs6931514-<b>G</b>,1 x 10-11,,NR,1.25,'-,[1.17-1.33],CDKAL1,Type 2 diabetes,type II diabetes mellitus,GCST000167,6:20703721
rs5015480-<b>C</b>,7 x 10-8,,NR,1.17,'-,[1.11-1.24],"HHEX, Y_RNA",Type 2 diabetes,type II diabetes mellitus,GCST000167,10:92705802
rs5215-<b>C</b>,4 x 10-7,,NR,1.16,'-,[1.09-1.23],'-,Type 2 diabetes,type II diabetes mellitus,GCST000167,Mapping not available
rs8050136-<b>A</b>,7 x 10-6,,NR,1.15,'-,[1.09-1.22],FTO,Type 2 diabetes,type II diabetes mellitus,GCST000167,16:53782363
rs4607103-<b>C</b>,1 x 10-8,,0.76,1.09,'-,[1.06-1.12],ADAMTS9-AS2,Type 2 diabetes,type II diabetes mellitus,GCST000167,3:64726228
rs13424957-<b>?</b>,3 x 10-6,(T2D),0.81,1.242236,'-,[1.14-1.36],"RNA5SP111, RNA5SP110",Type 2 diabetes,type II diabetes mellitus,GCST000976,2:164893880
rs7901695-<b>?</b>,1 x 10-6,(T2D),0.45,1.1947432,'-,[1.11-1.28],TCF7L2,Type 2 diabetes,type II diabetes mellitus,GCST000976,10:112994329
rs7903146-<b>T</b>,3 x 10-19,(Punjabi Sikhs),0.31,1.44,'-,[1.33 - 1.56],TCF7L2,Type 2 diabetes,type II diabetes mellitus,GCST001809,10:112998590
rs9552911-<b>G</b>,2 x 10-8,(Punjabi Sikhs),0.93,1.49,'-,[1.30-1.72],"SGCG, SACS",Type 2 diabetes,type II diabetes mellitus,GCST001809,13:23290518
rs17053082-<b>T</b>,4 x 10-7,(Punjabi Sikhs),0.1,1.49,'-,[1.28 - 1.73],SGCD,Type 2 diabetes,type II diabetes mellitus,GCST001809,5:155967220
rs6426514-<b>A</b>,2 x 10-6,(Punjabi Sikhs),0.06,1.51,'-,[1.27 - 1.78],RHOU,Type 2 diabetes,type II diabetes mellitus,GCST001809,1:228744368
rs4527850-<b>T</b>,2 x 10-6,(Punjabi Sikhs),0.75,1.23,'-,[1.13 - 1.34],"CCN4, TG",Type 2 diabetes,type II diabetes mellitus,GCST001809,8:133184606
rs623323-<b>T</b>,4 x 10-6,(Punjabi Sikhs),0.15,1.28,'-,[1.15 - 1.42],"NXN, MRM3",Type 2 diabetes,type II diabetes mellitus,GCST001809,17:796780
rs1470579-<b>C</b>,5 x 10-6,(Punjabi Sikhs),0.41,1.19,'-,[1.11-1.28],IGF2BP2,Type 2 diabetes,type II diabetes mellitus,GCST001809,3:185811292
rs7903146-<b>T</b>,6 x 10-22,(All Punjabi),0.31,1.3,'-,[1.23 - 1.37],TCF7L2,Type 2 diabetes,type II diabetes mellitus,GCST001809,10:112998590
rs17053082-<b>T</b>,4 x 10-7,(All Punjabi),0.1,1.49,'-,[1.28 - 1.73],SGCD,Type 2 diabetes,type II diabetes mellitus,GCST001809,5:155967220
rs1470579-<b>C</b>,4 x 10-7,(All Punjabi),0.41,1.14,'-,[1.09-1.20],IGF2BP2,Type 2 diabetes,type II diabetes mellitus,GCST001809,3:185811292
rs7903146-<b>T</b>,3 x 10-35,(South Asians),0.3,1.15,'-,[1.13 - 1.18],TCF7L2,Type 2 diabetes,type II diabetes mellitus,GCST001809,10:112998590
rs1470579-<b>C</b>,4 x 10-9,(South Asians),0.45,1.06,'-,[1.04-1.09],IGF2BP2,Type 2 diabetes,type II diabetes mellitus,GCST001809,3:185811292
rs328506-<b>C</b>,2 x 10-6,(South Asians),0.8,1.11,'-,[1.06-1.15],"HMGB1P1, RBM38",Type 2 diabetes,type II diabetes mellitus,GCST001809,20:57454548
rs7903146-<b>T</b>,2 x 10-38,"(South Asians, East Asians)",0.3,1.15,'-,[1.12 - 1.17],TCF7L2,Type 2 diabetes,type II diabetes mellitus,GCST001809,10:112998590
rs1470579-<b>C</b>,2 x 10-13,"(South Asians, East Asians)",0.45,1.06,'-,[1.04-1.08],IGF2BP2,Type 2 diabetes,type II diabetes mellitus,GCST001809,3:185811292
rs7903146-<b>T</b>,9 x 10-75,"(South Asian, East Asian, Europeans)",0.5,1.19,'-,[1.17 - 1.21],TCF7L2,Type 2 diabetes,type II diabetes mellitus,GCST001809,10:112998590
rs1470579-<b>C</b>,2 x 10-19,"(South Asian, East Asian, Europeans)",0.5,1.08,'-,[1.05-1.09],IGF2BP2,Type 2 diabetes,type II diabetes mellitus,GCST001809,3:185811292
rs10911021-<b>C</b>,2 x 10-8,,0.679,1.36,'-,[1.22-1.51],LINC01344,Cardiovascular heart disease in diabetics,"cardiovascular disease, type II diabetes mellitus",GCST002153,1:182112825
rs6547692-<b>G</b>,1 x 10-15,,0.5585,'-,0.0697 unit decrease,[0.053-0.087],GCKR,Type 2 diabetes,type II diabetes mellitus,GCST010553,2:27512105
rs13428870-<b>G</b>,2 x 10-8,,0.1769,'-,0.0653 unit increase,[0.043-0.088],LINC01122,Type 2 diabetes,type II diabetes mellitus,GCST010553,2:58729422
rs3731600-<b>G</b>,2 x 10-8,,0.0462,'-,0.1234 unit decrease,[0.08-0.167],SCTR,Type 2 diabetes,type II diabetes mellitus,GCST010553,2:119473494
rs7558502-<b>G</b>,9 x 10-9,,0.4121,'-,0.0501 unit decrease,[0.033-0.067],EPC2,Type 2 diabetes,type II diabetes mellitus,GCST010553,2:148675516
rs75536691-<b>G</b>,8 x 10-10,,0.0218,'-,0.1951 unit decrease,[0.13-0.26],GRB14,Type 2 diabetes,type II diabetes mellitus,GCST010553,2:164525008
rs838720-<b>G</b>,4 x 10-9,,0.4475,'-,0.0512 unit increase,[0.034-0.068],DGKD,Type 2 diabetes,type II diabetes mellitus,GCST010553,2:233394635
rs3963364-<b>C</b>,9 x 10-9,,0.9598,'-,0.1502 unit increase,[0.099-0.201],PPARG,Type 2 diabetes,type II diabetes mellitus,GCST010553,3:12343858
rs148462165-<b>C</b>,1 x 10-22,,0.6674,'-,0.0911 unit increase,[0.073-0.109],UBE2E2,Type 2 diabetes,type II diabetes mellitus,GCST010553,3:23354829
rs3816157-<b>G</b>,7 x 10-15,,0.6788,'-,0.0735 unit increase,[0.055-0.092],"PSMD6, PSMD6-AS1",Type 2 diabetes,type II diabetes mellitus,GCST010553,3:64013646
rs2134223-<b>G</b>,3 x 10-9,,0.5286,'-,0.0517 unit decrease,[0.035-0.069],CASR,Type 2 diabetes,type II diabetes mellitus,GCST010553,3:122238106
rs13092876-<b>G</b>,4 x 10-44,,0.6606,'-,0.1299 unit decrease,[0.11-0.15],IGF2BP2,Type 2 diabetes,type II diabetes mellitus,GCST010553,3:185777532
rs3755934-<b>C</b>,3 x 10-25,,0.6901,'-,0.1044 unit increase,[0.085-0.124],CTBP1,Type 2 diabetes,type II diabetes mellitus,GCST010553,4:1242295
rs4865473-<b>G</b>,2 x 10-9,,0.2919,'-,0.0716 unit increase,[0.048-0.095],"TACC3, FGFR3",Type 2 diabetes,type II diabetes mellitus,GCST010553,4:1780859
rs35678078-<b>G</b>,2 x 10-8,,0.4962,'-,0.0587 unit decrease,[0.038-0.079],PPP2R2C,Type 2 diabetes,type II diabetes mellitus,GCST010553,4:6331942
rs10938398-<b>G</b>,2 x 10-9,,0.7038,'-,0.057 unit decrease,[0.038-0.076],'-,Type 2 diabetes,type II diabetes mellitus,GCST010553,4:45184122
rs2361478-<b>C</b>,3 x 10-9,,0.7894,'-,0.0642 unit decrease,[0.043-0.085],"MOB1B, RNU6-891P",Type 2 diabetes,type II diabetes mellitus,GCST010553,4:70887798
rs117834099-<b>G</b>,1 x 10-11,,0.9549,'-,0.1509 unit increase,[0.11-0.19],'-,Type 2 diabetes,type II diabetes mellitus,GCST010553,4:84379162
rs10011838-<b>G</b>,1 x 10-17,,0.4621,'-,0.0746 unit increase,[0.058-0.092],"TMEM154, RPS3AP18",Type 2 diabetes,type II diabetes mellitus,GCST010553,4:152599127
rs16884025-<b>C</b>,8 x 10-9,,0.9291,'-,0.1297 unit increase,[0.086-0.174],PARP8,Type 2 diabetes,type II diabetes mellitus,GCST010553,5:50657625
rs2548498-<b>T</b>,2 x 10-8,,0.8336,'-,0.0663 unit decrease,[0.043-0.089],ITGA1,Type 2 diabetes,type II diabetes mellitus,GCST010553,5:52776811
rs173964-<b>G</b>,1 x 10-16,,0.4696,'-,0.0725 unit increase,[0.055-0.09],C5orf67,Type 2 diabetes,type II diabetes mellitus,GCST010553,5:56513638
rs3135911-<b>C</b>,3 x 10-10,,0.5586,'-,0.0549 unit decrease,[0.038-0.072],"FGFR4, ZNF346",Type 2 diabetes,type II diabetes mellitus,GCST010553,5:177086895
rs9505085-<b>C</b>,5 x 10-8,,0.6671,'-,0.0511 unit increase,[0.033-0.069],RREB1,Type 2 diabetes,type II diabetes mellitus,GCST010553,6:7226726
rs10440833-<b>T</b>,7 x 10-87,,0.5769,'-,0.1725 unit decrease,[0.16-0.19],CDKAL1,Type 2 diabetes,type II diabetes mellitus,GCST010553,6:20687890
rs3869115-<b>G</b>,1 x 10-17,,0.1981,'-,0.1004 unit decrease,[0.077-0.123],"HLA-C, HCG27",Type 2 diabetes,type II diabetes mellitus,GCST010553,6:31236917
rs4457053-<b>G</b>,3 x 10-12,,'-,1.08,'-,[1.06-1.11],ZBED3-AS1,Type 2 diabetes,type II diabetes mellitus,GCST000712,5:77129124
rs972283-<b>G</b>,2 x 10-10,,'-,1.07,'-,[1.05-1.10],"KLF14, H4P1",Type 2 diabetes,type II diabetes mellitus,GCST000712,7:130782095
rs896854-<b>T</b>,1 x 10-9,,'-,1.06,'-,[1.04-1.09],"NDUFAF6, TP53INP1",Type 2 diabetes,type II diabetes mellitus,GCST000712,8:94948283
rs1552224-<b>A</b>,1 x 10-22,,'-,1.14,'-,[1.11-1.17],ARAP1,Type 2 diabetes,type II diabetes mellitus,GCST000712,11:72722053
rs5945326-<b>A</b>,3 x 10-10,,'-,1.27,'-,[1.18-1.37],"KRT18P48, DUSP9",Type 2 diabetes,type II diabetes mellitus,GCST000712,X:153634467
rs243021-<b>A</b>,3 x 10-15,,'-,1.08,'-,[1.06-1.10],MIR4432HG,Type 2 diabetes,type II diabetes mellitus,GCST000712,2:60357684
rs13292136-<b>C</b>,3 x 10-8,,'-,1.11,'-,[1.07-1.15],CHCHD2P9,Type 2 diabetes,type II diabetes mellitus,GCST000712,9:79337213
rs7578326-<b>A</b>,5 x 10-20,,'-,1.11,'-,[1.08-1.13],'-,Type 2 diabetes,type II diabetes mellitus,GCST000712,2:226155937
rs11634397-<b>G</b>,2 x 10-9,,'-,1.06,'-,[1.04-1.08],"FAH, ZFAND6",Type 2 diabetes,type II diabetes mellitus,GCST000712,15:80139880
rs1801214-<b>T</b>,3 x 10-8,,'-,1.13,'-,[1.08-1.18],WFS1,Type 2 diabetes,type II diabetes mellitus,GCST000712,4:6301295
rs4760790-<b>A</b>,4 x 10-6,,'-,1.11,'-,[1.06-1.16],TSPAN8,Type 2 diabetes,type II diabetes mellitus,GCST000712,12:71241014
rs4430796-<b>G</b>,2 x 10-6,,'-,1.14,'-,[1.08-1.20],HNF1B,Type 2 diabetes,type II diabetes mellitus,GCST000712,17:37738049
rs11642841-<b>A</b>,3 x 10-8,,'-,1.13,'-,[1.08-1.18],FTO,Type 2 diabetes,type II diabetes mellitus,GCST000712,16:53811575
rs231362-<b>G</b>,3 x 10-13,,'-,1.08,'-,[1.06-1.10],"KCNQ1OT1, KCNQ1",Type 2 diabetes,type II diabetes mellitus,GCST000712,11:2670241
rs1531343-<b>C</b>,4 x 10-9,,'-,1.1,'-,[1.07-1.14],RPSAP52,Type 2 diabetes,type II diabetes mellitus,GCST000712,12:65781114
rs7957197-<b>T</b>,2 x 10-8,,'-,1.07,'-,[1.05-1.10],OASL,Type 2 diabetes,type II diabetes mellitus,GCST000712,12:121022883
rs8042680-<b>A</b>,2 x 10-10,,'-,1.07,'-,[1.05-1.09],"PRC1, PRC1-AS1",Type 2 diabetes,type II diabetes mellitus,GCST000712,15:90978107
rs1387153-<b>T</b>,8 x 10-15,,'-,1.09,'-,[1.06-1.11],"MTNR1B, SNRPGP16",Type 2 diabetes,type II diabetes mellitus,GCST000712,11:92940662
rs1470579-<b>C</b>,2 x 10-9,,'-,1.14,'-,[1.09-1.19],IGF2BP2,Type 2 diabetes,type II diabetes mellitus,GCST000712,3:185811292
rs849134-<b>A</b>,3 x 10-9,,'-,1.13,'-,[1.09-1.18],JAZF1,Type 2 diabetes,type II diabetes mellitus,GCST000712,7:28156603
rs5015480-<b>C</b>,1 x 10-15,,'-,1.18,'-,[1.13-1.23],"HHEX, Y_RNA",Type 2 diabetes,type II diabetes mellitus,GCST000712,10:92705802
rs13081389-<b>A</b>,2 x 10-7,,'-,1.24,'-,[1.15-1.35],"GSTM5P1, SYN2",Type 2 diabetes,type II diabetes mellitus,GCST000712,3:12248301
rs10440833-<b>A</b>,2 x 10-22,,'-,1.25,'-,[1.20-1.31],CDKAL1,Type 2 diabetes,type II diabetes mellitus,GCST000712,6:20687890
rs3802177-<b>G</b>,1 x 10-8,,'-,1.15,'-,[1.10-1.21],SLC30A8,Type 2 diabetes,type II diabetes mellitus,GCST000712,8:117172786
