"Variant and risk allele",P-value,"P-value annotation",RAF,OR,Beta,CI,"Mapped gene","Reported trait",Trait(s),"Study accession",Location
rs150416243-<b>?</b>,"5 x 10-6",,NR,'-,"0.13659 unit decrease",[0.078-0.195],"RPS27P10, ERBB4","Parental longevity (combined parental age at death)","parental longevity",GCST003394,2:211352129
rs4446368-<b>?</b>,"8 x 10-6",,NR,'-,"0.03787 unit decrease",[0.021-0.054],LINC02272,"Parental longevity (combined parental age at death)","parental longevity",GCST003394,4:156602770
rs140324455-<b>?</b>,"4 x 10-7",,NR,'-,"0.07378 unit decrease",[0.045-0.102],VPS13A,"Parental longevity (combined parental age at death)","parental longevity",GCST003394,9:77281740
chr1:9361593-<b>?</b>,"9 x 10-7",,NR,'-,"0.02399 unit decrease",[0.014-0.034],'-,"Parental extreme longevity (95 years and older)","parental longevity",GCST003395,"Mapping not available"
rs111281919-<b>?</b>,"4 x 10-6",,NR,'-,"0.02354 unit decrease",[0.014-0.034],SHLD1,"Parental extreme longevity (95 years and older)","parental longevity",GCST003395,20:5726978
rs144790747-<b>?</b>,"5 x 10-7",,NR,'-,"0.02058 unit decrease",[0.013-0.029],"ADGRE5, LINC01841","Parental extreme longevity (95 years and older)","parental longevity",GCST003395,19:14376535
rs2804497-<b>?</b>,"7 x 10-7",,NR,'-,"0.02042 unit decrease",[0.012-0.028],NRP1,"Parental extreme longevity (95 years and older)","parental longevity",GCST003395,10:33327109
rs72261809-<b>?</b>,"2 x 10-6",,NR,'-,"0.01972 unit decrease",[0.012-0.028],TCERG1L,"Parental extreme longevity (95 years and older)","parental longevity",GCST003395,10:131223574
rs139672165-<b>?</b>,"5 x 10-6",,NR,'-,"0.01969 unit decrease",[0.011-0.028],LINC02511,"Parental extreme longevity (95 years and older)","parental longevity",GCST003395,4:137162714
rs149693590-<b>?</b>,"4 x 10-6",,NR,'-,"0.01962 unit decrease",[0.011-0.028],SFI1,"Parental extreme longevity (95 years and older)","parental longevity",GCST003395,22:31580163
rs115613582-<b>?</b>,"6 x 10-6",,NR,'-,"0.01905 unit decrease",[0.011-0.027],"PDCD1LG2, CD274","Parental extreme longevity (95 years and older)","parental longevity",GCST003395,9:5482489
rs10254160-<b>?</b>,"7 x 10-6",,NR,'-,"0.01885 unit decrease",[0.011-0.027],ZNF277,"Parental extreme longevity (95 years and older)","parental longevity",GCST003395,7:112327235
rs199710891-<b>?</b>,"2 x 10-6",,NR,'-,"0.01794 unit decrease",[0.011-0.025],'-,"Parental extreme longevity (95 years and older)","parental longevity",GCST003395,12:14120138
rs190999252-<b>?</b>,"7 x 10-6",,NR,'-,"0.01769 unit decrease",[0.01-0.0254],KRT19P6,"Parental extreme longevity (95 years and older)","parental longevity",GCST003395,4:91925885
rs7776258-<b>?</b>,"9 x 10-6",,NR,'-,"0.01755 unit decrease",[0.0098-0.0253],'-,"Parental extreme longevity (95 years and older)","parental longevity",GCST003395,6:93888228
chr1:106735127-<b>?</b>,"7 x 10-7",,NR,'-,"0.01715 unit decrease",[0.01-0.024],'-,"Parental extreme longevity (95 years and older)","parental longevity",GCST003395,"Mapping not available"
rs144431416-<b>?</b>,"2 x 10-6",,NR,'-,"0.01657 unit decrease",[0.0097-0.0235],RUFY3,"Parental extreme longevity (95 years and older)","parental longevity",GCST003395,4:70803901
rs7861963-<b>?</b>,"4 x 10-7",,NR,'-,"0.0164 unit decrease",[0.01-0.023],"GAPVD1, Metazoa_SRP","Parental extreme longevity (95 years and older)","parental longevity",GCST003395,9:125416628
rs12768811-<b>?</b>,"7 x 10-6",,NR,'-,"0.01616 unit decrease",[0.0091-0.0232],NRP1,"Parental extreme longevity (95 years and older)","parental longevity",GCST003395,10:33185823
rs528161076-<b>?</b>,"3 x 10-8",,NR,'-,"0.01577 unit decrease",[0.01-0.021],AP5Z1,"Parental extreme longevity (95 years and older)","parental longevity",GCST003395,7:4787884
rs79698955-<b>?</b>,"8 x 10-6",,NR,'-,"0.01559 unit decrease",[0.0087-0.0224],ATXN7L1,"Parental extreme longevity (95 years and older)","parental longevity",GCST003395,7:105632229
rs12898084-<b>?</b>,"9 x 10-6",,NR,'-,"0.01556 unit decrease",[0.0087-0.0224],LINC00520,"Parental extreme longevity (95 years and older)","parental longevity",GCST003395,14:55786686
rs200224959-<b>?</b>,"5 x 10-6",,NR,'-,"0.01516 unit decrease",[0.0087-0.0217],COL26A1,"Parental extreme longevity (95 years and older)","parental longevity",GCST003395,7:101500243
rs377310910-<b>?</b>,"2 x 10-7",,NR,'-,"0.01479 unit decrease",[0.0092-0.0204],SMARCA2,"Parental extreme longevity (95 years and older)","parental longevity",GCST003395,9:1940937
rs73199941-<b>?</b>,"4 x 10-6",,NR,'-,"0.01471 unit decrease",[0.0084-0.021],PSD3,"Parental extreme longevity (95 years and older)","parental longevity",GCST003395,8:18716409
rs112044143-<b>?</b>,"6 x 10-6",,NR,'-,"0.01454 unit decrease",[0.0083-0.0208],RYR3,"Parental extreme longevity (95 years and older)","parental longevity",GCST003395,15:33508548
rs967006-<b>?</b>,"2 x 10-6",,NR,'-,"0.044805 unit increase",[0.026-0.063],SP110,"Parental longevity (combined parental age at death)","parental longevity",GCST003394,2:230179496
rs55841186-<b>?</b>,"7 x 10-7",,NR,'-,"0.12093 unit decrease",[0.073-0.169],'-,"Parental longevity (combined parental age at death)","parental longevity",GCST003394,3:6264222
rs35623800-<b>?</b>,"8 x 10-6",,NR,'-,"0.03841 unit decrease",[0.022-0.055],RBMS3,"Parental longevity (combined parental age at death)","parental longevity",GCST003394,3:30076988
rs79194774-<b>?</b>,"3 x 10-6",,NR,'-,"0.081471 unit increase",[0.047-0.116],'-,"Parental longevity (combined parental age at death)","parental longevity",GCST003394,3:106305838
rs3135174-<b>?</b>,"6 x 10-7",,NR,'-,"0.03822 unit decrease",[0.023-0.053],MSANTD1,"Parental longevity (combined parental age at death)","parental longevity",GCST003394,4:3255078
rs16875255-<b>?</b>,"6 x 10-6",,NR,'-,"0.059154 unit increase",[0.034-0.085],'-,"Parental longevity (combined parental age at death)","parental longevity",GCST003394,4:24183778
rs138436261-<b>?</b>,"3 x 10-7",,NR,'-,"0.156528 unit increase",[0.097-0.216],ZCCHC4,"Parental longevity (combined parental age at death)","parental longevity",GCST003394,4:25330782
rs113082832-<b>?</b>,"5 x 10-6",,NR,'-,"0.074566 unit increase",[0.042-0.107],ANAPC4,"Parental longevity (combined parental age at death)","parental longevity",GCST003394,4:25441982
rs11929834-<b>?</b>,"8 x 10-6",,NR,'-,"0.035426 unit increase",[0.02-0.051],ANK2,"Parental longevity (combined parental age at death)","parental longevity",GCST003394,4:113151748
rs74469597-<b>?</b>,"7 x 10-6",,NR,'-,"0.0613 unit increase",[0.035-0.088],RETREG1,"Parental longevity (combined parental age at death)","parental longevity",GCST003394,5:16484743
rs564885564-<b>?</b>,"9 x 10-6",,NR,'-,"0.16262 unit decrease",[0.091-0.235],'-,"Parental longevity (combined parental age at death)","parental longevity",GCST003394,5:25438280
rs114461222-<b>?</b>,"7 x 10-6",,NR,'-,"0.16136 unit decrease",[0.091-0.232],"SRP19, REEP5","Parental longevity (combined parental age at death)","parental longevity",GCST003394,5:112877217
rs13190655-<b>?</b>,"5 x 10-6",,NR,'-,"0.08521 unit decrease",[0.049-0.122],LINC01470,"Parental longevity (combined parental age at death)","parental longevity",GCST003394,5:153058653
rs374343949-<b>?</b>,"6 x 10-6",,NR,'-,"0.04266 unit decrease",[0.024-0.061],LINC01470,"Parental longevity (combined parental age at death)","parental longevity",GCST003394,5:153180775
rs74617384-<b>?</b>,"1 x 10-6",,NR,'-,"0.06755 unit increase",[0.041-0.095],LPA,"Parental longevity (combined parental age at death)","parental longevity",GCST003394,6:160576086
rs2315065-<b>?</b>,"7 x 10-6",,NR,'-,"0.056891 unit increase",[0.032-0.082],"PLG, LPA","Parental longevity (combined parental age at death)","parental longevity",GCST003394,6:160687112
rs77350958-<b>?</b>,"6 x 10-6",,NR,'-,"0.11094 unit decrease",[0.063-0.159],PDE10A,"Parental longevity (combined parental age at death)","parental longevity",GCST003394,6:165514049
rs62448936-<b>?</b>,"4 x 10-7",,NR,'-,"0.038805 unit increase",[0.024-0.054],RNU6-1103P,"Parental longevity (combined parental age at death)","parental longevity",GCST003394,7:24467411
rs10279833-<b>?</b>,"8 x 10-6",,NR,'-,"0.049891 unit increase",[0.028-0.072],"TRIL, CREB5","Parental longevity (combined parental age at death)","parental longevity",GCST003394,7:28862348
rs181525252-<b>?</b>,"6 x 10-6",,NR,'-,"0.14264 unit decrease",[0.081-0.205],"AKR1D1, RCC2P3","Parental longevity (combined parental age at death)","parental longevity",GCST003394,7:138118902
rs12345013-<b>?</b>,"3 x 10-7",,NR,'-,"0.07345 unit decrease",[0.045-0.101],"VPS13A-AS1, RFC5P1","Parental longevity (combined parental age at death)","parental longevity",GCST003394,9:77146795
rs11088872-<b>?</b>,"2 x 10-6",,NR,'-,"0.03827 unit decrease",[0.023-0.054],LINC00317,"Parental longevity (combined parental age at death)","parental longevity",GCST003394,21:21660783
rs61854888-<b>?</b>,"1 x 10-6",,NR,'-,"0.1596 unit decrease",[0.095-0.224],CH25H,"Parental longevity (combined parental age at death)","parental longevity",GCST003394,10:89169204
rs11535739-<b>?</b>,"8 x 10-6",,NR,'-,"0.09322 unit decrease",[0.052-0.134],"RN7SL222P, PPIAP43","Parental longevity (combined parental age at death)","parental longevity",GCST003394,11:100656308
rs143772911-<b>?</b>,"3 x 10-6",,NR,'-,"0.1653 unit decrease",[0.096-0.234],LEFTY1,"Parental longevity (combined parental age at death)","parental longevity",GCST003394,1:225907537
rs2069837-<b>A</b>,"2 x 10-9",,NR,1.6393442,'-,[NR],IL6,Longevity,longevity,GCST003425,7:22728408
rs2440012-<b>C</b>,"4 x 10-8",,NR,1.6611296,'-,[NR],ANKRD20A9P,Longevity,longevity,GCST003425,13:18865983
rs145672791-<b>G</b>,"9 x 10-8",,NR,4.56621,'-,[NR],"FGF7P2, ANKRD30BP1",Longevity,longevity,GCST003425,21:13377702
rs61856137-<b>G</b>,"2 x 10-7",,NR,1.8382351,'-,[NR],AKR1C3,Longevity,longevity,GCST003425,10:5045786
rs2704588-<b>T</b>,"2 x 10-7",,NR,4.032258,'-,[NR],FAM13A,Longevity,longevity,GCST003425,4:88928621
rs1487614-<b>C</b>,"3 x 10-7",,NR,1.3966479,'-,[NR],'-,Longevity,longevity,GCST003425,4:42267463
rs10934524-<b>T</b>,"5 x 10-7",,NR,1.266,'-,[NR],MIR8060,Longevity,longevity,GCST003425,3:96431316
rs57681851-<b>G</b>,"2 x 10-6",,NR,1.348,'-,[NR],ZFYVE28,Longevity,longevity,GCST003425,4:2288971
rs7213812-<b>C</b>,"6 x 10-6",,NR,1.29,'-,[NR],ASIC2,Longevity,longevity,GCST003425,17:33121631
rs766903-<b>A</b>,"2 x 10-6",,0.83,'-,"0.09 unit decrease",[0.05-0.13],BIN2,"Aging (time to death)","longevity, aging",GCST001167,12:51310050
rs4936894-<b>A</b>,"2 x 10-6",,0.23,'-,"0.09 unit increase",[0.05-0.13],VWA5A,"Aging (time to death)","longevity, aging",GCST001167,11:124146786
rs1425609-<b>A</b>,"1 x 10-6",,0.38,'-,"0.08 unit decrease",[0.04-0.12],'-,"Aging (time to death)","longevity, aging",GCST001167,3:162964207
rs1416280-<b>C</b>,"5 x 10-8",,0.75,1.24,'-,1.15–1.34,'-,"Longevity (90 years and older)",longevity,GCST002599,6:102438768
rs9841144-<b>?</b>,"9 x 10-7",,0.21,1.2345679,'-,[1.14-1.35],CADM2,"Longevity (90 years and older)",longevity,GCST002599,3:85482049
rs4611001-<b>A</b>,"2 x 10-6",,0.97,1.79,'-,1.41–2.27,"Y_RNA, THAP12P8","Longevity (90 years and older)",longevity,GCST002599,1:240741328
rs11023737-<b>?</b>,"4 x 10-6",,0.68,1.2048193,'-,[1.11-1.30],LINC02682,"Longevity (90 years and older)",longevity,GCST002599,11:15843741
rs11753077-<b>T</b>,"8 x 10-6",,0.64,1.17,'-,1.09–1.26,MBOAT1,"Longevity (90 years and older)",longevity,GCST002599,6:20014974
rs10875746-<b>A</b>,"8 x 10-6",,0.76,1.2,'-,1.11–1.30,PFKM,"Longevity (90 years and older)",longevity,GCST002599,12:48124481
rs10007810-<b>A</b>,"9 x 10-6",,0.23,1.2,'-,1.11–1.30,LIMCH1,"Longevity (90 years and older)",longevity,GCST002599,4:41552347
rs9664222-<b>C</b>,"7 x 10-7",,0.79,1.22,'-,[NR],"RPS26P38, MINPP1",Longevity,longevity,GCST000632,10:87578876
rs416352-<b>?</b>,"8 x 10-6",(female),0.51,1.261,'-,[1.14-1.40],"NOTCH4, TSBP1-AS1",Longevity,longevity,GCST006658,6:32239616
rs73070152-<b>?</b>,"8 x 10-6",(female),0.12,1.477,'-,[1.25-1.75],"KIR3DX1, LAIR2",Longevity,longevity,GCST006658,19:54522926
rs9691522-<b>A</b>,"6 x 10-8",,NR,'-,"0.0764 unit decrease",[0.049-0.104],"STEAP2, CFAP69",Longevity,longevity,GCST009448,7:90244453
rs6530093-<b>A</b>,"4 x 10-6",,NR,'-,"0.06921 unit decrease",[0.04-0.099],'-,Longevity,longevity,GCST009448,X:4362992
rs9920281-<b>G</b>,"5 x 10-6",,NR,'-,"0.06465 unit decrease",[0.037-0.093],SLC12A1,Longevity,longevity,GCST009448,15:48222112
rs12562988-<b>A</b>,"4 x 10-7",,NR,'-,"0.06339 unit decrease",[0.039-0.088],PRDM16,Longevity,longevity,GCST009448,1:3283070
rs769449-<b>A</b>,"6 x 10-74",,0.12,'-,"0.05835 unit decrease",[0.052-0.065],APOE,Longevity,longevity,GCST009448,19:44906745
rs34682-<b>C</b>,"1 x 10-7",,NR,'-,"0.05359 unit decrease",[0.034-0.074],"C1QTNF3-AMACR, AMACR",Longevity,longevity,GCST009448,5:34001339
rs7337788-<b>C</b>,"2 x 10-6",,NR,'-,"0.05142 unit decrease",[0.03-0.073],'-,Longevity,longevity,GCST009448,13:104204438
rs7766328-<b>A</b>,"2 x 10-6",,NR,'-,"0.0468 unit decrease",[0.027-0.066],"RPL10P2, MIR3143",Longevity,longevity,GCST009448,6:27207517
rs11584527-<b>A</b>,"3 x 10-6",,NR,'-,"0.04493 unit decrease",[0.026-0.064],KIF21B,Longevity,longevity,GCST009448,1:201005760
rs8035809-<b>C</b>,"9 x 10-6",,NR,'-,"0.0446 unit decrease",[0.025-0.064],'-,Longevity,longevity,GCST009448,15:81625644
rs17109505-<b>G</b>,"3 x 10-6",,NR,'-,"0.04122 unit decrease",[0.024-0.059],'-,Longevity,longevity,GCST009448,14:39645893
rs690136-<b>A</b>,"2 x 10-6",,NR,'-,"0.03327 unit decrease",[0.02-0.047],SPINT1,Longevity,longevity,GCST009448,15:40855965
rs11171681-<b>C</b>,"2 x 10-6",,NR,'-,"0.02399 unit decrease",[0.014-0.034],SARNP,Longevity,longevity,GCST009448,12:55799449
rs7859091-<b>G</b>,"8 x 10-6",,NR,'-,"0.02365 unit decrease",[0.013-0.034],'-,Longevity,longevity,GCST009448,9:24740390
rs12526097-<b>G</b>,"3 x 10-6",,NR,'-,"0.01704 unit decrease",[0.0099-0.0242],"LINC01600, LINC02521",Longevity,longevity,GCST009448,6:2626590
rs12734405-<b>C</b>,"3 x 10-7",,NR,'-,"0.01497 unit decrease",[0.0092-0.0207],RN7SKP156,Longevity,longevity,GCST009448,1:188218816
rs17477137-<b>A</b>,"4 x 10-6",,NR,'-,"0.01439 unit decrease",[0.0083-0.0205],GRIK3,Longevity,longevity,GCST009448,1:188054649
rs9368368-<b>G</b>,"3 x 10-7",,NR,'-,"0.01323 unit decrease",[0.0082-0.0183],CASC15,Longevity,longevity,GCST009448,6:21912401
rs11578888-<b>A</b>,"3 x 10-6",,NR,'-,"0.01259 unit decrease",[0.0073-0.0179],POGZ,Longevity,longevity,GCST009448,1:151435217
rs7060413-<b>A</b>,"5 x 10-7",,NR,'-,"0.01256 unit decrease",[0.0077-0.0175],FGF13,Longevity,longevity,GCST009448,X:138861225
rs10960561-<b>A</b>,"9 x 10-6",,NR,'-,"0.01238 unit decrease",[0.0069-0.0178],JKAMPP1,Longevity,longevity,GCST009448,9:12275924
rs9528753-<b>A</b>,"2 x 10-7",,NR,'-,"0.01233 unit decrease",[0.0077-0.017],'-,Longevity,longevity,GCST009448,13:64406137
rs524126-<b>A</b>,"3 x 10-7",,NR,'-,"0.01113 unit decrease",[0.0069-0.0154],'-,Longevity,longevity,GCST009448,9:13708608
rs1406549-<b>G</b>,"9 x 10-8",,NR,'-,"0.0111 unit decrease",[0.007-0.0152],LINC02008,Longevity,longevity,GCST009448,3:82163251
rs923994-<b>A</b>,"7 x 10-6",,NR,'-,"0.01103 unit decrease",[0.0062-0.0158],RNU6-699P,Longevity,longevity,GCST009448,4:66937274
rs11624961-<b>G</b>,"6 x 10-6",,NR,'-,"0.01102 unit decrease",[0.0062-0.0158],FBXO33,Longevity,longevity,GCST009448,14:39529254
rs13033350-<b>A</b>,"1 x 10-6",,NR,'-,"0.01101 unit decrease",[0.0066-0.0155],GLS,Longevity,longevity,GCST009448,2:190826756
rs892024-<b>A</b>,"4 x 10-6",,NR,'-,"0.01072 unit decrease",[0.0061-0.0153],CEP89,Longevity,longevity,GCST009448,19:32908438
rs445537-<b>G</b>,"2 x 10-7",,NR,'-,"0.01055 unit decrease",[0.0065-0.0146],DPEP1,Longevity,longevity,GCST009448,16:89637016
rs6740430-<b>A</b>,"4 x 10-6",,NR,'-,"0.01049 unit decrease",[0.006-0.015],VN1R18P,Longevity,longevity,GCST009448,2:48087351
rs11077897-<b>G</b>,"7 x 10-6",,NR,'-,"0.01047 unit decrease",[0.0059-0.015],"SEC14L1, SEPTIN9-DT",Longevity,longevity,GCST009448,17:77247861
rs7997881-<b>G</b>,"5 x 10-7",,NR,'-,"0.0103 unit decrease",[0.0063-0.0143],RN7SL618P,Longevity,longevity,GCST009448,13:53306653
rs12901998-<b>A</b>,"7 x 10-7",,NR,'-,"0.01029 unit decrease",[0.0062-0.0143],"HMG20A, LINGO1",Longevity,longevity,GCST009448,15:77541182
rs17574479-<b>C</b>,"4 x 10-6",,NR,'-,"0.009832 unit decrease",[0.0056-0.014],ZNF646P1,Longevity,longevity,GCST009448,13:53475354
rs7554936-<b>G</b>,"6 x 10-6",,NR,'-,"0.009709 unit decrease",[0.0055-0.0139],"TNFAIP8L2, SEMA6C",Longevity,longevity,GCST009448,1:151150013
rs3796036-<b>G</b>,"3 x 10-6",,NR,'-,"0.009513 unit decrease",[0.0055-0.0135],NRXN1,Longevity,longevity,GCST009448,2:50013506
rs9651063-<b>A</b>,"7 x 10-6",,NR,'-,"0.009466 unit decrease",[0.0054-0.0136],'-,Longevity,longevity,GCST009448,1:191422533
rs4244883-<b>C</b>,"6 x 10-6",,NR,'-,"0.009464 unit decrease",[0.0054-0.0135],VPS33B,Longevity,longevity,GCST009448,15:91003267
rs10125755-<b>A</b>,"4 x 10-6",,NR,'-,"0.009419 unit decrease",[0.0054-0.0134],'-,Longevity,longevity,GCST009448,9:11194115
rs2411416-<b>A</b>,"4 x 10-6",,NR,'-,"0.009345 unit decrease",[0.0054-0.0133],RNU6-655P,Longevity,longevity,GCST009448,18:78098892
rs1109334-<b>G</b>,"9 x 10-6",,NR,'-,"0.009151 unit decrease",[0.0051-0.0132],"TCF25, SPIRE2",Longevity,longevity,GCST009448,16:89871736
rs8084351-<b>G</b>,"9 x 10-6",,NR,'-,"0.009073 unit increase",[0.0051-0.0131],DCC,Longevity,longevity,GCST009448,18:53200189
rs2897250-<b>G</b>,"9 x 10-6",,NR,'-,"0.009228 unit increase",[0.0052-0.0133],RPS17P11,Longevity,longevity,GCST009448,5:52378223
rs1004787-<b>G</b>,"6 x 10-6",,NR,'-,"0.009248 unit increase",[0.0052-0.0133],LINC01833,Longevity,longevity,GCST009448,2:44931952
rs10852521-<b>A</b>,"4 x 10-6",,NR,'-,"0.009402 unit increase",[0.0054-0.0134],FTO,Longevity,longevity,GCST009448,16:53771053
rs9976694-<b>A</b>,"9 x 10-6",,NR,'-,"0.009445 unit increase",[0.0053-0.0136],"DYRK1A, VPS26C",Longevity,longevity,GCST009448,21:37288086
rs2692464-<b>A</b>,"3 x 10-6",,NR,'-,"0.009467 unit increase",[0.0055-0.0135],'-,Longevity,longevity,GCST009448,7:13517998
rs1950031-<b>C</b>,"7 x 10-6",,NR,'-,"0.009476 unit increase",[0.0053-0.0136],ALKBH8,Longevity,longevity,GCST009448,11:107558697
rs2252480-<b>A</b>,"5 x 10-6",,NR,'-,"0.009538 unit increase",[0.0054-0.0136],WRN,Longevity,longevity,GCST009448,8:31132594
rs12802656-<b>C</b>,"3 x 10-6",,NR,'-,"0.009588 unit increase",[0.0056-0.0136],SOX6,Longevity,longevity,GCST009448,11:16512868
rs6911407-<b>A</b>,"6 x 10-6",,NR,'-,"0.009596 unit increase",[0.0055-0.0137],"AFG1L, FOXO3",Longevity,longevity,GCST009448,6:108545828
rs11978878-<b>G</b>,"2 x 10-6",,NR,'-,"0.009668 unit increase",[0.0057-0.0137],'-,Longevity,longevity,GCST009448,7:9107087
rs2904155-<b>A</b>,"5 x 10-6",,NR,'-,"0.009673 unit increase",[0.0055-0.0138],LINC01524,Longevity,longevity,GCST009448,20:52346704
rs2540914-<b>A</b>,"3 x 10-6",,NR,'-,"0.009822 unit increase",[0.0057-0.0139],MIR4432HG,Longevity,longevity,GCST009448,2:60383276
rs2489676-<b>A</b>,"1 x 10-6",,NR,'-,"0.009867 unit increase",[0.0058-0.0139],LINC01720,Longevity,longevity,GCST009448,1:190835500
rs1874088-<b>C</b>,"2 x 10-6",,NR,'-,"0.00989 unit increase",[0.0058-0.014],ZNF385D,Longevity,longevity,GCST009448,3:22302080
rs2246849-<b>G</b>,"2 x 10-6",,NR,'-,"0.009924 unit increase",[0.0058-0.014],"RAPH1, ABI2",Longevity,longevity,GCST009448,2:203444602
rs11662617-<b>A</b>,"9 x 10-7",,NR,'-,"0.01001 unit increase",[0.006-0.014],LDLRAD4,Longevity,longevity,GCST009448,18:13253599
rs16860198-<b>C</b>,"9 x 10-6",,NR,'-,"0.01021 unit increase",[0.0057-0.0147],GABRB1,Longevity,longevity,GCST009448,4:47413795
rs8044082-<b>A</b>,"8 x 10-7",,NR,'-,"0.01031 unit increase",[0.0062-0.0144],RBFOX1,Longevity,longevity,GCST009448,16:6553020
rs247975-<b>A</b>,"2 x 10-7",,NR,'-,"0.01056 unit increase",[0.0066-0.0146],NLGN1,Longevity,longevity,GCST009448,3:173389653
rs6063377-<b>A</b>,"4 x 10-7",,NR,'-,"0.01058 unit increase",[0.0065-0.0147],"DDX27, ZNFX1",Longevity,longevity,GCST009448,20:49242680
rs2029084-<b>C</b>,"3 x 10-6",,NR,'-,"0.01063 unit increase",[0.0062-0.0151],"CTAGE14P, RNU7-148P",Longevity,longevity,GCST009448,2:167681841
rs1997850-<b>G</b>,"1 x 10-7",,NR,'-,"0.01079 unit increase",[0.0068-0.0148],"PREX1, ARFGEF2",Longevity,longevity,GCST009448,20:48909823
rs2075679-<b>G</b>,"2 x 10-7",,NR,'-,"0.01083 unit increase",[0.0068-0.0149],CSE1L,Longevity,longevity,GCST009448,20:49085052
rs1000947-<b>G</b>,"4 x 10-7",,NR,'-,"0.01084 unit increase",[0.0066-0.015],INKA2,Longevity,longevity,GCST009448,1:111734975
rs17411921-<b>A</b>,"3 x 10-7",,NR,'-,"0.01102 unit increase",[0.0068-0.0152],LINC02147,Longevity,longevity,GCST009448,5:117670282
rs9974713-<b>A</b>,"5 x 10-6",,NR,'-,"0.01115 unit increase",[0.0064-0.0159],DYRK1A,Longevity,longevity,GCST009448,21:37445397
rs12088073-<b>C</b>,"5 x 10-8",,NR,'-,"0.01118 unit increase",[0.0072-0.0152],RABGAP1L,Longevity,longevity,GCST009448,1:174528504
rs11697370-<b>A</b>,"7 x 10-8",,NR,'-,"0.01133 unit increase",[0.0072-0.0155],STAU1,Longevity,longevity,GCST009448,20:49115230
rs5878-<b>G</b>,"1 x 10-7",,NR,'-,"0.01139 unit increase",[0.0072-0.0156],SERPINC1,Longevity,longevity,GCST009448,1:173909694
rs4755202-<b>A</b>,"2 x 10-8",,NR,'-,"0.01152 unit increase",[0.0075-0.0155],"HSD17B12, MIR129-2",Longevity,longevity,GCST009448,11:43598388
rs11783562-<b>C</b>,"8 x 10-9",,NR,'-,"0.01177 unit increase",[0.0078-0.0158],"PURG, TEX15",Longevity,longevity,GCST009448,8:30981030
rs2615453-<b>A</b>,"2 x 10-6",,NR,'-,"0.01187 unit increase",[0.0069-0.0168],"LINC01550, LINC02312",Longevity,longevity,GCST009448,14:97859009
rs4755737-<b>A</b>,"4 x 10-9",,NR,'-,"0.01207 unit increase",[0.0081-0.0161],HSD17B12,Longevity,longevity,GCST009448,11:43770315
rs6739137-<b>G</b>,"3 x 10-6",,NR,'-,"0.01313 unit increase",[0.0076-0.0186],CRYGGP,Longevity,longevity,GCST009448,2:51693519
rs886224-<b>G</b>,"1 x 10-6",,NR,'-,"0.01353 unit increase",[0.008-0.019],"SUZ12, UTP6",Longevity,longevity,GCST009448,17:31902883
rs348480-<b>A</b>,"7 x 10-8",,NR,'-,"0.015 unit increase",[0.0095-0.0205],"ALDH1A1, LINC01474",Longevity,longevity,GCST009448,9:72898806
rs10798302-<b>G</b>,"2 x 10-8",,NR,'-,"0.01511 unit increase",[0.0099-0.0204],RC3H1,Longevity,longevity,GCST009448,1:174018660
rs6633421-<b>G</b>,"1 x 10-6",,NR,'-,"0.01594 unit increase",[0.0095-0.0224],CNKSR2,Longevity,longevity,GCST009448,X:21551802
rs16847706-<b>C</b>,"3 x 10-7",,NR,'-,"0.01684 unit increase",[0.01-0.023],MRPS14,Longevity,longevity,GCST009448,1:175014071
rs6824673-<b>G</b>,"5 x 10-6",,NR,'-,"0.01706 unit increase",[0.0097-0.0244],ADGRL3,Longevity,longevity,GCST009448,4:61996897
rs16847402-<b>G</b>,"2 x 10-8",,NR,'-,"0.01856 unit increase",[0.012-0.025],RABGAP1L,Longevity,longevity,GCST009448,1:174745913
rs429358-<b>T</b>,"4 x 10-57",,'-,'-,'-,'-,'-,"Parental longevity (mother's age at death or mother's attained age)","parental longevity",GCST009449,"Mapping not available"
rs186696265-<b>C</b>,"8 x 10-9",,'-,'-,'-,'-,"LPA, PLG","Parental longevity (mother's age at death or mother's attained age)","parental longevity",GCST009449,6:160690668
rs10951191-<b>A</b>,"4 x 10-6",,'-,'-,'-,'-,JAZF1,"Parental longevity (mother's age at death or mother's attained age)","parental longevity",GCST009449,7:28083358
rs7845800-<b>A</b>,"1 x 10-6",,'-,'-,'-,'-,TOX,"Parental longevity (mother's age at death or mother's attained age)","parental longevity",GCST009449,8:58891160
rs3012708-<b>A</b>,"1 x 10-7",,'-,'-,'-,'-,RFX3,"Parental longevity (mother's age at death or mother's attained age)","parental longevity",GCST009449,9:3322283
rs1333042-<b>G</b>,"3 x 10-7",,'-,'-,'-,'-,CDKN2B-AS1,"Parental longevity (mother's age at death or mother's attained age)","parental longevity",GCST009449,9:22103814
rs4917743-<b>G</b>,"6 x 10-6",,'-,'-,'-,'-,"RPS2P36, PIK3AP1","Parental longevity (mother's age at death or mother's attained age)","parental longevity",GCST009449,10:96621434
rs2176101-<b>A</b>,"7 x 10-6",,'-,'-,'-,'-,FANK1,"Parental longevity (mother's age at death or mother's attained age)","parental longevity",GCST009449,10:125942102
rs9457925-<b>G</b>,"2 x 10-6",,NR,'-,'-,'-,SLC22A3,"Parental longevity (mother's age at death or mother's attained age)","parental longevity",GCST009449,6:160427711
