Variant and risk allele,P-value,P-value annotation,RAF,OR,Beta,CI,Mapped gene,Reported trait,Trait(s),Study accession,Location
rs368699386-<b>?</b>,1 x 10-8,(Posterior corona radiata ),'-,'-,'-,'-,"AMZ1, GNA12",White matter microstructure (mode of anisotropy),white matter microstructure measurement,GCST009536,7:2764249
rs7310615-<b>?</b>,3 x 10-8,(Posterior corona radiata ),'-,'-,'-,'-,SH2B3,White matter microstructure (mode of anisotropy),white matter microstructure measurement,GCST009536,12:111427245
rs56023709-<b>?</b>,4 x 10-12,(Posterior corona radiata ),'-,'-,'-,'-,C16orf95,White matter microstructure (mode of anisotropy),white matter microstructure measurement,GCST009536,16:87195738
rs11860417-<b>?</b>,8 x 10-9,(Posterior corona radiata ),'-,'-,'-,'-,C16orf95,White matter microstructure (mode of anisotropy),white matter microstructure measurement,GCST009536,16:87196931
rs4843549-<b>?</b>,9 x 10-10,(Posterior corona radiata ),'-,'-,'-,'-,C16orf95,White matter microstructure (mode of anisotropy),white matter microstructure measurement,GCST009536,16:87204257
rs1108048-<b>?</b>,2 x 10-9,(Posterior corona radiata ),'-,'-,'-,'-,C16orf95,White matter microstructure (mode of anisotropy),white matter microstructure measurement,GCST009536,16:87212125
rs10863183-<b>?</b>,2 x 10-9,(Posterior corona radiata ),'-,'-,'-,'-,C16orf95,White matter microstructure (mode of anisotropy),white matter microstructure measurement,GCST009536,16:87215699
rs62056161-<b>?</b>,3 x 10-8,(Posterior corona radiata ),'-,'-,'-,'-,C16orf95,White matter microstructure (mode of anisotropy),white matter microstructure measurement,GCST009536,16:87220767
rs35583073-<b>?</b>,4 x 10-10,(Posterior corona radiata ),'-,'-,'-,'-,C16orf95,White matter microstructure (mode of anisotropy),white matter microstructure measurement,GCST009536,16:87227141
rs10495713-<b>?</b>,8 x 10-9,(Posterior limb of internal capsule),'-,'-,'-,'-,APOB,White matter microstructure (mode of anisotropy),white matter microstructure measurement,GCST009536,2:20977647
rs187620717-<b>?</b>,3 x 10-8,(Posterior limb of internal capsule),'-,'-,'-,'-,'-,White matter microstructure (mode of anisotropy),white matter microstructure measurement,GCST009536,Mapping not available
rs60132896-<b>?</b>,8 x 10-9,(Posterior limb of internal capsule),'-,'-,'-,'-,'-,White matter microstructure (mode of anisotropy),white matter microstructure measurement,GCST009536,5:3052178
rs7719289-<b>?</b>,5 x 10-12,(Posterior limb of internal capsule),'-,'-,'-,'-,"HBEGF, PFDN1",White matter microstructure (mode of anisotropy),white matter microstructure measurement,GCST009536,5:140326940
rs1450270-<b>?</b>,2 x 10-10,(Posterior limb of internal capsule),'-,'-,'-,'-,AMPD3,White matter microstructure (mode of anisotropy),white matter microstructure measurement,GCST009536,11:10437049
rs7949917-<b>?</b>,9 x 10-10,(Posterior limb of internal capsule),'-,'-,'-,'-,AMPD3,White matter microstructure (mode of anisotropy),white matter microstructure measurement,GCST009536,11:10453823
rs936513-<b>?</b>,1 x 10-12,(Posterior limb of internal capsule),'-,'-,'-,'-,AMPD3,White matter microstructure (mode of anisotropy),white matter microstructure measurement,GCST009536,11:10460120
rs7968703-<b>?</b>,6 x 10-9,(Posterior limb of internal capsule),'-,'-,'-,'-,RERGL,White matter microstructure (mode of anisotropy),white matter microstructure measurement,GCST009536,12:18232372
rs12149643-<b>?</b>,5 x 10-10,(Posterior limb of internal capsule),'-,'-,'-,'-,C16orf95,White matter microstructure (mode of anisotropy),white matter microstructure measurement,GCST009536,16:87197893
rs1108048-<b>?</b>,3 x 10-8,(Posterior limb of internal capsule),'-,'-,'-,'-,C16orf95,White matter microstructure (mode of anisotropy),white matter microstructure measurement,GCST009536,16:87212125
rs1110339-<b>?</b>,3 x 10-9,(Posterior limb of internal capsule),'-,'-,'-,'-,C16orf95,White matter microstructure (mode of anisotropy),white matter microstructure measurement,GCST009536,16:87216413
rs9940975-<b>?</b>,9 x 10-10,(Posterior limb of internal capsule),'-,'-,'-,'-,C16orf95,White matter microstructure (mode of anisotropy),white matter microstructure measurement,GCST009536,16:87227593
rs62056167-<b>?</b>,5 x 10-8,(Posterior limb of internal capsule),'-,'-,'-,'-,C16orf95,White matter microstructure (mode of anisotropy),white matter microstructure measurement,GCST009536,16:87230715
rs23595-<b>?</b>,1 x 10-10,(Posterior limb of internal capsule),'-,'-,'-,'-,ZBTB32,White matter microstructure (mode of anisotropy),white matter microstructure measurement,GCST009536,19:35713929
rs9472414-<b>?</b>,4 x 10-8,(Retrolenticular part of internal capsule),'-,'-,'-,'-,SUPT3H,White matter microstructure (mode of anisotropy),white matter microstructure measurement,GCST009536,6:44978769
rs798497-<b>?</b>,2 x 10-11,(Retrolenticular part of internal capsule),'-,'-,'-,'-,"GNA12, AMZ1",White matter microstructure (mode of anisotropy),white matter microstructure measurement,GCST009536,7:2756323
rs529954825-<b>?</b>,4 x 10-8,(Retrolenticular part of internal capsule),'-,'-,'-,'-,GNA12,White matter microstructure (mode of anisotropy),white matter microstructure measurement,GCST009536,7:2804907
rs1183079-<b>?</b>,4 x 10-10,(Retrolenticular part of internal capsule),'-,'-,'-,'-,"GNA12, CARD11",White matter microstructure (mode of anisotropy),white matter microstructure measurement,GCST009536,7:2865038
rs6482443-<b>?</b>,3 x 10-9,(Retrolenticular part of internal capsule),'-,'-,'-,'-,"ARHGAP21, PRTFDC1",White matter microstructure (mode of anisotropy),white matter microstructure measurement,GCST009536,10:24771958
rs77475884-<b>?</b>,2 x 10-8,(Retrolenticular part of internal capsule),'-,'-,'-,'-,'-,White matter microstructure (mode of anisotropy),white matter microstructure measurement,GCST009536,12:22860009
rs12369969-<b>?</b>,7 x 10-11,(Retrolenticular part of internal capsule),'-,'-,'-,'-,"NUAK1, ST13P3",White matter microstructure (mode of anisotropy),white matter microstructure measurement,GCST009536,12:106049473
rs35447933-<b>?</b>,2 x 10-9,(Sagittal stratum),'-,'-,'-,'-,VCAN,White matter microstructure (radial diusivities),white matter microstructure measurement,GCST009540,5:83494960
rs160183-<b>?</b>,2 x 10-12,(Sagittal stratum),'-,'-,'-,'-,VCAN,White matter microstructure (radial diusivities),white matter microstructure measurement,GCST009540,5:83516014
rs2541312-<b>?</b>,4 x 10-11,(Sagittal stratum),'-,'-,'-,'-,VCAN,White matter microstructure (radial diusivities),white matter microstructure measurement,GCST009540,5:83523366
rs13184707-<b>?</b>,3 x 10-8,(Sagittal stratum),'-,'-,'-,'-,VCAN,White matter microstructure (radial diusivities),white matter microstructure measurement,GCST009540,5:83530814
rs78248083-<b>?</b>,3 x 10-9,(Sagittal stratum),'-,'-,'-,'-,"VCAN-AS1, VCAN",White matter microstructure (radial diusivities),white matter microstructure measurement,GCST009540,5:83552822
rs309589-<b>?</b>,4 x 10-20,(Sagittal stratum),'-,'-,'-,'-,"VCAN-AS1, VCAN",White matter microstructure (radial diusivities),white matter microstructure measurement,GCST009540,5:83554154
rs309587-<b>?</b>,4 x 10-17,(Sagittal stratum),'-,'-,'-,'-,"VCAN, VCAN-AS1",White matter microstructure (radial diusivities),white matter microstructure measurement,GCST009540,5:83560700
rs3931702-<b>?</b>,1 x 10-9,(Sagittal stratum),'-,'-,'-,'-,"VCAN-AS1, VCAN",White matter microstructure (radial diusivities),white matter microstructure measurement,GCST009540,5:83560894
rs10052710-<b>?</b>,6 x 10-33,(Sagittal stratum),'-,'-,'-,'-,"VCAN-AS1, VCAN",White matter microstructure (radial diusivities),white matter microstructure measurement,GCST009540,5:83564206
rs17205986-<b>?</b>,3 x 10-9,(Sagittal stratum),'-,'-,'-,'-,"VCAN-AS1, VCAN",White matter microstructure (radial diusivities),white matter microstructure measurement,GCST009540,5:83564561
rs17284524-<b>?</b>,1 x 10-19,(Sagittal stratum),'-,'-,'-,'-,"VCAN-AS1, VCAN",White matter microstructure (radial diusivities),white matter microstructure measurement,GCST009540,5:83570257
rs309584-<b>?</b>,8 x 10-9,(Sagittal stratum),'-,'-,'-,'-,"VCAN, VCAN-AS1",White matter microstructure (radial diusivities),white matter microstructure measurement,GCST009540,5:83573439
rs17206075-<b>?</b>,5 x 10-19,(Sagittal stratum),'-,'-,'-,'-,HAPLN1,White matter microstructure (radial diusivities),white matter microstructure measurement,GCST009540,5:83639782
rs17284622-<b>?</b>,2 x 10-8,(Sagittal stratum),'-,'-,'-,'-,HAPLN1,White matter microstructure (radial diusivities),white matter microstructure measurement,GCST009540,5:83678852
rs55705857-<b>?</b>,3 x 10-9,(Sagittal stratum),'-,'-,'-,'-,CCDC26,White matter microstructure (radial diusivities),white matter microstructure measurement,GCST009540,8:129633446
rs2267158-<b>?</b>,1 x 10-8,(Sagittal stratum),'-,'-,'-,'-,"SEC14L6, GAL3ST1",White matter microstructure (radial diusivities),white matter microstructure measurement,GCST009540,22:30554373
rs151044295-<b>?</b>,5 x 10-8,(Uncinate fasciculus),'-,'-,'-,'-,KLHL24,White matter microstructure (radial diusivities),white matter microstructure measurement,GCST009540,3:183665522
rs116432568-<b>?</b>,1 x 10-8,(Uncinate fasciculus),'-,'-,'-,'-,ABCC5,White matter microstructure (radial diusivities),white matter microstructure measurement,GCST009540,3:183924256
rs10055352-<b>?</b>,1 x 10-8,(Uncinate fasciculus),'-,'-,'-,'-,"FTH1P9, XRCC4",White matter microstructure (radial diusivities),white matter microstructure measurement,GCST009540,5:83421328
rs6883712-<b>?</b>,5 x 10-12,(Uncinate fasciculus),'-,'-,'-,'-,"FTH1P9, VCAN",White matter microstructure (radial diusivities),white matter microstructure measurement,GCST009540,5:83428990
rs10044001-<b>?</b>,2 x 10-8,(Uncinate fasciculus),'-,'-,'-,'-,"FTH1P9, VCAN",White matter microstructure (radial diusivities),white matter microstructure measurement,GCST009540,5:83458830
rs11746859-<b>?</b>,2 x 10-8,(Uncinate fasciculus),'-,'-,'-,'-,VCAN,White matter microstructure (radial diusivities),white matter microstructure measurement,GCST009540,5:83474739
rs994004-<b>?</b>,4 x 10-18,(Uncinate fasciculus),'-,'-,'-,'-,VCAN,White matter microstructure (radial diusivities),white matter microstructure measurement,GCST009540,5:83475564
rs6867396-<b>?</b>,2 x 10-10,(Uncinate fasciculus),'-,'-,'-,'-,VCAN,White matter microstructure (radial diusivities),white matter microstructure measurement,GCST009540,5:83480482
rs4558964-<b>?</b>,2 x 10-10,(Uncinate fasciculus),'-,'-,'-,'-,VCAN,White matter microstructure (radial diusivities),white matter microstructure measurement,GCST009540,5:83490730
rs35447933-<b>?</b>,2 x 10-9,(Uncinate fasciculus),'-,'-,'-,'-,VCAN,White matter microstructure (radial diusivities),white matter microstructure measurement,GCST009540,5:83494960
rs160183-<b>?</b>,2 x 10-12,(Uncinate fasciculus),'-,'-,'-,'-,VCAN,White matter microstructure (radial diusivities),white matter microstructure measurement,GCST009540,5:83516014
rs2541312-<b>?</b>,4 x 10-11,(Uncinate fasciculus),'-,'-,'-,'-,VCAN,White matter microstructure (radial diusivities),white matter microstructure measurement,GCST009540,5:83523366
rs13184707-<b>?</b>,3 x 10-8,(Uncinate fasciculus),'-,'-,'-,'-,VCAN,White matter microstructure (radial diusivities),white matter microstructure measurement,GCST009540,5:83530814
rs78248083-<b>?</b>,3 x 10-9,(Uncinate fasciculus),'-,'-,'-,'-,"VCAN-AS1, VCAN",White matter microstructure (radial diusivities),white matter microstructure measurement,GCST009540,5:83552822
rs309589-<b>?</b>,4 x 10-20,(Uncinate fasciculus),'-,'-,'-,'-,"VCAN-AS1, VCAN",White matter microstructure (radial diusivities),white matter microstructure measurement,GCST009540,5:83554154
rs309587-<b>?</b>,4 x 10-17,(Uncinate fasciculus),'-,'-,'-,'-,"VCAN, VCAN-AS1",White matter microstructure (radial diusivities),white matter microstructure measurement,GCST009540,5:83560700
rs3931702-<b>?</b>,1 x 10-9,(Uncinate fasciculus),'-,'-,'-,'-,"VCAN-AS1, VCAN",White matter microstructure (radial diusivities),white matter microstructure measurement,GCST009540,5:83560894
rs10052710-<b>?</b>,6 x 10-33,(Uncinate fasciculus),'-,'-,'-,'-,"VCAN-AS1, VCAN",White matter microstructure (radial diusivities),white matter microstructure measurement,GCST009540,5:83564206
rs17205986-<b>?</b>,3 x 10-9,(Uncinate fasciculus),'-,'-,'-,'-,"VCAN-AS1, VCAN",White matter microstructure (radial diusivities),white matter microstructure measurement,GCST009540,5:83564561
rs17284524-<b>?</b>,1 x 10-19,(Uncinate fasciculus),'-,'-,'-,'-,"VCAN-AS1, VCAN",White matter microstructure (radial diusivities),white matter microstructure measurement,GCST009540,5:83570257
rs309584-<b>?</b>,8 x 10-9,(Uncinate fasciculus),'-,'-,'-,'-,"VCAN, VCAN-AS1",White matter microstructure (radial diusivities),white matter microstructure measurement,GCST009540,5:83573439
rs17206075-<b>?</b>,5 x 10-19,(Uncinate fasciculus),'-,'-,'-,'-,HAPLN1,White matter microstructure (radial diusivities),white matter microstructure measurement,GCST009540,5:83639782
rs17284622-<b>?</b>,2 x 10-8,(Uncinate fasciculus),'-,'-,'-,'-,HAPLN1,White matter microstructure (radial diusivities),white matter microstructure measurement,GCST009540,5:83678852
rs55705857-<b>?</b>,3 x 10-9,(Uncinate fasciculus),'-,'-,'-,'-,CCDC26,White matter microstructure (radial diusivities),white matter microstructure measurement,GCST009540,8:129633446
rs2267158-<b>?</b>,1 x 10-8,(Uncinate fasciculus),'-,'-,'-,'-,"SEC14L6, GAL3ST1",White matter microstructure (radial diusivities),white matter microstructure measurement,GCST009540,22:30554373
rs150289443-<b>?</b>,4 x 10-8,(Anterior corona radiata),'-,'-,'-,'-,"WDR12, CARF",White matter microstructure (mode of anisotropy),white matter microstructure measurement,GCST009536,2:202964860
rs143796540-<b>?</b>,2 x 10-8,(Anterior limb of internal capsule),'-,'-,'-,'-,"MED8, ELOVL1",White matter microstructure (mode of anisotropy),white matter microstructure measurement,GCST009536,1:43376692
rs59145927-<b>?</b>,4 x 10-9,(Anterior limb of internal capsule),'-,'-,'-,'-,STX6,White matter microstructure (mode of anisotropy),white matter microstructure measurement,GCST009536,1:180983159
rs1551486-<b>?</b>,8 x 10-9,(Anterior limb of internal capsule),'-,'-,'-,'-,RASGRP3,White matter microstructure (mode of anisotropy),white matter microstructure measurement,GCST009536,2:33528012
rs13388394-<b>?</b>,5 x 10-11,(Anterior limb of internal capsule),'-,'-,'-,'-,RASGRP3,White matter microstructure (mode of anisotropy),white matter microstructure measurement,GCST009536,2:33539109
rs73184639-<b>?</b>,5 x 10-8,(Anterior limb of internal capsule),'-,'-,'-,'-,"RTP2, BCL6",White matter microstructure (mode of anisotropy),white matter microstructure measurement,GCST009536,3:187705848
rs10962461-<b>?</b>,3 x 10-8,(Anterior limb of internal capsule),'-,'-,'-,'-,BNC2,White matter microstructure (mode of anisotropy),white matter microstructure measurement,GCST009536,9:16503547
rs150300-<b>?</b>,4 x 10-8,(Anterior limb of internal capsule),'-,'-,'-,'-,"MIR9-3HG, RHCG",White matter microstructure (mode of anisotropy),white matter microstructure measurement,GCST009536,15:89400959
rs150289443-<b>?</b>,3 x 10-8,(Average across all tracts),'-,'-,'-,'-,"WDR12, CARF",White matter microstructure (mode of anisotropy),white matter microstructure measurement,GCST009536,2:202964860
rs35071165-<b>?</b>,2 x 10-8,(Average across all tracts),'-,'-,'-,'-,ABI2,White matter microstructure (mode of anisotropy),white matter microstructure measurement,GCST009536,2:203378174
rs7819592-<b>?</b>,4 x 10-8,(Average across all tracts),'-,'-,'-,'-,"RPL32P20, ST13P6",White matter microstructure (mode of anisotropy),white matter microstructure measurement,GCST009536,8:133394359
rs5794578-<b>?</b>,4 x 10-8,(Average across all tracts),'-,'-,'-,'-,SLC35F2,White matter microstructure (mode of anisotropy),white matter microstructure measurement,GCST009536,11:107921202
rs112399781-<b>?</b>,3 x 10-8,(Average across all tracts),'-,'-,'-,'-,"MAPK3, CORO1A",White matter microstructure (mode of anisotropy),white matter microstructure measurement,GCST009536,16:30134465
rs1724888-<b>?</b>,2 x 10-8,(Body of corpus callosum),'-,'-,'-,'-,AMZ1,White matter microstructure (mode of anisotropy),white matter microstructure measurement,GCST009536,7:2701385
rs7798875-<b>?</b>,4 x 10-10,(Body of corpus callosum),'-,'-,'-,'-,AMZ1,White matter microstructure (mode of anisotropy),white matter microstructure measurement,GCST009536,7:2710611
rs7803527-<b>?</b>,2 x 10-10,(Body of corpus callosum),'-,'-,'-,'-,AMZ1,White matter microstructure (mode of anisotropy),white matter microstructure measurement,GCST009536,7:2711406
rs798549-<b>?</b>,2 x 10-8,(Body of corpus callosum),'-,'-,'-,'-,AMZ1,White matter microstructure (mode of anisotropy),white matter microstructure measurement,GCST009536,7:2721116
rs208346-<b>?</b>,2 x 10-9,(Body of corpus callosum),'-,'-,'-,'-,"AMZ1, GNA12",White matter microstructure (mode of anisotropy),white matter microstructure measurement,GCST009536,7:2760052
rs7784066-<b>?</b>,6 x 10-16,(Body of corpus callosum),'-,'-,'-,'-,GNA12,White matter microstructure (mode of anisotropy),white matter microstructure measurement,GCST009536,7:2780093
rs2644307-<b>?</b>,3 x 10-11,(Body of corpus callosum),'-,'-,'-,'-,GNA12,White matter microstructure (mode of anisotropy),white matter microstructure measurement,GCST009536,7:2793339
rs529954825-<b>?</b>,4 x 10-9,(Body of corpus callosum),'-,'-,'-,'-,GNA12,White matter microstructure (mode of anisotropy),white matter microstructure measurement,GCST009536,7:2804907
rs1183079-<b>?</b>,1 x 10-9,(Body of corpus callosum),'-,'-,'-,'-,"GNA12, CARD11",White matter microstructure (mode of anisotropy),white matter microstructure measurement,GCST009536,7:2865038
rs12363520-<b>?</b>,1 x 10-9,(Body of corpus callosum),'-,'-,'-,'-,IRAG1,White matter microstructure (mode of anisotropy),white matter microstructure measurement,GCST009536,11:10670625
rs11860417-<b>?</b>,2 x 10-10,(Body of corpus callosum),'-,'-,'-,'-,C16orf95,White matter microstructure (mode of anisotropy),white matter microstructure measurement,GCST009536,16:87196931
rs4843552-<b>?</b>,1 x 10-17,(Body of corpus callosum),'-,'-,'-,'-,C16orf95,White matter microstructure (mode of anisotropy),white matter microstructure measurement,GCST009536,16:87199910
rs12928520-<b>?</b>,1 x 10-9,(Body of corpus callosum),'-,'-,'-,'-,C16orf95,White matter microstructure (mode of anisotropy),white matter microstructure measurement,GCST009536,16:87203962
rs4843547-<b>?</b>,6 x 10-11,(Body of corpus callosum),'-,'-,'-,'-,C16orf95,White matter microstructure (mode of anisotropy),white matter microstructure measurement,GCST009536,16:87206542
rs35427507-<b>?</b>,4 x 10-9,(Body of corpus callosum),'-,'-,'-,'-,C16orf95,White matter microstructure (mode of anisotropy),white matter microstructure measurement,GCST009536,16:87214139
rs62056161-<b>?</b>,2 x 10-8,(Body of corpus callosum),'-,'-,'-,'-,C16orf95,White matter microstructure (mode of anisotropy),white matter microstructure measurement,GCST009536,16:87220767
rs4843231-<b>?</b>,9 x 10-10,(Body of corpus callosum),'-,'-,'-,'-,C16orf95,White matter microstructure (mode of anisotropy),white matter microstructure measurement,GCST009536,16:87230928
rs17618450-<b>?</b>,1 x 10-10,(Cingulate gyrus),'-,'-,'-,'-,CRB1,White matter microstructure (mode of anisotropy),white matter microstructure measurement,GCST009536,1:197368538
rs12069217-<b>?</b>,4 x 10-8,(Cingulate gyrus),'-,'-,'-,'-,"C1orf53, DENND1B",White matter microstructure (mode of anisotropy),white matter microstructure measurement,GCST009536,1:197873014
rs111763437-<b>?</b>,6 x 10-9,(Cingulate gyrus),'-,'-,'-,'-,NCKAP5,White matter microstructure (mode of anisotropy),white matter microstructure measurement,GCST009536,2:132771885
rs536819065-<b>?</b>,3 x 10-8,(Cingulate gyrus),'-,'-,'-,'-,DAG1,White matter microstructure (mode of anisotropy),white matter microstructure measurement,GCST009536,3:49504268
chr6:27738430-<b>?</b>,2 x 10-9,(Splenium of corpus callosum),'-,'-,'-,'-,'-,White matter microstructure (fractional anisotropy),white matter microstructure measurement,GCST009539,Mapping not available
rs200994-<b>?</b>,2 x 10-8,(Splenium of corpus callosum),'-,'-,'-,'-,H2BC15,White matter microstructure (fractional anisotropy),white matter microstructure measurement,GCST009539,6:27846035
rs1150668-<b>?</b>,1 x 10-8,(Splenium of corpus callosum),'-,'-,'-,'-,ZNF192P1,White matter microstructure (fractional anisotropy),white matter microstructure measurement,GCST009539,6:28162011
rs34477097-<b>?</b>,3 x 10-8,(Splenium of corpus callosum),'-,'-,'-,'-,ZSCAN9,White matter microstructure (fractional anisotropy),white matter microstructure measurement,GCST009539,6:28229408
rs1742741-<b>?</b>,2 x 10-8,(Splenium of corpus callosum),'-,'-,'-,'-,"RPSAP2, NOP56P1",White matter microstructure (fractional anisotropy),white matter microstructure measurement,GCST009539,6:28753757
rs3129171-<b>?</b>,2 x 10-8,(Splenium of corpus callosum),'-,'-,'-,'-,"OR2J4P, OR2G1P",White matter microstructure (fractional anisotropy),white matter microstructure measurement,GCST009539,6:29187972
rs142461330-<b>?</b>,4 x 10-14,(Splenium of corpus callosum),'-,'-,'-,'-,EGFR,White matter microstructure (fractional anisotropy),white matter microstructure measurement,GCST009539,7:54944404
rs2069418-<b>?</b>,5 x 10-10,(Splenium of corpus callosum),'-,'-,'-,'-,CDKN2B-AS1,White matter microstructure (fractional anisotropy),white matter microstructure measurement,GCST009539,9:22009699
rs62560774-<b>?</b>,7 x 10-9,(Splenium of corpus callosum),'-,'-,'-,'-,CDKN2B-AS1,White matter microstructure (fractional anisotropy),white matter microstructure measurement,GCST009539,9:22028407
rs10120688-<b>?</b>,5 x 10-12,(Splenium of corpus callosum),'-,'-,'-,'-,CDKN2B-AS1,White matter microstructure (fractional anisotropy),white matter microstructure measurement,GCST009539,9:22056500
rs12146713-<b>?</b>,2 x 10-10,(Splenium of corpus callosum),'-,'-,'-,'-,'-,White matter microstructure (fractional anisotropy),white matter microstructure measurement,GCST009539,Mapping not available
rs2074733-<b>?</b>,1 x 10-8,(Splenium of corpus callosum),'-,'-,'-,'-,SF3A1,White matter microstructure (fractional anisotropy),white matter microstructure measurement,GCST009539,22:30342598
rs8142452-<b>?</b>,2 x 10-9,(Splenium of corpus callosum),'-,'-,'-,'-,"SEC14L6, GAL3ST1",White matter microstructure (fractional anisotropy),white matter microstructure measurement,GCST009539,22:30553833
rs2267161-<b>?</b>,5 x 10-13,(Splenium of corpus callosum),'-,'-,'-,'-,GAL3ST1,White matter microstructure (fractional anisotropy),white matter microstructure measurement,GCST009539,22:30557308
rs2018980-<b>?</b>,6 x 10-11,(Splenium of corpus callosum),'-,'-,'-,'-,"POLR2F, PICK1",White matter microstructure (fractional anisotropy),white matter microstructure measurement,GCST009539,22:38054613
rs142739979-<b>?</b>,9 x 10-11,(Splenium of corpus callosum),'-,'-,'-,'-,BAIAP2L2,White matter microstructure (fractional anisotropy),white matter microstructure measurement,GCST009539,22:38087149
rs132930-<b>?</b>,8 x 10-9,(Splenium of corpus callosum),'-,'-,'-,'-,BAIAP2L2,White matter microstructure (fractional anisotropy),white matter microstructure measurement,GCST009539,22:38091022
rs12484232-<b>?</b>,3 x 10-9,(Splenium of corpus callosum),'-,'-,'-,'-,BAIAP2L2,White matter microstructure (fractional anisotropy),white matter microstructure measurement,GCST009539,22:38107472
rs3795503-<b>?</b>,1 x 10-10,(Superior corona radiata),'-,'-,'-,'-,KIAA1614,White matter microstructure (fractional anisotropy),white matter microstructure measurement,GCST009539,1:180936558
rs1831405-<b>?</b>,2 x 10-9,(Superior corona radiata),'-,'-,'-,'-,KIAA1614,White matter microstructure (fractional anisotropy),white matter microstructure measurement,GCST009539,1:180940413
rs34503709-<b>?</b>,3 x 10-8,(Superior corona radiata),'-,'-,'-,'-,VCAN,White matter microstructure (fractional anisotropy),white matter microstructure measurement,GCST009539,5:83482394
rs72284621-<b>?</b>,2 x 10-8,(Superior corona radiata),'-,'-,'-,'-,"VCAN, VCAN-AS1",White matter microstructure (fractional anisotropy),white matter microstructure measurement,GCST009539,5:83565433
rs368699386-<b>?</b>,7 x 10-10,(Superior corona radiata),'-,'-,'-,'-,"AMZ1, GNA12",White matter microstructure (fractional anisotropy),white matter microstructure measurement,GCST009539,7:2764249
rs562439614-<b>?</b>,2 x 10-8,(Superior corona radiata),'-,'-,'-,'-,"CARD11, GNA12",White matter microstructure (fractional anisotropy),white matter microstructure measurement,GCST009539,7:2861968
rs10886021-<b>?</b>,2 x 10-8,(Superior corona radiata),'-,'-,'-,'-,SHTN1,White matter microstructure (fractional anisotropy),white matter microstructure measurement,GCST009539,10:117008053
rs73192197-<b>?</b>,6 x 10-10,(Superior corona radiata),'-,'-,'-,'-,ST13P3,White matter microstructure (fractional anisotropy),white matter microstructure measurement,GCST009539,12:105992195
rs12369969-<b>?</b>,3 x 10-10,(Superior corona radiata),'-,'-,'-,'-,"NUAK1, ST13P3",White matter microstructure (fractional anisotropy),white matter microstructure measurement,GCST009539,12:106049473
rs12146713-<b>?</b>,1 x 10-14,(Superior corona radiata),'-,'-,'-,'-,'-,White matter microstructure (fractional anisotropy),white matter microstructure measurement,GCST009539,Mapping not available
rs73193841-<b>?</b>,7 x 10-10,(Superior corona radiata),'-,'-,'-,'-,NUAK1,White matter microstructure (fractional anisotropy),white matter microstructure measurement,GCST009539,12:106087150
rs4843227-<b>?</b>,1 x 10-16,(Superior corona radiata),'-,'-,'-,'-,C16orf95,White matter microstructure (fractional anisotropy),white matter microstructure measurement,GCST009539,16:87191533
rs11860417-<b>?</b>,5 x 10-10,(Superior corona radiata),'-,'-,'-,'-,C16orf95,White matter microstructure (fractional anisotropy),white matter microstructure measurement,GCST009539,16:87196931
rs4843549-<b>?</b>,6 x 10-11,(Superior corona radiata),'-,'-,'-,'-,C16orf95,White matter microstructure (fractional anisotropy),white matter microstructure measurement,GCST009539,16:87204257
rs1108048-<b>?</b>,2 x 10-13,(Superior corona radiata),'-,'-,'-,'-,C16orf95,White matter microstructure (fractional anisotropy),white matter microstructure measurement,GCST009539,16:87212125
rs10863183-<b>?</b>,3 x 10-10,(Superior corona radiata),'-,'-,'-,'-,C16orf95,White matter microstructure (fractional anisotropy),white matter microstructure measurement,GCST009539,16:87215699
rs62056161-<b>?</b>,7 x 10-9,(Superior corona radiata),'-,'-,'-,'-,C16orf95,White matter microstructure (fractional anisotropy),white matter microstructure measurement,GCST009539,16:87220767
rs9940970-<b>?</b>,4 x 10-11,(Superior corona radiata),'-,'-,'-,'-,C16orf95,White matter microstructure (fractional anisotropy),white matter microstructure measurement,GCST009539,16:87227577
rs62056167-<b>?</b>,2 x 10-9,(Superior corona radiata),'-,'-,'-,'-,C16orf95,White matter microstructure (fractional anisotropy),white matter microstructure measurement,GCST009539,16:87230715
rs144109569-<b>?</b>,7 x 10-10,(Superior corona radiata),'-,'-,'-,'-,C16orf95,White matter microstructure (fractional anisotropy),white matter microstructure measurement,GCST009539,16:87239772
rs17770675-<b>?</b>,1 x 10-9,(Superior corona radiata),'-,'-,'-,'-,C16orf95,White matter microstructure (fractional anisotropy),white matter microstructure measurement,GCST009539,16:87253917
rs370248933-<b>?</b>,4 x 10-10,(Anterior limb of internal capsule),'-,'-,'-,'-,"WDR12, CARF",White matter microstructure (fractional anisotropy),white matter microstructure measurement,GCST009539,2:202980618
rs72284621-<b>?</b>,2 x 10-10,(Anterior limb of internal capsule),'-,'-,'-,'-,"VCAN, VCAN-AS1",White matter microstructure (fractional anisotropy),white matter microstructure measurement,GCST009539,5:83565433
rs55938136-<b>?</b>,5 x 10-10,(Anterior limb of internal capsule),'-,'-,'-,'-,LINC02210-CRHR1,White matter microstructure (fractional anisotropy),white matter microstructure measurement,GCST009539,17:45720994
rs28646281-<b>?</b>,4 x 10-8,(Anterior limb of internal capsule),'-,'-,'-,'-,MAPT,White matter microstructure (fractional anisotropy),white matter microstructure measurement,GCST009539,17:45900480
