ID,Imprinted Gene,Gene,Paternal/Maternal,Variant and risk allele,P-value,P-value annotation,RAF,OR,Beta,CI,Mapped gene,Reported trait,Trait(s),Study accession,Location,Grouping
2896,RAC1,TIAM1,Not specified,rs845930-<b>?</b>,8 x 10-6,(overall),NR,1.18,'-,'-,"TIAM1, AP000248.1",Epithelial ovarian cancer,ovarian carcinoma,GCST007728,21:31347809,Cancer
2922,TP53,TIGAR,Not specified,rs10849033-<b>G</b>,9 x 10-6,,0.02,2.55,'-,[1.60-3.80],"TIGAR, AC008012.1",Acute lymphoblastic leukemia (childhood),acute lymphoblastic leukemia,GCST000464,12:4315956,Cancer
2962,TP53,TP53,Not specified,rs78378222-<b>T</b>,3 x 10-12,,0.9891746,'-,'-,'-,TP53,Nevus count or cutaneous melanoma,"nevus count, cutaneous melanoma",GCST010303,17:7668434,Cancer
2963,TP53,TP53,Not specified,rs78378222-<b>G</b>,3 x 10-10,,0.0108,1.321353,'-,NR,TP53,Cutaneous malignant melanoma,cutaneous melanoma,GCST010304,17:7668434,Cancer
2964,TP53,TP53,Not specified,rs78378222-<b>G</b>,5 x 10-27,,0.013,2.73,'-,2.27-3.28,TP53,Non-glioblastoma glioma,"central nervous system cancer, glioma",GCST004348,17:7668434,Cancer
2965,TP53,TP53,Not specified,rs78378222-<b>G</b>,5 x 10-29,,0.013,2.63,'-,2.22-3.11,TP53,Glioblastoma,"central nervous system cancer, glioblastoma multiforme",GCST004349,17:7668434,Cancer
2966,TP53,TP53,Not specified,rs78378222-<b>G</b>,9 x 10-38,,0.013,2.53,'-,2.19-2.91,TP53,Glioma,"central nervous system cancer, glioma",GCST004347,17:7668434,Cancer
2967,TP53,TP53,Not specified,rs78378222-<b>G</b>,2 x 10-9,,0.012122,2.4857073,'-,NR,TP53,Lymphocytic leukemia,lymphoid leukemia,GCST90011814,17:7668434,Cancer
2968,TP53,TP53,Not specified,rs78378222-<b>G</b>,2 x 10-12,,0.012122,1.3869625,'-,[1.27-1.52],TP53,Cancer (pleiotropy),cancer,GCST90011822,17:7668434,Cancer
2969,TP53,TP53,Not specified,rs78378222-<b>G</b>,3 x 10-11,,NR,1.262,'-,[1.18-1.35],TP53,Prostate cancer,prostate carcinoma,GCST011049,17:7668434,Cancer
2970,TP53,TP53,Not specified,rs78378222-<b>G</b>,3 x 10-17,(males),NR,2.41,'-,[1.97-2.96],TP53,Glioma,glioma,GCST005931,17:7668434,Cancer
2971,TP53,TP53,Not specified,rs78378222-<b>G</b>,2 x 10-12,(females),NR,2.43,'-,[1.90-3.12],TP53,Glioma,glioma,GCST005931,17:7668434,Cancer
2972,TP53,TP53,Not specified,rs78378222-<b>G</b>,1 x 10-14,(males),NR,2.65,'-,[2.07-3.40],TP53,Glioblastoma,glioma,GCST005932,17:7668434,Cancer
2973,TP53,TP53,Not specified,rs78378222-<b>G</b>,2 x 10-9,(females),NR,2.67,'-,[1.93-3.68],TP53,Glioblastoma,glioma,GCST005932,17:7668434,Cancer
2974,TP53,TP53,Not specified,rs78378222-<b>G</b>,1 x 10-10,(males),NR,2.79,'-,[2.04-3.80],TP53,Non-glioblastoma glioma,glioma,GCST005933,17:7668434,Cancer
2975,TP53,TP53,Not specified,rs78378222-<b>G</b>,4 x 10-8,(females),NR,2.7,'-,[1.89-3.85],TP53,Non-glioblastoma glioma,glioma,GCST005933,17:7668434,Cancer
2976,TP53,TP53,Not specified,rs78378222-<b>T</b>,7 x 10-7,,NR,1.4456319,'-,[1.25-1.67],TP53,Non-melanoma skin cancer,non-melanoma skin carcinoma,GCST005896,17:7668434,Cancer
2977,TP53,TP53,Not specified,rs78378222-<b>?</b>,2 x 10-9,(mixed effect),NR,'-,'-,'-,TP53,Invasive breast cancer,breast carcinoma,GCST010099,17:7668434,Cancer
2978,TP53,TP53,Not specified,rs78378222-<b>T</b>,1 x 10-8,,0.99,1.4492754,'-,[1.3-1.61],TP53,"Breast cancer (estrogen-receptor negative, progesterone-receptor negative, and human epidermal growth factor-receptor negative)",triple-negative breast cancer,GCST010100,17:7668434,Cancer
2979,TP53,TP53,Not specified,rs78378222-<b>C</b>,2 x 10-20,,NR,2.16,'-,[1.83-2.54],TP53,Basal cell carcinoma,basal cell carcinoma,GCST001250,17:7668434,Cancer
2980,TP53,TP53,Not specified,rs78378222-<b>G</b>,1 x 10-8,,0.012122,1.4838997,'-,NR,TP53,Melanoma,melanoma,GCST90011809,17:7668434,Cancer
2981,TP53,TP53,Not specified,rs78378222-<b>G</b>,4 x 10-13,(Above median age-at-diagnosis),NR,3.26,'-,[2.37-4.48],TP53,Glioblastoma (age-stratified),"age at onset, glioblastoma multiforme",GCST006480,17:7668434,Cancer
2982,TP53,TP53,Not specified,rs78378222-<b>G</b>,9 x 10-16,(Below median age-at-diagnosis),NR,3.8,'-,[2.74-5.25],TP53,Glioblastoma (age-stratified),"age at onset, glioblastoma multiforme",GCST006480,17:7668434,Cancer
2983,TP53,TP53,Not specified,rs78378222-<b>G</b>,3 x 10-8,(Median age-at-diagnosis),NR,2.54,'-,[1.83-3.53],TP53,Glioblastoma (age-stratified),"age at onset, glioblastoma multiforme",GCST006480,17:7668434,Cancer
2984,TP53,TP53,Not specified,rs78378222-<b>G</b>,1 x 10-20,,0.018,2.07,'-,[NR],TP53,Basal cell carcinoma,basal cell carcinoma,GCST002842,17:7668434,Cancer
2985,TP53,TP53,Not specified,rs78378222-<b>G</b>,4 x 10-22,,'-,2.24,'-,[1.90-2.64],TP53,Basal cell carcinoma,basal cell carcinoma,GCST002331,17:7668434,Cancer
2986,TP53,TP53,Not specified,rs78378222-<b>G</b>,8 x 10-27,,0.0112281,'-,0.45094877 unit increase,[0.37-0.53],TP53,Basal cell carcinoma,basal cell carcinoma,GCST90013410,17:7668434,Cancer
2987,TP53,TP53,Not specified,rs78378222-<b>G</b>,2 x 10-10,,0.01,1.41,'-,[NR],TP53,Basal cell carcinoma,basal cell carcinoma,GCST003726,17:7668434,Cancer
2988,TP53,TP53,Not specified,rs78378222-<b>G</b>,4 x 10-25,,0.011814,1.4285715,'-,[1.33-1.54],TP53,Keratinocyte cancer (MTAG),keratinocyte carcinoma,GCST008870,17:7668434,Cancer
2989,TP53,TP53,Not specified,rs78378222-<b>G</b>,6 x 10-33,,0.010825,1.4925373,'-,[1.37-1.67],TP53,Basal cell carcinoma,basal cell carcinoma,GCST008871,17:7668434,Cancer
2990,TP53,TP53,Not specified,rs78378222-<b>T</b>,8 x 10-6,,0.99,'-,0.0267 unit decrease,[0.015-0.038],TP53,Cancer,cancer,GCST009503,17:7668434,Cancer
2991,TP53,TP53,Not specified,rs1641548-<b>C</b>,1 x 10-9,,0.8245,1.0812,'-,NR,TP53,Cutaneous malignant melanoma,cutaneous melanoma,GCST010304,17:7671461,Cancer
2992,TP53,TP53,Not specified,rs35850753-<b>T</b>,1 x 10-8,(European American),0.020167,1.9466,'-,[1.57-2.43],TP53,Sporadic neuroblastoma,neuroblastoma,GCST004510,17:7675353,Cancer
2993,TP53,TP53,Not specified,rs35850753-<b>T</b>,4 x 10-12,,NR,2.79,'-,[2.09-3.72],TP53,Glioblastoma,glioblastoma multiforme,GCST003220,17:7675353,Cancer
2994,TP53,TP53,Not specified,rs35850753-<b>T</b>,9 x 10-20,,NR,2.53,'-,[2.07-3.08],TP53,Glioma,central nervous system cancer,GCST003228,17:7675353,Cancer
3007,TP53,TP53TG1,Not specified,rs117049781-<b>T</b>,2 x 10-6,,0.030707815,1.6999506,'-,[1.365588806-2.116180046],"TP53TG1, TMEM243",Lung cancer in never smokers,"smoking status measurement, lung carcinoma",GCST004747,7:87246462,Cancer
3008,TP53,TP53TG1,Not specified,rs139328189-<b>C</b>,1 x 10-6,,0.987660471,1.619335,'-,[1.33-1.97],TP53TG1,Lung cancer in ever smokers,"smoking status measurement, lung carcinoma",GCST004749,7:87332982,Cancer
57,RAC1,CYRIA,Not specified,rs1722426-<b>C</b>,2 x 10-6,,NR,1.2820514,'-,[1.15-1.41],"AC008164.1, CYRIA",Ventricular ectopy,ventricular ectopy,GCST005937,2:16726625,Cardiovascular
380,ESR2,ESR2,Not specified,rs2738413-<b>A</b>,2 x 10-29,,0.47,1.08,'-,[1.07-1.1],"ESR2, SYNE2",Atrial fibrillation,atrial fibrillation,GCST006061,14:64213242,Cardiovascular
381,ESR2,ESR2,Not specified,rs2738413-<b>A</b>,1 x 10-24,(EA),0.48,1.08,'-,[1.06-1.1],"ESR2, SYNE2",Atrial fibrillation,atrial fibrillation,GCST006061,14:64213242,Cardiovascular
382,ESR2,ESR2,Not specified,rs2738413-<b>A</b>,3 x 10-31,,0.495,1.08,'-,[1.07-1.10],"ESR2, SYNE2",Atrial fibrillation,atrial fibrillation,GCST006414,14:64213242,Cardiovascular
383,ESR2,ESR2,Not specified,rs1152591-<b>A</b>,6 x 10-13,,0.48,1.13,'-,[1.09-1.17],"SYNE2, ESR2",Atrial fibrillation,atrial fibrillation,GCST001499,14:64214130,Cardiovascular
384,ESR2,ESR2,Not specified,rs1152591-<b>A</b>,1 x 10-10,,0.46,1.09,'-,[1.06-1.13],"SYNE2, ESR2",Atrial fibrillation,atrial fibrillation,GCST004295,14:64214130,Cardiovascular
909,HNF1A,HNF1A,Not specified,rs77929563-<b>A</b>,4 x 10-11,,0.0107,'-,0.658 mmHg increase,[0.46-0.85],HNF1A-AS1,Diastolic blood pressure,diastolic blood pressure,GCST007271,12:120961699,Cardiovascular
910,HNF1A,HNF1A,Not specified,rs2255531-<b>?</b>,1 x 10-10,,NR,'-,'-,'-,HNF1A-AS1,Cardiovascular disease,cardiovascular disease,GCST007072,12:120977112,Cardiovascular
912,HNF1A,HNF1A,Not specified,rs1169288-<b>C</b>,2 x 10-12,,0.326652,1.06,'-,[1.04-1.07],"HNF1A-AS1, HNF1A",Myocardial infarction,myocardial infarction,GCST011365,12:120978847,Cardiovascular
913,HNF1A,HNF1A,Not specified,rs1169288-<b>?</b>,6 x 10-15,,NR,'-,0.0399869 unit increase,[0.03-0.05],"HNF1A-AS1, HNF1A",Coronary artery disease,coronary artery disease,GCST010866,12:120978847,Cardiovascular
914,HNF1A,HNF1A,Not specified,rs1169288-<b>C</b>,1 x 10-9,,0.313,'-,'-,'-,"HNF1A-AS1, HNF1A",Coronary artery disease,coronary artery disease,GCST008370,12:120978847,Cardiovascular
915,HNF1A,HNF1A,Not specified,rs1169288-<b>A</b>,8 x 10-19,,0.67,'-,0.054 unit decrease,[0.042-0.066],"HNF1A-AS1, HNF1A",Coronary artery disease,coronary artery disease,GCST005194,12:120978847,Cardiovascular
916,HNF1A,HNF1A,Not specified,rs1169288-<b>A</b>,1 x 10-18,,0.6725,'-,0.049 unit decrease,[0.038-0.06],"HNF1A-AS1, HNF1A",Coronary artery disease,coronary artery disease,GCST005195,12:120978847,Cardiovascular
917,HNF1A,HNF1A,Not specified,rs2244608-<b>G</b>,8 x 10-10,,0.349,1.053,'-,[1.035-1.070],"HNF1A, HNF1A-AS1","Coronary artery disease (myocardial infarction, percutaneous transluminal coronary angioplasty, coronary artery bypass grafting, angina or chromic ischemic heart disease)",coronary artery disease,GCST004787,12:120979185,Cardiovascular
918,HNF1A,HNF1A,Not specified,rs2244608-<b>A</b>,7 x 10-19,,0.6679,'-,0.0518 unit decrease,[0.04-0.063],"HNF1A, HNF1A-AS1",Coronary artery disease,coronary artery disease,GCST005196,12:120979185,Cardiovascular
919,HNF1A,HNF1A,Not specified,rs2244608-<b>G</b>,2 x 10-8,,0.32,1.05,'-,[1.03-1.07],"HNF1A, HNF1A-AS1",Coronary artery disease,coronary artery disease,GCST007990,12:120979185,Cardiovascular
920,HNF1A,HNF1A,Not specified,rs2244608-<b>G</b>,2 x 10-8,,0.35,1.05,'-,[1.02-1.07],"HNF1A, HNF1A-AS1",Coronary artery disease,coronary artery disease,GCST010479,12:120979185,Cardiovascular
921,HNF1A,HNF1A,Not specified,rs11065381-<b>?</b>,3 x 10-8,,NR,'-,'-,'-,HNF1A,Systolic blood pressure,systolic blood pressure,GCST007087,12:120982068,Cardiovascular
922,HNF1A,HNF1A,Not specified,rs2259816-<b>T</b>,5 x 10-7,,0.36,1.08,'-,[1.05-1.11],HNF1A,Coronary heart disease,coronary artery disease,GCST000338,12:120997784,Cardiovascular
911,HNF1A,HNF1A,Not specified,rs1169288-<b>?</b>,2 x 10-9,,NR,'-,0.02719 unit decrease,[0.018-0.036],"HNF1A-AS1, HNF1A",Chloride levels,chloride measurement,GCST006030,12:120978847,Cardiovascular
923,HNF1A,HNF1A,Not specified,rs1169306-<b>T</b>,3 x 10-10,,0.38,'-,0.14 unit increase,'-,"C12orf43, HNF1A",Blood protein levels in cardiovascular risk,galectin-3 measurement,GCST009731,12:121000508,Cardiovascular
1051,HNF1A,HNF1A,Not specified,rs12815613-<b>A</b>,3 x 10-6,,NR,'-,4.654 Z score decrease,[NR],HNF1A-AS1,Very long-chain saturated fatty acid levels (fatty acid 20:0),very long-chain saturated fatty acid measurement,GCST002690,12:120969453,Cardiovascular
1075,HNF1A,HNF1A,Not specified,rs7979473-<b>A</b>,3 x 10-22,,0.4,'-,0.0792 unit increase,'-,HNF1A,Galectin-3 levels,galectin-3 measurement,GCST90012009,12:120982457,Cardiovascular
1114,HNF1A,HNF1A-AS1,Not specified,rs77929563-<b>A</b>,4 x 10-11,,0.0107,'-,0.658 mmHg increase,[0.46-0.85],HNF1A-AS1,Diastolic blood pressure,diastolic blood pressure,GCST007271,12:120961699,Cardiovascular
1115,HNF1A,HNF1A-AS1,Not specified,rs2255531-<b>?</b>,1 x 10-10,,NR,'-,'-,'-,HNF1A-AS1,Cardiovascular disease,cardiovascular disease,GCST007072,12:120977112,Cardiovascular
1117,HNF1A,HNF1A-AS1,Not specified,rs1169288-<b>C</b>,2 x 10-12,,0.326652,1.06,'-,[1.04-1.07],"HNF1A-AS1, HNF1A",Myocardial infarction,myocardial infarction,GCST011365,12:120978847,Cardiovascular
1118,HNF1A,HNF1A-AS1,Not specified,rs1169288-<b>C</b>,1 x 10-9,,0.313,'-,'-,'-,"HNF1A-AS1, HNF1A",Coronary artery disease,coronary artery disease,GCST008370,12:120978847,Cardiovascular
1119,HNF1A,HNF1A-AS1,Not specified,rs1169288-<b>A</b>,8 x 10-19,,0.67,'-,0.054 unit decrease,[0.042-0.066],"HNF1A-AS1, HNF1A",Coronary artery disease,coronary artery disease,GCST005194,12:120978847,Cardiovascular
1120,HNF1A,HNF1A-AS1,Not specified,rs1169288-<b>A</b>,1 x 10-18,,0.6725,'-,0.049 unit decrease,[0.038-0.06],"HNF1A-AS1, HNF1A",Coronary artery disease,coronary artery disease,GCST005195,12:120978847,Cardiovascular
1121,HNF1A,HNF1A-AS1,Not specified,rs1169288-<b>?</b>,6 x 10-15,,NR,'-,0.0399869 unit increase,[0.03-0.05],"HNF1A-AS1, HNF1A",Coronary artery disease,coronary artery disease,GCST010866,12:120978847,Cardiovascular
1122,HNF1A,HNF1A-AS1,Not specified,rs2244608-<b>G</b>,8 x 10-10,,0.349,1.053,'-,[1.035-1.070],"HNF1A, HNF1A-AS1","Coronary artery disease (myocardial infarction, percutaneous transluminal coronary angioplasty, coronary artery bypass grafting, angina or chromic ischemic heart disease)",coronary artery disease,GCST004787,12:120979185,Cardiovascular
1123,HNF1A,HNF1A-AS1,Not specified,rs2244608-<b>A</b>,7 x 10-19,,0.6679,'-,0.0518 unit decrease,[0.04-0.063],"HNF1A, HNF1A-AS1",Coronary artery disease,coronary artery disease,GCST005196,12:120979185,Cardiovascular
1124,HNF1A,HNF1A-AS1,Not specified,rs2244608-<b>G</b>,2 x 10-8,,0.35,1.05,'-,[1.02-1.07],"HNF1A, HNF1A-AS1",Coronary artery disease,coronary artery disease,GCST010479,12:120979185,Cardiovascular
1125,HNF1A,HNF1A-AS1,Not specified,rs2244608-<b>G</b>,2 x 10-8,,0.32,1.05,'-,[1.03-1.07],"HNF1A, HNF1A-AS1",Coronary artery disease,coronary artery disease,GCST007990,12:120979185,Cardiovascular
1116,HNF1A,HNF1A-AS1,Not specified,rs1169288-<b>?</b>,2 x 10-9,,NR,'-,0.02719 unit decrease,[0.018-0.036],"HNF1A-AS1, HNF1A",Chloride levels,chloride measurement,GCST006030,12:120978847,Cardiovascular
1195,HNF1A,HNF1A-AS1,Not specified,rs12815613-<b>A</b>,3 x 10-6,,NR,'-,4.654 Z score decrease,[NR],HNF1A-AS1,Very long-chain saturated fatty acid levels (fatty acid 20:0),very long-chain saturated fatty acid measurement,GCST002690,12:120969453,Cardiovascular
2466,RAC1,PAK2,Not specified,rs9872035-<b>C</b>,2 x 10-8,(EA),0.45,1.04,'-,[1.03-1.06],PAK2,Atrial fibrillation,atrial fibrillation,GCST006061,3:196767831,Cardiovascular
2579,RAC1,RAC1,Not specified,rs35761891-<b>?</b>,3 x 10-12,,NR,'-,'-,'-,RAC1,Systolic blood pressure,systolic blood pressure,GCST007087,7:6398586,Cardiovascular
2580,RAC1,RAC1,Not specified,rs10951983-<b>A</b>,1 x 10-7,,0.785,'-,0.038 unit increase,[0.024-0.052],"RAC1, DAGLB",Coronary artery disease,coronary artery disease,GCST005194,7:6406396,Cardiovascular
2583,RAC1,RAC1,Not specified,rs10951983-<b>A</b>,5 x 10-35,,0.767026,'-,0.0286839 unit decrease,[0.024-0.033],"RAC1, DAGLB",Apolipoprotein A1 levels,apolipoprotein A 1 measurement,GCST010241,7:6406396,Cardiovascular
2891,RAC1,TIAM1,Not specified,rs1475591-<b>T</b>,6 x 10-6,,0.42,1.18,'-,[1.10-1.27],"TIAM1, UBE3AP2",Hypertension,hypertension,GCST000973,21:31068221,Cardiovascular
2927,TP53,TP53,Not specified,rs78378222-<b>G</b>,3 x 10-15,,0.6535,'-,1.0386 mmHg decrease,[0.78-1.3],TP53,Diastolic blood pressure,diastolic blood pressure,GCST007268,17:7668434,Cardiovascular
2928,TP53,TP53,Not specified,rs78378222-<b>T</b>,1 x 10-8,,'-,'-,0.638 unit decrease,'-,TP53,Diastolic blood pressure,diastolic blood pressure,GCST007094,17:7668434,Cardiovascular
2929,TP53,TP53,Not specified,rs78378222-<b>G</b>,8 x 10-23,,0.9886,'-,1.3305 mmHg increase,[1.07-1.6],TP53,Pulse pressure,pulse pressure measurement,GCST007269,17:7668434,Cardiovascular
2930,TP53,TP53,Not specified,rs78378222-<b>T</b>,2 x 10-10,,0.99,'-,0.904 unit increase,[0.63-1.18],TP53,Pulse pressure,pulse pressure measurement,GCST004278,17:7668434,Cardiovascular
2931,TP53,TP53,Not specified,rs78378222-<b>T</b>,4 x 10-13,,'-,'-,0.875 unit increase,'-,TP53,Pulse pressure,pulse pressure measurement,GCST007096,17:7668434,Cardiovascular
385,ESR2,ESR2,Not specified,rs11846882-<b>C</b>,2 x 10-7,,0.02,'-,0.32 unit increase,[0.2-0.44],"SYNE2, ESR2",HDL cholesterol levels,HDL cholesterol change measurement,GCST009996,14:64183588,Cholesterol
924,HNF1A,HNF1A,Not specified,rs1186380-<b>T</b>,6 x 10-6,(EA),0.2538,'-,0.9724 unit decrease,[0.55-1.39],"HNF1A-AS1, RPL12P33",LDL cholesterol levels,low density lipoprotein cholesterol measurement,GCST008676,12:120938613,Cholesterol
925,HNF1A,HNF1A,Not specified,rs2650000-<b>A</b>,2 x 10-8,,0.36,'-,0.07 s.d. increase,[0.03-0.11],HNF1A-AS1,LDL cholesterol,low density lipoprotein cholesterol measurement,GCST000287,12:120951159,Cholesterol
926,HNF1A,HNF1A,Not specified,rs6489786-<b>A</b>,7 x 10-19,(EA),0.3526,'-,'-,'-,HNF1A-AS1,LDL cholesterol x physical activity interaction (2df test),"low density lipoprotein cholesterol measurement, physical activity",GCST007284,12:120960072,Cholesterol
927,HNF1A,HNF1A,Not specified,rs10774579-<b>T</b>,2 x 10-17,,0.520753,'-,0.0162438 unit increase,[0.013-0.02],HNF1A-AS1,HDL cholesterol levels,high density lipoprotein cholesterol measurement,GCST010242,12:120967407,Cholesterol
928,HNF1A,HNF1A,Not specified,rs2243616-<b>?</b>,6 x 10-10,,NR,'-,0.02495 unit decrease,[0.017-0.033],HNF1A-AS1,Total cholesterol levels,total cholesterol measurement,GCST006034,12:120968567,Cholesterol
929,HNF1A,HNF1A,Not specified,rs2243616-<b>?</b>,2 x 10-16,,'-,'-,0.0292 unit increase,[0.022-0.036],HNF1A-AS1,Total cholesterol levels,total cholesterol measurement,GCST011346,12:120968567,Cholesterol
930,HNF1A,HNF1A,Not specified,rs1169288-<b>C</b>,6 x 10-21,,0.34,'-,0.038 unit increase,[NR],"HNF1A-AS1, HNF1A",LDL cholesterol,low density lipoprotein cholesterol measurement,GCST002222,12:120978847,Cholesterol
931,HNF1A,HNF1A,Not specified,rs1169288-<b>A</b>,2 x 10-22,(Trans-ethnic initial),0.666,'-,0.0375 unit decrease,[0.03-0.045],"HNF1A-AS1, HNF1A",LDL cholesterol levels,low density lipoprotein cholesterol measurement,GCST004233,12:120978847,Cholesterol
932,HNF1A,HNF1A,Not specified,rs1169288-<b>A</b>,1 x 10-12,(EA),0.669,'-,0.037 unit decrease,'-,"HNF1A-AS1, HNF1A",Low density lipoprotein cholesterol levels,low density lipoprotein cholesterol measurement,GCST007141,12:120978847,Cholesterol
933,HNF1A,HNF1A,Not specified,rs1169288-<b>A</b>,6 x 10-16,,NR,'-,0.038 unit decrease,'-,"HNF1A-AS1, HNF1A",Low density lipoprotein cholesterol levels,low density lipoprotein cholesterol measurement,GCST007141,12:120978847,Cholesterol
934,HNF1A,HNF1A,Not specified,rs1169288-<b>A</b>,7 x 10-12,(EA),0.669,'-,0.034 unit decrease,'-,"HNF1A-AS1, HNF1A",Total cholesterol levels,total cholesterol measurement,GCST007143,12:120978847,Cholesterol
935,HNF1A,HNF1A,Not specified,rs1169288-<b>A</b>,6 x 10-16,,NR,'-,0.037 unit decrease,'-,"HNF1A-AS1, HNF1A",Total cholesterol levels,total cholesterol measurement,GCST007143,12:120978847,Cholesterol
936,HNF1A,HNF1A,Not specified,rs1169288-<b>?</b>,4 x 10-6,,NR,'-,1.796856 unit increase,[1.03-2.56],"HNF1A-AS1, HNF1A",Total cholesterol levels,total cholesterol measurement,GCST008045,12:120978847,Cholesterol
937,HNF1A,HNF1A,Not specified,rs1169288-<b>?</b>,1 x 10-12,,'-,'-,0.0323 unit increase,[0.023-0.041],"HNF1A-AS1, HNF1A",Low density lipoprotein cholesterol levels,low density lipoprotein cholesterol measurement,GCST011347,12:120978847,Cholesterol
938,HNF1A,HNF1A,Not specified,rs1169288-<b>A</b>,3 x 10-76,,0.684239,'-,0.0383025 unit decrease,[0.034-0.042],"HNF1A-AS1, HNF1A",Low density lipoprotein cholesterol levels,low density lipoprotein cholesterol measurement,GCST90002412,12:120978847,Cholesterol
939,HNF1A,HNF1A,Not specified,rs1169288-<b>?</b>,3 x 10-7,,NR,'-,1.793865 unit increase,[1.11-2.48],"HNF1A-AS1, HNF1A",Low density lipoprotein cholesterol levels,low density lipoprotein cholesterol measurement,GCST008037,12:120978847,Cholesterol
940,HNF1A,HNF1A,Not specified,rs1169288-<b>A</b>,1 x 10-27,,0.6937,'-,0.0327 mg dl-1 decrease,[0.027-0.039],"HNF1A-AS1, HNF1A",LDL cholesterol,low density lipoprotein cholesterol measurement,GCST006612,12:120978847,Cholesterol
941,HNF1A,HNF1A,Not specified,rs1169288-<b>A</b>,3 x 10-12,(EA),0.6713,'-,1.4021 unit decrease,[1.01-1.8],"HNF1A-AS1, HNF1A",LDL cholesterol levels,low density lipoprotein cholesterol measurement,GCST008676,12:120978847,Cholesterol
942,HNF1A,HNF1A,Not specified,rs1169288-<b>C</b>,1 x 10-14,,0.33,'-,1.45 mg/dL increase,[1.06-1.84],"HNF1A-AS1, HNF1A","Cholesterol, total",total cholesterol measurement,GCST000760,12:120978847,Cholesterol
943,HNF1A,HNF1A,Not specified,rs1169288-<b>C</b>,1 x 10-15,,0.33,'-,1.42 mg/dL increase,[1.05-1.79],"HNF1A-AS1, HNF1A",LDL cholesterol,low density lipoprotein cholesterol measurement,GCST000759,12:120978847,Cholesterol
944,HNF1A,HNF1A,Not specified,rs1169288-<b>?</b>,4 x 10-45,,NR,'-,0.0391 unit increase,[0.034-0.044],"HNF1A-AS1, HNF1A",Low density lipoprotein cholesterol levels,low density lipoprotein cholesterol measurement,GCST010204,12:120978847,Cholesterol
945,HNF1A,HNF1A,Not specified,rs1169288-<b>G</b>,2 x 10-18,,0.31,'-,0.132 unit decrease,[0.10-0.16],"HNF1A-AS1, HNF1A",Gamma glutamyl transferase levels,serum gamma-glutamyl transferase measurement,GCST001307,12:120978847,Cholesterol
946,HNF1A,HNF1A,Not specified,rs1169288-<b>C</b>,4 x 10-17,,0.34,'-,0.032 unit increase,[NR],"HNF1A-AS1, HNF1A","Cholesterol, total",total cholesterol measurement,GCST002221,12:120978847,Cholesterol
947,HNF1A,HNF1A,Not specified,rs1169288-<b>A</b>,2 x 10-30,,0.6937,'-,0.0344 mg dl-1 decrease,[0.029-0.04],"HNF1A-AS1, HNF1A",Total cholesterol levels,total cholesterol measurement,GCST006614,12:120978847,Cholesterol
948,HNF1A,HNF1A,Not specified,rs2244608-<b>G</b>,7 x 10-6,,NR,'-,0.004577 unit decrease,NR,"HNF1A, HNF1A-AS1",HDL cholesterol levels,high density lipoprotein cholesterol measurement,GCST008070,12:120979185,Cholesterol
949,HNF1A,HNF1A,Not specified,rs2244608-<b>G</b>,4 x 10-12,,NR,'-,1.079 unit decrease,NR,"HNF1A, HNF1A-AS1",LDL cholesterol levels,low density lipoprotein cholesterol measurement,GCST008077,12:120979185,Cholesterol
950,HNF1A,HNF1A,Not specified,rs2244608-<b>A</b>,4 x 10-19,(Trans-ethnic initial),0.661,'-,0.0313 unit decrease,[0.024-0.039],"HNF1A, HNF1A-AS1",Total cholesterol levels,total cholesterol measurement,GCST004235,12:120979185,Cholesterol
951,HNF1A,HNF1A,Not specified,rs2244608-<b>G</b>,3 x 10-11,(EA),NR,'-,1.655 unit decrease,NR,"HNF1A, HNF1A-AS1",LDL cholesterol levels,low density lipoprotein cholesterol measurement,GCST008077,12:120979185,Cholesterol
952,HNF1A,HNF1A,Not specified,rs1169294-<b>G</b>,2 x 10-27,,0.689913,'-,0.0245145 unit decrease,[0.02-0.029],HNF1A,LDL cholesterol levels,low density lipoprotein cholesterol measurement,GCST010245,12:120988791,Cholesterol
953,HNF1A,HNF1A,Not specified,rs11065384-<b>?</b>,6 x 10-10,,NR,'-,0.9876 unit increase,[0.66-1.32],HNF1A,LDL cholesterol levels x short total sleep time interaction (2df test),"sleep duration, low density lipoprotein cholesterol measurement",GCST009365,12:120985482,Cholesterol
1010,HNF1A,HNF1A,Not specified,rs1183910-<b>A</b>,6 x 10-128,,NR,'-,'-,'-,HNF1A,C-reactive protein levels or LDL-cholesterol levels (pleiotropy),"low density lipoprotein cholesterol measurement, C-reactive protein measurement",GCST003679,12:120983004,Cholesterol
1011,HNF1A,HNF1A,Not specified,rs1183910-<b>A</b>,8 x 10-128,,NR,'-,'-,'-,HNF1A,C-reactive protein levels or total cholesterol levels (pleiotropy),"total cholesterol measurement, C-reactive protein measurement",GCST003678,12:120983004,Cholesterol
1082,HNF1A,HNF1A,Not specified,rs1169288-<b>C</b>,2 x 10-15,,0.313809,'-,0.048448525 unit increase,[0.037-0.06],"HNF1A-AS1, HNF1A",Medication use (HMG CoA reductase inhibitors),HMG CoA reductase inhibitor use measurement,GCST007931,12:120978847,Cholesterol
